species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_D06699g,C. albicans,orf19.2687.1,Cluster6603
K. lactis,gene:KLLA0_C02189g,C. albicans,orf19.2135,Cluster6604
C. albicans,orf19.7583,K. lactis,gene:KLLA0_D10153g,Cluster6607
K. lactis,gene:KLLA0_F19360g,C. albicans,orf19.3311,Cluster6608
K. lactis,gene:KLLA0_E01607g,C. albicans,orf19.5182,Cluster6609
C. albicans,orf19.5230,K. lactis,gene:KLLA0_F21032g,Cluster661
C. albicans,orf19.3007,K. lactis,gene:KLLA0_E21495g,Cluster6610
K. lactis,gene:KLLA0_C11231g,C. albicans,orf19.3541,Cluster6611
C. albicans,orf19.367,K. lactis,gene:KLLA0_D16797g,Cluster6612
K. lactis,gene:KLLA0_E14125g,C. albicans,orf19.7265,Cluster6613
K. lactis,gene:KLLA0_D01980g,C. albicans,orf19.2564,Cluster6614
K. lactis,gene:KLLA0_D14355g,C. albicans,orf19.4850,Cluster662
C. albicans,orf19.7485,K. lactis,gene:KLLA0_E16039g,Cluster6629
C. albicans,orf19.7212,K. lactis,gene:KLLA0_E09527g,Cluster663
K. lactis,gene:KLLA0_F14058g,C. albicans,orf19.5059,Cluster6631
C. albicans,orf19.5064,K. lactis,gene:KLLA0_E07635g,Cluster6632
C. albicans,orf19.3994,K. lactis,gene:KLLA0_C13904g,Cluster6633
C. albicans,orf19.4372,K. lactis,gene:KLLA0_C15191g,Cluster6634
K. lactis,gene:KLLA0_C05258g,C. albicans,orf19.1133,Cluster6636
K. lactis,gene:KLLA0_E17183g,C. albicans,orf19.7478,Cluster6637
C. albicans,orf19.2841,K. lactis,gene:KLLA0_B12694g,Cluster6638
K. lactis,gene:KLLA0_C18491g,C. albicans,orf19.5387,Cluster6639
K. lactis,gene:KLLA0_E17095g,C. albicans,orf19.2797,Cluster6640
K. lactis,gene:KLLA0_E17095g,C. albicans,orf19.2798,Cluster6640
C. albicans,orf19.2179.2,K. lactis,gene:KLLA0_B08173g,Cluster6641
C. albicans,orf19.2400,K. lactis,gene:KLLA0_D19558g,Cluster6642
C. albicans,orf19.1111,K. lactis,gene:KLLA0_F25003g,Cluster6643
C. albicans,orf19.5263,K. lactis,gene:KLLA0_C09306g,Cluster6644
C. albicans,orf19.2376,K. lactis,gene:KLLA0_C09625g,Cluster6654
C. albicans,orf19.2439,K. lactis,gene:KLLA0_D02838g,Cluster6658
K. lactis,gene:KLLA0_D02838g,C. albicans,orf19.819,Cluster6658
K. lactis,gene:KLLA0_E13223g,C. albicans,orf19.2649,Cluster6680
K. lactis,gene:KLLA0_F09163g,C. albicans,orf19.1796,Cluster6681
K. lactis,gene:KLLA0_E21451g,C. albicans,orf19.3077,Cluster6696
K. lactis,gene:KLLA0_F02541g,C. albicans,orf19.2598,Cluster6697
K. lactis,gene:KLLA0_C12265g,C. albicans,orf19.1598,Cluster6698
C. albicans,orf19.6517,K. lactis,gene:KLLA0_F06424g,Cluster6699
C. albicans,orf19.3104,K. lactis,gene:KLLA0_E23981g,Cluster67
C. albicans,orf19.2956,K. lactis,gene:KLLA0_B03740g,Cluster6700
C. albicans,orf19.7449,K. lactis,gene:KLLA0_C07381g,Cluster6701
K. lactis,gene:KLLA0_D18601g,C. albicans,orf19.5931,Cluster6702
C. albicans,orf19.2318.1,K. lactis,gene:KLLA0_E21099g,Cluster6703
K. lactis,gene:KLLA0_E15181g,C. albicans,orf19.7288,Cluster6704
C. albicans,orf19.6416,K. lactis,gene:KLLA0_E17909g,Cluster6705
K. lactis,gene:KLLA0_A01133g,C. albicans,orf19.641,Cluster6706
C. albicans,orf19.3422,K. lactis,gene:KLLA0_B10582g,Cluster6710
C. albicans,orf19.4307,K. lactis,gene:KLLA0_F21318g,Cluster6711
C. albicans,orf19.5066,K. lactis,gene:KLLA0_A02079g,Cluster6712
C. albicans,orf19.2325,K. lactis,gene:KLLA0_E21341g,Cluster6713
C. albicans,orf19.3393,K. lactis,gene:KLLA0_C04576g,Cluster6714
K. lactis,gene:KLLA0_C02651g,C. albicans,orf19.2367,Cluster6715
K. lactis,gene:KLLA0_B10263g,C. albicans,orf19.338,Cluster6716
K. lactis,gene:KLLA0_F13376g,C. albicans,orf19.3391,Cluster6717
K. lactis,gene:KLLA0_D05401g,C. albicans,orf19.4930,Cluster6719
K. lactis,gene:KLLA0_E10781g,C. albicans,orf19.2314,Cluster6720
K. lactis,gene:KLLA0_C16357g,C. albicans,orf19.5974,Cluster6721
C. albicans,orf19.5033,K. lactis,gene:KLLA0_C05720g,Cluster6722
K. lactis,gene:KLLA0_D13882g,C. albicans,orf19.2298,Cluster6727
K. lactis,gene:KLLA0_F13948g,C. albicans,orf19.6903,Cluster6729
C. albicans,orf19.5487,K. lactis,gene:KLLA0_D09262g,Cluster6733
K. lactis,gene:KLLA0_C15939g,C. albicans,orf19.6537,Cluster6734
K. lactis,gene:KLLA0_B02090g,C. albicans,orf19.5510,Cluster6736
C. albicans,orf19.3797,K. lactis,gene:KLLA0_A03267g,Cluster6738
K. lactis,gene:KLLA0_E09989g,C. albicans,orf19.6271,Cluster6739
C. albicans,orf19.767,K. lactis,gene:KLLA0_F08855g,Cluster6740
C. albicans,orf19.7670,K. lactis,gene:KLLA0_E21033g,Cluster6741
K. lactis,gene:KLLA0_F17160g,C. albicans,orf19.3804,Cluster6742
K. lactis,gene:KLLA0_B10692g,C. albicans,orf19.3106,Cluster6743
K. lactis,gene:KLLA0_E16963g,C. albicans,orf19.4426,Cluster6744
K. lactis,gene:KLLA0_D15983g,C. albicans,orf19.4076,Cluster6745
C. albicans,orf19.2643,K. lactis,gene:KLLA0_B03476g,Cluster6752
C. albicans,orf19.2998,K. lactis,gene:KLLA0_B05467g,Cluster677
C. albicans,orf19.2995,K. lactis,gene:KLLA0_B02695g,Cluster678
K. lactis,gene:KLLA0_B02541g,C. albicans,orf19.795,Cluster6789
K. lactis,gene:KLLA0_D12298g,C. albicans,orf19.6601.1,Cluster679
C. albicans,orf19.4181,K. lactis,gene:KLLA0_D02574g,Cluster6790
K. lactis,gene:KLLA0_C07821g,C. albicans,orf19.5840,Cluster6791
K. lactis,gene:KLLA0_A08756g,C. albicans,orf19.2901,Cluster6792
C. albicans,orf19.796,K. lactis,gene:KLLA0_B02519g,Cluster6793
C. albicans,orf19.4090.1,K. lactis,gene:KLLA0_D15312g,Cluster6794
K. lactis,gene:KLLA0_F01881g,C. albicans,orf19.2414,Cluster6795
K. lactis,gene:KLLA0_D06765g,C. albicans,orf19.801,Cluster6796
C. albicans,orf19.4091,K. lactis,gene:KLLA0_D15290g,Cluster6797
C. albicans,orf19.2909,K. lactis,gene:KLLA0_C18513g,Cluster6798
K. lactis,gene:KLLA0_D12320g,C. albicans,orf19.6602,Cluster680
C. albicans,orf19.2397.3,K. lactis,gene:KLLA0_E04687g,Cluster6801
C. albicans,orf19.3057,K. lactis,gene:KLLA0_D10780g,Cluster681
K. lactis,gene:KLLA0_B08437g,C. albicans,orf19.4195.1,Cluster6813
C. albicans,orf19.3027,K. lactis,gene:KLLA0_E06315g,Cluster6814
K. lactis,gene:KLLA0_E15049g,C. albicans,orf19.7501,Cluster6815
C. albicans,orf19.2641,K. lactis,gene:KLLA0_E22925g,Cluster6816
K. lactis,gene:KLLA0_F20812g,C. albicans,orf19.3680,Cluster6817
K. lactis,gene:KLLA0_F13112g,C. albicans,orf19.4266,Cluster6818
C. albicans,orf19.1055,K. lactis,gene:KLLA0_D04114g,Cluster6819
C. albicans,orf19.5654,K. lactis,gene:KLLA0_D10846g,Cluster682
K. lactis,gene:KLLA0_F11484g,C. albicans,orf19.7500,Cluster6820
C. albicans,orf19.7469,K. lactis,gene:KLLA0_C04037g,Cluster6821
C. albicans,orf19.4862.2,K. lactis,gene:KLLA0_C11693g,Cluster6822
K. lactis,gene:KLLA0_D10681g,C. albicans,orf19.318,Cluster683
K. lactis,gene:KLLA0_A01452g,C. albicans,orf19.2183,Cluster684
C. albicans,orf19.4459,K. lactis,gene:KLLA0_D19745g,Cluster6840
C. albicans,orf19.7602,K. lactis,gene:KLLA0_A04147g,Cluster6847
C. albicans,orf19.2977,K. lactis,gene:KLLA0_D02706g,Cluster685
K. lactis,gene:KLLA0_B08910g,C. albicans,orf19.1975,Cluster6853
C. albicans,orf19.1750,K. lactis,gene:KLLA0_C07194g,Cluster6856
K. lactis,gene:KLLA0_D02398g,C. albicans,orf19.5281,Cluster6857
C. albicans,orf19.2996,K. lactis,gene:KLLA0_B05445g,Cluster686
K. lactis,gene:KLLA0_F24574g,C. albicans,orf19.3803,Cluster6860
K. lactis,gene:KLLA0_C16467g,C. albicans,orf19.1011,Cluster6861
C. albicans,orf19.1995,K. lactis,gene:KLLA0_E17755g,Cluster6863
K. lactis,gene:KLLA0_C05368g,C. albicans,orf19.5675,Cluster6867
K. lactis,gene:KLLA0_E04159g,C. albicans,orf19.1720,Cluster6868
C. albicans,orf19.229,K. lactis,gene:KLLA0_B08679g,Cluster6869
C. albicans,orf19.1217,K. lactis,gene:KLLA0_C14344g,Cluster6870
C. albicans,orf19.1923,K. lactis,gene:KLLA0_B12738g,Cluster6871
K. lactis,gene:KLLA0_B10450g,C. albicans,orf19.6514,Cluster6872
K. lactis,gene:KLLA0_A03069g,C. albicans,orf19.5004,Cluster6873
K. lactis,gene:KLLA0_D03498g,C. albicans,orf19.4937,Cluster6874
K. lactis,gene:KLLA0_D02904g,C. albicans,orf19.1058,Cluster6875
C. albicans,orf19.6209,K. lactis,gene:KLLA0_D10131g,Cluster6876
K. lactis,gene:KLLA0_C02541g,C. albicans,orf19.3785,Cluster6877
C. albicans,orf19.506,K. lactis,gene:KLLA0_F03333g,Cluster6878
K. lactis,gene:KLLA0_C02981g,C. albicans,orf19.2018,Cluster6881
C. albicans,orf19.6672,K. lactis,gene:KLLA0_D07656g,Cluster6882
K. lactis,gene:KLLA0_C06116g,C. albicans,orf19.96,Cluster6884
K. lactis,gene:KLLA0_F25586g,C. albicans,orf19.1959,Cluster6887
K. lactis,gene:KLLA0_B07821g,C. albicans,orf19.121,Cluster6888
C. albicans,orf19.2112,K. lactis,gene:KLLA0_C18172g,Cluster6890
K. lactis,gene:KLLA0_B04609g,C. albicans,orf19.302,Cluster6897
K. lactis,gene:KLLA0_F18788g,C. albicans,orf19.7214,Cluster6898
C. albicans,orf19.4010,K. lactis,gene:KLLA0_E08097g,Cluster6901
C. albicans,orf19.1668,K. lactis,gene:KLLA0_F05115g,Cluster6903
K. lactis,gene:KLLA0_D09801g,C. albicans,orf19.7096,Cluster6908
C. albicans,orf19.1066,K. lactis,gene:KLLA0_E23233g,Cluster6909
C. albicans,orf19.1136,K. lactis,gene:KLLA0_B06545g,Cluster6916
C. albicans,orf19.748,K. lactis,gene:KLLA0_E18965g,Cluster6917
K. lactis,gene:KLLA0_E17227g,C. albicans,orf19.7477,Cluster6918
K. lactis,gene:KLLA0_E08273g,C. albicans,orf19.4751,Cluster6921
C. albicans,orf19.475,K. lactis,gene:KLLA0_F14839g,Cluster6922
K. lactis,gene:KLLA0_E06975g,C. albicans,orf19.5580,Cluster6923
K. lactis,gene:KLLA0_B07183g,C. albicans,orf19.6503,Cluster6924
C. albicans,orf19.4499,K. lactis,gene:KLLA0_E23629g,Cluster6925
K. lactis,gene:KLLA0_C15037g,C. albicans,orf19.1144,Cluster6942
C. albicans,orf19.4317,K. lactis,gene:KLLA0_E21627g,Cluster6943
K. lactis,gene:KLLA0_B03564g,C. albicans,orf19.2644,Cluster6974
C. albicans,orf19.7663,K. lactis,gene:KLLA0_F10241g,Cluster6975
K. lactis,gene:KLLA0_D18260g,C. albicans,orf19.3086,Cluster6977
C. albicans,orf19.1545,K. lactis,gene:KLLA0_E01453g,Cluster6978
K. lactis,gene:KLLA0_D08283g,C. albicans,orf19.3366,Cluster6979
C. albicans,orf19.6776,K. lactis,gene:KLLA0_F08327g,Cluster698
K. lactis,gene:KLLA0_D00880g,C. albicans,orf19.6359,Cluster6980
K. lactis,gene:KLLA0_F27687g,C. albicans,orf19.5175,Cluster6981
C. albicans,orf19.6044,K. lactis,gene:KLLA0_D05225g,Cluster6982
K. lactis,gene:KLLA0_D11682g,C. albicans,orf19.7360,Cluster6983
K. lactis,gene:KLLA0_E02905g,C. albicans,orf19.3261,Cluster6985
K. lactis,gene:KLLA0_E02927g,C. albicans,orf19.3261,Cluster6985
K. lactis,gene:KLLA0_F07953g,C. albicans,orf19.6400,Cluster6986
C. albicans,orf19.5528,K. lactis,gene:KLLA0_F03795g,Cluster6990
C. albicans,orf19.1491,K. lactis,gene:KLLA0_C18007g,Cluster700
C. albicans,orf19.4744,K. lactis,gene:KLLA0_E05853g,Cluster7002
C. albicans,orf19.5358,K. lactis,gene:KLLA0_F18590g,Cluster7003
K. lactis,gene:KLLA0_C11715g,C. albicans,orf19.4440,Cluster7005
K. lactis,gene:KLLA0_F00440g,C. albicans,orf19.5806,Cluster7006
C. albicans,orf19.6306,K. lactis,gene:KLLA0_D10021g,Cluster7007
C. albicans,orf19.3929,K. lactis,gene:KLLA0_E10033g,Cluster7008
K. lactis,gene:KLLA0_A06039g,C. albicans,orf19.4998,Cluster701
C. albicans,orf19.2770.1,K. lactis,gene:KLLA0_E05567g,Cluster7010
K. lactis,gene:KLLA0_B08591g,C. albicans,orf19.5365,Cluster7011
C. albicans,orf19.3508,K. lactis,gene:KLLA0_D04510g,Cluster7012
K. lactis,gene:KLLA0_C06028g,C. albicans,orf19.6900,Cluster7025
K. lactis,gene:KLLA0_E06271g,C. albicans,orf19.645.1,Cluster7027
C. albicans,orf19.920,K. lactis,gene:KLLA0_E03631g,Cluster7041
C. albicans,orf19.2028,K. lactis,gene:KLLA0_A01309g,Cluster7042
K. lactis,gene:KLLA0_F01166g,C. albicans,orf19.2733,Cluster7043
K. lactis,gene:KLLA0_F01683g,C. albicans,orf19.755,Cluster7044
K. lactis,gene:KLLA0_E07987g,C. albicans,orf19.1789.1,Cluster7045
C. albicans,orf19.2131,K. lactis,gene:KLLA0_F25674g,Cluster7046
K. lactis,gene:KLLA0_F15730g,C. albicans,orf19.7128,Cluster7047
C. albicans,orf19.1792,K. lactis,gene:KLLA0_E08009g,Cluster7048
C. albicans,orf19.5419,K. lactis,gene:KLLA0_C10384g,Cluster7049
K. lactis,gene:KLLA0_D09691g,C. albicans,orf19.1789,Cluster7050
C. albicans,orf19.4337,K. lactis,gene:KLLA0_F24200g,Cluster7051
C. albicans,orf19.4337,K. lactis,gene:KLLA0_F11077g,Cluster7051
K. lactis,gene:KLLA0_E09285g,C. albicans,orf19.910,Cluster7054
K. lactis,gene:KLLA0_A00198g,C. albicans,orf19.5986,Cluster7055
C. albicans,orf19.1852,K. lactis,gene:KLLA0_E08603g,Cluster7056
C. albicans,orf19.2437,K. lactis,gene:KLLA0_F07029g,Cluster7057
K. lactis,gene:KLLA0_B03872g,C. albicans,orf19.2951,Cluster7058
C. albicans,orf19.4339,K. lactis,gene:KLLA0_B10846g,Cluster7059
K. lactis,gene:KLLA0_F01419g,C. albicans,orf19.6927,Cluster7060
C. albicans,orf19.3608,K. lactis,gene:KLLA0_C18590g,Cluster7061
C. albicans,orf19.57,K. lactis,gene:KLLA0_D06501g,Cluster7062
C. albicans,orf19.3325.3,K. lactis,gene:KLLA0_A05700g,Cluster7063
K. lactis,gene:KLLA0_F07469g,C. albicans,orf19.4681,Cluster7064
C. albicans,orf19.4565,K. lactis,gene:KLLA0_F03036g,Cluster7066
K. lactis,gene:KLLA0_F05357g,C. albicans,orf19.1683,Cluster7067
C. albicans,orf19.1779,K. lactis,gene:KLLA0_C14047g,Cluster7068
K. lactis,gene:KLLA0_A03201g,C. albicans,orf19.2941,Cluster7069
C. albicans,orf19.243,K. lactis,gene:KLLA0_E19449g,Cluster7070
C. albicans,orf19.528,K. lactis,gene:KLLA0_C15279g,Cluster7071
C. albicans,orf19.6265,K. lactis,gene:KLLA0_B07601g,Cluster7072
C. albicans,orf19.7082,K. lactis,gene:KLLA0_D04950g,Cluster7073
K. lactis,gene:KLLA0_E05391g,C. albicans,orf19.577,Cluster7074
C. albicans,orf19.2163,K. lactis,gene:KLLA0_F11748g,Cluster7075
K. lactis,gene:KLLA0_C01782g,C. albicans,orf19.657,Cluster7077
K. lactis,gene:KLLA0_F07227g,C. albicans,orf19.5040,Cluster7086
K. lactis,gene:KLLA0_B14124g,C. albicans,orf19.6463,Cluster7087
K. lactis,gene:KLLA0_B14168g,C. albicans,orf19.6464,Cluster7088
C. albicans,orf19.6462,K. lactis,gene:KLLA0_B14146g,Cluster7089
C. albicans,orf19.3704.1,K. lactis,gene:KLLA0_F06963g,Cluster7092
C. albicans,orf19.3426,K. lactis,gene:KLLA0_E22199g,Cluster7094
K. lactis,gene:KLLA0_F08129g,C. albicans,orf19.6881,Cluster7095
C. albicans,orf19.7624,K. lactis,gene:KLLA0_C10362g,Cluster7096
K. lactis,gene:KLLA0_C17292g,C. albicans,orf19.1814,Cluster7097
C. albicans,orf19.5861,K. lactis,gene:KLLA0_E01299g,Cluster7101
C. albicans,orf19.5861,K. lactis,gene:KLLA0_A06468g,Cluster7101
C. albicans,orf19.3230,K. lactis,gene:KLLA0_E20879g,Cluster7102
K. lactis,gene:KLLA0_E15599g,C. albicans,orf19.415,Cluster7103
K. lactis,gene:KLLA0_D18623g,C. albicans,orf19.5932,Cluster7105
K. lactis,gene:KLLA0_A02277g,C. albicans,orf19.4204,Cluster7106
K. lactis,gene:KLLA0_F18128g,C. albicans,orf19.2095,Cluster7107
K. lactis,gene:KLLA0_F26356g,C. albicans,orf19.1533,Cluster713
C. albicans,orf19.3900,K. lactis,gene:KLLA0_E03499g,Cluster7130
C. albicans,orf19.6877,K. lactis,gene:KLLA0_E15291g,Cluster7131
C. albicans,orf19.1664,K. lactis,gene:KLLA0_E14631g,Cluster7132
C. albicans,orf19.4435,K. lactis,gene:KLLA0_B12331g,Cluster7133
C. albicans,orf19.4274,K. lactis,gene:KLLA0_D16962g,Cluster7134
K. lactis,gene:KLLA0_F01661g,C. albicans,orf19.5765,Cluster7136
C. albicans,orf19.1700,K. lactis,gene:KLLA0_C13519g,Cluster7137
K. lactis,gene:KLLA0_C01001g,C. albicans,orf19.4955,Cluster7138
K. lactis,gene:KLLA0_C14454g,C. albicans,orf19.4255,Cluster7139
C. albicans,orf19.5569,K. lactis,gene:KLLA0_B01826g,Cluster714
C. albicans,orf19.4406,K. lactis,gene:KLLA0_A01518g,Cluster715
K. lactis,gene:KLLA0_D18865g,C. albicans,orf19.3008,Cluster7154
K. lactis,gene:KLLA0_F15664g,C. albicans,orf19.6938,Cluster7155
K. lactis,gene:KLLA0_B08107g,C. albicans,orf19.1525,Cluster7156
K. lactis,gene:KLLA0_A09207g,C. albicans,orf19.4720,Cluster7157
K. lactis,gene:KLLA0_B13816g,C. albicans,orf19.850,Cluster7158
K. lactis,gene:KLLA0_E08911g,C. albicans,orf19.1804,Cluster7159
C. albicans,orf19.5915,K. lactis,gene:KLLA0_F28083g,Cluster716
K. lactis,gene:KLLA0_A06798g,C. albicans,orf19.5684,Cluster7160
K. lactis,gene:KLLA0_E08141g,C. albicans,orf19.7354,Cluster7161
K. lactis,gene:KLLA0_D14553g,C. albicans,orf19.7131,Cluster7165
K. lactis,gene:KLLA0_C16731g,C. albicans,orf19.1444,Cluster7166
K. lactis,gene:KLLA0_E10561g,C. albicans,orf19.3171,Cluster7167
K. lactis,gene:KLLA0_A03597g,C. albicans,orf19.5006,Cluster7168
C. albicans,orf19.5428,K. lactis,gene:KLLA0_A07601g,Cluster7169
C. albicans,orf19.1743,K. lactis,gene:KLLA0_A03333g,Cluster717
C. albicans,orf19.1886,K. lactis,gene:KLLA0_C05984g,Cluster7170
C. albicans,orf19.5429,K. lactis,gene:KLLA0_A07579g,Cluster7171
C. albicans,orf19.4064,K. lactis,gene:KLLA0_F01705g,Cluster7173
K. lactis,gene:KLLA0_D12694g,C. albicans,orf19.5335,Cluster7175
K. lactis,gene:KLLA0_E05611g,C. albicans,orf19.2756,Cluster7176
C. albicans,orf19.2760,K. lactis,gene:KLLA0_C10274g,Cluster7177
K. lactis,gene:KLLA0_D10373g,C. albicans,orf19.7335,Cluster7178
K. lactis,gene:KLLA0_F23694g,C. albicans,orf19.3744,Cluster7179
K. lactis,gene:KLLA0_B11572g,C. albicans,orf19.7156,Cluster718
K. lactis,gene:KLLA0_F08107g,C. albicans,orf19.4763,Cluster7180
K. lactis,gene:KLLA0_F08085g,C. albicans,orf19.20,Cluster7181
K. lactis,gene:KLLA0_C08195g,C. albicans,orf19.200,Cluster7182
C. albicans,orf19.2000,K. lactis,gene:KLLA0_F27181g,Cluster7185
K. lactis,gene:KLLA0_E21297g,C. albicans,orf19.2335,Cluster7186
C. albicans,orf19.169,K. lactis,gene:KLLA0_F18282g,Cluster7187
K. lactis,gene:KLLA0_C16401g,C. albicans,orf19.2717,Cluster7188
K. lactis,gene:KLLA0_A01045g,C. albicans,orf19.7182,Cluster7191
K. lactis,gene:KLLA0_E24289g,C. albicans,orf19.6062,Cluster7192
C. albicans,orf19.1467,K. lactis,gene:KLLA0_F09075g,Cluster7193
C. albicans,orf19.2007,K. lactis,gene:KLLA0_F04367g,Cluster7194
C. albicans,orf19.242,K. lactis,gene:KLLA0_D15917g,Cluster7195
K. lactis,gene:KLLA0_E03829g,C. albicans,orf19.4737,Cluster720
K. lactis,gene:KLLA0_D01485g,C. albicans,orf19.5495,Cluster7209
K. lactis,gene:KLLA0_B13134g,C. albicans,orf19.843,Cluster721
K. lactis,gene:KLLA0_E24201g,C. albicans,orf19.3040,Cluster7210
K. lactis,gene:KLLA0_F27137g,C. albicans,orf19.7242,Cluster7212
C. albicans,orf19.1890,K. lactis,gene:KLLA0_D06039g,Cluster7213
K. lactis,gene:KLLA0_D17094g,C. albicans,orf19.4960,Cluster7216
C. albicans,orf19.6632,K. lactis,gene:KLLA0_C03432g,Cluster7217
K. lactis,gene:KLLA0_E03147g,C. albicans,orf19.3219,Cluster722
K. lactis,gene:KLLA0_C06974g,C. albicans,orf19.1767,Cluster7220
C. albicans,orf19.4191,K. lactis,gene:KLLA0_E09439g,Cluster723
K. lactis,gene:KLLA0_E20153g,C. albicans,orf19.6156,Cluster7234
K. lactis,gene:KLLA0_D07139g,C. albicans,orf19.6314,Cluster7235
C. albicans,orf19.1381,K. lactis,gene:KLLA0_C01320g,Cluster7236
C. albicans,orf19.6183,K. lactis,gene:KLLA0_B04048g,Cluster7237
C. albicans,orf19.4536,K. lactis,gene:KLLA0_F09317g,Cluster7238
K. lactis,gene:KLLA0_F00836g,C. albicans,orf19.2774,Cluster7239
C. albicans,orf19.1064,K. lactis,gene:KLLA0_D17336g,Cluster724
C. albicans,orf19.5630,K. lactis,gene:KLLA0_C00847g,Cluster7240
K. lactis,gene:KLLA0_A05258g,C. albicans,orf19.6437,Cluster7242
C. albicans,orf19.2001,K. lactis,gene:KLLA0_B13673g,Cluster7243
C. albicans,orf19.7088,K. lactis,gene:KLLA0_A03135g,Cluster7245
C. albicans,orf19.5943,K. lactis,gene:KLLA0_E15841g,Cluster7248
C. albicans,orf19.4724,K. lactis,gene:KLLA0_F22473g,Cluster7255
C. albicans,orf19.4996,K. lactis,gene:KLLA0_E12409g,Cluster7257
K. lactis,gene:KLLA0_C05874g,C. albicans,orf19.719,Cluster726
C. albicans,orf19.5623,K. lactis,gene:KLLA0_D02288g,Cluster7261
C. albicans,orf19.492,K. lactis,gene:KLLA0_F17655g,Cluster7263
K. lactis,gene:KLLA0_F03421g,C. albicans,orf19.504,Cluster7265
K. lactis,gene:KLLA0_C02079g,C. albicans,orf19.6628,Cluster7266
C. albicans,orf19.1730,K. lactis,gene:KLLA0_E17403g,Cluster7267
K. lactis,gene:KLLA0_C14993g,C. albicans,orf19.6898,Cluster7268
C. albicans,orf19.3574,K. lactis,gene:KLLA0_E02025g,Cluster7269
K. lactis,gene:KLLA0_B11099g,C. albicans,orf19.6247,Cluster727
K. lactis,gene:KLLA0_E00705g,C. albicans,orf19.4416,Cluster7272
C. albicans,orf19.6014,K. lactis,gene:KLLA0_B13046g,Cluster7274
C. albicans,orf19.4184,K. lactis,gene:KLLA0_A05522g,Cluster7275
C. albicans,orf19.1391,K. lactis,gene:KLLA0_D13706g,Cluster7276
K. lactis,gene:KLLA0_D13728g,C. albicans,orf19.1390,Cluster7277
C. albicans,orf19.4922,K. lactis,gene:KLLA0_A03113g,Cluster7279
K. lactis,gene:KLLA0_F06490g,C. albicans,orf19.6028,Cluster7280
C. albicans,orf19.939,K. lactis,gene:KLLA0_B06435g,Cluster7282
K. lactis,gene:KLLA0_D15543g,C. albicans,orf19.1446,Cluster7283
K. lactis,gene:KLLA0_E12915g,C. albicans,orf19.6937,Cluster7284
K. lactis,gene:KLLA0_F03377g,C. albicans,orf19.500,Cluster7285
K. lactis,gene:KLLA0_B12100g,C. albicans,orf19.4617,Cluster7286
K. lactis,gene:KLLA0_C14927g,C. albicans,orf19.397,Cluster7288
C. albicans,orf19.680,K. lactis,gene:KLLA0_E23101g,Cluster729
K. lactis,gene:KLLA0_F08679g,C. albicans,orf19.7568,Cluster7291
C. albicans,orf19.827.1,K. lactis,gene:KLLA0_D12540g,Cluster7293
C. albicans,orf19.4336,K. lactis,gene:KLLA0_D10659g,Cluster7296
C. albicans,orf19.4197,K. lactis,gene:KLLA0_F08547g,Cluster7297
K. lactis,gene:KLLA0_C16445g,C. albicans,orf19.7186,Cluster7299
C. albicans,orf19.6800,K. lactis,gene:KLLA0_E19097g,Cluster730
C. albicans,orf19.3812,K. lactis,gene:KLLA0_C14652g,Cluster7302
K. lactis,gene:KLLA0_E09461g,C. albicans,orf19.4190,Cluster7305
K. lactis,gene:KLLA0_D05247g,C. albicans,orf19.6041,Cluster7306
K. lactis,gene:KLLA0_F20009g,C. albicans,orf19.6470,Cluster7307
K. lactis,gene:KLLA0_E24223g,C. albicans,orf19.26,Cluster731
K. lactis,gene:KLLA0_F04103g,C. albicans,orf19.4826,Cluster7314
C. albicans,orf19.4367,K. lactis,gene:KLLA0_D07502g,Cluster7315
C. albicans,orf19.7598,K. lactis,gene:KLLA0_E09395g,Cluster7316
K. lactis,gene:KLLA0_C03652g,C. albicans,orf19.3399,Cluster7317
C. albicans,orf19.6511,K. lactis,gene:KLLA0_F14399g,Cluster7318
C. albicans,orf19.4128,K. lactis,gene:KLLA0_F16709g,Cluster732
C. albicans,orf19.7020,K. lactis,gene:KLLA0_F09999g,Cluster7320
K. lactis,gene:KLLA0_D16588g,C. albicans,orf19.7106,Cluster733
K. lactis,gene:KLLA0_F04565g,C. albicans,orf19.1706,Cluster7333
C. albicans,orf19.7202,K. lactis,gene:KLLA0_A08624g,Cluster7334
C. albicans,orf19.5207,K. lactis,gene:KLLA0_F03971g,Cluster7335
K. lactis,gene:KLLA0_A11682g,C. albicans,orf19.497,Cluster7336
K. lactis,gene:KLLA0_E14961g,C. albicans,orf19.2202,Cluster7337
K. lactis,gene:KLLA0_E14961g,C. albicans,orf19.1889,Cluster7337
K. lactis,gene:KLLA0_A03377g,C. albicans,orf19.4612,Cluster7338
K. lactis,gene:KLLA0_C05698g,C. albicans,orf19.5034,Cluster7339
C. albicans,orf19.2600,K. lactis,gene:KLLA0_F24222g,Cluster734
K. lactis,gene:KLLA0_D11143g,C. albicans,orf19.2769,Cluster7340
C. albicans,orf19.1634,K. lactis,gene:KLLA0_B05643g,Cluster7341
C. albicans,orf19.5887,K. lactis,gene:KLLA0_E22463g,Cluster7342
K. lactis,gene:KLLA0_F18678g,C. albicans,orf19.3029,Cluster7344
C. albicans,orf19.6293,K. lactis,gene:KLLA0_F12518g,Cluster7345
