cluster_id,original_id,species
Cluster5513,orf19.3301,C_albicans
Cluster5513,CAGL0L00781g,C_glabrata
Cluster5513,gene-YIL046W,S_cerevisiae
Cluster5513,gene:KLLA0_F27511g,K_lactis
Cluster5514,gene:KLLA0_F04884g,K_lactis
Cluster5514,CAGL0I03718g,C_glabrata
Cluster5514,gene-YDL145C,S_cerevisiae
Cluster5514,orf19.1672,C_albicans
Cluster5515,gene:KLLA0_E06425g,K_lactis
Cluster5515,gene-YBL106C,S_cerevisiae
Cluster5515,CAGL0K05291g,C_glabrata
Cluster5515,orf19.1203,C_albicans
Cluster5516,orf19.2790,C_albicans
Cluster5516,gene:KLLA0_E18063g,K_lactis
Cluster5516,gene-YKL018W,S_cerevisiae
Cluster5516,CAGL0L09757g,C_glabrata
Cluster5517,orf19.3609,C_albicans
Cluster5517,gene-YMR093W,S_cerevisiae
Cluster5517,CAGL0J01265g,C_glabrata
Cluster5517,gene:KLLA0_F13772g,K_lactis
Cluster5518,orf19.5596,C_albicans
Cluster5518,gene:KLLA0_D09086g,K_lactis
Cluster5518,CAGL0K07920g,C_glabrata
Cluster5518,gene-YPR085C,S_cerevisiae
Cluster5519,orf19.2362,C_albicans
Cluster5519,gene:KLLA0_C06842g,K_lactis
Cluster5519,gene-YOR287C,S_cerevisiae
Cluster5519,CAGL0M04719g,C_glabrata
Cluster5520,gene:KLLA0_F14949g,K_lactis
Cluster5520,gene-YJR006W,S_cerevisiae
Cluster5520,CAGL0B03707g,C_glabrata
Cluster5520,orf19.3960,C_albicans
Cluster5521,gene:KLLA0_F13860g,K_lactis
Cluster5521,gene-YJL104W,S_cerevisiae
Cluster5521,CAGL0G04521g,C_glabrata
Cluster5521,orf19.7222,C_albicans
Cluster5522,orf19.3012,C_albicans
Cluster5522,CAGL0F03025g,C_glabrata
Cluster5522,gene-YDR421W,S_cerevisiae
Cluster5522,gene:KLLA0_A01804g,K_lactis
Cluster5523,gene-YBL066C,S_cerevisiae
Cluster5523,CAGL0A04455g,C_glabrata
Cluster5523,gene:KLLA0_E20307g,K_lactis
Cluster5523,orf19.3753,C_albicans
Cluster5524,orf19.2739,C_albicans
Cluster5524,gene:KLLA0_D02090g,K_lactis
Cluster5524,gene-YPR018W,S_cerevisiae
Cluster5524,CAGL0K02453g,C_glabrata
Cluster5525,orf19.5884,C_albicans
Cluster5525,gene:KLLA0_E22485g,K_lactis
Cluster5525,CAGL0I01606g,C_glabrata
Cluster5525,gene-YJR041C,S_cerevisiae
Cluster5526,orf19.3616,C_albicans
Cluster5526,gene-YHR190W,S_cerevisiae
Cluster5526,CAGL0M07095g,C_glabrata
Cluster5526,gene:KLLA0_D08866g,K_lactis
Cluster5527,gene:KLLA0_F08228g,K_lactis
Cluster5527,CAGL0G01804g,C_glabrata
Cluster5527,gene-YPR103W,S_cerevisiae
Cluster5527,orf19.2233,C_albicans
Cluster5528,gene:KLLA0_E22749g,K_lactis
Cluster5528,orf19.1717,C_albicans
Cluster5529,gene-YMR148W,S_cerevisiae
Cluster5530,gene:KLLA0_F07337g,K_lactis
Cluster5531,gene:KLLA0_F06358g,K_lactis
Cluster5532,gene-YNL033W,S_cerevisiae
Cluster5533,CAGL0B02277g,C_glabrata
Cluster5533,gene-YML113W,S_cerevisiae
Cluster5534,gene:KLLA0_D01837g,K_lactis
Cluster5535,gene:KLLA0_D13871g,K_lactis
Cluster5536,CAGL0K12298g,C_glabrata
Cluster5537,gene:KLLA0_D06083g,K_lactis
Cluster5538,CAGL0M13266g,C_glabrata
Cluster5539,orf19.6910,C_albicans
Cluster5539,gene:KLLA0_B07095g,K_lactis
Cluster5539,CAGL0D04466g,C_glabrata
Cluster5539,gene-YDR013W,S_cerevisiae
Cluster5540,orf19.6909,C_albicans
Cluster5540,gene-YMR112C,S_cerevisiae
Cluster5540,CAGL0K03531g,C_glabrata
Cluster5541,orf19.5362,C_albicans
Cluster5542,orf19.5110,C_albicans
Cluster5542,CAGL0D01276g,C_glabrata
Cluster5542,gene-YPR075C,S_cerevisiae
Cluster5542,gene:KLLA0_B09130g,K_lactis
Cluster5543,orf19.4757,C_albicans
Cluster5543,CAGL0J07590g,C_glabrata
Cluster5543,gene-YNL240C,S_cerevisiae
Cluster5543,gene:KLLA0_D19833g,K_lactis
Cluster5544,gene:KLLA0_C16533g,K_lactis
Cluster5544,gene-YDL156W,S_cerevisiae
Cluster5544,CAGL0I03542g,C_glabrata
Cluster5544,orf19.6907,C_albicans
Cluster5545,orf19.5618,C_albicans
Cluster5545,gene-YGL095C,S_cerevisiae
Cluster5545,CAGL0H03003g,C_glabrata
Cluster5545,gene:KLLA0_E18833g,K_lactis
Cluster5546,orf19.2213,C_albicans
Cluster5546,CAGL0K04213g,C_glabrata
Cluster5546,gene-YGR042W,S_cerevisiae
Cluster5546,gene:KLLA0_A02563g,K_lactis
Cluster5547,gene-YEL031W,S_cerevisiae
Cluster5547,CAGL0L01419g,C_glabrata
Cluster5547,gene:KLLA0_E22265g,K_lactis
Cluster5547,orf19.30,C_albicans
Cluster5548,gene:KLLA0_A04081g,K_lactis
Cluster5548,orf19.5023,C_albicans
Cluster5549,orf19.511,C_albicans
Cluster5549,gene:KLLA0_F24310g,K_lactis
Cluster5549,gene-YNL129W,S_cerevisiae
Cluster5549,CAGL0L04202g,C_glabrata
Cluster5550,orf19.5070,C_albicans
Cluster5551,gene-YOL109W,S_cerevisiae
Cluster5552,orf19.5076.1,C_albicans
Cluster5553,gene-YNL018C,S_cerevisiae
Cluster5554,gene-YJL142C,S_cerevisiae
Cluster5555,CAGL0E05984g,C_glabrata
Cluster5556,gene-YPL261C,S_cerevisiae
Cluster5557,gene-YCR108C,S_cerevisiae
Cluster5558,CAGL0E05896g,C_glabrata
Cluster5559,gene-YDL223C,S_cerevisiae
Cluster5560,orf19.3394,C_albicans
Cluster5561,gene-YKL023C-A,S_cerevisiae
Cluster5562,gene-YBR095C,S_cerevisiae
Cluster5562,CAGL0H08481g,C_glabrata
Cluster5562,gene:KLLA0_B11990g,K_lactis
Cluster5562,orf19.4615,C_albicans
Cluster5563,gene:KLLA0_F23221g,K_lactis
Cluster5564,orf19.5049,C_albicans
Cluster5564,gene-YLR003C,S_cerevisiae
Cluster5564,CAGL0J01155g,C_glabrata
Cluster5564,gene:KLLA0_E09549g,K_lactis
Cluster5565,orf19.3667,C_albicans
Cluster5565,gene-YBL063W,S_cerevisiae
Cluster5565,gene:KLLA0_B00759g,K_lactis
Cluster5566,CAGL0H08129g,C_glabrata
Cluster5566,gene-YOR030W,S_cerevisiae
Cluster5566,gene:KLLA0_E16831g,K_lactis
Cluster5567,gene:KLLA0_F05753g,K_lactis
Cluster5567,CAGL0J06314g,C_glabrata
Cluster5567,gene-YEL071W,S_cerevisiae
Cluster5567,gene-YDL178W,S_cerevisiae
Cluster5567,orf19.300,C_albicans
Cluster5568,gene-YKL065W-A,S_cerevisiae
Cluster5569,gene-YGR161W-C,S_cerevisiae
Cluster5570,CAGL0I02244g,C_glabrata
Cluster5571,gene:KLLA0_C11517g,K_lactis
Cluster5572,gene:KLLA0_F20856g,K_lactis
Cluster5573,CaglfMt19,unknown
Cluster5573,gene-tI(GAU)Q,unknown
Cluster5574,orf19.5503,C_albicans
Cluster5575,gene-YKL096W-A,S_cerevisiae
Cluster5576,gene:KLLA0_B08734g,K_lactis
Cluster5576,CAGL0I09966g,C_glabrata
Cluster5576,gene-YOL053W,S_cerevisiae
Cluster5577,gene:KLLA0_E23739g,K_lactis
Cluster5578,gene-YLL054C,S_cerevisiae
Cluster5578,gene-YCR106W,S_cerevisiae
Cluster5578,CAGL0D02486g,C_glabrata
Cluster5578,gene:KLLA0_C14212g,K_lactis
Cluster5578,orf19.4166,C_albicans
Cluster5579,gene-YML003W,S_cerevisiae
Cluster5580,gene:KLLA0_E21473g,K_lactis
Cluster5580,CAGL0A02629g,C_glabrata
Cluster5580,gene-YDR358W,S_cerevisiae
Cluster5581,gene:KLLA0_F27467g,K_lactis
Cluster5581,gene-YIL047C,S_cerevisiae
Cluster5581,CAGL0L00737g,C_glabrata
Cluster5581,orf19.768,C_albicans
Cluster5582,orf19.4151,C_albicans
Cluster5582,gene:KLLA0_F12232g,K_lactis
Cluster5582,gene-YNL012W,S_cerevisiae
Cluster5582,CAGL0H03575g,C_glabrata
Cluster5583,gene-YBR136W,S_cerevisiae
Cluster5583,CAGL0C00473g,C_glabrata
Cluster5583,gene:KLLA0_C15785g,K_lactis
Cluster5583,orf19.1283,C_albicans
Cluster5584,CAGL0J09900g,C_glabrata
Cluster5584,gene-YNL055C,S_cerevisiae
Cluster5584,gene:KLLA0_F03553g,K_lactis
Cluster5584,orf19.1042,C_albicans
Cluster5585,gene:KLLA0_D08184g,K_lactis
Cluster5585,gene-YNL173C,S_cerevisiae
Cluster5585,CAGL0J11132g,C_glabrata
Cluster5585,orf19.7239,C_albicans
Cluster5586,CAGL0G05830g,C_glabrata
Cluster5586,gene-YHR146W,S_cerevisiae
Cluster5586,orf19.4530.1,C_albicans
Cluster5587,orf19.6594,C_albicans
Cluster5587,gene-YMR006C,S_cerevisiae
Cluster5587,CAGL0J11748g,C_glabrata
Cluster5587,orf19.689,C_albicans
Cluster5588,gene:KLLA0_A02057g,K_lactis
Cluster5588,CAGL0F02871g,C_glabrata
Cluster5588,gene-YDR414C,S_cerevisiae
Cluster5588,orf19.5065,C_albicans
Cluster5589,CAGL0J11770g,C_glabrata
Cluster5589,gene-YMR008C,S_cerevisiae
Cluster5589,gene:KLLA0_C05940g,K_lactis
Cluster5589,orf19.5102,C_albicans
Cluster5590,orf19.690,C_albicans
Cluster5590,CAGL0E02321g,C_glabrata
Cluster5590,gene-YOL011W,S_cerevisiae
Cluster5591,orf19.1693,C_albicans
Cluster5591,gene-YIL129C,S_cerevisiae
Cluster5591,CAGL0G08822g,C_glabrata
Cluster5591,gene:KLLA0_F04587g,K_lactis
Cluster5592,CAGL0L04466g,C_glabrata
Cluster5592,gene-YOR165W,S_cerevisiae
Cluster5592,gene:KLLA0_F20317g,K_lactis
Cluster5592,orf19.2151,C_albicans
Cluster5593,CAGL0E00451g,C_glabrata
Cluster5593,gene-YCR093W,S_cerevisiae
Cluster5593,gene:KLLA0_C18612g,K_lactis
Cluster5593,orf19.1084,C_albicans
Cluster5594,gene-YBL076C,S_cerevisiae
Cluster5594,CAGL0G03311g,C_glabrata
Cluster5594,gene:KLLA0_E20549g,K_lactis
Cluster5594,orf19.2138,C_albicans
Cluster5595,CAGL0E00891g,C_glabrata
Cluster5595,gene-YDR169C,S_cerevisiae
Cluster5595,gene:KLLA0_D17270g,K_lactis
Cluster5595,orf19.203,C_albicans
Cluster5596,orf19.6508,C_albicans
Cluster5596,gene:KLLA0_B13167g,K_lactis
Cluster5596,gene-YGR057C,S_cerevisiae
Cluster5596,CAGL0K04411g,C_glabrata
Cluster5597,orf19.2511.1,C_albicans
Cluster5597,gene-YMR286W,S_cerevisiae
Cluster5597,CAGL0I02706g,C_glabrata
Cluster5597,gene:KLLA0_C06270g,K_lactis
Cluster5598,gene:KLLA0_C16423g,K_lactis
Cluster5598,CAGL0I03586g,C_glabrata
Cluster5598,gene-YDL154W,S_cerevisiae
Cluster5598,orf19.2713,C_albicans
Cluster5599,orf19.5839,C_albicans
Cluster5600,gene-YBR098W,S_cerevisiae
Cluster5600,CAGL0K12122g,C_glabrata
Cluster5600,gene:KLLA0_E11397g,K_lactis
Cluster5600,orf19.3648,C_albicans
Cluster5601,orf19.7350,C_albicans
Cluster5601,gene-YNL208W,S_cerevisiae
Cluster5602,gene-YGL059W,S_cerevisiae
Cluster5602,CAGL0F07007g,C_glabrata
Cluster5602,gene:KLLA0_C05654g,K_lactis
Cluster5603,gene-YDR251W,S_cerevisiae
Cluster5604,gene-YJL070C,S_cerevisiae
Cluster5605,CAGL0K08668g,C_glabrata
Cluster5605,gene-YIR017C,S_cerevisiae
Cluster5605,gene:KLLA0_B11880g,K_lactis
Cluster5606,gene:KLLA0_E04533g,K_lactis
Cluster5606,CAGL0L00869g,C_glabrata
Cluster5606,gene-YIL042C,S_cerevisiae
Cluster5607,gene:KLLA0_B12958g,K_lactis
Cluster5607,CAGL0J04246g,C_glabrata
Cluster5607,gene-YMR234W,S_cerevisiae
Cluster5607,orf19.5614,C_albicans
Cluster5608,orf19.3135,C_albicans
Cluster5608,gene:KLLA0_B01001g,K_lactis
Cluster5608,CAGL0H04785g,C_glabrata
Cluster5608,gene-YML013W,S_cerevisiae
Cluster5609,gene-YPR083W,S_cerevisiae
Cluster5609,CAGL0K07876g,C_glabrata
Cluster5609,gene:KLLA0_D09174g,K_lactis
Cluster5609,orf19.6639,C_albicans
Cluster5610,tI(UAU)1,unknown
Cluster5610,gene-YNCD0017W,S_cerevisiae
Cluster5610,CAGL0F05291r,C_glabrata
Cluster5611,CAGL0L09867g,C_glabrata
Cluster5611,gene-YKL024C,S_cerevisiae
Cluster5611,gene:KLLA0_E08053g,K_lactis
Cluster5611,orf19.5195,C_albicans
Cluster5612,gene:KLLA0_F16423g,K_lactis
Cluster5612,CAGL0L10318g,C_glabrata
Cluster5612,gene-YOR059C,S_cerevisiae
Cluster5612,orf19.4574,C_albicans
Cluster5613,orf19.1338,C_albicans
Cluster5613,gene:KLLA0_E15115g,K_lactis
Cluster5613,CAGL0L05522g,C_glabrata
Cluster5613,gene-YJL123C,S_cerevisiae
Cluster5614,orf19.2573,C_albicans
Cluster5614,gene:KLLA0_D05137g,K_lactis
Cluster5614,CAGL0F01705g,C_glabrata
Cluster5614,gene-YLR060W,S_cerevisiae
Cluster5615,gene:KLLA0_F10615g,K_lactis
Cluster5615,CAGL0K07095g,C_glabrata
Cluster5615,gene-YBR234C,S_cerevisiae
Cluster5615,orf19.3873,C_albicans
Cluster5616,gene:KLLA0_D04664g,K_lactis
Cluster5616,gene-YFR021W,S_cerevisiae
Cluster5616,CAGL0K10692g,C_glabrata
Cluster5616,orf19.6064,C_albicans
Cluster5617,gene:KLLA0_E15885g,K_lactis
Cluster5617,CAGL0B02101g,C_glabrata
Cluster5617,gene-YGR223C,S_cerevisiae
Cluster5617,orf19.1793,C_albicans
Cluster5618,orf19.469,C_albicans
Cluster5618,CAGL0I03498g,C_glabrata
Cluster5618,gene-YDL159W,S_cerevisiae
Cluster5618,gene:KLLA0_C16577g,K_lactis
Cluster5619,gene-YPL032C,S_cerevisiae
Cluster5619,CAGL0L12452g,C_glabrata
Cluster5619,gene:KLLA0_D11946g,K_lactis
Cluster5620,gene-YER176W,S_cerevisiae
Cluster5620,CAGL0L12034g,C_glabrata
Cluster5620,orf19.702,C_albicans
Cluster5621,orf19.5442,C_albicans
Cluster5622,CAGL0L06226g,C_glabrata
Cluster5623,orf19.2168,C_albicans
Cluster5624,gene-YDL066W,S_cerevisiae
Cluster5624,CAGL0H03663g,C_glabrata
Cluster5624,CAGL0D00770g,C_glabrata
Cluster5624,gene:KLLA0_B03355g,K_lactis
Cluster5624,orf19.5211,C_albicans
Cluster5625,orf19.3733,C_albicans
Cluster5625,gene:KLLA0_F12342g,K_lactis
Cluster5625,gene-YLR174W,S_cerevisiae
Cluster5626,gene-YPL165C,S_cerevisiae
Cluster5626,CAGL0M02002g,C_glabrata
Cluster5626,gene:KLLA0_C09944g,K_lactis
Cluster5626,orf19.3665,C_albicans
Cluster5627,orf19.2219,C_albicans
Cluster5627,CAGL0G07175g,C_glabrata
Cluster5628,gene:KLLA0_D07216g,K_lactis
Cluster5628,gene-YPL137C,S_cerevisiae
Cluster5628,CAGL0M02607g,C_glabrata
Cluster5628,gene-YOR227W,S_cerevisiae
Cluster5628,CAGL0J04026g,C_glabrata
Cluster5628,orf19.6544,C_albicans
Cluster5629,orf19.1972,C_albicans
Cluster5629,gene:KLLA0_A10241g,K_lactis
Cluster5629,CAGL0F09119g,C_glabrata
Cluster5629,gene-YHR207C,S_cerevisiae
Cluster5630,gene:KLLA0_C11011g,K_lactis
Cluster5630,CAGL0J00385g,C_glabrata
Cluster5630,gene-YHR049W,S_cerevisiae
Cluster5630,orf19.6717,C_albicans
Cluster5631,orf19.6621,C_albicans
Cluster5631,gene:KLLA0_E11815g,K_lactis
Cluster5631,CAGL0J00803g,C_glabrata
Cluster5631,gene-YJL042W,S_cerevisiae
Cluster5632,CAGL0I05148g,C_glabrata
Cluster5632,gene-YDL174C,S_cerevisiae
Cluster5632,gene:KLLA0_D03344g,K_lactis
Cluster5632,orf19.6755,C_albicans
Cluster5633,gene:KLLA0_E19691g,K_lactis
Cluster5633,orf19.6043,C_albicans
Cluster5634,gene:KLLA0_A07271g,K_lactis
Cluster5634,orf19.424,C_albicans
Cluster5635,orf19.3924,C_albicans
Cluster5636,CAGL0K10934g,C_glabrata
Cluster5637,gene-YMR192W,S_cerevisiae
Cluster5638,orf19.473,C_albicans
Cluster5638,CAGL0L10912g,C_glabrata
Cluster5638,gene-YOR273C,S_cerevisiae
Cluster5639,CAGL0J00363g,C_glabrata
Cluster5639,gene-YHR048W,S_cerevisiae
Cluster5639,orf19.3395,C_albicans
Cluster5640,CAGL0B03971g,C_glabrata
Cluster5640,gene-YJR015W,S_cerevisiae
Cluster5640,orf19.1333,C_albicans
Cluster5641,orf19.1332,C_albicans
Cluster5641,CAGL0G09273g,C_glabrata
Cluster5642,gene-YBL017C,S_cerevisiae
Cluster5642,CAGL0J04312g,C_glabrata
Cluster5642,orf19.3767,C_albicans
Cluster5643,orf19.2812,C_albicans
Cluster5643,orf19.308,C_albicans
Cluster5643,gene:KLLA0_E02135g,K_lactis
Cluster5643,CAGL0B03949g,C_glabrata
Cluster5643,gene-YGR197C,S_cerevisiae
Cluster5644,orf19.3216,C_albicans
Cluster5645,orf19.7046,C_albicans
Cluster5646,orf19.7450,C_albicans
Cluster5646,gene:KLLA0_D07986g,K_lactis
Cluster5646,CAGL0J06160g,C_glabrata
Cluster5646,gene-YNL166C,S_cerevisiae
Cluster5647,orf19.3002,C_albicans
Cluster5647,CAGL0M00814g,C_glabrata
Cluster5647,gene-YLR441C,S_cerevisiae
Cluster5647,gene:KLLA0_B05060g,K_lactis
Cluster5647,gene-YML063W,S_cerevisiae
Cluster5648,orf19.6678,C_albicans
Cluster5649,gene:KLLA0_A11979g,K_lactis
Cluster5650,CAGL0M07687r,C_glabrata
Cluster5651,gene-YFL065C,S_cerevisiae
Cluster5652,CAGL0M07685r,C_glabrata
Cluster5653,gene-YHR130C,S_cerevisiae
Cluster5654,gene-YPL124W,S_cerevisiae
Cluster5655,gene-YNCE0001C,S_cerevisiae
Cluster5656,gene-YPR202W,S_cerevisiae
Cluster5657,gene:KLLA0_D04686g,K_lactis
Cluster5658,orf19.7125,C_albicans
Cluster5659,gene:KLLA0_F20702g,K_lactis
Cluster5659,CAGL0F05379g,C_glabrata
Cluster5659,gene-YDR206W,S_cerevisiae
Cluster5660,gene-YHR176W,S_cerevisiae
Cluster5660,CAGL0I02530g,C_glabrata
Cluster5660,gene:KLLA0_A09229g,K_lactis
Cluster5661,gene-YNL334C,S_cerevisiae
Cluster5662,gene-YFL060C,S_cerevisiae
Cluster5663,gene-YOL157C,S_cerevisiae
Cluster5663,gene:KLLA0_D00231g,K_lactis
Cluster5664,gene:KLLA0_F25498g,K_lactis
Cluster5664,gene-YKL039W,S_cerevisiae
Cluster5664,CAGL0L01881g,C_glabrata
Cluster5665,CAGL0K05247g,C_glabrata
Cluster5666,gene:KLLA0_E06557g,K_lactis
Cluster5666,CAGL0M09449g,C_glabrata
Cluster5666,gene-YBL101C,S_cerevisiae
Cluster5667,orf19.4527,C_albicans
Cluster5668,CAGL0I08965g,C_glabrata
Cluster5668,gene-YFR024C-A,S_cerevisiae
Cluster5668,gene:KLLA0_A08360g,K_lactis
Cluster5669,gene-YBR298C,S_cerevisiae
Cluster5669,gene:KLLA0_D19953g,K_lactis
Cluster5670,gene:KLLA0_D00253g,K_lactis
Cluster5670,gene-YDL247W,S_cerevisiae
Cluster5671,orf19.1855,C_albicans
Cluster5672,orf19.309,C_albicans
Cluster5673,orf19.6588,C_albicans
Cluster5674,gene:KLLA0_C19019g,K_lactis
Cluster5675,orf19.1943,C_albicans
Cluster5676,orf19.6194,C_albicans
Cluster5677,orf19.1318,C_albicans
Cluster5678,orf19.1321,C_albicans
Cluster5679,orf19.6351,C_albicans
Cluster5680,orf19.6353,C_albicans
Cluster5681,orf19.1326,C_albicans
Cluster5682,orf19.6350,C_albicans
Cluster5683,orf19.6354,C_albicans
Cluster5684,gene-YNCP0020W,S_cerevisiae
Cluster5684,gene:KLLA0_F11814g,K_lactis
Cluster5685,orf19.1274,C_albicans
Cluster5685,orf19.1255,C_albicans
Cluster5685,gene:KLLA0_C17050g,K_lactis
Cluster5686,gene:KLLA0_B08635g,K_lactis
Cluster5686,gene-YMR258C,S_cerevisiae
Cluster5686,CAGL0H02453g,C_glabrata
Cluster5686,orf19.7149,C_albicans
Cluster5687,orf19.851,C_albicans
Cluster5688,orf19.3780,C_albicans
Cluster5689,orf19.849,C_albicans
Cluster5690,orf19.6277,C_albicans
Cluster5691,orf19.5976,C_albicans
Cluster5692,orf19.431,C_albicans
Cluster5692,gene-YBR033W,S_cerevisiae
Cluster5693,orf19.3783,C_albicans
Cluster5694,orf19.5635,C_albicans
Cluster5695,orf19.5636,C_albicans
Cluster5696,orf19.4022,C_albicans
Cluster5696,gene:KLLA0_F25080g,K_lactis
Cluster5696,gene-YDR178W,S_cerevisiae
Cluster5696,CAGL0F05863g,C_glabrata
Cluster5696,CAGL0A03784g,C_glabrata
Cluster5696,gene-YOR297C,S_cerevisiae
Cluster5697,CAGL0K10626g,C_glabrata
Cluster5697,gene-YFR015C,S_cerevisiae
Cluster5697,gene:KLLA0_F23133g,K_lactis
Cluster5698,gene-YHR143W-A,S_cerevisiae
Cluster5698,CAGL0G05874g,C_glabrata
Cluster5698,gene:KLLA0_D08008g,K_lactis
Cluster5698,orf19.7255,C_albicans
Cluster5699,orf19.5691,C_albicans
Cluster5699,gene-YJR076C,S_cerevisiae
Cluster5699,CAGL0F00275g,C_glabrata
Cluster5699,gene:KLLA0_B14344g,K_lactis
Cluster5700,gene:KLLA0_B08129g,K_lactis
Cluster5700,gene-YGR059W,S_cerevisiae
Cluster5700,CAGL0K04455g,C_glabrata
Cluster5700,orf19.1524,C_albicans
Cluster5701,gene:KLLA0_F23078g,K_lactis
Cluster5701,CAGL0F04697g,C_glabrata
Cluster5701,gene-YLR257W,S_cerevisiae
Cluster5702,orf19.548,C_albicans
Cluster5702,gene:KLLA0_F12848g,K_lactis
Cluster5702,gene-YCR002C,S_cerevisiae
Cluster5702,CAGL0G06754g,C_glabrata
Cluster5703,orf19.1435,C_albicans
Cluster5704,CAGL0F02607g,C_glabrata
Cluster5704,gene-YDR402C,S_cerevisiae
Cluster5704,gene:KLLA0_C06743g,K_lactis
Cluster5704,orf19.554,C_albicans
Cluster5705,gene:KLLA0_C19206g,K_lactis
Cluster5705,orf19.6574,C_albicans
Cluster5705,orf19.5728,C_albicans
Cluster5706,orf19.5633,C_albicans
Cluster5707,orf19.1433,C_albicans
Cluster5708,CAGL0L06270g,C_glabrata
Cluster5708,gene-YER177W,S_cerevisiae
Cluster5709,orf19.5557,C_albicans
Cluster5710,orf19.2957,C_albicans
Cluster5711,gene:KLLA0_A00396g,K_lactis
Cluster5711,CAGL0H06721g,C_glabrata
Cluster5711,gene-YIL156W,S_cerevisiae
Cluster5711,gene-YKR098C,S_cerevisiae
Cluster5712,orf19.5303,C_albicans
Cluster5713,CAGL0C05467g,C_glabrata
Cluster5714,CAGL0M06523g,C_glabrata
Cluster5715,gene:KLLA0_F26686g,K_lactis
Cluster5716,CAGL0H07337g,C_glabrata
Cluster5717,gene-YOR376W,S_cerevisiae
Cluster5718,gene:KLLA0_A10351g,K_lactis
Cluster5719,CAGL0J06644r,C_glabrata
Cluster5720,CAGL0H00704g,C_glabrata
Cluster5721,gene:KLLA0_F07348g,K_lactis
Cluster5722,gene:KLLA0_F07271g,K_lactis
Cluster5723,orf19.2084,C_albicans
Cluster5723,gene:KLLA0_A08822g,K_lactis
Cluster5723,gene-YGL003C,S_cerevisiae
Cluster5723,CAGL0A00605g,C_glabrata
Cluster5724,orf19.4395,C_albicans
Cluster5724,gene:KLLA0_F13750g,K_lactis
Cluster5724,CAGL0J01287g,C_glabrata
Cluster5724,gene-YMR092C,S_cerevisiae
Cluster5725,orf19.1723,C_albicans
Cluster5725,CAGL0J05038g,C_glabrata
Cluster5725,gene-YJL055W,S_cerevisiae
Cluster5726,orf19.2665,C_albicans
Cluster5726,CAGL0M01144g,C_glabrata
Cluster5726,gene-YDR335W,S_cerevisiae
Cluster5726,gene:KLLA0_F21648g,K_lactis
Cluster5727,gene-YPR178W,S_cerevisiae
Cluster5727,CAGL0G09845g,C_glabrata
Cluster5727,gene:KLLA0_E04819g,K_lactis
Cluster5727,orf19.7343,C_albicans
Cluster5728,orf19.1791,C_albicans
Cluster5728,gene:KLLA0_E07965g,K_lactis
Cluster5728,CAGL0F06853g,C_glabrata
Cluster5728,gene-YKL021C,S_cerevisiae
Cluster5729,gene:KLLA0_D15873g,K_lactis
Cluster5729,gene-YIR012W,S_cerevisiae
Cluster5729,CAGL0L09647g,C_glabrata
Cluster5729,orf19.4029,C_albicans
Cluster5730,orf19.384,C_albicans
Cluster5730,gene:KLLA0_D12760g,K_lactis
Cluster5730,CAGL0H00781g,C_glabrata
Cluster5730,gene-YPL247C,S_cerevisiae
Cluster5731,gene-YJL151C,S_cerevisiae
Cluster5732,orf19.1249,C_albicans
Cluster5732,gene:KLLA0_D16148g,K_lactis
Cluster5732,gene-YIL020C,S_cerevisiae
Cluster5732,CAGL0J02398g,C_glabrata
Cluster5733,orf19.3504,C_albicans
Cluster5733,gene:KLLA0_E06997g,K_lactis
Cluster5733,gene-YBL087C,S_cerevisiae
Cluster5733,CAGL0G03575g,C_glabrata
Cluster5734,gene-YGR289C,S_cerevisiae
Cluster5735,gene-YPL018W,S_cerevisiae
Cluster5735,CAGL0F02035g,C_glabrata
Cluster5736,orf19.4048,C_albicans
Cluster5736,gene:KLLA0_F18656g,K_lactis
Cluster5737,gene:KLLA0_E17249g,K_lactis
Cluster5738,CAGL0L05786g,C_glabrata
Cluster5738,CAGL0J01595g,C_glabrata
Cluster5738,gene-YPR013C,S_cerevisiae
Cluster5738,gene-YPR015C,S_cerevisiae
Cluster5738,gene:KLLA0_A04609g,K_lactis
Cluster5739,orf19.2091,C_albicans
Cluster5740,gene-YJL138C,S_cerevisiae
Cluster5741,gene-YLR146W-A,S_cerevisiae
Cluster5742,gene-YKR021W,S_cerevisiae
Cluster5743,CAGL0J01133r,C_glabrata
Cluster5743,gene-YNCJ0020W,S_cerevisiae
Cluster5744,gene:KLLA0_F02596g,K_lactis
Cluster5744,gene-YOR329C,S_cerevisiae
Cluster5744,CAGL0E05302g,C_glabrata
Cluster5744,orf19.7295,C_albicans
Cluster5745,CAGL0L09427r,C_glabrata
Cluster5746,gene:KLLA0_E06821g,K_lactis
Cluster5746,gene-YBL093C,S_cerevisiae
Cluster5746,CAGL0M09515g,C_glabrata
Cluster5746,orf19.3421.1,C_albicans
Cluster5747,orf19.2509.1,C_albicans
Cluster5748,CAGL0M02959g,C_glabrata
Cluster5748,gene-YMR277W,S_cerevisiae
Cluster5748,gene:KLLA0_D01595g,K_lactis
Cluster5748,orf19.6742,C_albicans
Cluster5749,orf19.2509,C_albicans
Cluster5750,orf19.1416,C_albicans
Cluster5750,gene:KLLA0_D07007g,K_lactis
Cluster5750,gene-YPL132W,S_cerevisiae
Cluster5750,CAGL0M02673g,C_glabrata
Cluster5751,orf19.2500,C_albicans
Cluster5752,gene-YCR020C-A,S_cerevisiae
