cluster_id,genes,gene_list,size,species_count
Cluster5783,gene-YLR443W CAGL0M00748g gene:KLLA0_B04994g orf19.5643,"['gene-YLR443W', 'CAGL0M00748g', 'gene:KLLA0_B04994g', 'orf19.5643']",4,4
Cluster5784,gene:KLLA0_C08866g gene-YCR061W CAGL0K09218g orf19.4907,"['gene:KLLA0_C08866g', 'gene-YCR061W', 'CAGL0K09218g', 'orf19.4907']",4,4
Cluster5785,orf19.866 gene:KLLA0_A01848g CAGL0F02959g gene-YDR419W,"['orf19.866', 'gene:KLLA0_A01848g', 'CAGL0F02959g', 'gene-YDR419W']",4,4
Cluster5786,orf19.6979 gene:KLLA0_C03960g CAGL0C05159g gene-YOL060C,"['orf19.6979', 'gene:KLLA0_C03960g', 'CAGL0C05159g', 'gene-YOL060C']",4,4
Cluster5787,orf19.585 gene-YNL252C CAGL0J07832g gene:KLLA0_C02871g,"['orf19.585', 'gene-YNL252C', 'CAGL0J07832g', 'gene:KLLA0_C02871g']",4,4
Cluster5788,gene:KLLA0_F00462g gene-YAL058W CAGL0D00242g orf19.5300,"['gene:KLLA0_F00462g', 'gene-YAL058W', 'CAGL0D00242g', 'orf19.5300']",4,4
Cluster5789,orf19.6080 gene:KLLA0_A08041g CAGL0D06028g gene-YJR053W,"['orf19.6080', 'gene:KLLA0_A08041g', 'CAGL0D06028g', 'gene-YJR053W']",4,4
Cluster5790,gene:KLLA0_D17116g gene-YDR165W CAGL0E00979g orf19.6477,"['gene:KLLA0_D17116g', 'gene-YDR165W', 'CAGL0E00979g', 'orf19.6477']",4,4
Cluster5791,orf19.708 gene:KLLA0_A09141g CAGL0I02464g gene-YHR172W,"['orf19.708', 'gene:KLLA0_A09141g', 'CAGL0I02464g', 'gene-YHR172W']",4,4
Cluster5792,gene:KLLA0_F02365g gene-YAL034C CAGL0M11902g gene-YOR338W CAGL0E05456g orf19.1363,"['gene:KLLA0_F02365g', 'gene-YAL034C', 'CAGL0M11902g', 'gene-YOR338W', 'CAGL0E05456g', 'orf19.1363']",6,4
Cluster5793,gene-YJL117W CAGL0L05456g gene:KLLA0_E14983g orf19.2199,"['gene-YJL117W', 'CAGL0L05456g', 'gene:KLLA0_E14983g', 'orf19.2199']",4,4
Cluster5794,gene-YIL120W CAGL0G08624g,"['gene-YIL120W', 'CAGL0G08624g']",2,2
Cluster5795,orf19.5011 gene:KLLA0_D00726g gene-YPL269W CAGL0A01155g,"['orf19.5011', 'gene:KLLA0_D00726g', 'gene-YPL269W', 'CAGL0A01155g']",4,4
Cluster5796,CAGL0H03201g gene-YGL085W gene:KLLA0_E19163g orf19.5014,"['CAGL0H03201g', 'gene-YGL085W', 'gene:KLLA0_E19163g', 'orf19.5014']",4,4
Cluster5797,gene-YJR156C,['gene-YJR156C'],1,1
Cluster5798,gene-YDL244W gene:KLLA0_C19085g,"['gene-YDL244W', 'gene:KLLA0_C19085g']",2,2
Cluster5799,orf19.2762,['orf19.2762'],1,1
Cluster5800,gene-YLR178C CAGL0B01100g,"['gene-YLR178C', 'CAGL0B01100g']",2,2
Cluster5801,orf19.6924,['orf19.6924'],1,1
Cluster5802,CAGL0E02315g gene-YOL012C gene:KLLA0_C05918g,"['CAGL0E02315g', 'gene-YOL012C', 'gene:KLLA0_C05918g']",3,3
Cluster5803,gene-YDR542W,['gene-YDR542W'],1,1
Cluster5804,gene:KLLA0_F15202g gene-YOR377W,"['gene:KLLA0_F15202g', 'gene-YOR377W']",2,2
Cluster5805,orf19.4428,['orf19.4428'],1,1
Cluster5806,gene:KLLA0_C09394g CAGL0H02783g gene-YJL076W,"['gene:KLLA0_C09394g', 'CAGL0H02783g', 'gene-YJL076W']",3,3
Cluster5807,CAGL0L03938g gene-YNL115C gene:KLLA0_F23870g orf19.1183,"['CAGL0L03938g', 'gene-YNL115C', 'gene:KLLA0_F23870g', 'orf19.1183']",4,4
Cluster5808,orf19.359,['orf19.359'],1,1
Cluster5809,CAGL0C03894g CAGL0H09262g orf19.753,"['CAGL0C03894g', 'CAGL0H09262g', 'orf19.753']",3,2
Cluster5810,snR62,['snR62'],1,0
Cluster5811,snR61,['snR61'],1,0
Cluster5812,snR64,['snR64'],1,0
Cluster5813,snR63,['snR63'],1,0
Cluster5814,snR66,['snR66'],1,0
Cluster5815,snR65,['snR65'],1,0
Cluster5816,orf19.535,['orf19.535'],1,1
Cluster5817,orf19.5353,['orf19.5353'],1,1
Cluster5818,orf19.5342.2,['orf19.5342.2'],1,1
Cluster5819,orf19.5350,['orf19.5350'],1,1
Cluster5820,gene-YBR280C CAGL0B03311g gene:KLLA0_F01969g orf19.5752,"['gene-YBR280C', 'CAGL0B03311g', 'gene:KLLA0_F01969g', 'orf19.5752']",4,4
Cluster5821,gene-YNR058W gene:KLLA0_B00429g orf19.2591,"['gene-YNR058W', 'gene:KLLA0_B00429g', 'orf19.2591']",3,3
Cluster5822,CAGL0H06171g gene-YAL020C gene:KLLA0_F15906g orf19.6399,"['CAGL0H06171g', 'gene-YAL020C', 'gene:KLLA0_F15906g', 'orf19.6399']",4,4
Cluster5823,orf19.5184 gene:KLLA0_F06600g gene-YGL097W CAGL0J05346g,"['orf19.5184', 'gene:KLLA0_F06600g', 'gene-YGL097W', 'CAGL0J05346g']",4,4
Cluster5824,orf19.5345 gene:KLLA0_D01859g gene-YMR276W CAGL0M02937g,"['orf19.5345', 'gene:KLLA0_D01859g', 'gene-YMR276W', 'CAGL0M02937g']",4,4
Cluster5825,orf19.5247 gene-YCR095C CAGL0E00407g gene:KLLA0_C18777g,"['orf19.5247', 'gene-YCR095C', 'CAGL0E00407g', 'gene:KLLA0_C18777g']",4,4
Cluster5826,orf19.4684.2 gene-YKR094C gene:KLLA0_A00616g gene-YIL148W,"['orf19.4684.2', 'gene-YKR094C', 'gene:KLLA0_A00616g', 'gene-YIL148W']",4,3
Cluster5827,gene:KLLA0_F17974g gene-YDR139C orf19.330.1,"['gene:KLLA0_F17974g', 'gene-YDR139C', 'orf19.330.1']",3,3
Cluster5828,orf19.2938 gene-YLR077W CAGL0L13178g gene:KLLA0_D05753g,"['orf19.2938', 'gene-YLR077W', 'CAGL0L13178g', 'gene:KLLA0_D05753g']",4,4
Cluster5829,gene:KLLA0_F24860g CAGL0M05137g orf19.7574,"['gene:KLLA0_F24860g', 'CAGL0M05137g', 'orf19.7574']",3,3
Cluster5830,orf19.713 gene:KLLA0_F25850g gene-YMR074C CAGL0K03091g,"['orf19.713', 'gene:KLLA0_F25850g', 'gene-YMR074C', 'CAGL0K03091g']",4,4
Cluster5831,orf19.2340 gene:KLLA0_F05676g gene-YDL126C CAGL0J09350g,"['orf19.2340', 'gene:KLLA0_F05676g', 'gene-YDL126C', 'CAGL0J09350g']",4,4
Cluster5832,orf19.1233 CAGL0M13717g gene-YMR300C gene:KLLA0_A10109g,"['orf19.1233', 'CAGL0M13717g', 'gene-YMR300C', 'gene:KLLA0_A10109g']",4,4
Cluster5833,orf19.2966 gene:KLLA0_F07381g gene-YDL086W CAGL0L06974g,"['orf19.2966', 'gene:KLLA0_F07381g', 'gene-YDL086W', 'CAGL0L06974g']",4,4
Cluster5834,gene-YJL059W CAGL0J05104g gene:KLLA0_F01551g orf19.4059,"['gene-YJL059W', 'CAGL0J05104g', 'gene:KLLA0_F01551g', 'orf19.4059']",4,4
Cluster5835,orf19.7159 gene-YMR185W CAGL0L00517g gene:KLLA0_D08888g,"['orf19.7159', 'gene-YMR185W', 'CAGL0L00517g', 'gene:KLLA0_D08888g']",4,4
Cluster5836,gene:KLLA0_C11957g gene-YDR086C CAGL0M11104g orf19.6828.1,"['gene:KLLA0_C11957g', 'gene-YDR086C', 'CAGL0M11104g', 'orf19.6828.1']",4,4
Cluster5837,orf19.6536 CAGL0H00891g gene-YPL242C gene:KLLA0_D12914g,"['orf19.6536', 'CAGL0H00891g', 'gene-YPL242C', 'gene:KLLA0_D12914g']",4,4
Cluster5838,orf19.7353 CAGL0I07029g gene-YGL216W gene:KLLA0_A01606g,"['orf19.7353', 'CAGL0I07029g', 'gene-YGL216W', 'gene:KLLA0_A01606g']",4,4
Cluster5839,orf19.5711 CAGL0H05005g gene-YLR380W gene:KLLA0_E05369g CAGL0D00946g,"['orf19.5711', 'CAGL0H05005g', 'gene-YLR380W', 'gene:KLLA0_E05369g', 'CAGL0D00946g']",5,4
Cluster5840,orf19.1649 gene:KLLA0_F25036g gene-YMR235C CAGL0M04961g,"['orf19.1649', 'gene:KLLA0_F25036g', 'gene-YMR235C', 'CAGL0M04961g']",4,4
Cluster5841,gene:KLLA0_A11176g gene-YEL011W CAGL0M03377g orf19.5622,"['gene:KLLA0_A11176g', 'gene-YEL011W', 'CAGL0M03377g', 'orf19.5622']",4,4
Cluster5842,orf19.3315,['orf19.3315'],1,1
Cluster5843,orf19.3309,['orf19.3309'],1,1
Cluster5844,gene-YNCC0006C,['gene-YNCC0006C'],1,1
Cluster5845,orf19.3317,['orf19.3317'],1,1
Cluster5846,gene:KLLA0_D09713g,['gene:KLLA0_D09713g'],1,1
Cluster5847,CAGL0C01837g,['CAGL0C01837g'],1,1
Cluster5848,gene-YKL219W,['gene-YKL219W'],1,1
Cluster5849,gene-YNL336W,['gene-YNL336W'],1,1
Cluster5850,gene-YFL017C CAGL0D02156g gene:KLLA0_D07700g orf19.837,"['gene-YFL017C', 'CAGL0D02156g', 'gene:KLLA0_D07700g', 'orf19.837']",4,4
Cluster5851,snR189a,['snR189a'],1,0
Cluster5852,snR18,['snR18'],1,0
Cluster5853,snR17A,['snR17A'],1,0
Cluster5854,snR32a,['snR32a'],1,0
Cluster5855,snR31a,['snR31a'],1,0
Cluster5856,orf19.4921,['orf19.4921'],1,1
Cluster5857,orf19.762,['orf19.762'],1,1
Cluster5858,gene-YJL144W CAGL0I05934g,"['gene-YJL144W', 'CAGL0I05934g']",2,2
Cluster5859,gene-YKL068W-A,['gene-YKL068W-A'],1,1
Cluster5860,gene-YCL028W CAGL0B00946g,"['gene-YCL028W', 'CAGL0B00946g']",2,2
Cluster5861,gene:KLLA0_C00715g orf19.4831,"['gene:KLLA0_C00715g', 'orf19.4831']",2,2
Cluster5862,gene:KLLA0_E18701g CAGL0K02915g gene-YHR002W orf19.2117,"['gene:KLLA0_E18701g', 'CAGL0K02915g', 'gene-YHR002W', 'orf19.2117']",4,4
Cluster5863,orf19.4018 gene:KLLA0_E05743g gene-YJR113C CAGL0C04807g,"['orf19.4018', 'gene:KLLA0_E05743g', 'gene-YJR113C', 'CAGL0C04807g']",4,4
Cluster5864,gene:KLLA0_E05787g gene-YBL047C CAGL0F04609g orf19.1166,"['gene:KLLA0_E05787g', 'gene-YBL047C', 'CAGL0F04609g', 'orf19.1166']",4,4
Cluster5865,orf19.5342 CAGL0L02607g gene-YHR202W,"['orf19.5342', 'CAGL0L02607g', 'gene-YHR202W']",3,3
Cluster5866,gene-YBR203W CAGL0M05445g gene:KLLA0_E23079g orf19.4883,"['gene-YBR203W', 'CAGL0M05445g', 'gene:KLLA0_E23079g', 'orf19.4883']",4,4
Cluster5867,CAGL0H09570r gene-YNCE0012W,"['CAGL0H09570r', 'gene-YNCE0012W']",2,2
Cluster5868,gene-YCL005W CAGL0B04763g,"['gene-YCL005W', 'CAGL0B04763g']",2,2
Cluster5869,gene:KLLA0_C18997g,['gene:KLLA0_C18997g'],1,1
Cluster5870,gene:KLLA0_C19041g,['gene:KLLA0_C19041g'],1,1
Cluster5871,CaglfMt28,['CaglfMt28'],1,0
Cluster5872,gene:KLLA0_C00616g,['gene:KLLA0_C00616g'],1,1
Cluster5873,gene:KLLA0_C00671g,['gene:KLLA0_C00671g'],1,1
Cluster5874,gene:KLLA0_C00528g,['gene:KLLA0_C00528g'],1,1
Cluster5875,gene-YKL097C,['gene-YKL097C'],1,1
Cluster5876,gene:KLLA0_F17842g,['gene:KLLA0_F17842g'],1,1
Cluster5877,tP(UGG)1 CAGL0A00671r,"['tP(UGG)1', 'CAGL0A00671r']",2,1
Cluster5878,CAGL0G00616r tP(UGG)4,"['CAGL0G00616r', 'tP(UGG)4']",2,1
Cluster5879,CAGL0I03124r tP(UGG)5,"['CAGL0I03124r', 'tP(UGG)5']",2,1
Cluster5880,orf19.2800,['orf19.2800'],1,1
Cluster5881,tP(UGG)3 CAGL0F01353r,"['tP(UGG)3', 'CAGL0F01353r']",2,1
Cluster5882,gene:KLLA0_E03081g gene-YDR389W CAGL0M01628g orf19.7115,"['gene:KLLA0_E03081g', 'gene-YDR389W', 'CAGL0M01628g', 'orf19.7115']",4,4
Cluster5883,orf19.5817 gene:KLLA0_F16126g gene-YKR068C CAGL0K08140g,"['orf19.5817', 'gene:KLLA0_F16126g', 'gene-YKR068C', 'CAGL0K08140g']",4,4
Cluster5884,orf19.7489 gene:KLLA0_D19877g CAGL0C05599g gene-YDL240W,"['orf19.7489', 'gene:KLLA0_D19877g', 'CAGL0C05599g', 'gene-YDL240W']",4,4
Cluster5885,gene:KLLA0_F25894g gene-YKL087C CAGL0L05280g orf19.4578,"['gene:KLLA0_F25894g', 'gene-YKL087C', 'CAGL0L05280g', 'orf19.4578']",4,4
Cluster5886,orf19.5576 gene:KLLA0_C00869g gene-YDR531W CAGL0H01551g,"['orf19.5576', 'gene:KLLA0_C00869g', 'gene-YDR531W', 'CAGL0H01551g']",4,4
Cluster5887,orf19.7251 gene-YNL283C gene:KLLA0_C12177g gene-YHL028W CAGL0D02794g gene:KLLA0_E00771g,"['orf19.7251', 'gene-YNL283C', 'gene:KLLA0_C12177g', 'gene-YHL028W', 'CAGL0D02794g', 'gene:KLLA0_E00771g']",6,4
Cluster5888,orf19.675.1,['orf19.675.1'],1,1
Cluster5889,orf19.1998,['orf19.1998'],1,1
Cluster5890,orf19.1999,['orf19.1999'],1,1
Cluster5891,CAGL0E04334g gene-YHR007C gene:KLLA0_E03653g orf19.922,"['CAGL0E04334g', 'gene-YHR007C', 'gene:KLLA0_E03653g', 'orf19.922']",4,4
Cluster5892,orf19.5262,['orf19.5262'],1,1
Cluster5893,orf19.5256,['orf19.5256'],1,1
Cluster5894,orf19.5258,['orf19.5258'],1,1
Cluster5895,orf19.5264,['orf19.5264'],1,1
Cluster5896,gene-YNR073C,['gene-YNR073C'],1,1
Cluster5897,CAGL0L09251g,['CAGL0L09251g'],1,1
Cluster5898,CAGL0L07194g,['CAGL0L07194g'],1,1
Cluster5899,orf19.5259,['orf19.5259'],1,1
Cluster5900,orf19.3013 CAGL0I01188g CAGL0A02552g gene-YHR107C gene:KLLA0_E21583g,"['orf19.3013', 'CAGL0I01188g', 'CAGL0A02552g', 'gene-YHR107C', 'gene:KLLA0_E21583g']",5,4
Cluster5901,gene:KLLA0_D11638g orf19.3105,"['gene:KLLA0_D11638g', 'orf19.3105']",2,2
Cluster5902,orf19.4264,['orf19.4264'],1,1
Cluster5903,orf19.248 CAGL0G09174g gene-YPL195W gene:KLLA0_E19405g,"['orf19.248', 'CAGL0G09174g', 'gene-YPL195W', 'gene:KLLA0_E19405g']",4,4
Cluster5904,orf19.5424,['orf19.5424'],1,1
Cluster5905,orf19.6719 gene:KLLA0_B03850g CAGL0M00286g gene-YJR140C,"['orf19.6719', 'gene:KLLA0_B03850g', 'CAGL0M00286g', 'gene-YJR140C']",4,4
Cluster5906,gene:KLLA0_B12672g CAGL0K03443g gene-YMR106C orf19.2383,"['gene:KLLA0_B12672g', 'CAGL0K03443g', 'gene-YMR106C', 'orf19.2383']",4,4
Cluster5907,orf19.3573 gene:KLLA0_E02003g CAGL0D02574g gene-YNL329C,"['orf19.3573', 'gene:KLLA0_E02003g', 'CAGL0D02574g', 'gene-YNL329C']",4,4
Cluster5908,CAGL0L01969g,['CAGL0L01969g'],1,1
Cluster5909,orf19.6643,['orf19.6643'],1,1
Cluster5910,CAGL0J04136g gene-YOR221C gene:KLLA0_D07051g,"['CAGL0J04136g', 'gene-YOR221C', 'gene:KLLA0_D07051g']",3,3
Cluster5911,gene-YBR162W-A,['gene-YBR162W-A'],1,1
Cluster5912,gene:KLLA0_B09724g,['gene:KLLA0_B09724g'],1,1
Cluster5913,orf19.6323 gene-YEL066W gene-YPR193C,"['orf19.6323', 'gene-YEL066W', 'gene-YPR193C']",3,2
Cluster5914,gene:KLLA0_A02893g orf19.5238,"['gene:KLLA0_A02893g', 'orf19.5238']",2,2
Cluster5915,orf19.3734,['orf19.3734'],1,1
Cluster5916,gene-YOL101C CAGL0I07491g,"['gene-YOL101C', 'CAGL0I07491g']",2,2
Cluster5917,orf19.6635,['orf19.6635'],1,1
Cluster5918,orf19.6641,['orf19.6641'],1,1
Cluster5919,orf19.1156 CAGL0B00968g gene-YCL027W gene:KLLA0_C01540g,"['orf19.1156', 'CAGL0B00968g', 'gene-YCL027W', 'gene:KLLA0_C01540g']",4,4
Cluster5920,gene:KLLA0_C05214g gene:KLLA0_A04587g gene-YOR187W CAGL0G09581g orf19.6047,"['gene:KLLA0_C05214g', 'gene:KLLA0_A04587g', 'gene-YOR187W', 'CAGL0G09581g', 'orf19.6047']",5,4
Cluster5921,gene-YOR098C,['gene-YOR098C'],1,1
Cluster5922,orf19.156,['orf19.156'],1,1
Cluster5923,orf19.664,['orf19.664'],1,1
Cluster5924,gene-YPR174C,['gene-YPR174C'],1,1
Cluster5925,CAGL0J05984g gene-YNL141W gene:KLLA0_E23167g orf19.2251,"['CAGL0J05984g', 'gene-YNL141W', 'gene:KLLA0_E23167g', 'orf19.2251']",4,4
Cluster5926,gene:KLLA0_F15224g CAGL0D05940g gene-YGR175C orf19.406,"['gene:KLLA0_F15224g', 'CAGL0D05940g', 'gene-YGR175C', 'orf19.406']",4,4
Cluster5927,gene:KLLA0_C17688g gene-YER168C CAGL0L11858g orf19.4705,"['gene:KLLA0_C17688g', 'gene-YER168C', 'CAGL0L11858g', 'orf19.4705']",4,4
Cluster5928,orf19.7011 gene-YPL012W CAGL0L08756g gene:KLLA0_F27269g,"['orf19.7011', 'gene-YPL012W', 'CAGL0L08756g', 'gene:KLLA0_F27269g']",4,4
Cluster5929,gene:KLLA0_E10583g CAGL0E02871g gene-YBL013W orf19.4418,"['gene:KLLA0_E10583g', 'CAGL0E02871g', 'gene-YBL013W', 'orf19.4418']",4,4
Cluster5930,orf19.3558 CAGL0K01793g gene-YDL018C gene:KLLA0_C04323g,"['orf19.3558', 'CAGL0K01793g', 'gene-YDL018C', 'gene:KLLA0_C04323g']",4,4
Cluster5931,orf19.7615 gene-YDR472W CAGL0K06589g gene:KLLA0_E03345g,"['orf19.7615', 'gene-YDR472W', 'CAGL0K06589g', 'gene:KLLA0_E03345g']",4,4
Cluster5932,orf19.4230 gene-YFR050C CAGL0A04719g gene:KLLA0_D11506g,"['orf19.4230', 'gene-YFR050C', 'CAGL0A04719g', 'gene:KLLA0_D11506g']",4,4
Cluster5933,orf19.2363 gene-YOR286W CAGL0M04697g gene:KLLA0_C06864g,"['orf19.2363', 'gene-YOR286W', 'CAGL0M04697g', 'gene:KLLA0_C06864g']",4,4
Cluster5934,gene:KLLA0_E21363g CAGL0I01254g gene-YHR111W orf19.2324,"['gene:KLLA0_E21363g', 'CAGL0I01254g', 'gene-YHR111W', 'orf19.2324']",4,4
Cluster5935,gene-YNR069C orf19.4629,"['gene-YNR069C', 'orf19.4629']",2,2
Cluster5936,gene-YMR275C CAGL0J06732g gene:KLLA0_D01793g orf19.6055,"['gene-YMR275C', 'CAGL0J06732g', 'gene:KLLA0_D01793g', 'orf19.6055']",4,4
Cluster5937,gene:KLLA0_D14036g gene-YEL006W CAGL0J02002g gene-YIL006W orf19.1393,"['gene:KLLA0_D14036g', 'gene-YEL006W', 'CAGL0J02002g', 'gene-YIL006W', 'orf19.1393']",5,4
Cluster5938,orf19.6532 gene:KLLA0_F04697g gene-YIL134W CAGL0G08910g,"['orf19.6532', 'gene:KLLA0_F04697g', 'gene-YIL134W', 'CAGL0G08910g']",4,4
Cluster5939,orf19.448 gene:KLLA0_F15994g gene-YOR042W,"['orf19.448', 'gene:KLLA0_F15994g', 'gene-YOR042W']",3,3
Cluster5940,orf19.7036 gene:KLLA0_F15972g CAGL0L09933g gene-YOR043W,"['orf19.7036', 'gene:KLLA0_F15972g', 'CAGL0L09933g', 'gene-YOR043W']",4,4
Cluster5941,gene-YNCH0010C tF(GAA)5,"['gene-YNCH0010C', 'tF(GAA)5']",2,1
Cluster5942,gene-YNCP0011C tF(GAA)1,"['gene-YNCP0011C', 'tF(GAA)1']",2,1
Cluster5943,tF(GAA)3 gene-YNCM0019W,"['tF(GAA)3', 'gene-YNCM0019W']",2,1
Cluster5944,gene-YCL019W,['gene-YCL019W'],1,1
Cluster5945,gene:KLLA0_E05699g gene-YBL045C CAGL0F04565g orf19.4016,"['gene:KLLA0_E05699g', 'gene-YBL045C', 'CAGL0F04565g', 'orf19.4016']",4,4
Cluster5946,tF(GAA)2 gene-YNCD0023C,"['tF(GAA)2', 'gene-YNCD0023C']",2,1
Cluster5947,orf19.227 gene:KLLA0_B08712g gene-YMR256C CAGL0H02491g,"['orf19.227', 'gene:KLLA0_B08712g', 'gene-YMR256C', 'CAGL0H02491g']",4,4
Cluster5948,orf19.394 gene-YLR231C,"['orf19.394', 'gene-YLR231C']",2,2
Cluster5949,gene:KLLA0_D05995g CAGL0M02145g gene-YPL157W orf19.1900,"['gene:KLLA0_D05995g', 'CAGL0M02145g', 'gene-YPL157W', 'orf19.1900']",4,4
Cluster5950,gene-YJR155W,['gene-YJR155W'],1,1
Cluster5951,orf19.2077,['orf19.2077'],1,1
Cluster5952,orf19.2244,['orf19.2244'],1,1
Cluster5953,gene:KLLA0_D09977g CAGL0F07755g gene-YMR168C,"['gene:KLLA0_D09977g', 'CAGL0F07755g', 'gene-YMR168C']",3,3
Cluster5954,orf19.1604,['orf19.1604'],1,1
Cluster5955,CAGL0G06446g,['CAGL0G06446g'],1,1
Cluster5956,orf19.1496,['orf19.1496'],1,1
Cluster5957,orf19.4649,['orf19.4649'],1,1
Cluster5958,gene:KLLA0_B13255g CAGL0L02277g gene-YKR002W orf19.3197,"['gene:KLLA0_B13255g', 'CAGL0L02277g', 'gene-YKR002W', 'orf19.3197']",4,4
Cluster5959,CAGL0G07040g gene-YML019W gene:KLLA0_B01199g orf19.7426,"['CAGL0G07040g', 'gene-YML019W', 'gene:KLLA0_B01199g', 'orf19.7426']",4,4
Cluster5960,orf19.1682 gene-YLL056C,"['orf19.1682', 'gene-YLL056C']",2,2
Cluster5961,gene-YOL165C,['gene-YOL165C'],1,1
Cluster5962,gene-YDL243C,['gene-YDL243C'],1,1
Cluster5963,orf19.4549,['orf19.4549'],1,1
Cluster5964,orf19.527,['orf19.527'],1,1
Cluster5965,CAGL0B04081r gene-YNCP0016W,"['CAGL0B04081r', 'gene-YNCP0016W']",2,2
Cluster5966,orf19.6493,['orf19.6493'],1,1
Cluster5967,orf19.4553,['orf19.4553'],1,1
Cluster5968,gene:KLLA0_C10054g,['gene:KLLA0_C10054g'],1,1
Cluster5969,orf19.5269,['orf19.5269'],1,1
Cluster5970,orf19.3940.1,['orf19.3940.1'],1,1
Cluster5971,orf19.5267,['orf19.5267'],1,1
Cluster5972,orf19.4965,['orf19.4965'],1,1
Cluster5973,gene-YGR154C,['gene-YGR154C'],1,1
Cluster5974,snR10c,['snR10c'],1,0
Cluster5975,snR10b,['snR10b'],1,0
Cluster5976,snR10a,['snR10a'],1,0
Cluster5977,orf19.998,['orf19.998'],1,1
Cluster5978,orf19.996,['orf19.996'],1,1
Cluster5979,gene-YJL185C,['gene-YJL185C'],1,1
Cluster5980,CAGL0I07711g,['CAGL0I07711g'],1,1
Cluster5981,CAGL0M02915g,['CAGL0M02915g'],1,1
Cluster5982,gene-YOR186W,['gene-YOR186W'],1,1
Cluster5983,gene-YNL040C-A,['gene-YNL040C-A'],1,1
Cluster5984,CAGL0L01507g gene-YML049C gene:KLLA0_A08129g orf19.5391,"['CAGL0L01507g', 'gene-YML049C', 'gene:KLLA0_A08129g', 'orf19.5391']",4,4
Cluster5985,orf19.999,['orf19.999'],1,1
Cluster5986,gene-YKL172W CAGL0L00341g gene:KLLA0_A06710g orf19.4492,"['gene-YKL172W', 'CAGL0L00341g', 'gene:KLLA0_A06710g', 'orf19.4492']",4,4
Cluster5987,gene:KLLA0_E23761g gene-YBR187W CAGL0M06457g orf19.4496,"['gene:KLLA0_E23761g', 'gene-YBR187W', 'CAGL0M06457g', 'orf19.4496']",4,4
Cluster5988,orf19.4813 gene:KLLA0_C07172g gene-YMR217W CAGL0F03927g,"['orf19.4813', 'gene:KLLA0_C07172g', 'gene-YMR217W', 'CAGL0F03927g']",4,4
Cluster5989,orf19.4809 gene:KLLA0_C07469g gene-YMR208W CAGL0F03861g,"['orf19.4809', 'gene:KLLA0_C07469g', 'gene-YMR208W', 'CAGL0F03861g']",4,4
Cluster5990,gene-YGL107C CAGL0F07469g,"['gene-YGL107C', 'CAGL0F07469g']",2,2
Cluster5991,orf19.481 CAGL0K08888g gene-YOR260W gene:KLLA0_C09570g,"['orf19.481', 'CAGL0K08888g', 'gene-YOR260W', 'gene:KLLA0_C09570g']",4,4
Cluster5992,orf19.5147 gene:KLLA0_F15774g gene-YLL007C CAGL0D05676g,"['orf19.5147', 'gene:KLLA0_F15774g', 'gene-YLL007C', 'CAGL0D05676g']",4,4
Cluster5993,orf19.5534 CAGL0G02343g gene-YKR088C gene:KLLA0_A07667g,"['orf19.5534', 'CAGL0G02343g', 'gene-YKR088C', 'gene:KLLA0_A07667g']",4,4
Cluster5994,orf19.1847 gene:KLLA0_E02707g CAGL0A03102g gene-YDR380W,"['orf19.1847', 'gene:KLLA0_E02707g', 'CAGL0A03102g', 'gene-YDR380W']",4,4
Cluster5995,orf19.4651,['orf19.4651'],1,1
Cluster5996,orf19.4652,['orf19.4652'],1,1
Cluster5997,orf19.4653,['orf19.4653'],1,1
Cluster5998,orf19.7173,['orf19.7173'],1,1
Cluster5999,orf19.5210.1,['orf19.5210.1'],1,1
Cluster6000,orf19.4643,['orf19.4643'],1,1
Cluster6001,orf19.5841,['orf19.5841'],1,1
Cluster6002,orf19.4750,['orf19.4750'],1,1
Cluster6003,gene-YDL125C gene:KLLA0_F05731g orf19.2341,"['gene-YDL125C', 'gene:KLLA0_F05731g', 'orf19.2341']",3,3
Cluster6004,orf19.3071 gene:KLLA0_F27005g CAGL0F05973g gene-YMR036C,"['orf19.3071', 'gene:KLLA0_F27005g', 'CAGL0F05973g', 'gene-YMR036C']",4,4
Cluster6005,orf19.2609 gene:KLLA0_C16049g CAGL0E06050g gene-YPL228W,"['orf19.2609', 'gene:KLLA0_C16049g', 'CAGL0E06050g', 'gene-YPL228W']",4,4
Cluster6006,CAGL0K03509g gene-YMR110C gene:KLLA0_B12540g orf19.6066 orf19.6518,"['CAGL0K03509g', 'gene-YMR110C', 'gene:KLLA0_B12540g', 'orf19.6066', 'orf19.6518']",5,4
Cluster6007,orf19.7170,['orf19.7170'],1,1
Cluster6008,orf19.7167,['orf19.7167'],1,1
Cluster6009,orf19.4760 gene:KLLA0_F03663g gene-YIL110W CAGL0C01331g,"['orf19.4760', 'gene:KLLA0_F03663g', 'gene-YIL110W', 'CAGL0C01331g']",4,4
Cluster6010,orf19.131 gene-YPR057W CAGL0D01628g gene:KLLA0_B08525g,"['orf19.131', 'gene-YPR057W', 'CAGL0D01628g', 'gene:KLLA0_B08525g']",4,4
Cluster6011,orf19.5563,['orf19.5563'],1,1
Cluster6012,orf19.3749,['orf19.3749'],1,1
Cluster6013,orf19.3746,['orf19.3746'],1,1
Cluster6014,CAGL0L12298g,['CAGL0L12298g'],1,1
Cluster6015,gene:KLLA0_F12474g,['gene:KLLA0_F12474g'],1,1
