species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.4369,K. lactis,KLLA0E03675g,CGOB/YGOB_bridge,-1,"('orf19.4369', 'KLLA0E03675g')"
K. lactis,KLLA0E03675g,C. albicans,orf19.4369,CGOB/YGOB_bridge,-1,"('KLLA0E03675g', 'orf19.4369')"
C. albicans,orf19.4233,K. lactis,KLLA0C09020g,CGOB/YGOB_bridge,-1,"('orf19.4233', 'KLLA0C09020g')"
K. lactis,KLLA0C09020g,C. albicans,orf19.4233,CGOB/YGOB_bridge,-1,"('KLLA0C09020g', 'orf19.4233')"
C. albicans,orf19.2422,K. lactis,KLLA0F10395g,CGOB/YGOB_bridge,-1,"('orf19.2422', 'KLLA0F10395g')"
K. lactis,KLLA0F10395g,C. albicans,orf19.2422,CGOB/YGOB_bridge,-1,"('KLLA0F10395g', 'orf19.2422')"
C. albicans,orf19.878,K. lactis,KLLA0A06974g,CGOB/YGOB_bridge,-1,"('orf19.878', 'KLLA0A06974g')"
K. lactis,KLLA0A06974g,C. albicans,orf19.878,CGOB/YGOB_bridge,-1,"('KLLA0A06974g', 'orf19.878')"
C. albicans,orf19.5870,K. lactis,KLLA0E18723g,CGOB/YGOB_bridge,-1,"('orf19.5870', 'KLLA0E18723g')"
K. lactis,KLLA0E18723g,C. albicans,orf19.5870,CGOB/YGOB_bridge,-1,"('KLLA0E18723g', 'orf19.5870')"
C. albicans,orf19.3583,K. lactis,KLLA0C07953g,CGOB/YGOB_bridge,-1,"('orf19.3583', 'KLLA0C07953g')"
K. lactis,KLLA0C07953g,C. albicans,orf19.3583,CGOB/YGOB_bridge,-1,"('KLLA0C07953g', 'orf19.3583')"
C. albicans,orf19.3994,K. lactis,KLLA0C13904g,CGOB/YGOB_bridge,-1,"('orf19.3994', 'KLLA0C13904g')"
K. lactis,KLLA0C13904g,C. albicans,orf19.3994,CGOB/YGOB_bridge,-1,"('KLLA0C13904g', 'orf19.3994')"
C. albicans,orf19.5101,K. lactis,KLLA0F15884g,CGOB/YGOB_bridge,-1,"('orf19.5101', 'KLLA0F15884g')"
K. lactis,KLLA0F15884g,C. albicans,orf19.5101,CGOB/YGOB_bridge,-1,"('KLLA0F15884g', 'orf19.5101')"
C. albicans,orf19.1746,K. lactis,KLLA0F11275g,CGOB/YGOB_bridge,-1,"('orf19.1746', 'KLLA0F11275g')"
K. lactis,KLLA0F11275g,C. albicans,orf19.1746,CGOB/YGOB_bridge,-1,"('KLLA0F11275g', 'orf19.1746')"
C. albicans,orf19.920,K. lactis,KLLA0E03631g,CGOB/YGOB_bridge,-1,"('orf19.920', 'KLLA0E03631g')"
K. lactis,KLLA0E03631g,C. albicans,orf19.920,CGOB/YGOB_bridge,-1,"('KLLA0E03631g', 'orf19.920')"
C. albicans,orf19.4468,K. lactis,KLLA0D18117g,CGOB/YGOB_bridge,-1,"('orf19.4468', 'KLLA0D18117g')"
K. lactis,KLLA0D18117g,C. albicans,orf19.4468,CGOB/YGOB_bridge,-1,"('KLLA0D18117g', 'orf19.4468')"
C. albicans,orf19.707,K. lactis,KLLA0A05137g,CGOB/YGOB_bridge,-1,"('orf19.707', 'KLLA0A05137g')"
K. lactis,KLLA0A05137g,C. albicans,orf19.707,CGOB/YGOB_bridge,-1,"('KLLA0A05137g', 'orf19.707')"
C. albicans,orf19.1680,K. lactis,KLLA0F05401g,CGOB/YGOB_bridge,-1,"('orf19.1680', 'KLLA0F05401g')"
K. lactis,KLLA0F05401g,C. albicans,orf19.1680,CGOB/YGOB_bridge,-1,"('KLLA0F05401g', 'orf19.1680')"
C. albicans,orf19.7643,K. lactis,KLLA0F10307g,CGOB/YGOB_bridge,-1,"('orf19.7643', 'KLLA0F10307g')"
K. lactis,KLLA0F10307g,C. albicans,orf19.7643,CGOB/YGOB_bridge,-1,"('KLLA0F10307g', 'orf19.7643')"
C. albicans,orf19.2582,K. lactis,KLLA0F27335g,CGOB/YGOB_bridge,-1,"('orf19.2582', 'KLLA0F27335g')"
K. lactis,KLLA0F27335g,C. albicans,orf19.2582,CGOB/YGOB_bridge,-1,"('KLLA0F27335g', 'orf19.2582')"
C. albicans,orf19.2820,K. lactis,KLLA0B11143g,CGOB/YGOB_bridge,-1,"('orf19.2820', 'KLLA0B11143g')"
K. lactis,KLLA0B11143g,C. albicans,orf19.2820,CGOB/YGOB_bridge,-1,"('KLLA0B11143g', 'orf19.2820')"
C. albicans,orf19.2980,K. lactis,KLLA0D02728g,CGOB/YGOB_bridge,-1,"('orf19.2980', 'KLLA0D02728g')"
K. lactis,KLLA0D02728g,C. albicans,orf19.2980,CGOB/YGOB_bridge,-1,"('KLLA0D02728g', 'orf19.2980')"
C. albicans,orf19.3051,K. lactis,KLLA0D10868g,CGOB/YGOB_bridge,-1,"('orf19.3051', 'KLLA0D10868g')"
K. lactis,KLLA0D10868g,C. albicans,orf19.3051,CGOB/YGOB_bridge,-1,"('KLLA0D10868g', 'orf19.3051')"
C. albicans,orf19.4410,K. lactis,KLLA0B09405g,CGOB/YGOB_bridge,-1,"('orf19.4410', 'KLLA0B09405g')"
K. lactis,KLLA0B09405g,C. albicans,orf19.4410,CGOB/YGOB_bridge,-1,"('KLLA0B09405g', 'orf19.4410')"
C. albicans,orf19.1111,K. lactis,KLLA0F25003g,CGOB/YGOB_bridge,-1,"('orf19.1111', 'KLLA0F25003g')"
K. lactis,KLLA0F25003g,C. albicans,orf19.1111,CGOB/YGOB_bridge,-1,"('KLLA0F25003g', 'orf19.1111')"
C. albicans,orf19.2278,K. lactis,KLLA0B14102g,CGOB/YGOB_bridge,-1,"('orf19.2278', 'KLLA0B14102g')"
K. lactis,KLLA0B14102g,C. albicans,orf19.2278,CGOB/YGOB_bridge,-1,"('KLLA0B14102g', 'orf19.2278')"
C. albicans,orf19.6985,K. lactis,KLLA0F02387g,CGOB/YGOB_bridge,-1,"('orf19.6985', 'KLLA0F02387g')"
K. lactis,KLLA0F02387g,C. albicans,orf19.6985,CGOB/YGOB_bridge,-1,"('KLLA0F02387g', 'orf19.6985')"
C. albicans,orf19.4751,K. lactis,KLLA0E08273g,CGOB/YGOB_bridge,-1,"('orf19.4751', 'KLLA0E08273g')"
K. lactis,KLLA0E08273g,C. albicans,orf19.4751,CGOB/YGOB_bridge,-1,"('KLLA0E08273g', 'orf19.4751')"
C. albicans,orf19.1874,K. lactis,KLLA0F23507g,CGOB/YGOB_bridge,-1,"('orf19.1874', 'KLLA0F23507g')"
K. lactis,KLLA0F23507g,C. albicans,orf19.1874,CGOB/YGOB_bridge,-1,"('KLLA0F23507g', 'orf19.1874')"
C. albicans,orf19.3945,K. lactis,KLLA0E06227g,CGOB/YGOB_bridge,-1,"('orf19.3945', 'KLLA0E06227g')"
K. lactis,KLLA0E06227g,C. albicans,orf19.3945,CGOB/YGOB_bridge,-1,"('KLLA0E06227g', 'orf19.3945')"
C. albicans,orf19.6732,K. lactis,KLLA0A11044g,CGOB/YGOB_bridge,-1,"('orf19.6732', 'KLLA0A11044g')"
K. lactis,KLLA0A11044g,C. albicans,orf19.6732,CGOB/YGOB_bridge,-1,"('KLLA0A11044g', 'orf19.6732')"
C. albicans,orf19.3205,K. lactis,KLLA0B08888g,CGOB/YGOB_bridge,-1,"('orf19.3205', 'KLLA0B08888g')"
K. lactis,KLLA0B08888g,C. albicans,orf19.3205,CGOB/YGOB_bridge,-1,"('KLLA0B08888g', 'orf19.3205')"
C. albicans,orf19.5541,K. lactis,KLLA0E19031g,CGOB/YGOB_bridge,-1,"('orf19.5541', 'KLLA0E19031g')"
K. lactis,KLLA0E19031g,C. albicans,orf19.5541,CGOB/YGOB_bridge,-1,"('KLLA0E19031g', 'orf19.5541')"
C. albicans,orf19.6555,K. lactis,KLLA0F25982g,CGOB/YGOB_bridge,-1,"('orf19.6555', 'KLLA0F25982g')"
K. lactis,KLLA0F25982g,C. albicans,orf19.6555,CGOB/YGOB_bridge,-1,"('KLLA0F25982g', 'orf19.6555')"
C. albicans,orf19.7281,K. lactis,KLLA0E04533g,CGOB/YGOB_bridge,-1,"('orf19.7281', 'KLLA0E04533g')"
K. lactis,KLLA0E04533g,C. albicans,orf19.7281,CGOB/YGOB_bridge,-1,"('KLLA0E04533g', 'orf19.7281')"
C. albicans,orf19.3697,K. lactis,KLLA0F24244g,CGOB/YGOB_bridge,-1,"('orf19.3697', 'KLLA0F24244g')"
K. lactis,KLLA0F24244g,C. albicans,orf19.3697,CGOB/YGOB_bridge,-1,"('KLLA0F24244g', 'orf19.3697')"
C. albicans,orf19.4204,K. lactis,KLLA0A02277g,CGOB/YGOB_bridge,-1,"('orf19.4204', 'KLLA0A02277g')"
K. lactis,KLLA0A02277g,C. albicans,orf19.4204,CGOB/YGOB_bridge,-1,"('KLLA0A02277g', 'orf19.4204')"
C. albicans,orf19.5793,K. lactis,KLLA0C06534g,CGOB/YGOB_bridge,-1,"('orf19.5793', 'KLLA0C06534g')"
K. lactis,KLLA0C06534g,C. albicans,orf19.5793,CGOB/YGOB_bridge,-1,"('KLLA0C06534g', 'orf19.5793')"
C. albicans,orf19.5417,K. lactis,KLLA0D14333g,CGOB/YGOB_bridge,-1,"('orf19.5417', 'KLLA0D14333g')"
K. lactis,KLLA0D14333g,C. albicans,orf19.5417,CGOB/YGOB_bridge,-1,"('KLLA0D14333g', 'orf19.5417')"
C. albicans,orf19.4088,K. lactis,KLLA0F16016g,CGOB/YGOB_bridge,-1,"('orf19.4088', 'KLLA0F16016g')"
K. lactis,KLLA0F16016g,C. albicans,orf19.4088,CGOB/YGOB_bridge,-1,"('KLLA0F16016g', 'orf19.4088')"
C. albicans,orf19.5629,K. lactis,KLLA0C00825g,CGOB/YGOB_bridge,-1,"('orf19.5629', 'KLLA0C00825g')"
K. lactis,KLLA0C00825g,C. albicans,orf19.5629,CGOB/YGOB_bridge,-1,"('KLLA0C00825g', 'orf19.5629')"
C. albicans,orf19.5684,K. lactis,KLLA0A06798g,CGOB/YGOB_bridge,-1,"('orf19.5684', 'KLLA0A06798g')"
K. lactis,KLLA0A06798g,C. albicans,orf19.5684,CGOB/YGOB_bridge,-1,"('KLLA0A06798g', 'orf19.5684')"
C. albicans,orf19.7568,K. lactis,KLLA0F08679g,CGOB/YGOB_bridge,-1,"('orf19.7568', 'KLLA0F08679g')"
K. lactis,KLLA0F08679g,C. albicans,orf19.7568,CGOB/YGOB_bridge,-1,"('KLLA0F08679g', 'orf19.7568')"
C. albicans,orf19.7662,K. lactis,KLLA0C10758g,CGOB/YGOB_bridge,-1,"('orf19.7662', 'KLLA0C10758g')"
K. lactis,KLLA0C10758g,C. albicans,orf19.7662,CGOB/YGOB_bridge,-1,"('KLLA0C10758g', 'orf19.7662')"
C. albicans,orf19.6385,K. lactis,KLLA0C17314g,CGOB/YGOB_bridge,-1,"('orf19.6385', 'KLLA0C17314g')"
K. lactis,KLLA0C17314g,C. albicans,orf19.6385,CGOB/YGOB_bridge,-1,"('KLLA0C17314g', 'orf19.6385')"
C. albicans,orf19.5931,K. lactis,KLLA0D18601g,CGOB/YGOB_bridge,-1,"('orf19.5931', 'KLLA0D18601g')"
K. lactis,KLLA0D18601g,C. albicans,orf19.5931,CGOB/YGOB_bridge,-1,"('KLLA0D18601g', 'orf19.5931')"
C. albicans,orf19.3318,K. lactis,KLLA0D15807g,CGOB/YGOB_bridge,-1,"('orf19.3318', 'KLLA0D15807g')"
K. lactis,KLLA0D15807g,C. albicans,orf19.3318,CGOB/YGOB_bridge,-1,"('KLLA0D15807g', 'orf19.3318')"
C. albicans,orf19.7359,K. lactis,KLLA0E08713g,CGOB/YGOB_bridge,-1,"('orf19.7359', 'KLLA0E08713g')"
K. lactis,KLLA0E08713g,C. albicans,orf19.7359,CGOB/YGOB_bridge,-1,"('KLLA0E08713g', 'orf19.7359')"
C. albicans,orf19.5027,K. lactis,KLLA0D02134g,CGOB/YGOB_bridge,-1,"('orf19.5027', 'KLLA0D02134g')"
K. lactis,KLLA0D02134g,C. albicans,orf19.5027,CGOB/YGOB_bridge,-1,"('KLLA0D02134g', 'orf19.5027')"
C. albicans,orf19.6744,K. lactis,KLLA0E11243g,CGOB/YGOB_bridge,-1,"('orf19.6744', 'KLLA0E11243g')"
K. lactis,KLLA0E11243g,C. albicans,orf19.6744,CGOB/YGOB_bridge,-1,"('KLLA0E11243g', 'orf19.6744')"
C. albicans,orf19.2208,K. lactis,KLLA0C13794g,CGOB/YGOB_bridge,-1,"('orf19.2208', 'KLLA0C13794g')"
K. lactis,KLLA0C13794g,C. albicans,orf19.2208,CGOB/YGOB_bridge,-1,"('KLLA0C13794g', 'orf19.2208')"
C. albicans,orf19.5622,K. lactis,KLLA0A11176g,CGOB/YGOB_bridge,-1,"('orf19.5622', 'KLLA0A11176g')"
K. lactis,KLLA0A11176g,C. albicans,orf19.5622,CGOB/YGOB_bridge,-1,"('KLLA0A11176g', 'orf19.5622')"
C. albicans,orf19.5419,K. lactis,KLLA0C10384g,CGOB/YGOB_bridge,-1,"('orf19.5419', 'KLLA0C10384g')"
K. lactis,KLLA0C10384g,C. albicans,orf19.5419,CGOB/YGOB_bridge,-1,"('KLLA0C10384g', 'orf19.5419')"
C. albicans,orf19.4119,K. lactis,KLLA0D19899g,CGOB/YGOB_bridge,-1,"('orf19.4119', 'KLLA0D19899g')"
K. lactis,KLLA0D19899g,C. albicans,orf19.4119,CGOB/YGOB_bridge,-1,"('KLLA0D19899g', 'orf19.4119')"
C. albicans,orf19.3995,K. lactis,KLLA0F07183g,CGOB/YGOB_bridge,-1,"('orf19.3995', 'KLLA0F07183g')"
K. lactis,KLLA0F07183g,C. albicans,orf19.3995,CGOB/YGOB_bridge,-1,"('KLLA0F07183g', 'orf19.3995')"
C. albicans,orf19.1494,K. lactis,KLLA0E22133g,CGOB/YGOB_bridge,-1,"('orf19.1494', 'KLLA0E22133g')"
K. lactis,KLLA0E22133g,C. albicans,orf19.1494,CGOB/YGOB_bridge,-1,"('KLLA0E22133g', 'orf19.1494')"
C. albicans,orf19.5930,K. lactis,Klac_YGOB_Anc_8.398,CGOB/YGOB_bridge,-1,"('orf19.5930', 'Klac_YGOB_Anc_8.398')"
K. lactis,Klac_YGOB_Anc_8.398,C. albicans,orf19.5930,CGOB/YGOB_bridge,-1,"('Klac_YGOB_Anc_8.398', 'orf19.5930')"
C. albicans,orf19.7404,K. lactis,KLLA0C00440g,CGOB/YGOB_bridge,-1,"('orf19.7404', 'KLLA0C00440g')"
K. lactis,KLLA0C00440g,C. albicans,orf19.7404,CGOB/YGOB_bridge,-1,"('KLLA0C00440g', 'orf19.7404')"
C. albicans,orf19.6846,K. lactis,KLLA0D11990g,CGOB/YGOB_bridge,-1,"('orf19.6846', 'KLLA0D11990g')"
K. lactis,KLLA0D11990g,C. albicans,orf19.6846,CGOB/YGOB_bridge,-1,"('KLLA0D11990g', 'orf19.6846')"
C. albicans,orf19.1843,K. lactis,KLLA0D01221g,CGOB/YGOB_bridge,-1,"('orf19.1843', 'KLLA0D01221g')"
K. lactis,KLLA0D01221g,C. albicans,orf19.1843,CGOB/YGOB_bridge,-1,"('KLLA0D01221g', 'orf19.1843')"
C. albicans,orf19.6324,K. lactis,KLLA0D19162g,CGOB/YGOB_bridge,-1,"('orf19.6324', 'KLLA0D19162g')"
K. lactis,KLLA0D19162g,C. albicans,orf19.6324,CGOB/YGOB_bridge,-1,"('KLLA0D19162g', 'orf19.6324')"
C. albicans,orf19.6343,K. lactis,KLLA0C03542g,CGOB/YGOB_bridge,-1,"('orf19.6343', 'KLLA0C03542g')"
K. lactis,KLLA0C03542g,C. albicans,orf19.6343,CGOB/YGOB_bridge,-1,"('KLLA0C03542g', 'orf19.6343')"
C. albicans,orf19.1476,K. lactis,KLLA0F09097g,CGOB/YGOB_bridge,-1,"('orf19.1476', 'KLLA0F09097g')"
K. lactis,KLLA0F09097g,C. albicans,orf19.1476,CGOB/YGOB_bridge,-1,"('KLLA0F09097g', 'orf19.1476')"
C. albicans,orf19.3447,K. lactis,KLLA0C00759g,CGOB/YGOB_bridge,-1,"('orf19.3447', 'KLLA0C00759g')"
K. lactis,KLLA0C00759g,C. albicans,orf19.3447,CGOB/YGOB_bridge,-1,"('KLLA0C00759g', 'orf19.3447')"
C. albicans,orf19.4173,K. lactis,KLLA0D02948g,CGOB/YGOB_bridge,-1,"('orf19.4173', 'KLLA0D02948g')"
K. lactis,KLLA0D02948g,C. albicans,orf19.4173,CGOB/YGOB_bridge,-1,"('KLLA0D02948g', 'orf19.4173')"
C. albicans,orf19.1956,K. lactis,KLLA0C13101g,CGOB/YGOB_bridge,-1,"('orf19.1956', 'KLLA0C13101g')"
K. lactis,KLLA0C13101g,C. albicans,orf19.1956,CGOB/YGOB_bridge,-1,"('KLLA0C13101g', 'orf19.1956')"
C. albicans,orf19.4036,K. lactis,KLLA0D14311g,CGOB/YGOB_bridge,-1,"('orf19.4036', 'KLLA0D14311g')"
K. lactis,KLLA0D14311g,C. albicans,orf19.4036,CGOB/YGOB_bridge,-1,"('KLLA0D14311g', 'orf19.4036')"
C. albicans,orf19.7263,K. lactis,KLLA0E14103g,CGOB/YGOB_bridge,-1,"('orf19.7263', 'KLLA0E14103g')"
K. lactis,KLLA0E14103g,C. albicans,orf19.7263,CGOB/YGOB_bridge,-1,"('KLLA0E14103g', 'orf19.7263')"
C. albicans,orf19.6094,K. lactis,KLLA0D09394g,CGOB/YGOB_bridge,-1,"('orf19.6094', 'KLLA0D09394g')"
K. lactis,KLLA0D09394g,C. albicans,orf19.6094,CGOB/YGOB_bridge,-1,"('KLLA0D09394g', 'orf19.6094')"
C. albicans,orf19.261,K. lactis,KLLA0D11198g,CGOB/YGOB_bridge,-1,"('orf19.261', 'KLLA0D11198g')"
K. lactis,KLLA0D11198g,C. albicans,orf19.261,CGOB/YGOB_bridge,-1,"('KLLA0D11198g', 'orf19.261')"
C. albicans,orf19.3547,K. lactis,KLLA0C12331g,CGOB/YGOB_bridge,-1,"('orf19.3547', 'KLLA0C12331g')"
K. lactis,KLLA0C12331g,C. albicans,orf19.3547,CGOB/YGOB_bridge,-1,"('KLLA0C12331g', 'orf19.3547')"
C. albicans,orf19.6151,K. lactis,KLLA0C07975g,CGOB/YGOB_bridge,-1,"('orf19.6151', 'KLLA0C07975g')"
K. lactis,KLLA0C07975g,C. albicans,orf19.6151,CGOB/YGOB_bridge,-1,"('KLLA0C07975g', 'orf19.6151')"
C. albicans,orf19.6755,K. lactis,KLLA0E19691g,CGOB/YGOB_bridge,-1,"('orf19.6755', 'KLLA0E19691g')"
K. lactis,KLLA0E19691g,C. albicans,orf19.6755,CGOB/YGOB_bridge,-1,"('KLLA0E19691g', 'orf19.6755')"
C. albicans,orf19.2322.3,K. lactis,KLLA0E21385g,CGOB/YGOB_bridge,-1,"('orf19.2322.3', 'KLLA0E21385g')"
K. lactis,KLLA0E21385g,C. albicans,orf19.2322.3,CGOB/YGOB_bridge,-1,"('KLLA0E21385g', 'orf19.2322.3')"
C. albicans,orf19.2166,K. lactis,KLLA0F26114g,CGOB/YGOB_bridge,-1,"('orf19.2166', 'KLLA0F26114g')"
K. lactis,KLLA0F26114g,C. albicans,orf19.2166,CGOB/YGOB_bridge,-1,"('KLLA0F26114g', 'orf19.2166')"
C. albicans,orf19.5376,K. lactis,KLLA0F26983g,CGOB/YGOB_bridge,-1,"('orf19.5376', 'KLLA0F26983g')"
K. lactis,KLLA0F26983g,C. albicans,orf19.5376,CGOB/YGOB_bridge,-1,"('KLLA0F26983g', 'orf19.5376')"
C. albicans,orf19.3533,K. lactis,KLLA0C01364g,CGOB/YGOB_bridge,-1,"('orf19.3533', 'KLLA0C01364g')"
K. lactis,KLLA0C01364g,C. albicans,orf19.3533,CGOB/YGOB_bridge,-1,"('KLLA0C01364g', 'orf19.3533')"
C. albicans,orf19.3778,K. lactis,KLLA0C08547g,CGOB/YGOB_bridge,-1,"('orf19.3778', 'KLLA0C08547g')"
K. lactis,KLLA0C08547g,C. albicans,orf19.3778,CGOB/YGOB_bridge,-1,"('KLLA0C08547g', 'orf19.3778')"
C. albicans,orf19.2324,K. lactis,KLLA0E21363g,CGOB/YGOB_bridge,-1,"('orf19.2324', 'KLLA0E21363g')"
K. lactis,KLLA0E21363g,C. albicans,orf19.2324,CGOB/YGOB_bridge,-1,"('KLLA0E21363g', 'orf19.2324')"
C. albicans,orf19.6045,K. lactis,KLLA0D08096g,CGOB/YGOB_bridge,-1,"('orf19.6045', 'KLLA0D08096g')"
K. lactis,KLLA0D08096g,C. albicans,orf19.6045,CGOB/YGOB_bridge,-1,"('KLLA0D08096g', 'orf19.6045')"
C. albicans,orf19.805,K. lactis,KLLA0D04378g,CGOB/YGOB_bridge,-1,"('orf19.805', 'KLLA0D04378g')"
K. lactis,KLLA0D04378g,C. albicans,orf19.805,CGOB/YGOB_bridge,-1,"('KLLA0D04378g', 'orf19.805')"
C. albicans,orf19.182,K. lactis,KLLA0F00946g,CGOB/YGOB_bridge,-1,"('orf19.182', 'KLLA0F00946g')"
K. lactis,KLLA0F00946g,C. albicans,orf19.182,CGOB/YGOB_bridge,-1,"('KLLA0F00946g', 'orf19.182')"
C. albicans,orf19.7441,K. lactis,KLLA0E12871g,CGOB/YGOB_bridge,-1,"('orf19.7441', 'KLLA0E12871g')"
K. lactis,KLLA0E12871g,C. albicans,orf19.7441,CGOB/YGOB_bridge,-1,"('KLLA0E12871g', 'orf19.7441')"
C. albicans,orf19.2438,K. lactis,KLLA0F07007g,CGOB/YGOB_bridge,-1,"('orf19.2438', 'KLLA0F07007g')"
K. lactis,KLLA0F07007g,C. albicans,orf19.2438,CGOB/YGOB_bridge,-1,"('KLLA0F07007g', 'orf19.2438')"
C. albicans,orf19.4670,K. lactis,KLLA0E18547g,CGOB/YGOB_bridge,-1,"('orf19.4670', 'KLLA0E18547g')"
K. lactis,KLLA0E18547g,C. albicans,orf19.4670,CGOB/YGOB_bridge,-1,"('KLLA0E18547g', 'orf19.4670')"
C. albicans,orf19.3292,K. lactis,KLLA0C01342g,CGOB/YGOB_bridge,-1,"('orf19.3292', 'KLLA0C01342g')"
K. lactis,KLLA0C01342g,C. albicans,orf19.3292,CGOB/YGOB_bridge,-1,"('KLLA0C01342g', 'orf19.3292')"
C. albicans,orf19.7511,K. lactis,KLLA0E11771g,CGOB/YGOB_bridge,-1,"('orf19.7511', 'KLLA0E11771g')"
K. lactis,KLLA0E11771g,C. albicans,orf19.7511,CGOB/YGOB_bridge,-1,"('KLLA0E11771g', 'orf19.7511')"
C. albicans,orf19.2089,K. lactis,KLLA0F19448g,CGOB/YGOB_bridge,-1,"('orf19.2089', 'KLLA0F19448g')"
K. lactis,KLLA0F19448g,C. albicans,orf19.2089,CGOB/YGOB_bridge,-1,"('KLLA0F19448g', 'orf19.2089')"
C. albicans,orf19.7529,K. lactis,KLLA0F25146g,CGOB/YGOB_bridge,-1,"('orf19.7529', 'KLLA0F25146g')"
K. lactis,KLLA0F25146g,C. albicans,orf19.7529,CGOB/YGOB_bridge,-1,"('KLLA0F25146g', 'orf19.7529')"
C. albicans,orf19.6127,K. lactis,KLLA0D11154g,CGOB/YGOB_bridge,-1,"('orf19.6127', 'KLLA0D11154g')"
K. lactis,KLLA0D11154g,C. albicans,orf19.6127,CGOB/YGOB_bridge,-1,"('KLLA0D11154g', 'orf19.6127')"
C. albicans,orf19.7631,K. lactis,KLLA0F11121g,CGOB/YGOB_bridge,-1,"('orf19.7631', 'KLLA0F11121g')"
K. lactis,KLLA0F11121g,C. albicans,orf19.7631,CGOB/YGOB_bridge,-1,"('KLLA0F11121g', 'orf19.7631')"
C. albicans,orf19.18,K. lactis,KLLA0B05511g,CGOB/YGOB_bridge,-1,"('orf19.18', 'KLLA0B05511g')"
K. lactis,KLLA0B05511g,C. albicans,orf19.18,CGOB/YGOB_bridge,-1,"('KLLA0B05511g', 'orf19.18')"
C. albicans,orf19.4641,K. lactis,KLLA0E19537g,CGOB/YGOB_bridge,-1,"('orf19.4641', 'KLLA0E19537g')"
K. lactis,KLLA0E19537g,C. albicans,orf19.4641,CGOB/YGOB_bridge,-1,"('KLLA0E19537g', 'orf19.4641')"
C. albicans,orf19.4001,K. lactis,KLLA0E14741g,CGOB/YGOB_bridge,-1,"('orf19.4001', 'KLLA0E14741g')"
K. lactis,KLLA0E14741g,C. albicans,orf19.4001,CGOB/YGOB_bridge,-1,"('KLLA0E14741g', 'orf19.4001')"
C. albicans,orf19.728,K. lactis,KLLA0E20131g,CGOB/YGOB_bridge,-1,"('orf19.728', 'KLLA0E20131g')"
K. lactis,KLLA0E20131g,C. albicans,orf19.728,CGOB/YGOB_bridge,-1,"('KLLA0E20131g', 'orf19.728')"
C. albicans,orf19.6319,K. lactis,KLLA0E01013g,CGOB/YGOB_bridge,-1,"('orf19.6319', 'KLLA0E01013g')"
K. lactis,KLLA0E01013g,C. albicans,orf19.6319,CGOB/YGOB_bridge,-1,"('KLLA0E01013g', 'orf19.6319')"
C. albicans,orf19.1156,K. lactis,KLLA0C01540g,CGOB/YGOB_bridge,-1,"('orf19.1156', 'KLLA0C01540g')"
K. lactis,KLLA0C01540g,C. albicans,orf19.1156,CGOB/YGOB_bridge,-1,"('KLLA0C01540g', 'orf19.1156')"
C. albicans,orf19.7083,K. lactis,KLLA0D04972g,CGOB/YGOB_bridge,-1,"('orf19.7083', 'KLLA0D04972g')"
K. lactis,KLLA0D04972g,C. albicans,orf19.7083,CGOB/YGOB_bridge,-1,"('KLLA0D04972g', 'orf19.7083')"
C. albicans,orf19.2368,K. lactis,KLLA0C02629g,CGOB/YGOB_bridge,-1,"('orf19.2368', 'KLLA0C02629g')"
K. lactis,KLLA0C02629g,C. albicans,orf19.2368,CGOB/YGOB_bridge,-1,"('KLLA0C02629g', 'orf19.2368')"
C. albicans,orf19.5597,K. lactis,KLLA0D00792g,CGOB/YGOB_bridge,-1,"('orf19.5597', 'KLLA0D00792g')"
K. lactis,KLLA0D00792g,C. albicans,orf19.5597,CGOB/YGOB_bridge,-1,"('KLLA0D00792g', 'orf19.5597')"
C. albicans,orf19.3950,K. lactis,KLLA0F14971g,CGOB/YGOB_bridge,-1,"('orf19.3950', 'KLLA0F14971g')"
K. lactis,KLLA0F14971g,C. albicans,orf19.3950,CGOB/YGOB_bridge,-1,"('KLLA0F14971g', 'orf19.3950')"
C. albicans,orf19.4030,K. lactis,KLLA0B11682g,CGOB/YGOB_bridge,-1,"('orf19.4030', 'KLLA0B11682g')"
K. lactis,KLLA0B11682g,C. albicans,orf19.4030,CGOB/YGOB_bridge,-1,"('KLLA0B11682g', 'orf19.4030')"
C. albicans,orf19.7108,K. lactis,KLLA0E15071g,CGOB/YGOB_bridge,-1,"('orf19.7108', 'KLLA0E15071g')"
K. lactis,KLLA0E15071g,C. albicans,orf19.7108,CGOB/YGOB_bridge,-1,"('KLLA0E15071g', 'orf19.7108')"
C. albicans,orf19.5896,K. lactis,KLLA0F08745g,CGOB/YGOB_bridge,-1,"('orf19.5896', 'KLLA0F08745g')"
K. lactis,KLLA0F08745g,C. albicans,orf19.5896,CGOB/YGOB_bridge,-1,"('KLLA0F08745g', 'orf19.5896')"
C. albicans,orf19.1244,K. lactis,KLLA0D15202g,CGOB/YGOB_bridge,-1,"('orf19.1244', 'KLLA0D15202g')"
K. lactis,KLLA0D15202g,C. albicans,orf19.1244,CGOB/YGOB_bridge,-1,"('KLLA0D15202g', 'orf19.1244')"
C. albicans,orf19.7033,K. lactis,KLLA0F01837g,CGOB/YGOB_bridge,-1,"('orf19.7033', 'KLLA0F01837g')"
K. lactis,KLLA0F01837g,C. albicans,orf19.7033,CGOB/YGOB_bridge,-1,"('KLLA0F01837g', 'orf19.7033')"
