species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0H04235g,K. lactis,KLLA0B04499g,YGOB,9039,"('CAGL0H04235g', 'KLLA0B04499g')"
K. lactis,KLLA0B04499g,C. glabrata,CAGL0H04235g,YGOB,9039,"('KLLA0B04499g', 'CAGL0H04235g')"
C. glabrata,CAGL0H05599g,K. lactis,KLLA0E23981g,YGOB,9040,"('CAGL0H05599g', 'KLLA0E23981g')"
K. lactis,KLLA0E23981g,C. glabrata,CAGL0H05599g,YGOB,9040,"('KLLA0E23981g', 'CAGL0H05599g')"
C. glabrata,CAGL0H04301g,K. lactis,KLLA0B04565g,YGOB,9042,"('CAGL0H04301g', 'KLLA0B04565g')"
K. lactis,KLLA0B04565g,C. glabrata,CAGL0H04301g,YGOB,9042,"('KLLA0B04565g', 'CAGL0H04301g')"
C. glabrata,CAGL0H04345g,K. lactis,KLLA0B04609g,YGOB,9043,"('CAGL0H04345g', 'KLLA0B04609g')"
K. lactis,KLLA0B04609g,C. glabrata,CAGL0H04345g,YGOB,9043,"('KLLA0B04609g', 'CAGL0H04345g')"
C. glabrata,CAGL0H04367g,K. lactis,KLLA0B04620g,YGOB,9044,"('CAGL0H04367g', 'KLLA0B04620g')"
K. lactis,KLLA0B04620g,C. glabrata,CAGL0H04367g,YGOB,9044,"('KLLA0B04620g', 'CAGL0H04367g')"
C. glabrata,CAGL0L11440g,K. lactis,KLLA0B04708g,YGOB,9045,"('CAGL0L11440g', 'KLLA0B04708g')"
K. lactis,KLLA0B04708g,C. glabrata,CAGL0L11440g,YGOB,9045,"('KLLA0B04708g', 'CAGL0L11440g')"
C. glabrata,CAGL0L11418g,K. lactis,KLLA0B04730g,YGOB,9046,"('CAGL0L11418g', 'KLLA0B04730g')"
K. lactis,KLLA0B04730g,C. glabrata,CAGL0L11418g,YGOB,9046,"('KLLA0B04730g', 'CAGL0L11418g')"
C. glabrata,CAGL0L11374g,K. lactis,KLLA0B04884g,YGOB,9047,"('CAGL0L11374g', 'KLLA0B04884g')"
K. lactis,KLLA0B04884g,C. glabrata,CAGL0L11374g,YGOB,9047,"('KLLA0B04884g', 'CAGL0L11374g')"
C. glabrata,CAGL0L11352g,K. lactis,KLLA0B04906g,YGOB,9048,"('CAGL0L11352g', 'KLLA0B04906g')"
K. lactis,KLLA0B04906g,C. glabrata,CAGL0L11352g,YGOB,9048,"('KLLA0B04906g', 'CAGL0L11352g')"
C. glabrata,CAGL0L11308g,K. lactis,KLLA0B04950g,YGOB,9050,"('CAGL0L11308g', 'KLLA0B04950g')"
K. lactis,KLLA0B04950g,C. glabrata,CAGL0L11308g,YGOB,9050,"('KLLA0B04950g', 'CAGL0L11308g')"
C. glabrata,CAGL0L11286g,K. lactis,KLLA0B04972g,YGOB,9052,"('CAGL0L11286g', 'KLLA0B04972g')"
K. lactis,KLLA0B04972g,C. glabrata,CAGL0L11286g,YGOB,9052,"('KLLA0B04972g', 'CAGL0L11286g')"
C. glabrata,CAGL0L11242g,K. lactis,KLLA0B05038g,YGOB,9053,"('CAGL0L11242g', 'KLLA0B05038g')"
K. lactis,KLLA0B05038g,C. glabrata,CAGL0L11242g,YGOB,9053,"('KLLA0B05038g', 'CAGL0L11242g')"
C. glabrata,CAGL0L11220g,K. lactis,KLLA0B05082g,YGOB,9054,"('CAGL0L11220g', 'KLLA0B05082g')"
K. lactis,KLLA0B05082g,C. glabrata,CAGL0L11220g,YGOB,9054,"('KLLA0B05082g', 'CAGL0L11220g')"
C. glabrata,CAGL0L11198g,K. lactis,KLLA0B05137g,YGOB,9055,"('CAGL0L11198g', 'KLLA0B05137g')"
K. lactis,KLLA0B05137g,C. glabrata,CAGL0L11198g,YGOB,9055,"('KLLA0B05137g', 'CAGL0L11198g')"
C. glabrata,CAGL0L11176g,K. lactis,KLLA0B05159g,YGOB,9056,"('CAGL0L11176g', 'KLLA0B05159g')"
K. lactis,KLLA0B05159g,C. glabrata,CAGL0L11176g,YGOB,9056,"('KLLA0B05159g', 'CAGL0L11176g')"
C. glabrata,CAGL0L11154g,K. lactis,KLLA0B05225g,YGOB,9057,"('CAGL0L11154g', 'KLLA0B05225g')"
K. lactis,KLLA0B05225g,C. glabrata,CAGL0L11154g,YGOB,9057,"('KLLA0B05225g', 'CAGL0L11154g')"
C. glabrata,CAGL0K10780g,K. lactis,KLLA0B05511g,YGOB,9059,"('CAGL0K10780g', 'KLLA0B05511g')"
K. lactis,KLLA0B05511g,C. glabrata,CAGL0K10780g,YGOB,9059,"('KLLA0B05511g', 'CAGL0K10780g')"
C. glabrata,CAGL0K10758g,K. lactis,KLLA0D02574g,YGOB,9060,"('CAGL0K10758g', 'KLLA0D02574g')"
K. lactis,KLLA0D02574g,C. glabrata,CAGL0K10758g,YGOB,9060,"('KLLA0D02574g', 'CAGL0K10758g')"
C. glabrata,CAGL0K10736g,K. lactis,KLLA0D02640g,YGOB,9061,"('CAGL0K10736g', 'KLLA0D02640g')"
K. lactis,KLLA0D02640g,C. glabrata,CAGL0K10736g,YGOB,9061,"('KLLA0D02640g', 'CAGL0K10736g')"
C. glabrata,CAGL0M06391g,K. lactis,KLLA0E23893g,YGOB,9062,"('CAGL0M06391g', 'KLLA0E23893g')"
K. lactis,KLLA0E23893g,C. glabrata,CAGL0M06391g,YGOB,9062,"('KLLA0E23893g', 'CAGL0M06391g')"
C. glabrata,CAGL0L01551g,K. lactis,KLLA0A08184g,YGOB,9063,"('CAGL0L01551g', 'KLLA0A08184g')"
K. lactis,KLLA0A08184g,C. glabrata,CAGL0L01551g,YGOB,9063,"('KLLA0A08184g', 'CAGL0L01551g')"
C. glabrata,CAGL0L01529g,K. lactis,KLLA0A08140g,YGOB,9065,"('CAGL0L01529g', 'KLLA0A08140g')"
K. lactis,KLLA0A08140g,C. glabrata,CAGL0L01529g,YGOB,9065,"('KLLA0A08140g', 'CAGL0L01529g')"
C. glabrata,CAGL0L01507g,K. lactis,KLLA0A08129g,YGOB,9066,"('CAGL0L01507g', 'KLLA0A08129g')"
K. lactis,KLLA0A08129g,C. glabrata,CAGL0L01507g,YGOB,9066,"('KLLA0A08129g', 'CAGL0L01507g')"
C. glabrata,CAGL0L01485g,K. lactis,KLLA0A08107g,YGOB,9067,"('CAGL0L01485g', 'KLLA0A08107g')"
K. lactis,KLLA0A08107g,C. glabrata,CAGL0L01485g,YGOB,9067,"('KLLA0A08107g', 'CAGL0L01485g')"
C. glabrata,CAGL0L01441g,K. lactis,KLLA0A08019g,YGOB,9068,"('CAGL0L01441g', 'KLLA0A08019g')"
K. lactis,KLLA0A08019g,C. glabrata,CAGL0L01441g,YGOB,9068,"('KLLA0A08019g', 'CAGL0L01441g')"
C. glabrata,CAGL0J11792g,K. lactis,KLLA0C05852g,YGOB,9069,"('CAGL0J11792g', 'KLLA0C05852g')"
K. lactis,KLLA0C05852g,C. glabrata,CAGL0J11792g,YGOB,9069,"('KLLA0C05852g', 'CAGL0J11792g')"
C. glabrata,CAGL0J11836g,K. lactis,KLLA0A02123g,YGOB,9070,"('CAGL0J11836g', 'KLLA0A02123g')"
K. lactis,KLLA0A02123g,C. glabrata,CAGL0J11836g,YGOB,9070,"('KLLA0A02123g', 'CAGL0J11836g')"
C. glabrata,CAGL0J11814g,K. lactis,KLLA0A02145g,YGOB,9071,"('CAGL0J11814g', 'KLLA0A02145g')"
K. lactis,KLLA0A02145g,C. glabrata,CAGL0J11814g,YGOB,9071,"('KLLA0A02145g', 'CAGL0J11814g')"
C. glabrata,CAGL0G06358g,K. lactis,KLLA0A03883g,YGOB,9072,"('CAGL0G06358g', 'KLLA0A03883g')"
K. lactis,KLLA0A03883g,C. glabrata,CAGL0G06358g,YGOB,9072,"('KLLA0A03883g', 'CAGL0G06358g')"
C. glabrata,Cgla_YGOB_M06435,K. lactis,KLLA0E23783g,YGOB,9073,"('Cgla_YGOB_M06435', 'KLLA0E23783g')"
K. lactis,KLLA0E23783g,C. glabrata,Cgla_YGOB_M06435,YGOB,9073,"('KLLA0E23783g', 'Cgla_YGOB_M06435')"
C. glabrata,CAGL0E04290g,K. lactis,KLLA0F10131g,YGOB,9074,"('CAGL0E04290g', 'KLLA0F10131g')"
K. lactis,KLLA0F10131g,C. glabrata,CAGL0E04290g,YGOB,9074,"('KLLA0F10131g', 'CAGL0E04290g')"
C. glabrata,CAGL0E04268g,K. lactis,KLLA0C14905g,YGOB,9075,"('CAGL0E04268g', 'KLLA0C14905g')"
K. lactis,KLLA0C14905g,C. glabrata,CAGL0E04268g,YGOB,9075,"('KLLA0C14905g', 'CAGL0E04268g')"
C. glabrata,CAGL0E04246g,K. lactis,KLLA0C14894g,YGOB,9076,"('CAGL0E04246g', 'KLLA0C14894g')"
K. lactis,KLLA0C14894g,C. glabrata,CAGL0E04246g,YGOB,9076,"('KLLA0C14894g', 'CAGL0E04246g')"
C. glabrata,CAGL0G07425g,K. lactis,KLLA0D06171g,YGOB,9077,"('CAGL0G07425g', 'KLLA0D06171g')"
K. lactis,KLLA0D06171g,C. glabrata,CAGL0G07425g,YGOB,9077,"('KLLA0D06171g', 'CAGL0G07425g')"
C. glabrata,CAGL0G07381g,K. lactis,KLLA0B01782g,YGOB,9078,"('CAGL0G07381g', 'KLLA0B01782g')"
K. lactis,KLLA0B01782g,C. glabrata,CAGL0G07381g,YGOB,9078,"('KLLA0B01782g', 'CAGL0G07381g')"
C. glabrata,CAGL0G07359g,K. lactis,KLLA0B01760g,YGOB,9079,"('CAGL0G07359g', 'KLLA0B01760g')"
K. lactis,KLLA0B01760g,C. glabrata,CAGL0G07359g,YGOB,9079,"('KLLA0B01760g', 'CAGL0G07359g')"
C. glabrata,CAGL0G07315g,K. lactis,KLLA0B01672g,YGOB,9080,"('CAGL0G07315g', 'KLLA0B01672g')"
K. lactis,KLLA0B01672g,C. glabrata,CAGL0G07315g,YGOB,9080,"('KLLA0B01672g', 'CAGL0G07315g')"
C. glabrata,CAGL0G07293g,K. lactis,KLLA0B01650g,YGOB,9081,"('CAGL0G07293g', 'KLLA0B01650g')"
K. lactis,KLLA0B01650g,C. glabrata,CAGL0G07293g,YGOB,9081,"('KLLA0B01650g', 'CAGL0G07293g')"
C. glabrata,CAGL0G07205g,K. lactis,KLLA0B01540g,YGOB,9082,"('CAGL0G07205g', 'KLLA0B01540g')"
K. lactis,KLLA0B01540g,C. glabrata,CAGL0G07205g,YGOB,9082,"('KLLA0B01540g', 'CAGL0G07205g')"
C. glabrata,CAGL0G07128g,K. lactis,KLLA0B01331g,YGOB,9083,"('CAGL0G07128g', 'KLLA0B01331g')"
K. lactis,KLLA0B01331g,C. glabrata,CAGL0G07128g,YGOB,9083,"('KLLA0B01331g', 'CAGL0G07128g')"
C. glabrata,CAGL0M06457g,K. lactis,KLLA0E23761g,YGOB,9084,"('CAGL0M06457g', 'KLLA0E23761g')"
K. lactis,KLLA0E23761g,C. glabrata,CAGL0M06457g,YGOB,9084,"('KLLA0E23761g', 'CAGL0M06457g')"
C. glabrata,CAGL0G07084g,K. lactis,KLLA0B01265g,YGOB,9085,"('CAGL0G07084g', 'KLLA0B01265g')"
K. lactis,KLLA0B01265g,C. glabrata,CAGL0G07084g,YGOB,9085,"('KLLA0B01265g', 'CAGL0G07084g')"
C. glabrata,CAGL0G07062g,K. lactis,KLLA0B01243g,YGOB,9086,"('CAGL0G07062g', 'KLLA0B01243g')"
K. lactis,KLLA0B01243g,C. glabrata,CAGL0G07062g,YGOB,9086,"('KLLA0B01243g', 'CAGL0G07062g')"
C. glabrata,CAGL0G07040g,K. lactis,KLLA0B01199g,YGOB,9087,"('CAGL0G07040g', 'KLLA0B01199g')"
K. lactis,KLLA0B01199g,C. glabrata,CAGL0G07040g,YGOB,9087,"('KLLA0B01199g', 'CAGL0G07040g')"
C. glabrata,CAGL0H04829g,K. lactis,KLLA0B01067g,YGOB,9089,"('CAGL0H04829g', 'KLLA0B01067g')"
K. lactis,KLLA0B01067g,C. glabrata,CAGL0H04829g,YGOB,9089,"('KLLA0B01067g', 'CAGL0H04829g')"
C. glabrata,CAGL0H04807g,K. lactis,KLLA0B01023g,YGOB,9090,"('CAGL0H04807g', 'KLLA0B01023g')"
K. lactis,KLLA0B01023g,C. glabrata,CAGL0H04807g,YGOB,9090,"('KLLA0B01023g', 'CAGL0H04807g')"
C. glabrata,CAGL0H04785g,K. lactis,KLLA0B01001g,YGOB,9091,"('CAGL0H04785g', 'KLLA0B01001g')"
K. lactis,KLLA0B01001g,C. glabrata,CAGL0H04785g,YGOB,9091,"('KLLA0B01001g', 'CAGL0H04785g')"
C. glabrata,CAGL0H04741g,K. lactis,KLLA0B00935g,YGOB,9092,"('CAGL0H04741g', 'KLLA0B00935g')"
K. lactis,KLLA0B00935g,C. glabrata,CAGL0H04741g,YGOB,9092,"('KLLA0B00935g', 'CAGL0H04741g')"
C. glabrata,CAGL0H04719g,K. lactis,KLLA0B00913g,YGOB,9093,"('CAGL0H04719g', 'KLLA0B00913g')"
K. lactis,KLLA0B00913g,C. glabrata,CAGL0H04719g,YGOB,9093,"('KLLA0B00913g', 'CAGL0H04719g')"
C. glabrata,CAGL0H04697g,K. lactis,KLLA0B00891g,YGOB,9094,"('CAGL0H04697g', 'KLLA0B00891g')"
K. lactis,KLLA0B00891g,C. glabrata,CAGL0H04697g,YGOB,9094,"('KLLA0B00891g', 'CAGL0H04697g')"
C. glabrata,CAGL0M06479g,K. lactis,KLLA0E23739g,YGOB,9095,"('CAGL0M06479g', 'KLLA0E23739g')"
K. lactis,KLLA0E23739g,C. glabrata,CAGL0M06479g,YGOB,9095,"('KLLA0E23739g', 'CAGL0M06479g')"
C. glabrata,CAGL0H04691g,K. lactis,KLLA0B00869g,YGOB,9096,"('CAGL0H04691g', 'KLLA0B00869g')"
K. lactis,KLLA0B00869g,C. glabrata,CAGL0H04691g,YGOB,9096,"('KLLA0B00869g', 'CAGL0H04691g')"
C. glabrata,CAGL0H04653g,K. lactis,KLLA0A01738g,YGOB,9097,"('CAGL0H04653g', 'KLLA0A01738g')"
K. lactis,KLLA0A01738g,C. glabrata,CAGL0H04653g,YGOB,9097,"('KLLA0A01738g', 'CAGL0H04653g')"
C. glabrata,CAGL0F03069g,K. lactis,KLLA0A01760g,YGOB,9098,"('CAGL0F03069g', 'KLLA0A01760g')"
K. lactis,KLLA0A01760g,C. glabrata,CAGL0F03069g,YGOB,9098,"('KLLA0A01760g', 'CAGL0F03069g')"
C. glabrata,CAGL0K07271g,K. lactis,KLLA0A01782g,YGOB,9099,"('CAGL0K07271g', 'KLLA0A01782g')"
K. lactis,KLLA0A01782g,C. glabrata,CAGL0K07271g,YGOB,9099,"('KLLA0A01782g', 'CAGL0K07271g')"
C. glabrata,CAGL0L07656g,K. lactis,KLLA0F06226g,YGOB,9101,"('CAGL0L07656g', 'KLLA0F06226g')"
K. lactis,KLLA0F06226g,C. glabrata,CAGL0L07656g,YGOB,9101,"('KLLA0F06226g', 'CAGL0L07656g')"
C. glabrata,CAGL0L07634g,K. lactis,KLLA0D01133g,YGOB,9102,"('CAGL0L07634g', 'KLLA0D01133g')"
K. lactis,KLLA0D01133g,C. glabrata,CAGL0L07634g,YGOB,9102,"('KLLA0D01133g', 'CAGL0L07634g')"
C. glabrata,CAGL0E02607g,K. lactis,KLLA0D01265g,YGOB,9103,"('CAGL0E02607g', 'KLLA0D01265g')"
K. lactis,KLLA0D01265g,C. glabrata,CAGL0E02607g,YGOB,9103,"('KLLA0D01265g', 'CAGL0E02607g')"
C. glabrata,CAGL0H05511g,K. lactis,KLLA0E23673g,YGOB,9104,"('CAGL0H05511g', 'KLLA0E23673g')"
K. lactis,KLLA0E23673g,C. glabrata,CAGL0H05511g,YGOB,9104,"('KLLA0E23673g', 'CAGL0H05511g')"
C. glabrata,CAGL0J11638g,K. lactis,KLLA0C06138g,YGOB,9105,"('CAGL0J11638g', 'KLLA0C06138g')"
K. lactis,KLLA0C06138g,C. glabrata,CAGL0J11638g,YGOB,9105,"('KLLA0C06138g', 'CAGL0J11638g')"
C. glabrata,CAGL0J11682g,K. lactis,KLLA0C06094g,YGOB,9106,"('CAGL0J11682g', 'KLLA0C06094g')"
K. lactis,KLLA0C06094g,C. glabrata,CAGL0J11682g,YGOB,9106,"('KLLA0C06094g', 'CAGL0J11682g')"
C. glabrata,CAGL0J11704g,K. lactis,KLLA0C06006g,YGOB,9108,"('CAGL0J11704g', 'KLLA0C06006g')"
K. lactis,KLLA0C06006g,C. glabrata,CAGL0J11704g,YGOB,9108,"('KLLA0C06006g', 'CAGL0J11704g')"
C. glabrata,CAGL0J11726g,K. lactis,KLLA0C05962g,YGOB,9109,"('CAGL0J11726g', 'KLLA0C05962g')"
K. lactis,KLLA0C05962g,C. glabrata,CAGL0J11726g,YGOB,9109,"('KLLA0C05962g', 'CAGL0J11726g')"
C. glabrata,CAGL0E02321g,K. lactis,KLLA0C05940g,YGOB,9111,"('CAGL0E02321g', 'KLLA0C05940g')"
K. lactis,KLLA0C05940g,C. glabrata,CAGL0E02321g,YGOB,9111,"('KLLA0C05940g', 'CAGL0E02321g')"
C. glabrata,CAGL0K08800g,K. lactis,KLLA0D14487g,YGOB,9112,"('CAGL0K08800g', 'KLLA0D14487g')"
K. lactis,KLLA0D14487g,C. glabrata,CAGL0K08800g,YGOB,9112,"('KLLA0D14487g', 'CAGL0K08800g')"
C. glabrata,CAGL0K08822g,K. lactis,KLLA0D14509g,YGOB,9113,"('CAGL0K08822g', 'KLLA0D14509g')"
K. lactis,KLLA0D14509g,C. glabrata,CAGL0K08822g,YGOB,9113,"('KLLA0D14509g', 'CAGL0K08822g')"
C. glabrata,CAGL0M06523g,K. lactis,KLLA0E23651g,YGOB,9115,"('CAGL0M06523g', 'KLLA0E23651g')"
K. lactis,KLLA0E23651g,C. glabrata,CAGL0M06523g,YGOB,9115,"('KLLA0E23651g', 'CAGL0M06523g')"
C. glabrata,CAGL0M07722g,K. lactis,KLLA0F25322g,YGOB,9116,"('CAGL0M07722g', 'KLLA0F25322g')"
K. lactis,KLLA0F25322g,C. glabrata,CAGL0M07722g,YGOB,9116,"('KLLA0F25322g', 'CAGL0M07722g')"
C. glabrata,CAGL0M07700g,K. lactis,KLLA0D11198g,YGOB,9117,"('CAGL0M07700g', 'KLLA0D11198g')"
K. lactis,KLLA0D11198g,C. glabrata,CAGL0M07700g,YGOB,9117,"('KLLA0D11198g', 'CAGL0M07700g')"
C. glabrata,CAGL0M07678g,K. lactis,KLLA0D11220g,YGOB,9118,"('CAGL0M07678g', 'KLLA0D11220g')"
K. lactis,KLLA0D11220g,C. glabrata,CAGL0M07678g,YGOB,9118,"('KLLA0D11220g', 'CAGL0M07678g')"
C. glabrata,CAGL0M07656g,K. lactis,KLLA0D11242g,YGOB,9119,"('CAGL0M07656g', 'KLLA0D11242g')"
K. lactis,KLLA0D11242g,C. glabrata,CAGL0M07656g,YGOB,9119,"('KLLA0D11242g', 'CAGL0M07656g')"
C. glabrata,CAGL0M07612g,K. lactis,KLLA0E07789g,YGOB,9121,"('CAGL0M07612g', 'KLLA0E07789g')"
K. lactis,KLLA0E07789g,C. glabrata,CAGL0M07612g,YGOB,9121,"('KLLA0E07789g', 'CAGL0M07612g')"
C. glabrata,CAGL0M07590g,K. lactis,KLLA0E07767g,YGOB,9122,"('CAGL0M07590g', 'KLLA0E07767g')"
K. lactis,KLLA0E07767g,C. glabrata,CAGL0M07590g,YGOB,9122,"('KLLA0E07767g', 'CAGL0M07590g')"
C. glabrata,CAGL0M07568g,K. lactis,KLLA0E07745g,YGOB,9123,"('CAGL0M07568g', 'KLLA0E07745g')"
K. lactis,KLLA0E07745g,C. glabrata,CAGL0M07568g,YGOB,9123,"('KLLA0E07745g', 'CAGL0M07568g')"
C. glabrata,CAGL0M07546g,K. lactis,KLLA0E07657g,YGOB,9124,"('CAGL0M07546g', 'KLLA0E07657g')"
K. lactis,KLLA0E07657g,C. glabrata,CAGL0M07546g,YGOB,9124,"('KLLA0E07657g', 'CAGL0M07546g')"
C. glabrata,CAGL0M07513g,K. lactis,KLLA0E07635g,YGOB,9125,"('CAGL0M07513g', 'KLLA0E07635g')"
K. lactis,KLLA0E07635g,C. glabrata,CAGL0M07513g,YGOB,9125,"('KLLA0E07635g', 'CAGL0M07513g')"
C. glabrata,CAGL0M07491g,K. lactis,KLLA0E07613g,YGOB,9126,"('CAGL0M07491g', 'KLLA0E07613g')"
K. lactis,KLLA0E07613g,C. glabrata,CAGL0M07491g,YGOB,9126,"('KLLA0E07613g', 'CAGL0M07491g')"
C. glabrata,CAGL0M07469g,K. lactis,KLLA0E07591g,YGOB,9127,"('CAGL0M07469g', 'KLLA0E07591g')"
K. lactis,KLLA0E07591g,C. glabrata,CAGL0M07469g,YGOB,9127,"('KLLA0E07591g', 'CAGL0M07469g')"
C. glabrata,CAGL0M07447g,K. lactis,KLLA0C12859g,YGOB,9128,"('CAGL0M07447g', 'KLLA0C12859g')"
K. lactis,KLLA0C12859g,C. glabrata,CAGL0M07447g,YGOB,9128,"('KLLA0C12859g', 'CAGL0M07447g')"
C. glabrata,CAGL0M07425g,K. lactis,KLLA0C12793g,YGOB,9129,"('CAGL0M07425g', 'KLLA0C12793g')"
K. lactis,KLLA0C12793g,C. glabrata,CAGL0M07425g,YGOB,9129,"('KLLA0C12793g', 'CAGL0M07425g')"
C. glabrata,CAGL0L12848g,K. lactis,KLLA0C12749g,YGOB,9130,"('CAGL0L12848g', 'KLLA0C12749g')"
K. lactis,KLLA0C12749g,C. glabrata,CAGL0L12848g,YGOB,9130,"('KLLA0C12749g', 'CAGL0L12848g')"
C. glabrata,CAGL0F05885g,K. lactis,KLLA0C12551g,YGOB,9132,"('CAGL0F05885g', 'KLLA0C12551g')"
K. lactis,KLLA0C12551g,C. glabrata,CAGL0F05885g,YGOB,9132,"('KLLA0C12551g', 'CAGL0F05885g')"
C. glabrata,CAGL0F05907g,K. lactis,KLLA0C12507g,YGOB,9133,"('CAGL0F05907g', 'KLLA0C12507g')"
K. lactis,KLLA0C12507g,C. glabrata,CAGL0F05907g,YGOB,9133,"('KLLA0C12507g', 'CAGL0F05907g')"
C. glabrata,CAGL0M05225g,K. lactis,KLLA0E23629g,YGOB,9134,"('CAGL0M05225g', 'KLLA0E23629g')"
K. lactis,KLLA0E23629g,C. glabrata,CAGL0M05225g,YGOB,9134,"('KLLA0E23629g', 'CAGL0M05225g')"
C. glabrata,CAGL0F05929g,K. lactis,KLLA0F27049g,YGOB,9135,"('CAGL0F05929g', 'KLLA0F27049g')"
K. lactis,KLLA0F27049g,C. glabrata,CAGL0F05929g,YGOB,9135,"('KLLA0F27049g', 'CAGL0F05929g')"
C. glabrata,CAGL0F05951g,K. lactis,KLLA0F27027g,YGOB,9136,"('CAGL0F05951g', 'KLLA0F27027g')"
K. lactis,KLLA0F27027g,C. glabrata,CAGL0F05951g,YGOB,9136,"('KLLA0F27027g', 'CAGL0F05951g')"
C. glabrata,CAGL0F05973g,K. lactis,KLLA0F27005g,YGOB,9137,"('CAGL0F05973g', 'KLLA0F27005g')"
K. lactis,KLLA0F27005g,C. glabrata,CAGL0F05973g,YGOB,9137,"('KLLA0F27005g', 'CAGL0F05973g')"
C. glabrata,CAGL0F06017g,K. lactis,KLLA0F26917g,YGOB,9138,"('CAGL0F06017g', 'KLLA0F26917g')"
K. lactis,KLLA0F26917g,C. glabrata,CAGL0F06017g,YGOB,9138,"('KLLA0F26917g', 'CAGL0F06017g')"
C. glabrata,CAGL0F06039g,K. lactis,KLLA0F26873g,YGOB,9139,"('CAGL0F06039g', 'KLLA0F26873g')"
K. lactis,KLLA0F26873g,C. glabrata,CAGL0F06039g,YGOB,9139,"('KLLA0F26873g', 'CAGL0F06039g')"
C. glabrata,CAGL0F06061g,K. lactis,KLLA0F26851g,YGOB,9140,"('CAGL0F06061g', 'KLLA0F26851g')"
K. lactis,KLLA0F26851g,C. glabrata,CAGL0F06061g,YGOB,9140,"('KLLA0F26851g', 'CAGL0F06061g')"
C. glabrata,CAGL0F06215g,K. lactis,KLLA0F26763g,YGOB,9142,"('CAGL0F06215g', 'KLLA0F26763g')"
K. lactis,KLLA0F26763g,C. glabrata,CAGL0F06215g,YGOB,9142,"('KLLA0F26763g', 'CAGL0F06215g')"
C. glabrata,CAGL0F06149g,K. lactis,KLLA0F26675g,YGOB,9143,"('CAGL0F06149g', 'KLLA0F26675g')"
K. lactis,KLLA0F26675g,C. glabrata,CAGL0F06149g,YGOB,9143,"('KLLA0F26675g', 'CAGL0F06149g')"
C. glabrata,CAGL0L04950g,K. lactis,KLLA0F26653g,YGOB,9144,"('CAGL0L04950g', 'KLLA0F26653g')"
K. lactis,KLLA0F26653g,C. glabrata,CAGL0L04950g,YGOB,9144,"('KLLA0F26653g', 'CAGL0L04950g')"
C. glabrata,CAGL0M05247g,K. lactis,KLLA0E23607g,YGOB,9145,"('CAGL0M05247g', 'KLLA0E23607g')"
K. lactis,KLLA0E23607g,C. glabrata,CAGL0M05247g,YGOB,9145,"('KLLA0E23607g', 'CAGL0M05247g')"
C. glabrata,CAGL0L04994g,K. lactis,KLLA0F26521g,YGOB,9146,"('CAGL0L04994g', 'KLLA0F26521g')"
K. lactis,KLLA0F26521g,C. glabrata,CAGL0L04994g,YGOB,9146,"('KLLA0F26521g', 'CAGL0L04994g')"
C. glabrata,CAGL0F06347g,K. lactis,KLLA0F26477g,YGOB,9147,"('CAGL0F06347g', 'KLLA0F26477g')"
K. lactis,KLLA0F26477g,C. glabrata,CAGL0F06347g,YGOB,9147,"('KLLA0F26477g', 'CAGL0F06347g')"
C. glabrata,CAGL0F06391g,K. lactis,KLLA0F26422g,YGOB,9148,"('CAGL0F06391g', 'KLLA0F26422g')"
K. lactis,KLLA0F26422g,C. glabrata,CAGL0F06391g,YGOB,9148,"('KLLA0F26422g', 'CAGL0F06391g')"
C. glabrata,CAGL0F06413g,K. lactis,KLLA0F26400g,YGOB,9150,"('CAGL0F06413g', 'KLLA0F26400g')"
K. lactis,KLLA0F26400g,C. glabrata,CAGL0F06413g,YGOB,9150,"('KLLA0F26400g', 'CAGL0F06413g')"
C. glabrata,CAGL0F06435g,K. lactis,KLLA0F26334g,YGOB,9151,"('CAGL0F06435g', 'KLLA0F26334g')"
K. lactis,KLLA0F26334g,C. glabrata,CAGL0F06435g,YGOB,9151,"('KLLA0F26334g', 'CAGL0F06435g')"
C. glabrata,CAGL0F06457g,K. lactis,KLLA0F26312g,YGOB,9152,"('CAGL0F06457g', 'KLLA0F26312g')"
K. lactis,KLLA0F26312g,C. glabrata,CAGL0F06457g,YGOB,9152,"('KLLA0F26312g', 'CAGL0F06457g')"
C. glabrata,CAGL0F06479g,K. lactis,KLLA0F26290g,YGOB,9153,"('CAGL0F06479g', 'KLLA0F26290g')"
K. lactis,KLLA0F26290g,C. glabrata,CAGL0F06479g,YGOB,9153,"('KLLA0F26290g', 'CAGL0F06479g')"
C. glabrata,CAGL0F06501g,K. lactis,KLLA0F26268g,YGOB,9154,"('CAGL0F06501g', 'KLLA0F26268g')"
K. lactis,KLLA0F26268g,C. glabrata,CAGL0F06501g,YGOB,9154,"('KLLA0F26268g', 'CAGL0F06501g')"
C. glabrata,CAGL0F06545g,K. lactis,KLLA0C05060g,YGOB,9155,"('CAGL0F06545g', 'KLLA0C05060g')"
K. lactis,KLLA0C05060g,C. glabrata,CAGL0F06545g,YGOB,9155,"('KLLA0C05060g', 'CAGL0F06545g')"
C. glabrata,CAGL0M05269g,K. lactis,KLLA0E23585g,YGOB,9156,"('CAGL0M05269g', 'KLLA0E23585g')"
K. lactis,KLLA0E23585g,C. glabrata,CAGL0M05269g,YGOB,9156,"('KLLA0E23585g', 'CAGL0M05269g')"
