species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.583,S. cerevisiae,YJR078W,CGOB,10588,"('orf19.583', 'YJR078W')"
S. cerevisiae,YJR078W,C. albicans,orf19.583,CGOB,10588,"('YJR078W', 'orf19.583')"
C. albicans,orf19.585,S. cerevisiae,YNL252C,CGOB,10590,"('orf19.585', 'YNL252C')"
S. cerevisiae,YNL252C,C. albicans,orf19.585,CGOB,10590,"('YNL252C', 'orf19.585')"
C. albicans,orf19.586,S. cerevisiae,YAL042W,CGOB,10591,"('orf19.586', 'YAL042W')"
S. cerevisiae,YAL042W,C. albicans,orf19.586,CGOB,10591,"('YAL042W', 'orf19.586')"
C. albicans,orf19.587,S. cerevisiae,YNL253W,CGOB,10592,"('orf19.587', 'YNL253W')"
S. cerevisiae,YNL253W,C. albicans,orf19.587,CGOB,10592,"('YNL253W', 'orf19.587')"
C. albicans,orf19.588,S. cerevisiae,YDR031W,CGOB,10593,"('orf19.588', 'YDR031W')"
S. cerevisiae,YDR031W,C. albicans,orf19.588,CGOB,10593,"('YDR031W', 'orf19.588')"
C. albicans,orf19.1981,S. cerevisiae,YMR035W,CGOB,10594,"('orf19.1981', 'YMR035W')"
S. cerevisiae,YMR035W,C. albicans,orf19.1981,CGOB,10594,"('YMR035W', 'orf19.1981')"
C. albicans,orf19.1045,S. cerevisiae,YIR005W,CGOB,10596,"('orf19.1045', 'YIR005W')"
S. cerevisiae,YIR005W,C. albicans,orf19.1045,CGOB,10596,"('YIR005W', 'orf19.1045')"
C. albicans,orf19.1977,S. cerevisiae,YLR420W,CGOB,10599,"('orf19.1977', 'YLR420W')"
S. cerevisiae,YLR420W,C. albicans,orf19.1977,CGOB,10599,"('YLR420W', 'orf19.1977')"
C. albicans,orf19.1975,S. cerevisiae,YPR082C,CGOB,10601,"('orf19.1975', 'YPR082C')"
S. cerevisiae,YPR082C,C. albicans,orf19.1975,CGOB,10601,"('YPR082C', 'orf19.1975')"
C. albicans,orf19.1974,S. cerevisiae,YLR178C,CGOB,10602,"('orf19.1974', 'YLR178C')"
S. cerevisiae,YLR178C,C. albicans,orf19.1974,CGOB,10602,"('YLR178C', 'orf19.1974')"
C. albicans,orf19.1973,S. cerevisiae,YOR358W,CGOB,10603,"('orf19.1973', 'YOR358W')"
S. cerevisiae,YOR358W,C. albicans,orf19.1973,CGOB,10603,"('YOR358W', 'orf19.1973')"
C. albicans,orf19.1972,S. cerevisiae,YHR207C,CGOB,10604,"('orf19.1972', 'YHR207C')"
S. cerevisiae,YHR207C,C. albicans,orf19.1972,CGOB,10604,"('YHR207C', 'orf19.1972')"
C. albicans,orf19.1047,S. cerevisiae,YMR049C,CGOB,10607,"('orf19.1047', 'YMR049C')"
S. cerevisiae,YMR049C,C. albicans,orf19.1047,CGOB,10607,"('YMR049C', 'orf19.1047')"
C. albicans,orf19.1968.1,S. cerevisiae,YCR020C-A,CGOB,10609,"('orf19.1968.1', 'YCR020C-A')"
S. cerevisiae,YCR020C-A,C. albicans,orf19.1968.1,CGOB,10609,"('YCR020C-A', 'orf19.1968.1')"
C. albicans,orf19.1967,S. cerevisiae,YCR046C,CGOB,10611,"('orf19.1967', 'YCR046C')"
S. cerevisiae,YCR046C,C. albicans,orf19.1967,CGOB,10611,"('YCR046C', 'orf19.1967')"
C. albicans,orf19.1966,S. cerevisiae,YCR047C,CGOB,10612,"('orf19.1966', 'YCR047C')"
S. cerevisiae,YCR047C,C. albicans,orf19.1966,CGOB,10612,"('YCR047C', 'orf19.1966')"
C. albicans,orf19.1963,S. cerevisiae,YOR355W,CGOB,10614,"('orf19.1963', 'YOR355W')"
S. cerevisiae,YOR355W,C. albicans,orf19.1963,CGOB,10614,"('YOR355W', 'orf19.1963')"
C. albicans,orf19.1960,S. cerevisiae,YAL040C,CGOB,10616,"('orf19.1960', 'YAL040C')"
S. cerevisiae,YAL040C,C. albicans,orf19.1960,CGOB,10616,"('YAL040C', 'orf19.1960')"
C. albicans,orf19.1959,S. cerevisiae,YHL013C,CGOB,10617,"('orf19.1959', 'YHL013C')"
S. cerevisiae,YHL013C,C. albicans,orf19.1959,CGOB,10617,"('YHL013C', 'orf19.1959')"
C. albicans,orf19.1957,S. cerevisiae,YAL039C,CGOB,10620,"('orf19.1957', 'YAL039C')"
S. cerevisiae,YAL039C,C. albicans,orf19.1957,CGOB,10620,"('YAL039C', 'orf19.1957')"
C. albicans,orf19.1956,S. cerevisiae,YOR354C,CGOB,10621,"('orf19.1956', 'YOR354C')"
S. cerevisiae,YOR354C,C. albicans,orf19.1956,CGOB,10621,"('YOR354C', 'orf19.1956')"
C. albicans,orf19.1955,S. cerevisiae,YOL110W,CGOB,10622,"('orf19.1955', 'YOL110W')"
S. cerevisiae,YOL110W,C. albicans,orf19.1955,CGOB,10622,"('YOL110W', 'orf19.1955')"
C. albicans,orf19.1954,S. cerevisiae,YNL292W,CGOB,10623,"('orf19.1954', 'YNL292W')"
S. cerevisiae,YNL292W,C. albicans,orf19.1954,CGOB,10623,"('YNL292W', 'orf19.1954')"
C. albicans,orf19.1950,S. cerevisiae,YBR022W,CGOB,10625,"('orf19.1950', 'YBR022W')"
S. cerevisiae,YBR022W,C. albicans,orf19.1950,CGOB,10625,"('YBR022W', 'orf19.1950')"
C. albicans,orf19.1949,S. cerevisiae,YKR001C,CGOB,10626,"('orf19.1949', 'YKR001C')"
S. cerevisiae,YKR001C,C. albicans,orf19.1949,CGOB,10626,"('YKR001C', 'orf19.1949')"
C. albicans,orf19.1946,S. cerevisiae,YMR099C,CGOB,10628,"('orf19.1946', 'YMR099C')"
S. cerevisiae,YMR099C,C. albicans,orf19.1946,CGOB,10628,"('YMR099C', 'orf19.1946')"
C. albicans,orf19.1945,S. cerevisiae,YKL004W,CGOB,10630,"('orf19.1945', 'YKL004W')"
S. cerevisiae,YKL004W,C. albicans,orf19.1945,CGOB,10630,"('YKL004W', 'orf19.1945')"
C. albicans,orf19.1944,S. cerevisiae,YDL035C,CGOB,10631,"('orf19.1944', 'YDL035C')"
S. cerevisiae,YDL035C,C. albicans,orf19.1944,CGOB,10631,"('YDL035C', 'orf19.1944')"
C. albicans,orf19.1941,S. cerevisiae,YOL069W,CGOB,10634,"('orf19.1941', 'YOL069W')"
S. cerevisiae,YOL069W,C. albicans,orf19.1941,CGOB,10634,"('YOL069W', 'orf19.1941')"
C. albicans,orf19.1940,S. cerevisiae,YOR125C,CGOB,10635,"('orf19.1940', 'YOR125C')"
S. cerevisiae,YOR125C,C. albicans,orf19.1940,CGOB,10635,"('YOR125C', 'orf19.1940')"
C. albicans,orf19.1939,S. cerevisiae,YDR374C,CGOB,10636,"('orf19.1939', 'YDR374C')"
S. cerevisiae,YDR374C,C. albicans,orf19.1939,CGOB,10636,"('YDR374C', 'orf19.1939')"
C. albicans,orf19.1936,S. cerevisiae,YDR477W,CGOB,10638,"('orf19.1936', 'YDR477W')"
S. cerevisiae,YDR477W,C. albicans,orf19.1936,CGOB,10638,"('YDR477W', 'orf19.1936')"
C. albicans,orf19.1050,S. cerevisiae,YMR087W,CGOB,10640,"('orf19.1050', 'YMR087W')"
S. cerevisiae,YMR087W,C. albicans,orf19.1050,CGOB,10640,"('YMR087W', 'orf19.1050')"
C. albicans,orf19.1934,S. cerevisiae,YOR025W,CGOB,10641,"('orf19.1934', 'YOR025W')"
S. cerevisiae,YOR025W,C. albicans,orf19.1934,CGOB,10641,"('YOR025W', 'orf19.1934')"
C. albicans,orf19.1933,S. cerevisiae,YDR479C,CGOB,10642,"('orf19.1933', 'YDR479C')"
S. cerevisiae,YDR479C,C. albicans,orf19.1933,CGOB,10642,"('YDR479C', 'orf19.1933')"
C. albicans,orf19.1932,S. cerevisiae,YKL220C,CGOB,10643,"('orf19.1932', 'YKL220C')"
S. cerevisiae,YKL220C,C. albicans,orf19.1932,CGOB,10643,"('YKL220C', 'orf19.1932')"
C. albicans,orf19.1930,S. cerevisiae,YOR381W,CGOB,10644,"('orf19.1930', 'YOR381W')"
S. cerevisiae,YOR381W,C. albicans,orf19.1930,CGOB,10644,"('YOR381W', 'orf19.1930')"
C. albicans,orf19.1927,S. cerevisiae,YDR478W,CGOB,10645,"('orf19.1927', 'YDR478W')"
S. cerevisiae,YDR478W,C. albicans,orf19.1927,CGOB,10645,"('YDR478W', 'orf19.1927')"
C. albicans,orf19.4131,S. cerevisiae,YCL045C,CGOB,10647,"('orf19.4131', 'YCL045C')"
S. cerevisiae,YCL045C,C. albicans,orf19.4131,CGOB,10647,"('YCL045C', 'orf19.4131')"
C. albicans,orf19.4132,S. cerevisiae,YDR525W-A,CGOB,10648,"('orf19.4132', 'YDR525W-A')"
S. cerevisiae,YDR525W-A,C. albicans,orf19.4132,CGOB,10648,"('YDR525W-A', 'orf19.4132')"
C. albicans,orf19.4133,S. cerevisiae,YDR527W,CGOB,10649,"('orf19.4133', 'YDR527W')"
S. cerevisiae,YDR527W,C. albicans,orf19.4133,CGOB,10649,"('YDR527W', 'orf19.4133')"
C. albicans,orf19.4134,S. cerevisiae,YDR459C,CGOB,10650,"('orf19.4134', 'YDR459C')"
S. cerevisiae,YDR459C,C. albicans,orf19.4134,CGOB,10650,"('YDR459C', 'orf19.4134')"
C. albicans,orf19.1051,S. cerevisiae,YDR225W,CGOB,10651,"('orf19.1051', 'YDR225W')"
S. cerevisiae,YDR225W,C. albicans,orf19.1051,CGOB,10651,"('YDR225W', 'orf19.1051')"
C. albicans,orf19.4136,S. cerevisiae,YNL273W,CGOB,10653,"('orf19.4136', 'YNL273W')"
S. cerevisiae,YNL273W,C. albicans,orf19.4136,CGOB,10653,"('YNL273W', 'orf19.4136')"
C. albicans,orf19.4142,S. cerevisiae,YEL064C,CGOB,10654,"('orf19.4142', 'YEL064C')"
S. cerevisiae,YEL064C,C. albicans,orf19.4142,CGOB,10654,"('YEL064C', 'orf19.4142')"
C. albicans,orf19.4143,S. cerevisiae,YLR068W,CGOB,10655,"('orf19.4143', 'YLR068W')"
S. cerevisiae,YLR068W,C. albicans,orf19.4143,CGOB,10655,"('YLR068W', 'orf19.4143')"
C. albicans,orf19.4144,S. cerevisiae,YLR253W,CGOB,10656,"('orf19.4144', 'YLR253W')"
S. cerevisiae,YLR253W,C. albicans,orf19.4144,CGOB,10656,"('YLR253W', 'orf19.4144')"
C. albicans,orf19.4145,S. cerevisiae,YLR256W,CGOB,10657,"('orf19.4145', 'YLR256W')"
S. cerevisiae,YLR256W,C. albicans,orf19.4145,CGOB,10657,"('YLR256W', 'orf19.4145')"
C. albicans,orf19.4146,S. cerevisiae,YLR147C,CGOB,10658,"('orf19.4146', 'YLR147C')"
S. cerevisiae,YLR147C,C. albicans,orf19.4146,CGOB,10658,"('YLR147C', 'orf19.4146')"
C. albicans,orf19.4147,S. cerevisiae,YPL091W,CGOB,10659,"('orf19.4147', 'YPL091W')"
S. cerevisiae,YPL091W,C. albicans,orf19.4147,CGOB,10659,"('YPL091W', 'orf19.4147')"
C. albicans,orf19.4149.1,S. cerevisiae,YDR025W,CGOB,10661,"('orf19.4149.1', 'YDR025W')"
S. cerevisiae,YDR025W,C. albicans,orf19.4149.1,CGOB,10661,"('YDR025W', 'orf19.4149.1')"
C. albicans,orf19.4150,S. cerevisiae,YBR014C,CGOB,10664,"('orf19.4150', 'YBR014C')"
S. cerevisiae,YBR014C,C. albicans,orf19.4150,CGOB,10664,"('YBR014C', 'orf19.4150')"
C. albicans,orf19.4151,S. cerevisiae,YNL012W,CGOB,10665,"('orf19.4151', 'YNL012W')"
S. cerevisiae,YNL012W,C. albicans,orf19.4151,CGOB,10665,"('YNL012W', 'orf19.4151')"
C. albicans,orf19.4152,S. cerevisiae,YLR249W,CGOB,10666,"('orf19.4152', 'YLR249W')"
S. cerevisiae,YLR249W,C. albicans,orf19.4152,CGOB,10666,"('YLR249W', 'orf19.4152')"
C. albicans,orf19.4153,S. cerevisiae,YPL003W,CGOB,10667,"('orf19.4153', 'YPL003W')"
S. cerevisiae,YPL003W,C. albicans,orf19.4153,CGOB,10667,"('YPL003W', 'orf19.4153')"
C. albicans,orf19.6298,S. cerevisiae,YFL002C,CGOB,10668,"('orf19.6298', 'YFL002C')"
S. cerevisiae,YFL002C,C. albicans,orf19.6298,CGOB,10668,"('YFL002C', 'orf19.6298')"
C. albicans,orf19.6297,S. cerevisiae,YFL001W,CGOB,10669,"('orf19.6297', 'YFL001W')"
S. cerevisiae,YFL001W,C. albicans,orf19.6297,CGOB,10669,"('YFL001W', 'orf19.6297')"
C. albicans,orf19.6296,S. cerevisiae,YPL002C,CGOB,10670,"('orf19.6296', 'YPL002C')"
S. cerevisiae,YPL002C,C. albicans,orf19.6296,CGOB,10670,"('YPL002C', 'orf19.6296')"
C. albicans,orf19.6295,S. cerevisiae,YHR024C,CGOB,10671,"('orf19.6295', 'YHR024C')"
S. cerevisiae,YHR024C,C. albicans,orf19.6295,CGOB,10671,"('YHR024C', 'orf19.6295')"
C. albicans,orf19.6294,S. cerevisiae,YHR023W,CGOB,10672,"('orf19.6294', 'YHR023W')"
S. cerevisiae,YHR023W,C. albicans,orf19.6294,CGOB,10672,"('YHR023W', 'orf19.6294')"
C. albicans,orf19.6064,S. cerevisiae,YFR021W,CGOB,10674,"('orf19.6064', 'YFR021W')"
S. cerevisiae,YFR021W,C. albicans,orf19.6064,CGOB,10674,"('YFR021W', 'orf19.6064')"
C. albicans,orf19.1053,S. cerevisiae,YFL025C,CGOB,10675,"('orf19.1053', 'YFL025C')"
S. cerevisiae,YFL025C,C. albicans,orf19.1053,CGOB,10675,"('YFL025C', 'orf19.1053')"
C. albicans,orf19.3206,S. cerevisiae,YJL111W,CGOB,10678,"('orf19.3206', 'YJL111W')"
S. cerevisiae,YJL111W,C. albicans,orf19.3206,CGOB,10678,"('YJL111W', 'orf19.3206')"
C. albicans,orf19.3205,S. cerevisiae,YBR122C,CGOB,10679,"('orf19.3205', 'YBR122C')"
S. cerevisiae,YBR122C,C. albicans,orf19.3205,CGOB,10679,"('YBR122C', 'orf19.3205')"
C. albicans,orf19.3203,S. cerevisiae,YJL204C,CGOB,10681,"('orf19.3203', 'YJL204C')"
S. cerevisiae,YJL204C,C. albicans,orf19.3203,CGOB,10681,"('YJL204C', 'orf19.3203')"
C. albicans,orf19.3201,S. cerevisiae,YCR097W,CGOB,10683,"('orf19.3201', 'YCR097W')"
S. cerevisiae,YCR097W,C. albicans,orf19.3201,CGOB,10683,"('YCR097W', 'orf19.3201')"
C. albicans,orf19.3199,S. cerevisiae,YNL267W,CGOB,10685,"('orf19.3199', 'YNL267W')"
S. cerevisiae,YNL267W,C. albicans,orf19.3199,CGOB,10685,"('YNL267W', 'orf19.3199')"
C. albicans,orf19.1054,S. cerevisiae,YLL023C,CGOB,10686,"('orf19.1054', 'YLL023C')"
S. cerevisiae,YLL023C,C. albicans,orf19.1054,CGOB,10686,"('YLL023C', 'orf19.1054')"
C. albicans,orf19.3198,S. cerevisiae,YHR001W,CGOB,10687,"('orf19.3198', 'YHR001W')"
S. cerevisiae,YHR001W,C. albicans,orf19.3198,CGOB,10687,"('YHR001W', 'orf19.3198')"
C. albicans,orf19.3197,S. cerevisiae,YKR002W,CGOB,10688,"('orf19.3197', 'YKR002W')"
S. cerevisiae,YKR002W,C. albicans,orf19.3197,CGOB,10688,"('YKR002W', 'orf19.3197')"
C. albicans,orf19.3193,S. cerevisiae,YHL009C,CGOB,10691,"('orf19.3193', 'YHL009C')"
S. cerevisiae,YHL009C,C. albicans,orf19.3193,CGOB,10691,"('YHL009C', 'orf19.3193')"
C. albicans,orf19.3192,S. cerevisiae,YOR027W,CGOB,10692,"('orf19.3192', 'YOR027W')"
S. cerevisiae,YOR027W,C. albicans,orf19.3192,CGOB,10692,"('YOR027W', 'orf19.3192')"
C. albicans,orf19.3188,S. cerevisiae,YOL089C,CGOB,10694,"('orf19.3188', 'YOL089C')"
S. cerevisiae,YOL089C,C. albicans,orf19.3188,CGOB,10694,"('YOL089C', 'orf19.3188')"
C. albicans,orf19.1055,S. cerevisiae,YLR314C,CGOB,10697,"('orf19.1055', 'YLR314C')"
S. cerevisiae,YLR314C,C. albicans,orf19.1055,CGOB,10697,"('YLR314C', 'orf19.1055')"
C. albicans,orf19.3185,S. cerevisiae,YDL040C,CGOB,10698,"('orf19.3185', 'YDL040C')"
S. cerevisiae,YDL040C,C. albicans,orf19.3185,CGOB,10698,"('YDL040C', 'orf19.3185')"
C. albicans,orf19.3183,S. cerevisiae,YOL111C,CGOB,10700,"('orf19.3183', 'YOL111C')"
S. cerevisiae,YOL111C,C. albicans,orf19.3183,CGOB,10700,"('YOL111C', 'orf19.3183')"
C. albicans,orf19.3181.1,S. cerevisiae,YJL205C,CGOB,10701,"('orf19.3181.1', 'YJL205C')"
S. cerevisiae,YJL205C,C. albicans,orf19.3181.1,CGOB,10701,"('YJL205C', 'orf19.3181.1')"
C. albicans,orf19.3182,S. cerevisiae,YNL255C,CGOB,10702,"('orf19.3182', 'YNL255C')"
S. cerevisiae,YNL255C,C. albicans,orf19.3182,CGOB,10702,"('YNL255C', 'orf19.3182')"
C. albicans,orf19.3180,S. cerevisiae,YOL065C,CGOB,10703,"('orf19.3180', 'YOL065C')"
S. cerevisiae,YOL065C,C. albicans,orf19.3180,CGOB,10703,"('YOL065C', 'orf19.3180')"
C. albicans,orf19.3178,S. cerevisiae,YDL030W,CGOB,10704,"('orf19.3178', 'YDL030W')"
S. cerevisiae,YDL030W,C. albicans,orf19.3178,CGOB,10704,"('YDL030W', 'orf19.3178')"
C. albicans,orf19.3177,S. cerevisiae,YOL066C,CGOB,10705,"('orf19.3177', 'YOL066C')"
S. cerevisiae,YOL066C,C. albicans,orf19.3177,CGOB,10705,"('YOL066C', 'orf19.3177')"
C. albicans,orf19.3176,S. cerevisiae,YNL294C,CGOB,10706,"('orf19.3176', 'YNL294C')"
S. cerevisiae,YNL294C,C. albicans,orf19.3176,CGOB,10706,"('YNL294C', 'orf19.3176')"
C. albicans,orf19.3175,S. cerevisiae,YOR356W,CGOB,10707,"('orf19.3175', 'YOR356W')"
S. cerevisiae,YOR356W,C. albicans,orf19.3175,CGOB,10707,"('YOR356W', 'orf19.3175')"
C. albicans,orf19.3174,S. cerevisiae,YAL041W,CGOB,10709,"('orf19.3174', 'YAL041W')"
S. cerevisiae,YAL041W,C. albicans,orf19.3174,CGOB,10709,"('YAL041W', 'orf19.3174')"
C. albicans,orf19.3173,S. cerevisiae,YLR250W,CGOB,10710,"('orf19.3173', 'YLR250W')"
S. cerevisiae,YLR250W,C. albicans,orf19.3173,CGOB,10710,"('YLR250W', 'orf19.3173')"
C. albicans,orf19.3171,S. cerevisiae,YBL015W,CGOB,10712,"('orf19.3171', 'YBL015W')"
S. cerevisiae,YBL015W,C. albicans,orf19.3171,CGOB,10712,"('YBL015W', 'orf19.3171')"
C. albicans,orf19.3170,S. cerevisiae,YFL023W,CGOB,10713,"('orf19.3170', 'YFL023W')"
S. cerevisiae,YFL023W,C. albicans,orf19.3170,CGOB,10713,"('YFL023W', 'orf19.3170')"
C. albicans,orf19.3169,S. cerevisiae,YOR262W,CGOB,10714,"('orf19.3169', 'YOR262W')"
S. cerevisiae,YOR262W,C. albicans,orf19.3169,CGOB,10714,"('YOR262W', 'orf19.3169')"
C. albicans,orf19.3168,S. cerevisiae,YOR261C,CGOB,10715,"('orf19.3168', 'YOR261C')"
S. cerevisiae,YOR261C,C. albicans,orf19.3168,CGOB,10715,"('YOR261C', 'orf19.3168')"
C. albicans,orf19.3167,S. cerevisiae,YPL172C,CGOB,10716,"('orf19.3167', 'YPL172C')"
S. cerevisiae,YPL172C,C. albicans,orf19.3167,CGOB,10716,"('YPL172C', 'orf19.3167')"
C. albicans,orf19.3166,S. cerevisiae,YDR141C,CGOB,10717,"('orf19.3166', 'YDR141C')"
S. cerevisiae,YDR141C,C. albicans,orf19.3166,CGOB,10717,"('YDR141C', 'orf19.3166')"
C. albicans,orf19.1058,S. cerevisiae,YLR421C,CGOB,10719,"('orf19.1058', 'YLR421C')"
S. cerevisiae,YLR421C,C. albicans,orf19.1058,CGOB,10719,"('YLR421C', 'orf19.1058')"
C. albicans,orf19.3161,S. cerevisiae,YNR054C,CGOB,10720,"('orf19.3161', 'YNR054C')"
S. cerevisiae,YNR054C,C. albicans,orf19.3161,CGOB,10720,"('YNR054C', 'orf19.3161')"
C. albicans,orf19.4216,S. cerevisiae,YFL014W,CGOB,10723,"('orf19.4216', 'YFL014W')"
S. cerevisiae,YFL014W,C. albicans,orf19.4216,CGOB,10723,"('YFL014W', 'orf19.4216')"
C. albicans,orf19.4219,S. cerevisiae,YLL034C,CGOB,10724,"('orf19.4219', 'YLL034C')"
S. cerevisiae,YLL034C,C. albicans,orf19.4219,CGOB,10724,"('YLL034C', 'orf19.4219')"
C. albicans,orf19.4220,S. cerevisiae,YLR456W,CGOB,10726,"('orf19.4220', 'YLR456W')"
S. cerevisiae,YLR456W,C. albicans,orf19.4220,CGOB,10726,"('YLR456W', 'orf19.4220')"
C. albicans,orf19.4221,S. cerevisiae,YPR162C,CGOB,10727,"('orf19.4221', 'YPR162C')"
S. cerevisiae,YPR162C,C. albicans,orf19.4221,CGOB,10727,"('YPR162C', 'orf19.4221')"
C. albicans,orf19.4222,S. cerevisiae,YLR452C,CGOB,10728,"('orf19.4222', 'YLR452C')"
S. cerevisiae,YLR452C,C. albicans,orf19.4222,CGOB,10728,"('YLR452C', 'orf19.4222')"
C. albicans,orf19.4223,S. cerevisiae,YER025W,CGOB,10729,"('orf19.4223', 'YER025W')"
S. cerevisiae,YER025W,C. albicans,orf19.4223,CGOB,10729,"('YER025W', 'orf19.4223')"
C. albicans,orf19.1059,S. cerevisiae,YBR009C,CGOB,10730,"('orf19.1059', 'YBR009C')"
S. cerevisiae,YBR009C,C. albicans,orf19.1059,CGOB,10730,"('YBR009C', 'orf19.1059')"
C. albicans,orf19.4225,S. cerevisiae,YLR451W,CGOB,10731,"('orf19.4225', 'YLR451W')"
S. cerevisiae,YLR451W,C. albicans,orf19.4225,CGOB,10731,"('YLR451W', 'orf19.4225')"
C. albicans,orf19.4225.1,S. cerevisiae,YFR049W,CGOB,10732,"('orf19.4225.1', 'YFR049W')"
S. cerevisiae,YFR049W,C. albicans,orf19.4225.1,CGOB,10732,"('YFR049W', 'orf19.4225.1')"
C. albicans,orf19.4228,S. cerevisiae,YOR164C,CGOB,10734,"('orf19.4228', 'YOR164C')"
S. cerevisiae,YOR164C,C. albicans,orf19.4228,CGOB,10734,"('YOR164C', 'orf19.4228')"
C. albicans,orf19.4229,S. cerevisiae,YOR163W,CGOB,10735,"('orf19.4229', 'YOR163W')"
S. cerevisiae,YOR163W,C. albicans,orf19.4229,CGOB,10735,"('YOR163W', 'orf19.4229')"
C. albicans,orf19.4230,S. cerevisiae,YFR050C,CGOB,10736,"('orf19.4230', 'YFR050C')"
S. cerevisiae,YFR050C,C. albicans,orf19.4230,CGOB,10736,"('YFR050C', 'orf19.4230')"
C. albicans,orf19.4232,S. cerevisiae,YGR046W,CGOB,10738,"('orf19.4232', 'YGR046W')"
S. cerevisiae,YGR046W,C. albicans,orf19.4232,CGOB,10738,"('YGR046W', 'orf19.4232')"
C. albicans,orf19.4233,S. cerevisiae,YCR053W,CGOB,10739,"('orf19.4233', 'YCR053W')"
S. cerevisiae,YCR053W,C. albicans,orf19.4233,CGOB,10739,"('YCR053W', 'orf19.4233')"
C. albicans,orf19.4234,S. cerevisiae,YCR054C,CGOB,10740,"('orf19.4234', 'YCR054C')"
S. cerevisiae,YCR054C,C. albicans,orf19.4234,CGOB,10740,"('YCR054C', 'orf19.4234')"
C. albicans,orf19.4235,S. cerevisiae,YGL248W,CGOB,10742,"('orf19.4235', 'YGL248W')"
S. cerevisiae,YGL248W,C. albicans,orf19.4235,CGOB,10742,"('YGL248W', 'orf19.4235')"
C. albicans,orf19.4236,S. cerevisiae,YFR051C,CGOB,10743,"('orf19.4236', 'YFR051C')"
S. cerevisiae,YFR051C,C. albicans,orf19.4236,CGOB,10743,"('YFR051C', 'orf19.4236')"
C. albicans,orf19.4240,S. cerevisiae,YCR044C,CGOB,10745,"('orf19.4240', 'YCR044C')"
S. cerevisiae,YCR044C,C. albicans,orf19.4240,CGOB,10745,"('YCR044C', 'orf19.4240')"
C. albicans,orf19.4242,S. cerevisiae,YHL007C,CGOB,10747,"('orf19.4242', 'YHL007C')"
S. cerevisiae,YHL007C,C. albicans,orf19.4242,CGOB,10747,"('YHL007C', 'orf19.4242')"
C. albicans,orf19.4243,S. cerevisiae,YKL090W,CGOB,10748,"('orf19.4243', 'YKL090W')"
S. cerevisiae,YKL090W,C. albicans,orf19.4243,CGOB,10748,"('YKL090W', 'orf19.4243')"
C. albicans,orf19.4248,S. cerevisiae,YLR118C,CGOB,10754,"('orf19.4248', 'YLR118C')"
S. cerevisiae,YLR118C,C. albicans,orf19.4248,CGOB,10754,"('YLR118C', 'orf19.4248')"
C. albicans,orf19.4252,S. cerevisiae,YGR262C,CGOB,10757,"('orf19.4252', 'YGR262C')"
S. cerevisiae,YGR262C,C. albicans,orf19.4252,CGOB,10757,"('YGR262C', 'orf19.4252')"
C. albicans,orf19.4253,S. cerevisiae,YGL227W,CGOB,10758,"('orf19.4253', 'YGL227W')"
S. cerevisiae,YGL227W,C. albicans,orf19.4253,CGOB,10758,"('YGL227W', 'orf19.4253')"
C. albicans,orf19.4257,S. cerevisiae,YJR092W,CGOB,10760,"('orf19.4257', 'YJR092W')"
S. cerevisiae,YJR092W,C. albicans,orf19.4257,CGOB,10760,"('YJR092W', 'orf19.4257')"
C. albicans,orf19.4258,S. cerevisiae,YJR093C,CGOB,10761,"('orf19.4258', 'YJR093C')"
S. cerevisiae,YJR093C,C. albicans,orf19.4258,CGOB,10761,"('YJR093C', 'orf19.4258')"
C. albicans,orf19.4261,S. cerevisiae,YPR041W,CGOB,10762,"('orf19.4261', 'YPR041W')"
S. cerevisiae,YPR041W,C. albicans,orf19.4261,CGOB,10762,"('YPR041W', 'orf19.4261')"
C. albicans,orf19.4262,S. cerevisiae,YJR091C,CGOB,10764,"('orf19.4262', 'YJR091C')"
S. cerevisiae,YJR091C,C. albicans,orf19.4262,CGOB,10764,"('YJR091C', 'orf19.4262')"
C. albicans,orf19.4265,S. cerevisiae,YDL103C,CGOB,10767,"('orf19.4265', 'YDL103C')"
S. cerevisiae,YDL103C,C. albicans,orf19.4265,CGOB,10767,"('YDL103C', 'orf19.4265')"
C. albicans,orf19.4268,S. cerevisiae,YLR222C,CGOB,10769,"('orf19.4268', 'YLR222C')"
S. cerevisiae,YLR222C,C. albicans,orf19.4268,CGOB,10769,"('YLR222C', 'orf19.4268')"
C. albicans,orf19.4273,S. cerevisiae,YLR139C,CGOB,10773,"('orf19.4273', 'YLR139C')"
S. cerevisiae,YLR139C,C. albicans,orf19.4273,CGOB,10773,"('YLR139C', 'orf19.4273')"
C. albicans,orf19.1063,S. cerevisiae,YBR004C,CGOB,10774,"('orf19.1063', 'YBR004C')"
S. cerevisiae,YBR004C,C. albicans,orf19.1063,CGOB,10774,"('YBR004C', 'orf19.1063')"
C. albicans,orf19.4274,S. cerevisiae,YLR142W,CGOB,10775,"('orf19.4274', 'YLR142W')"
S. cerevisiae,YLR142W,C. albicans,orf19.4274,CGOB,10775,"('YLR142W', 'orf19.4274')"
C. albicans,orf19.4275,S. cerevisiae,YDR217C,CGOB,10776,"('orf19.4275', 'YDR217C')"
S. cerevisiae,YDR217C,C. albicans,orf19.4275,CGOB,10776,"('YDR217C', 'orf19.4275')"
C. albicans,orf19.4278,S. cerevisiae,YKL005C,CGOB,10777,"('orf19.4278', 'YKL005C')"
