cluster_id,gene_id,species,homology_class,ohnolog_partner,ohnolog_evidence,outgroup_orthologs
Cluster5489,gene-YOR081C,S_cerevisiae,ohnolog,gene-YKR089C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5426', 'K_lactis': 'gene:KLLA0_A07557g'}"
Cluster5489,CAGL0G02365g,C_glabrata,ohnolog,CAGL0K05621g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5426', 'K_lactis': 'gene:KLLA0_A07557g'}"
Cluster5489,CAGL0K05621g,C_glabrata,ohnolog,CAGL0G02365g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5426', 'K_lactis': 'gene:KLLA0_A07557g'}"
Cluster1030,gene-YBR169C,S_cerevisiae,ohnolog,gene-YPL106C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2435', 'K_lactis': 'gene:KLLA0_E24597g'}"
Cluster1030,gene-YPL106C,S_cerevisiae,ohnolog,gene-YBR169C,WGD_2:1_pattern,"{'C_albicans': 'orf19.2435', 'K_lactis': 'gene:KLLA0_E24597g'}"
Cluster3597,CAGL0G04829g,C_glabrata,ohnolog,CAGL0J10582g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1630', 'K_lactis': 'gene:KLLA0_B01155g'}"
Cluster3597,CAGL0J10582g,C_glabrata,ohnolog,CAGL0G04829g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1630', 'K_lactis': 'gene:KLLA0_B01155g'}"
Cluster9447,gene-YIL018W,S_cerevisiae,ohnolog,gene-YFR031C-A,WGD_2:1_pattern,"{'C_albicans': 'orf19.2309.2', 'K_lactis': 'gene:KLLA0_D16027g'}"
Cluster9447,gene-YFR031C-A,S_cerevisiae,ohnolog,gene-YIL018W,WGD_2:1_pattern,"{'C_albicans': 'orf19.2309.2', 'K_lactis': 'gene:KLLA0_D16027g'}"
Cluster8126,gene-YNR048W,S_cerevisiae,ohnolog,gene-YCR094W,WGD_2:1_pattern,"{'C_albicans': 'orf19.5735', 'K_lactis': 'gene:KLLA0_C18634g'}"
Cluster8126,gene-YCR094W,S_cerevisiae,ohnolog,gene-YNR048W,WGD_2:1_pattern,"{'C_albicans': 'orf19.5735', 'K_lactis': 'gene:KLLA0_C18634g'}"
Cluster8126,CAGL0C03487g,C_glabrata,ohnolog,CAGL0E00429g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5735', 'K_lactis': 'gene:KLLA0_C18634g'}"
Cluster8126,CAGL0E00429g,C_glabrata,ohnolog,CAGL0C03487g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5735', 'K_lactis': 'gene:KLLA0_C18634g'}"
Cluster4978,CAGL0L09185g,C_glabrata,ohnolog,CAGL0F02233g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7263', 'K_lactis': 'gene:KLLA0_E14103g'}"
Cluster4978,CAGL0F02233g,C_glabrata,ohnolog,CAGL0L09185g,WGD_2:1_pattern,"{'C_albicans': 'orf19.7263', 'K_lactis': 'gene:KLLA0_E14103g'}"
Cluster6525,gene-YBL091C-A,S_cerevisiae,ohnolog,gene-YER120W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1212', 'K_lactis': 'gene:KLLA0_E06865g'}"
Cluster6525,gene-YER120W,S_cerevisiae,ohnolog,gene-YBL091C-A,WGD_2:1_pattern,"{'C_albicans': 'orf19.1212', 'K_lactis': 'gene:KLLA0_E06865g'}"
Cluster6525,CAGL0H04543g,C_glabrata,ohnolog,CAGL0G03663g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1212', 'K_lactis': 'gene:KLLA0_E06865g'}"
Cluster6525,CAGL0G03663g,C_glabrata,ohnolog,CAGL0H04543g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1212', 'K_lactis': 'gene:KLLA0_E06865g'}"
Cluster1778,gene-YHR141C,S_cerevisiae,ohnolog,gene-YNL162W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4909.1', 'K_lactis': 'gene:KLLA0_D07832g'}"
Cluster1778,gene-YNL162W,S_cerevisiae,ohnolog,gene-YHR141C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4909.1', 'K_lactis': 'gene:KLLA0_D07832g'}"
Cluster8026,gene-YHR015W,S_cerevisiae,ohnolog,gene-YFR023W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6989', 'K_lactis': 'gene:KLLA0_A08338g'}"
Cluster8026,gene-YFR023W,S_cerevisiae,ohnolog,gene-YHR015W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6989', 'K_lactis': 'gene:KLLA0_A08338g'}"
Cluster5766,gene-YNCN0016C,S_cerevisiae,ohnolog,gene-YNCC0004C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_F12694g'}
Cluster5766,gene-YNCC0004C,S_cerevisiae,ohnolog,gene-YNCN0016C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_F12694g'}
Cluster7195,CAGL0J02288g,C_glabrata,ohnolog,CAGL0E01771g,WGD_2:1_pattern,"{'C_albicans': 'orf19.242', 'K_lactis': 'gene:KLLA0_D15917g'}"
Cluster7195,CAGL0E01771g,C_glabrata,ohnolog,CAGL0J02288g,WGD_2:1_pattern,"{'C_albicans': 'orf19.242', 'K_lactis': 'gene:KLLA0_D15917g'}"
Cluster5738,gene-YPR013C,S_cerevisiae,ohnolog,gene-YPR015C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A04609g'}
Cluster5738,gene-YPR015C,S_cerevisiae,ohnolog,gene-YPR013C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A04609g'}
Cluster5738,CAGL0L05786g,C_glabrata,ohnolog,CAGL0J01595g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A04609g'}
Cluster5738,CAGL0J01595g,C_glabrata,ohnolog,CAGL0L05786g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_A04609g'}
Cluster8918,gene-YOR231W,S_cerevisiae,ohnolog,gene-YPL140C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6889', 'K_lactis': 'gene:KLLA0_D07304g'}"
Cluster8918,gene-YPL140C,S_cerevisiae,ohnolog,gene-YOR231W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6889', 'K_lactis': 'gene:KLLA0_D07304g'}"
Cluster7137,gene-YOR096W,S_cerevisiae,ohnolog,gene-YNL096C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1700', 'K_lactis': 'gene:KLLA0_C13519g'}"
Cluster7137,gene-YNL096C,S_cerevisiae,ohnolog,gene-YOR096W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1700', 'K_lactis': 'gene:KLLA0_C13519g'}"
Cluster9002,gene-YKL104C,S_cerevisiae,ohnolog,gene-YMR085W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1618', 'K_lactis': 'gene:KLLA0_F13596g'}"
Cluster9002,gene-YMR085W,S_cerevisiae,ohnolog,gene-YKL104C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1618', 'K_lactis': 'gene:KLLA0_F13596g'}"
Cluster8453,gene-YJL079C,S_cerevisiae,ohnolog,gene-YKR013W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6202', 'K_lactis': 'gene:KLLA0_D02442g'}"
Cluster8453,gene-YKR013W,S_cerevisiae,ohnolog,gene-YJL079C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6202', 'K_lactis': 'gene:KLLA0_D02442g'}"
Cluster7970,gene-YDR135C,S_cerevisiae,ohnolog,gene-YGR281W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1783', 'K_lactis': 'gene:KLLA0_C14234g'}"
Cluster7970,gene-YGR281W,S_cerevisiae,ohnolog,gene-YDR135C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1783', 'K_lactis': 'gene:KLLA0_C14234g'}"
Cluster7970,CAGL0L06402g,C_glabrata,ohnolog,CAGL0G00242g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1783', 'K_lactis': 'gene:KLLA0_C14234g'}"
Cluster7970,CAGL0G00242g,C_glabrata,ohnolog,CAGL0L06402g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1783', 'K_lactis': 'gene:KLLA0_C14234g'}"
Cluster4226,gene-YOL112W,S_cerevisiae,ohnolog,gene-YNL293W,WGD_2:1_pattern,"{'C_albicans': 'orf19.578', 'K_lactis': 'gene:KLLA0_A07491g'}"
Cluster4226,gene-YNL293W,S_cerevisiae,ohnolog,gene-YOL112W,WGD_2:1_pattern,"{'C_albicans': 'orf19.578', 'K_lactis': 'gene:KLLA0_A07491g'}"
Cluster720,gene-YGR138C,S_cerevisiae,ohnolog,gene-YPR156C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4737', 'K_lactis': 'gene:KLLA0_E03829g'}"
Cluster720,gene-YPR156C,S_cerevisiae,ohnolog,gene-YGR138C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4737', 'K_lactis': 'gene:KLLA0_E03829g'}"
Cluster7758,gene-YER054C,S_cerevisiae,ohnolog,gene-YIL045W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3302', 'K_lactis': 'gene:KLLA0_F27533g'}"
Cluster7758,gene-YIL045W,S_cerevisiae,ohnolog,gene-YER054C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3302', 'K_lactis': 'gene:KLLA0_F27533g'}"
Cluster7758,CAGL0J02904g,C_glabrata,ohnolog,CAGL0L00803g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3302', 'K_lactis': 'gene:KLLA0_F27533g'}"
Cluster7758,CAGL0L00803g,C_glabrata,ohnolog,CAGL0J02904g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3302', 'K_lactis': 'gene:KLLA0_F27533g'}"
Cluster7196,CAGL0E01881g,C_glabrata,ohnolog,CAGL0E01793g,WGD_2:1_pattern,{'C_albicans': 'orf19.756'}
Cluster7196,CAGL0E01793g,C_glabrata,ohnolog,CAGL0E01881g,WGD_2:1_pattern,{'C_albicans': 'orf19.756'}
Cluster7564,gene-YHR106W,S_cerevisiae,ohnolog,gene-YDR353W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4290', 'K_lactis': 'gene:KLLA0_E21605g'}"
Cluster7564,gene-YDR353W,S_cerevisiae,ohnolog,gene-YHR106W,WGD_2:1_pattern,"{'C_albicans': 'orf19.4290', 'K_lactis': 'gene:KLLA0_E21605g'}"
Cluster7564,CAGL0A02530g,C_glabrata,ohnolog,CAGL0I01166g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4290', 'K_lactis': 'gene:KLLA0_E21605g'}"
Cluster7564,CAGL0I01166g,C_glabrata,ohnolog,CAGL0A02530g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4290', 'K_lactis': 'gene:KLLA0_E21605g'}"
Cluster4243,gene-YBR299W,S_cerevisiae,ohnolog,gene-YJL221C,WGD_2:1_pattern,"{'C_albicans': 'orf19.7668', 'K_lactis': 'gene:KLLA0_B00242g'}"
Cluster4243,gene-YJL221C,S_cerevisiae,ohnolog,gene-YBR299W,WGD_2:1_pattern,"{'C_albicans': 'orf19.7668', 'K_lactis': 'gene:KLLA0_B00242g'}"
Cluster9173,gene-YDL036C,S_cerevisiae,ohnolog,gene-YOL066C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3177', 'K_lactis': 'gene:KLLA0_F24794g'}"
Cluster9173,gene-YOL066C,S_cerevisiae,ohnolog,gene-YDL036C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3177', 'K_lactis': 'gene:KLLA0_F24794g'}"
Cluster9173,CAGL0K01485g,C_glabrata,ohnolog,CAGL0C05291g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3177', 'K_lactis': 'gene:KLLA0_F24794g'}"
Cluster9173,CAGL0C05291g,C_glabrata,ohnolog,CAGL0K01485g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3177', 'K_lactis': 'gene:KLLA0_F24794g'}"
Cluster1711,gene-YNL194C,S_cerevisiae,ohnolog,gene-YDL222C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6489', 'K_lactis': 'gene:KLLA0_F20900g'}"
Cluster1711,gene-YDL222C,S_cerevisiae,ohnolog,gene-YNL194C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6489', 'K_lactis': 'gene:KLLA0_F20900g'}"
Cluster9378,gene-YPR138C,S_cerevisiae,ohnolog,gene-YGR121C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1614', 'K_lactis': 'gene:KLLA0_B11033g'}"
Cluster9378,gene-YGR121C,S_cerevisiae,ohnolog,gene-YPR138C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1614', 'K_lactis': 'gene:KLLA0_B11033g'}"
Cluster9378,CAGL0I10747g,C_glabrata,ohnolog,CAGL0D04928g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1614', 'K_lactis': 'gene:KLLA0_B11033g'}"
Cluster9378,CAGL0D04928g,C_glabrata,ohnolog,CAGL0I10747g,WGD_2:1_pattern,"{'C_albicans': 'orf19.1614', 'K_lactis': 'gene:KLLA0_B11033g'}"
Cluster67,gene-YBR183W,S_cerevisiae,ohnolog,gene-YPL087W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3104', 'K_lactis': 'gene:KLLA0_E23981g'}"
Cluster67,gene-YPL087W,S_cerevisiae,ohnolog,gene-YBR183W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3104', 'K_lactis': 'gene:KLLA0_E23981g'}"
Cluster67,CAGL0M06347g,C_glabrata,ohnolog,CAGL0H05599g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3104', 'K_lactis': 'gene:KLLA0_E23981g'}"
Cluster67,CAGL0H05599g,C_glabrata,ohnolog,CAGL0M06347g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3104', 'K_lactis': 'gene:KLLA0_E23981g'}"
Cluster4105,gene-YOL019W,S_cerevisiae,ohnolog,gene-YMR063W,WGD_2:1_pattern,{'C_albicans': 'orf19.101'}
Cluster4105,gene-YMR063W,S_cerevisiae,ohnolog,gene-YOL019W,WGD_2:1_pattern,{'C_albicans': 'orf19.101'}
Cluster4105,CAGL0G08954g,C_glabrata,ohnolog,CAGL0F06545g,WGD_2:1_pattern,{'C_albicans': 'orf19.101'}
Cluster4105,CAGL0F06545g,C_glabrata,ohnolog,CAGL0G08954g,WGD_2:1_pattern,{'C_albicans': 'orf19.101'}
Cluster5433,gene-YPL219W,S_cerevisiae,ohnolog,gene-YGL134W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02024g'}
Cluster5433,gene-YGL134W,S_cerevisiae,ohnolog,gene-YPL219W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02024g'}
Cluster5433,CAGL0H08998g,C_glabrata,ohnolog,CAGL0E05918g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02024g'}
Cluster5433,CAGL0E05918g,C_glabrata,ohnolog,CAGL0H08998g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02024g'}
Cluster6397,gene-YNL108C,S_cerevisiae,ohnolog,gene-YOR110W,WGD_2:1_pattern,"{'C_albicans': 'orf19.6559', 'K_lactis': 'gene:KLLA0_F23606g'}"
Cluster6397,gene-YOR110W,S_cerevisiae,ohnolog,gene-YNL108C,WGD_2:1_pattern,"{'C_albicans': 'orf19.6559', 'K_lactis': 'gene:KLLA0_F23606g'}"
Cluster6397,CAGL0B04587g,C_glabrata,ohnolog,CAGL0I02904g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6559', 'K_lactis': 'gene:KLLA0_F23606g'}"
Cluster6397,CAGL0I02904g,C_glabrata,ohnolog,CAGL0B04587g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6559', 'K_lactis': 'gene:KLLA0_F23606g'}"
Cluster5259,gene-YKL201C,S_cerevisiae,ohnolog,gene-YJR061W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3110', 'K_lactis': 'gene:KLLA0_B13794g'}"
Cluster5259,gene-YJR061W,S_cerevisiae,ohnolog,gene-YKL201C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3110', 'K_lactis': 'gene:KLLA0_B13794g'}"
Cluster5259,CAGL0H09130g,C_glabrata,ohnolog,CAGL0H01793g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3110', 'K_lactis': 'gene:KLLA0_B13794g'}"
Cluster5259,CAGL0H01793g,C_glabrata,ohnolog,CAGL0H09130g,WGD_2:1_pattern,"{'C_albicans': 'orf19.3110', 'K_lactis': 'gene:KLLA0_B13794g'}"
Cluster9059,gene-YGR148C,S_cerevisiae,ohnolog,gene-YGL031C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3789', 'K_lactis': 'gene:KLLA0_E10869g'}"
Cluster9059,gene-YGL031C,S_cerevisiae,ohnolog,gene-YGR148C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3789', 'K_lactis': 'gene:KLLA0_E10869g'}"
Cluster6560,CAGL0E03652g,C_glabrata,ohnolog,CAGL0G03905g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5521', 'K_lactis': 'gene:KLLA0_F18150g'}"
Cluster6560,CAGL0G03905g,C_glabrata,ohnolog,CAGL0E03652g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5521', 'K_lactis': 'gene:KLLA0_F18150g'}"
Cluster7283,gene-YGR108W,S_cerevisiae,ohnolog,gene-YPR119W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1446', 'K_lactis': 'gene:KLLA0_D15543g'}"
Cluster7283,gene-YPR119W,S_cerevisiae,ohnolog,gene-YGR108W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1446', 'K_lactis': 'gene:KLLA0_D15543g'}"
Cluster5072,CAGL0M12969g,C_glabrata,ohnolog,CAGL0M12947g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_F05940g'}
Cluster5072,CAGL0M12947g,C_glabrata,ohnolog,CAGL0M12969g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_F05940g'}
Cluster8063,gene-YFL050C,S_cerevisiae,ohnolog,gene-YOL130W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1607', 'K_lactis': 'gene:KLLA0_E07261g'}"
Cluster8063,gene-YOL130W,S_cerevisiae,ohnolog,gene-YFL050C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1607', 'K_lactis': 'gene:KLLA0_E07261g'}"
Cluster7086,gene-YDL088C,S_cerevisiae,ohnolog,gene-YMR153W,WGD_2:1_pattern,"{'C_albicans': 'orf19.5040', 'K_lactis': 'gene:KLLA0_F07227g'}"
Cluster7086,gene-YMR153W,S_cerevisiae,ohnolog,gene-YDL088C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5040', 'K_lactis': 'gene:KLLA0_F07227g'}"
Cluster7086,CAGL0L07062g,C_glabrata,ohnolog,CAGL0M09691g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5040', 'K_lactis': 'gene:KLLA0_F07227g'}"
Cluster7086,CAGL0M09691g,C_glabrata,ohnolog,CAGL0L07062g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5040', 'K_lactis': 'gene:KLLA0_F07227g'}"
Cluster7366,gene-YJR103W,S_cerevisiae,ohnolog,gene-YBL039C,WGD_2:1_pattern,"{'C_albicans': 'orf19.3941', 'K_lactis': 'gene:KLLA0_E05545g'}"
Cluster7366,gene-YBL039C,S_cerevisiae,ohnolog,gene-YJR103W,WGD_2:1_pattern,"{'C_albicans': 'orf19.3941', 'K_lactis': 'gene:KLLA0_E05545g'}"
Cluster179,gene-YLR328W,S_cerevisiae,ohnolog,gene-YGR010W,WGD_2:1_pattern,{'C_albicans': 'orf19.7499'}
Cluster179,gene-YGR010W,S_cerevisiae,ohnolog,gene-YLR328W,WGD_2:1_pattern,{'C_albicans': 'orf19.7499'}
Cluster7275,gene-YHR161C,S_cerevisiae,ohnolog,gene-YGR241C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4184', 'K_lactis': 'gene:KLLA0_A05522g'}"
Cluster7275,gene-YGR241C,S_cerevisiae,ohnolog,gene-YHR161C,WGD_2:1_pattern,"{'C_albicans': 'orf19.4184', 'K_lactis': 'gene:KLLA0_A05522g'}"
Cluster7275,CAGL0I02156g,C_glabrata,ohnolog,CAGL0F08063g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4184', 'K_lactis': 'gene:KLLA0_A05522g'}"
Cluster7275,CAGL0F08063g,C_glabrata,ohnolog,CAGL0I02156g,WGD_2:1_pattern,"{'C_albicans': 'orf19.4184', 'K_lactis': 'gene:KLLA0_A05522g'}"
Cluster7772,CAGL0M10087g,C_glabrata,ohnolog,CAGL0K02585g,WGD_2:1_pattern,{'C_albicans': 'orf19.3193'}
Cluster7772,CAGL0K02585g,C_glabrata,ohnolog,CAGL0M10087g,WGD_2:1_pattern,{'C_albicans': 'orf19.3193'}
Cluster4881,gene-YNL098C,S_cerevisiae,ohnolog,gene-YOR101W,WGD_2:1_pattern,"{'C_albicans': 'orf19.1760', 'K_lactis': 'gene:KLLA0_C13387g'}"
Cluster4881,gene-YOR101W,S_cerevisiae,ohnolog,gene-YNL098C,WGD_2:1_pattern,"{'C_albicans': 'orf19.1760', 'K_lactis': 'gene:KLLA0_C13387g'}"
Cluster2647,CAGL0I04048g,C_glabrata,ohnolog,CAGL0H04939g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6178', 'K_lactis': 'gene:KLLA0_E01211g'}"
Cluster2647,CAGL0H04939g,C_glabrata,ohnolog,CAGL0I04048g,WGD_2:1_pattern,"{'C_albicans': 'orf19.6178', 'K_lactis': 'gene:KLLA0_E01211g'}"
Cluster8528,gene-YLR413W,S_cerevisiae,ohnolog,gene-YKL187C,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02607g'}
Cluster8528,gene-YKL187C,S_cerevisiae,ohnolog,gene-YLR413W,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02607g'}
Cluster8528,CAGL0F05115g,C_glabrata,ohnolog,CAGL0D00418g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02607g'}
Cluster8528,CAGL0D00418g,C_glabrata,ohnolog,CAGL0F05115g,WGD_2:1_pattern,{'K_lactis': 'gene:KLLA0_B02607g'}
Cluster4476,gene-YAL015C,S_cerevisiae,ohnolog,gene-YOL043C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5098', 'K_lactis': 'gene:KLLA0_F07711g'}"
Cluster4476,gene-YOL043C,S_cerevisiae,ohnolog,gene-YAL015C,WGD_2:1_pattern,"{'C_albicans': 'orf19.5098', 'K_lactis': 'gene:KLLA0_F07711g'}"
Cluster4476,CAGL0H06303g,C_glabrata,ohnolog,CAGL0F00979g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5098', 'K_lactis': 'gene:KLLA0_F07711g'}"
Cluster4476,CAGL0F00979g,C_glabrata,ohnolog,CAGL0H06303g,WGD_2:1_pattern,"{'C_albicans': 'orf19.5098', 'K_lactis': 'gene:KLLA0_F07711g'}"
