cluster_id,gene_id,species,homology_class
Cluster6903,gene-YDL139C,S_cerevisiae,pure_ortholog
Cluster6903,gene:KLLA0_F05115g,K_lactis,pure_ortholog
Cluster6908,gene:KLLA0_D09801g,K_lactis,pure_ortholog
Cluster6908,gene-YLR001C,S_cerevisiae,pure_ortholog
Cluster6908,CAGL0D05852g,C_glabrata,pure_ortholog
Cluster6908,orf19.7096,C_albicans,pure_ortholog
Cluster6909,orf19.1066,C_albicans,pure_ortholog
Cluster6909,CAGL0H05225g,C_glabrata,pure_ortholog
Cluster6909,gene-YPL067C,S_cerevisiae,pure_ortholog
Cluster6909,gene:KLLA0_E23233g,K_lactis,pure_ortholog
Cluster6916,orf19.1136,C_albicans,pure_ortholog
Cluster6916,gene:KLLA0_B06545g,K_lactis,pure_ortholog
Cluster6916,gene-YJR058C,S_cerevisiae,pure_ortholog
Cluster6916,CAGL0H01859g,C_glabrata,pure_ortholog
Cluster6917,orf19.748,C_albicans,pure_ortholog
Cluster6917,gene:KLLA0_E18965g,K_lactis,pure_ortholog
Cluster6917,CAGL0H03069g,C_glabrata,pure_ortholog
Cluster6917,gene-YGL092W,S_cerevisiae,pure_ortholog
Cluster6918,gene:KLLA0_E17227g,K_lactis,pure_ortholog
Cluster6918,gene-YDR002W,S_cerevisiae,pure_ortholog
Cluster6918,CAGL0C04301g,C_glabrata,pure_ortholog
Cluster6918,orf19.7477,C_albicans,pure_ortholog
Cluster6921,CAGL0D04158g,C_glabrata,pure_ortholog
Cluster6921,gene-YIL093C,S_cerevisiae,pure_ortholog
Cluster6921,gene:KLLA0_E08273g,K_lactis,pure_ortholog
Cluster6921,orf19.4751,C_albicans,pure_ortholog
Cluster6922,orf19.475,C_albicans,pure_ortholog
Cluster6922,CAGL0M01210g,C_glabrata,pure_ortholog
Cluster6922,gene-YHR085W,S_cerevisiae,pure_ortholog
Cluster6922,gene:KLLA0_F14839g,K_lactis,pure_ortholog
Cluster6923,gene:KLLA0_E06975g,K_lactis,pure_ortholog
Cluster6923,CAGL0H04609g,C_glabrata,pure_ortholog
Cluster6923,gene-YBL088C,S_cerevisiae,pure_ortholog
Cluster6923,orf19.5580,C_albicans,pure_ortholog
Cluster6924,gene-YKL167C,S_cerevisiae,pure_ortholog
Cluster6924,CAGL0M08382g,C_glabrata,pure_ortholog
Cluster6924,gene:KLLA0_B07183g,K_lactis,pure_ortholog
Cluster6924,orf19.6503,C_albicans,pure_ortholog
Cluster6925,orf19.4499,C_albicans,pure_ortholog
Cluster6925,CAGL0M05225g,C_glabrata,pure_ortholog
Cluster6925,gene-YBR192W,S_cerevisiae,pure_ortholog
Cluster6925,gene:KLLA0_E23629g,K_lactis,pure_ortholog
Cluster6942,gene:KLLA0_C15037g,K_lactis,pure_ortholog
Cluster6942,CAGL0J09702g,C_glabrata,pure_ortholog
Cluster6942,gene-YDL203C,S_cerevisiae,pure_ortholog
Cluster6942,orf19.1144,C_albicans,pure_ortholog
Cluster6943,orf19.4317,C_albicans,pure_ortholog
Cluster6943,gene:KLLA0_E21627g,K_lactis,pure_ortholog
Cluster6943,gene-YHR104W,S_cerevisiae,pure_ortholog
Cluster6943,CAGL0I01122g,C_glabrata,pure_ortholog
Cluster6974,gene:KLLA0_B03564g,K_lactis,pure_ortholog
Cluster6974,gene-YPR191W,S_cerevisiae,pure_ortholog
Cluster6974,CAGL0G10131g,C_glabrata,pure_ortholog
Cluster6974,orf19.2644,C_albicans,pure_ortholog
Cluster6975,orf19.7663,C_albicans,pure_ortholog
Cluster6975,gene:KLLA0_F10241g,K_lactis,pure_ortholog
Cluster6975,CAGL0E00539g,C_glabrata,pure_ortholog
Cluster6975,gene-YCR086W,S_cerevisiae,pure_ortholog
Cluster6977,gene:KLLA0_D18260g,K_lactis,pure_ortholog
Cluster6977,CAGL0K08404g,C_glabrata,pure_ortholog
Cluster6977,gene-YLR166C,S_cerevisiae,pure_ortholog
Cluster6977,orf19.3086,C_albicans,pure_ortholog
Cluster6978,orf19.1545,C_albicans,pure_ortholog
Cluster6978,CAGL0M09603g,C_glabrata,pure_ortholog
Cluster6978,gene-YMR158W,S_cerevisiae,pure_ortholog
Cluster6978,gene:KLLA0_E01453g,K_lactis,pure_ortholog
Cluster6979,gene:KLLA0_D08283g,K_lactis,pure_ortholog
Cluster6979,gene-YDL212W,S_cerevisiae,pure_ortholog
Cluster6979,CAGL0G05786g,C_glabrata,pure_ortholog
Cluster6979,orf19.3366,C_albicans,pure_ortholog
Cluster698,orf19.6776,C_albicans,pure_ortholog
Cluster698,gene:KLLA0_F08327g,K_lactis,pure_ortholog
Cluster698,CAGL0K01045g,C_glabrata,pure_ortholog
Cluster698,gene-YGR083C,S_cerevisiae,pure_ortholog
Cluster6980,CAGL0B03608g,C_glabrata,pure_ortholog
Cluster6980,gene-YEL059C-A,S_cerevisiae,pure_ortholog
Cluster6980,gene:KLLA0_D00880g,K_lactis,pure_ortholog
Cluster6980,orf19.6359,C_albicans,pure_ortholog
Cluster6981,gene:KLLA0_F27687g,K_lactis,pure_ortholog
Cluster6981,CAGL0J02486g,C_glabrata,pure_ortholog
Cluster6981,gene-YIL030C,S_cerevisiae,pure_ortholog
Cluster6981,orf19.5175,C_albicans,pure_ortholog
Cluster6982,orf19.6044,C_albicans,pure_ortholog
Cluster6982,CAGL0K12606g,C_glabrata,pure_ortholog
Cluster6982,gene-YFL034C-B,S_cerevisiae,pure_ortholog
Cluster6982,gene:KLLA0_D05225g,K_lactis,pure_ortholog
Cluster6983,CAGL0L12738g,C_glabrata,pure_ortholog
Cluster6983,gene-YPL047W,S_cerevisiae,pure_ortholog
Cluster6983,gene:KLLA0_D11682g,K_lactis,pure_ortholog
Cluster6983,orf19.7360,C_albicans,pure_ortholog
Cluster6986,gene:KLLA0_F07953g,K_lactis,pure_ortholog
Cluster6986,gene-YOL032W,S_cerevisiae,pure_ortholog
Cluster6986,CAGL0F01111g,C_glabrata,pure_ortholog
Cluster6986,orf19.6400,C_albicans,pure_ortholog
Cluster6990,orf19.5528,C_albicans,pure_ortholog
Cluster6990,gene:KLLA0_F03795g,K_lactis,pure_ortholog
Cluster6990,CAGL0G02805g,C_glabrata,pure_ortholog
Cluster6990,gene-YIL106W,S_cerevisiae,pure_ortholog
Cluster700,orf19.1491,C_albicans,pure_ortholog
Cluster700,gene-YGR013W,S_cerevisiae,pure_ortholog
Cluster700,CAGL0F08811g,C_glabrata,pure_ortholog
Cluster700,gene:KLLA0_C18007g,K_lactis,pure_ortholog
Cluster7002,orf19.4744,C_albicans,pure_ortholog
Cluster7002,gene:KLLA0_E05853g,K_lactis,pure_ortholog
Cluster7002,gene-YJR110W,S_cerevisiae,pure_ortholog
Cluster7002,CAGL0C04895g,C_glabrata,pure_ortholog
Cluster7003,orf19.5358,C_albicans,pure_ortholog
Cluster7003,gene:KLLA0_F18590g,K_lactis,pure_ortholog
Cluster7003,gene-YBR060C,S_cerevisiae,pure_ortholog
Cluster7003,CAGL0H10230g,C_glabrata,pure_ortholog
Cluster7005,CAGL0I08569g,C_glabrata,pure_ortholog
Cluster7005,gene-YER157W,S_cerevisiae,pure_ortholog
Cluster7005,gene:KLLA0_C11715g,K_lactis,pure_ortholog
Cluster7005,orf19.4440,C_albicans,pure_ortholog
Cluster7006,gene:KLLA0_F00440g,K_lactis,pure_ortholog
Cluster7006,CAGL0D06688g,C_glabrata,pure_ortholog
Cluster7006,gene-YOR374W,S_cerevisiae,pure_ortholog
Cluster7006,orf19.5806,C_albicans,pure_ortholog
Cluster7008,orf19.3929,C_albicans,pure_ortholog
Cluster7008,CAGL0C04631g,C_glabrata,pure_ortholog
Cluster7008,gene-YJR100C,S_cerevisiae,pure_ortholog
Cluster7008,gene:KLLA0_E10033g,K_lactis,pure_ortholog
Cluster701,CAGL0M05907g,C_glabrata,pure_ortholog
Cluster701,gene-YKR064W,S_cerevisiae,pure_ortholog
Cluster701,gene:KLLA0_A06039g,K_lactis,pure_ortholog
Cluster701,orf19.4998,C_albicans,pure_ortholog
Cluster7010,orf19.2770.1,C_albicans,pure_ortholog
Cluster7010,CAGL0C04741g,C_glabrata,pure_ortholog
Cluster7010,gene-YJR104C,S_cerevisiae,pure_ortholog
Cluster7010,gene:KLLA0_E05567g,K_lactis,pure_ortholog
Cluster7011,CAGL0H02431g,C_glabrata,pure_ortholog
Cluster7011,gene-YMR259C,S_cerevisiae,pure_ortholog
Cluster7011,gene:KLLA0_B08591g,K_lactis,pure_ortholog
Cluster7011,orf19.5365,C_albicans,pure_ortholog
Cluster7012,orf19.3508,C_albicans,pure_ortholog
Cluster7012,gene:KLLA0_D04510g,K_lactis,pure_ortholog
Cluster7012,CAGL0E06380g,C_glabrata,pure_ortholog
Cluster7012,gene-YKL151C,S_cerevisiae,pure_ortholog
Cluster7025,gene:KLLA0_C06028g,K_lactis,pure_ortholog
Cluster7025,CAGL0E02365g,C_glabrata,pure_ortholog
Cluster7025,gene-YOL009C,S_cerevisiae,pure_ortholog
Cluster7025,orf19.6900,C_albicans,pure_ortholog
Cluster7027,CAGL0K05379g,C_glabrata,pure_ortholog
Cluster7027,gene-YPR036W,S_cerevisiae,pure_ortholog
Cluster7027,gene:KLLA0_E06271g,K_lactis,pure_ortholog
Cluster7027,orf19.645.1,C_albicans,pure_ortholog
Cluster7041,orf19.920,C_albicans,pure_ortholog
Cluster7041,gene-YDR465C,S_cerevisiae,pure_ortholog
Cluster7041,CAGL0K06457g,C_glabrata,pure_ortholog
Cluster7041,gene:KLLA0_E03631g,K_lactis,pure_ortholog
Cluster7042,orf19.2028,C_albicans,pure_ortholog
Cluster7042,gene:KLLA0_A01309g,K_lactis,pure_ortholog
Cluster7042,gene-YER042W,S_cerevisiae,pure_ortholog
Cluster7042,CAGL0C02233g,C_glabrata,pure_ortholog
Cluster7043,gene-YPL120W,S_cerevisiae,pure_ortholog
Cluster7043,CAGL0J06886g,C_glabrata,pure_ortholog
Cluster7043,gene:KLLA0_F01166g,K_lactis,pure_ortholog
Cluster7043,orf19.2733,C_albicans,pure_ortholog
Cluster7044,gene-YBR268W,S_cerevisiae,pure_ortholog
Cluster7044,CAGL0I09372g,C_glabrata,pure_ortholog
Cluster7044,gene:KLLA0_F01683g,K_lactis,pure_ortholog
Cluster7044,orf19.755,C_albicans,pure_ortholog
Cluster7045,gene:KLLA0_E07987g,K_lactis,pure_ortholog
Cluster7045,CAGL0F06875g,C_glabrata,pure_ortholog
Cluster7045,gene-YIR034C,S_cerevisiae,pure_ortholog
Cluster7045,orf19.1789.1,C_albicans,pure_ortholog
Cluster7046,orf19.2131,C_albicans,pure_ortholog
Cluster7046,gene:KLLA0_F25674g,K_lactis,pure_ortholog
Cluster7046,CAGL0L01947g,C_glabrata,pure_ortholog
Cluster7046,gene-YKL034W,S_cerevisiae,pure_ortholog
Cluster7047,gene:KLLA0_F15730g,K_lactis,pure_ortholog
Cluster7047,CAGL0D03146g,C_glabrata,pure_ortholog
Cluster7047,gene-YJL004C,S_cerevisiae,pure_ortholog
Cluster7047,orf19.7128,C_albicans,pure_ortholog
Cluster7048,orf19.1792,C_albicans,pure_ortholog
Cluster7048,gene:KLLA0_E08009g,K_lactis,pure_ortholog
Cluster7048,CAGL0L09823g,C_glabrata,pure_ortholog
Cluster7048,gene-YKL022C,S_cerevisiae,pure_ortholog
Cluster7049,orf19.5419,C_albicans,pure_ortholog
Cluster7049,gene:KLLA0_C10384g,K_lactis,pure_ortholog
Cluster7049,CAGL0H01397g,C_glabrata,pure_ortholog
Cluster7049,gene-YDR298C,S_cerevisiae,pure_ortholog
Cluster7050,gene-YJR003C,S_cerevisiae,pure_ortholog
Cluster7050,CAGL0J11110g,C_glabrata,pure_ortholog
Cluster7050,gene:KLLA0_D09691g,K_lactis,pure_ortholog
Cluster7050,orf19.1789,C_albicans,pure_ortholog
Cluster7054,CAGL0M08976g,C_glabrata,pure_ortholog
Cluster7054,gene-YDR473C,S_cerevisiae,pure_ortholog
Cluster7054,gene:KLLA0_E09285g,K_lactis,pure_ortholog
Cluster7054,orf19.910,C_albicans,pure_ortholog
Cluster7055,gene:KLLA0_A00198g,K_lactis,pure_ortholog
Cluster7055,gene-YGR144W,S_cerevisiae,pure_ortholog
Cluster7055,CAGL0M01166g,C_glabrata,pure_ortholog
Cluster7055,orf19.5986,C_albicans,pure_ortholog
Cluster7056,orf19.1852,C_albicans,pure_ortholog
Cluster7056,gene:KLLA0_E08603g,K_lactis,pure_ortholog
Cluster7056,gene-YIL087C,S_cerevisiae,pure_ortholog
Cluster7056,CAGL0M06633g,C_glabrata,pure_ortholog
Cluster7057,orf19.2437,C_albicans,pure_ortholog
Cluster7057,gene:KLLA0_F07029g,K_lactis,pure_ortholog
Cluster7057,CAGL0G07909g,C_glabrata,pure_ortholog
Cluster7057,gene-YNR035C,S_cerevisiae,pure_ortholog
Cluster7058,gene:KLLA0_B03872g,K_lactis,pure_ortholog
Cluster7058,gene-YJR139C,S_cerevisiae,pure_ortholog
Cluster7058,CAGL0M00330g,C_glabrata,pure_ortholog
Cluster7058,orf19.2951,C_albicans,pure_ortholog
Cluster7059,orf19.4339,C_albicans,pure_ortholog
Cluster7059,gene:KLLA0_B10846g,K_lactis,pure_ortholog
Cluster7059,CAGL0I06402g,C_glabrata,pure_ortholog
Cluster7059,gene-YPR173C,S_cerevisiae,pure_ortholog
Cluster7060,CAGL0J04994g,C_glabrata,pure_ortholog
Cluster7060,gene-YJL053W,S_cerevisiae,pure_ortholog
Cluster7060,gene:KLLA0_F01419g,K_lactis,pure_ortholog
Cluster7060,orf19.6927,C_albicans,pure_ortholog
Cluster7061,orf19.3608,C_albicans,pure_ortholog
Cluster7061,gene:KLLA0_C18590g,K_lactis,pure_ortholog
Cluster7061,CAGL0E00473g,C_glabrata,pure_ortholog
Cluster7061,gene-YCR092C,S_cerevisiae,pure_ortholog
Cluster7062,orf19.57,C_albicans,pure_ortholog
Cluster7062,gene:KLLA0_D06501g,K_lactis,pure_ortholog
Cluster7062,gene-YJL072C,S_cerevisiae,pure_ortholog
Cluster7062,CAGL0H02849g,C_glabrata,pure_ortholog
Cluster7064,gene:KLLA0_F07469g,K_lactis,pure_ortholog
Cluster7064,CAGL0L10120g,C_glabrata,pure_ortholog
Cluster7064,gene-YOR048C,S_cerevisiae,pure_ortholog
Cluster7064,orf19.4681,C_albicans,pure_ortholog
Cluster7066,orf19.4565,C_albicans,pure_ortholog
Cluster7066,gene:KLLA0_F03036g,K_lactis,pure_ortholog
Cluster7066,CAGL0G00220g,C_glabrata,pure_ortholog
Cluster7066,gene-YGR282C,S_cerevisiae,pure_ortholog
Cluster7070,orf19.243,C_albicans,pure_ortholog
Cluster7070,gene:KLLA0_E19449g,K_lactis,pure_ortholog
Cluster7070,CAGL0G09152g,C_glabrata,pure_ortholog
Cluster7070,gene-YPL196W,S_cerevisiae,pure_ortholog
Cluster7071,orf19.528,C_albicans,pure_ortholog
Cluster7071,gene:KLLA0_C15279g,K_lactis,pure_ortholog
Cluster7071,gene-YDR238C,S_cerevisiae,pure_ortholog
Cluster7071,CAGL0K11088g,C_glabrata,pure_ortholog
Cluster7073,orf19.7082,C_albicans,pure_ortholog
Cluster7073,gene:KLLA0_D04950g,K_lactis,pure_ortholog
Cluster7073,CAGL0H03839g,C_glabrata,pure_ortholog
Cluster7073,gene-YNL003C,S_cerevisiae,pure_ortholog
Cluster7074,gene-YDL057W,S_cerevisiae,pure_ortholog
Cluster7074,CAGL0D00990g,C_glabrata,pure_ortholog
Cluster7074,gene:KLLA0_E05391g,K_lactis,pure_ortholog
Cluster7074,orf19.577,C_albicans,pure_ortholog
Cluster7075,orf19.2163,C_albicans,pure_ortholog
Cluster7075,CAGL0M01936g,C_glabrata,pure_ortholog
Cluster7075,gene-YBR074W,S_cerevisiae,pure_ortholog
Cluster7075,gene:KLLA0_F11748g,K_lactis,pure_ortholog
Cluster7087,CAGL0K00429g,C_glabrata,pure_ortholog
Cluster7087,gene-YJR072C,S_cerevisiae,pure_ortholog
Cluster7087,gene:KLLA0_B14124g,K_lactis,pure_ortholog
Cluster7087,orf19.6463,C_albicans,pure_ortholog
Cluster7089,orf19.6462,C_albicans,pure_ortholog
Cluster7089,CAGL0K00407g,C_glabrata,pure_ortholog
Cluster7089,gene-YKL207W,S_cerevisiae,pure_ortholog
Cluster7089,gene:KLLA0_B14146g,K_lactis,pure_ortholog
Cluster7092,orf19.3704.1,C_albicans,pure_ortholog
Cluster7092,gene:KLLA0_F06963g,K_lactis,pure_ortholog
Cluster7092,gene-YNR037C,S_cerevisiae,pure_ortholog
Cluster7092,CAGL0G07953g,C_glabrata,pure_ortholog
Cluster7095,gene-YPR107C,S_cerevisiae,pure_ortholog
Cluster7095,CAGL0G01694g,C_glabrata,pure_ortholog
Cluster7095,gene:KLLA0_F08129g,K_lactis,pure_ortholog
Cluster7095,orf19.6881,C_albicans,pure_ortholog
Cluster7096,orf19.7624,C_albicans,pure_ortholog
Cluster7096,CAGL0H01419g,C_glabrata,pure_ortholog
Cluster7096,gene-YDR299W,S_cerevisiae,pure_ortholog
Cluster7096,gene:KLLA0_C10362g,K_lactis,pure_ortholog
Cluster7097,gene:KLLA0_C17292g,K_lactis,pure_ortholog
Cluster7097,CAGL0D06446g,C_glabrata,pure_ortholog
Cluster7097,gene-YLR305C,S_cerevisiae,pure_ortholog
Cluster7097,orf19.1814,C_albicans,pure_ortholog
Cluster7102,orf19.3230,C_albicans,pure_ortholog
Cluster7102,CAGL0C01881g,C_glabrata,pure_ortholog
Cluster7102,gene-YBL085W,S_cerevisiae,pure_ortholog
Cluster7102,gene:KLLA0_E20879g,K_lactis,pure_ortholog
Cluster7103,gene:KLLA0_E15599g,K_lactis,pure_ortholog
Cluster7103,gene-YGR235C,S_cerevisiae,pure_ortholog
Cluster7103,CAGL0F07931g,C_glabrata,pure_ortholog
Cluster7103,orf19.415,C_albicans,pure_ortholog
Cluster7105,CAGL0G08338g,C_glabrata,pure_ortholog
Cluster7105,gene-YLR241W,S_cerevisiae,pure_ortholog
Cluster7105,gene:KLLA0_D18623g,K_lactis,pure_ortholog
Cluster7105,orf19.5932,C_albicans,pure_ortholog
Cluster7106,gene-YOR158W,S_cerevisiae,pure_ortholog
Cluster7106,CAGL0L04334g,C_glabrata,pure_ortholog
Cluster7106,gene:KLLA0_A02277g,K_lactis,pure_ortholog
Cluster7106,orf19.4204,C_albicans,pure_ortholog
Cluster7107,gene:KLLA0_F18128g,K_lactis,pure_ortholog
Cluster7107,gene-YLL029W,S_cerevisiae,pure_ortholog
Cluster7107,CAGL0G03971g,C_glabrata,pure_ortholog
Cluster7107,orf19.2095,C_albicans,pure_ortholog
Cluster713,gene-YKL077W,S_cerevisiae,pure_ortholog
Cluster713,CAGL0L05082g,C_glabrata,pure_ortholog
Cluster713,gene:KLLA0_F26356g,K_lactis,pure_ortholog
Cluster713,orf19.1533,C_albicans,pure_ortholog
Cluster7130,orf19.3900,C_albicans,pure_ortholog
Cluster7130,gene-YDR470C,S_cerevisiae,pure_ortholog
Cluster7130,CAGL0K06545g,C_glabrata,pure_ortholog
Cluster7130,gene:KLLA0_E03499g,K_lactis,pure_ortholog
Cluster7133,orf19.4435,C_albicans,pure_ortholog
Cluster7133,gene:KLLA0_B12331g,K_lactis,pure_ortholog
Cluster7133,CAGL0F04301g,C_glabrata,pure_ortholog
Cluster7133,gene-YBL034C,S_cerevisiae,pure_ortholog
Cluster7134,orf19.4274,C_albicans,pure_ortholog
Cluster7134,gene:KLLA0_D16962g,K_lactis,pure_ortholog
Cluster7134,CAGL0M04499g,C_glabrata,pure_ortholog
Cluster7134,gene-YLR142W,S_cerevisiae,pure_ortholog
Cluster7136,CAGL0J05214g,C_glabrata,pure_ortholog
Cluster7136,gene-YJL061W,S_cerevisiae,pure_ortholog
Cluster7136,gene:KLLA0_F01661g,K_lactis,pure_ortholog
Cluster7136,orf19.5765,C_albicans,pure_ortholog
Cluster7139,CAGL0E04620g,C_glabrata,pure_ortholog
Cluster7139,gene-YDR055W,S_cerevisiae,pure_ortholog
Cluster7139,gene:KLLA0_C14454g,K_lactis,pure_ortholog
Cluster7139,orf19.4255,C_albicans,pure_ortholog
Cluster715,orf19.4406,C_albicans,pure_ortholog
Cluster715,CAGL0I06963g,C_glabrata,pure_ortholog
Cluster715,gene-YGL221C,S_cerevisiae,pure_ortholog
Cluster715,gene:KLLA0_A01518g,K_lactis,pure_ortholog
Cluster7154,gene-YDR204W,S_cerevisiae,pure_ortholog
Cluster7154,CAGL0F05423g,C_glabrata,pure_ortholog
Cluster7154,gene:KLLA0_D18865g,K_lactis,pure_ortholog
Cluster7154,orf19.3008,C_albicans,pure_ortholog
Cluster7155,gene:KLLA0_F15664g,K_lactis,pure_ortholog
Cluster7155,gene-YLR017W,S_cerevisiae,pure_ortholog
Cluster7155,CAGL0D03190g,C_glabrata,pure_ortholog
Cluster7155,orf19.6938,C_albicans,pure_ortholog
Cluster7156,CAGL0G05005g,C_glabrata,pure_ortholog
Cluster7156,gene-YLR363C,S_cerevisiae,pure_ortholog
Cluster7156,gene:KLLA0_B08107g,K_lactis,pure_ortholog
Cluster7156,orf19.1525,C_albicans,pure_ortholog
Cluster7157,gene-YHR175W,S_cerevisiae,pure_ortholog
Cluster7157,CAGL0I02508g,C_glabrata,pure_ortholog
Cluster7157,gene:KLLA0_A09207g,K_lactis,pure_ortholog
Cluster7157,orf19.4720,C_albicans,pure_ortholog
Cluster7158,gene-YJR062C,S_cerevisiae,pure_ortholog
Cluster7158,CAGL0H01771g,C_glabrata,pure_ortholog
Cluster7158,gene:KLLA0_B13816g,K_lactis,pure_ortholog
Cluster7158,orf19.850,C_albicans,pure_ortholog
Cluster7159,CAGL0H10538g,C_glabrata,pure_ortholog
Cluster7159,gene-YDL119C,S_cerevisiae,pure_ortholog
Cluster7159,gene:KLLA0_E08911g,K_lactis,pure_ortholog
Cluster7159,orf19.1804,C_albicans,pure_ortholog
Cluster7160,gene:KLLA0_A06798g,K_lactis,pure_ortholog
Cluster7160,CAGL0M08338g,C_glabrata,pure_ortholog
Cluster7160,gene-YKL170W,S_cerevisiae,pure_ortholog
Cluster7160,orf19.5684,C_albicans,pure_ortholog
Cluster7165,gene-YHL021C,S_cerevisiae,pure_ortholog
Cluster7165,CAGL0K08844g,C_glabrata,pure_ortholog
Cluster7165,gene:KLLA0_D14553g,K_lactis,pure_ortholog
Cluster7165,orf19.7131,C_albicans,pure_ortholog
Cluster7167,gene:KLLA0_E10561g,K_lactis,pure_ortholog
Cluster7167,gene-YBL015W,S_cerevisiae,pure_ortholog
Cluster7167,CAGL0J04268g,C_glabrata,pure_ortholog
Cluster7167,orf19.3171,C_albicans,pure_ortholog
Cluster7168,gene:KLLA0_A03597g,K_lactis,pure_ortholog
Cluster7168,gene-YAL044C,S_cerevisiae,pure_ortholog
Cluster7168,CAGL0M12188g,C_glabrata,pure_ortholog
Cluster7168,orf19.5006,C_albicans,pure_ortholog
Cluster7169,orf19.5428,C_albicans,pure_ortholog
Cluster7169,gene-YOR079C,S_cerevisiae,pure_ortholog
Cluster7169,CAGL0K05577g,C_glabrata,pure_ortholog
Cluster7169,gene:KLLA0_A07601g,K_lactis,pure_ortholog
Cluster717,orf19.1743,C_albicans,pure_ortholog
Cluster717,gene:KLLA0_A03333g,K_lactis,pure_ortholog
Cluster717,CAGL0L00649g,C_glabrata,pure_ortholog
Cluster717,gene-YAL054C,S_cerevisiae,pure_ortholog
Cluster7170,orf19.1886,C_albicans,pure_ortholog
Cluster7170,CAGL0E02343g,C_glabrata,pure_ortholog
Cluster7170,gene-YOL010W,S_cerevisiae,pure_ortholog
Cluster7170,gene:KLLA0_C05984g,K_lactis,pure_ortholog
Cluster7171,orf19.5429,C_albicans,pure_ortholog
Cluster7171,gene-YOR080W,S_cerevisiae,pure_ortholog
Cluster7171,CAGL0K05599g,C_glabrata,pure_ortholog
Cluster7171,gene:KLLA0_A07579g,K_lactis,pure_ortholog
Cluster7173,orf19.4064,C_albicans,pure_ortholog
Cluster7173,gene-YJL062W,S_cerevisiae,pure_ortholog
Cluster7173,CAGL0J05236g,C_glabrata,pure_ortholog
Cluster7173,gene:KLLA0_F01705g,K_lactis,pure_ortholog
Cluster7176,gene:KLLA0_E05611g,K_lactis,pure_ortholog
Cluster7176,gene-YBL040C,S_cerevisiae,pure_ortholog
Cluster7176,CAGL0F04455g,C_glabrata,pure_ortholog
Cluster7176,orf19.2756,C_albicans,pure_ortholog
Cluster7177,orf19.2760,C_albicans,pure_ortholog
Cluster7177,CAGL0H01463g,C_glabrata,pure_ortholog
Cluster7177,gene-YDR301W,S_cerevisiae,pure_ortholog
Cluster7177,gene:KLLA0_C10274g,K_lactis,pure_ortholog
Cluster7178,gene:KLLA0_D10373g,K_lactis,pure_ortholog
Cluster7178,gene-YML092C,S_cerevisiae,pure_ortholog
Cluster7178,CAGL0H07007g,C_glabrata,pure_ortholog
Cluster7178,orf19.7335,C_albicans,pure_ortholog
Cluster7179,gene:KLLA0_F23694g,K_lactis,pure_ortholog
Cluster7179,CAGL0I02860g,C_glabrata,pure_ortholog
Cluster7179,gene-YOR112W,S_cerevisiae,pure_ortholog
Cluster7179,orf19.3744,C_albicans,pure_ortholog
Cluster718,gene:KLLA0_B11572g,K_lactis,pure_ortholog
Cluster718,CAGL0H09460g,C_glabrata,pure_ortholog
Cluster718,gene-YER015W,S_cerevisiae,pure_ortholog
Cluster718,orf19.7156,C_albicans,pure_ortholog
Cluster7180,gene-YAL008W,S_cerevisiae,pure_ortholog
Cluster7180,CAGL0C02739g,C_glabrata,pure_ortholog
Cluster7180,gene:KLLA0_F08107g,K_lactis,pure_ortholog
Cluster7180,orf19.4763,C_albicans,pure_ortholog
Cluster7181,CAGL0F01397g,C_glabrata,pure_ortholog
Cluster7181,gene-YOR014W,S_cerevisiae,pure_ortholog
Cluster7181,gene:KLLA0_F08085g,K_lactis,pure_ortholog
Cluster7181,orf19.20,C_albicans,pure_ortholog
Cluster7182,gene-YER063W,S_cerevisiae,pure_ortholog
Cluster7182,CAGL0J02992g,C_glabrata,pure_ortholog
Cluster7182,gene:KLLA0_C08195g,K_lactis,pure_ortholog
Cluster7182,orf19.200,C_albicans,pure_ortholog
Cluster7185,orf19.2000,C_albicans,pure_ortholog
Cluster7185,gene-YPL008W,S_cerevisiae,pure_ortholog
Cluster7185,CAGL0L08844g,C_glabrata,pure_ortholog
Cluster7185,gene:KLLA0_F27181g,K_lactis,pure_ortholog
Cluster7186,gene:KLLA0_E21297g,K_lactis,pure_ortholog
Cluster7186,gene-YHR113W,S_cerevisiae,pure_ortholog
Cluster7186,CAGL0I01298g,C_glabrata,pure_ortholog
Cluster7186,orf19.2335,C_albicans,pure_ortholog
Cluster7187,orf19.169,C_albicans,pure_ortholog
Cluster7187,gene:KLLA0_F18282g,K_lactis,pure_ortholog
Cluster7187,gene-YGR157W,S_cerevisiae,pure_ortholog
Cluster7187,CAGL0E03201g,C_glabrata,pure_ortholog
Cluster7188,gene:KLLA0_C16401g,K_lactis,pure_ortholog
Cluster7188,gene-YDL153C,S_cerevisiae,pure_ortholog
Cluster7188,CAGL0I03608g,C_glabrata,pure_ortholog
Cluster7188,orf19.2717,C_albicans,pure_ortholog
Cluster7191,CAGL0H07931g,C_glabrata,pure_ortholog
Cluster7191,gene-YGL232W,S_cerevisiae,pure_ortholog
Cluster7191,gene:KLLA0_A01045g,K_lactis,pure_ortholog
Cluster7191,orf19.7182,C_albicans,pure_ortholog
Cluster7192,gene-YPL098C,S_cerevisiae,pure_ortholog
Cluster7192,CAGL0H05797g,C_glabrata,pure_ortholog
Cluster7192,gene:KLLA0_E24289g,K_lactis,pure_ortholog
