cluster_id,gene_id,species,homology_class,ortholog_partners
Cluster6609,CAGL0L07348g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E01607g', 'S_cerevisiae': 'gene-YDL102W', 'C_albicans': 'orf19.5182'}"
Cluster6609,orf19.5182,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E01607g', 'S_cerevisiae': 'gene-YDL102W', 'C_glabrata': 'CAGL0L07348g'}"
Cluster661,orf19.5230,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F21032g', 'C_glabrata': 'CAGL0L06732g', 'S_cerevisiae': 'gene-YBR146W'}"
Cluster661,gene:KLLA0_F21032g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5230', 'C_glabrata': 'CAGL0L06732g', 'S_cerevisiae': 'gene-YBR146W'}"
Cluster661,CAGL0L06732g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5230', 'K_lactis': 'gene:KLLA0_F21032g', 'S_cerevisiae': 'gene-YBR146W'}"
Cluster661,gene-YBR146W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5230', 'K_lactis': 'gene:KLLA0_F21032g', 'C_glabrata': 'CAGL0L06732g'}"
Cluster6610,orf19.3007,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21495g', 'S_cerevisiae': 'gene-YDR357C', 'C_glabrata': 'CAGL0A02618g'}"
Cluster6610,gene:KLLA0_E21495g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3007', 'S_cerevisiae': 'gene-YDR357C', 'C_glabrata': 'CAGL0A02618g'}"
Cluster6610,gene-YDR357C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3007', 'K_lactis': 'gene:KLLA0_E21495g', 'C_glabrata': 'CAGL0A02618g'}"
Cluster6610,CAGL0A02618g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3007', 'K_lactis': 'gene:KLLA0_E21495g', 'S_cerevisiae': 'gene-YDR357C'}"
Cluster6611,CAGL0L06754g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YBR143C', 'K_lactis': 'gene:KLLA0_C11231g', 'C_albicans': 'orf19.3541'}"
Cluster6611,gene-YBR143C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0L06754g', 'K_lactis': 'gene:KLLA0_C11231g', 'C_albicans': 'orf19.3541'}"
Cluster6611,gene:KLLA0_C11231g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0L06754g', 'S_cerevisiae': 'gene-YBR143C', 'C_albicans': 'orf19.3541'}"
Cluster6611,orf19.3541,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0L06754g', 'S_cerevisiae': 'gene-YBR143C', 'K_lactis': 'gene:KLLA0_C11231g'}"
Cluster6612,orf19.367,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0M04433g', 'S_cerevisiae': 'gene-YLR138W', 'K_lactis': 'gene:KLLA0_D16797g'}"
Cluster6612,CAGL0M04433g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.367', 'S_cerevisiae': 'gene-YLR138W', 'K_lactis': 'gene:KLLA0_D16797g'}"
Cluster6612,gene-YLR138W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.367', 'C_glabrata': 'CAGL0M04433g', 'K_lactis': 'gene:KLLA0_D16797g'}"
Cluster6612,gene:KLLA0_D16797g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.367', 'C_glabrata': 'CAGL0M04433g', 'S_cerevisiae': 'gene-YLR138W'}"
Cluster6613,gene-YFR005C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0L09174g', 'K_lactis': 'gene:KLLA0_E14125g', 'C_albicans': 'orf19.7265'}"
Cluster6613,CAGL0L09174g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YFR005C', 'K_lactis': 'gene:KLLA0_E14125g', 'C_albicans': 'orf19.7265'}"
Cluster6613,gene:KLLA0_E14125g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YFR005C', 'C_glabrata': 'CAGL0L09174g', 'C_albicans': 'orf19.7265'}"
Cluster6613,orf19.7265,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YFR005C', 'C_glabrata': 'CAGL0L09174g', 'K_lactis': 'gene:KLLA0_E14125g'}"
Cluster6614,gene:KLLA0_D01980g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YMR269W', 'C_glabrata': 'CAGL0H02189g', 'C_albicans': 'orf19.2564'}"
Cluster6614,gene-YMR269W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D01980g', 'C_glabrata': 'CAGL0H02189g', 'C_albicans': 'orf19.2564'}"
Cluster6614,CAGL0H02189g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D01980g', 'S_cerevisiae': 'gene-YMR269W', 'C_albicans': 'orf19.2564'}"
Cluster6614,orf19.2564,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D01980g', 'S_cerevisiae': 'gene-YMR269W', 'C_glabrata': 'CAGL0H02189g'}"
Cluster662,gene:KLLA0_D14355g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0H09108g', 'S_cerevisiae': 'gene-YPL260W', 'C_albicans': 'orf19.4850'}"
Cluster662,CAGL0H09108g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14355g', 'S_cerevisiae': 'gene-YPL260W', 'C_albicans': 'orf19.4850'}"
Cluster662,gene-YPL260W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14355g', 'C_glabrata': 'CAGL0H09108g', 'C_albicans': 'orf19.4850'}"
Cluster662,orf19.4850,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D14355g', 'C_glabrata': 'CAGL0H09108g', 'S_cerevisiae': 'gene-YPL260W'}"
Cluster6629,orf19.7485,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0B02167g', 'S_cerevisiae': 'gene-YGR220C', 'K_lactis': 'gene:KLLA0_E16039g'}"
Cluster6629,CAGL0B02167g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7485', 'S_cerevisiae': 'gene-YGR220C', 'K_lactis': 'gene:KLLA0_E16039g'}"
Cluster6629,gene-YGR220C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7485', 'C_glabrata': 'CAGL0B02167g', 'K_lactis': 'gene:KLLA0_E16039g'}"
Cluster6629,gene:KLLA0_E16039g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7485', 'C_glabrata': 'CAGL0B02167g', 'S_cerevisiae': 'gene-YGR220C'}"
Cluster663,orf19.7212,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E09527g', 'C_glabrata': 'CAGL0G04103g', 'S_cerevisiae': 'gene-YJR005W'}"
Cluster663,gene:KLLA0_E09527g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7212', 'C_glabrata': 'CAGL0G04103g', 'S_cerevisiae': 'gene-YJR005W'}"
Cluster663,CAGL0G04103g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7212', 'K_lactis': 'gene:KLLA0_E09527g', 'S_cerevisiae': 'gene-YJR005W'}"
Cluster663,gene-YJR005W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7212', 'K_lactis': 'gene:KLLA0_E09527g', 'C_glabrata': 'CAGL0G04103g'}"
Cluster6631,gene:KLLA0_F14058g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0L03630g', 'S_cerevisiae': 'gene-YJL101C', 'C_albicans': 'orf19.5059'}"
Cluster6631,CAGL0L03630g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F14058g', 'S_cerevisiae': 'gene-YJL101C', 'C_albicans': 'orf19.5059'}"
Cluster6631,gene-YJL101C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F14058g', 'C_glabrata': 'CAGL0L03630g', 'C_albicans': 'orf19.5059'}"
Cluster6631,orf19.5059,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F14058g', 'C_glabrata': 'CAGL0L03630g', 'S_cerevisiae': 'gene-YJL101C'}"
Cluster6632,orf19.5064,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E07635g', 'C_glabrata': 'CAGL0M07513g', 'S_cerevisiae': 'gene-YMR024W'}"
Cluster6632,gene:KLLA0_E07635g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5064', 'C_glabrata': 'CAGL0M07513g', 'S_cerevisiae': 'gene-YMR024W'}"
Cluster6632,CAGL0M07513g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5064', 'K_lactis': 'gene:KLLA0_E07635g', 'S_cerevisiae': 'gene-YMR024W'}"
Cluster6632,gene-YMR024W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.5064', 'K_lactis': 'gene:KLLA0_E07635g', 'C_glabrata': 'CAGL0M07513g'}"
Cluster6633,orf19.3994,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C13904g', 'C_glabrata': 'CAGL0J08569g', 'S_cerevisiae': 'gene-YOR085W'}"
Cluster6633,gene:KLLA0_C13904g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3994', 'C_glabrata': 'CAGL0J08569g', 'S_cerevisiae': 'gene-YOR085W'}"
Cluster6633,CAGL0J08569g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3994', 'K_lactis': 'gene:KLLA0_C13904g', 'S_cerevisiae': 'gene-YOR085W'}"
Cluster6633,gene-YOR085W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3994', 'K_lactis': 'gene:KLLA0_C13904g', 'C_glabrata': 'CAGL0J08569g'}"
Cluster6634,orf19.4372,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C15191g', 'S_cerevisiae': 'gene-YDL206W', 'C_glabrata': 'CAGL0J09658g'}"
Cluster6634,gene:KLLA0_C15191g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4372', 'S_cerevisiae': 'gene-YDL206W', 'C_glabrata': 'CAGL0J09658g'}"
Cluster6634,gene-YDL206W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4372', 'K_lactis': 'gene:KLLA0_C15191g', 'C_glabrata': 'CAGL0J09658g'}"
Cluster6634,CAGL0J09658g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4372', 'K_lactis': 'gene:KLLA0_C15191g', 'S_cerevisiae': 'gene-YDL206W'}"
Cluster6636,gene:KLLA0_C05258g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0G09559g', 'S_cerevisiae': 'gene-YOR188W', 'C_albicans': 'orf19.1133'}"
Cluster6636,CAGL0G09559g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05258g', 'S_cerevisiae': 'gene-YOR188W', 'C_albicans': 'orf19.1133'}"
Cluster6636,gene-YOR188W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05258g', 'C_glabrata': 'CAGL0G09559g', 'C_albicans': 'orf19.1133'}"
Cluster6636,orf19.1133,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C05258g', 'C_glabrata': 'CAGL0G09559g', 'S_cerevisiae': 'gene-YOR188W'}"
Cluster6637,gene:KLLA0_E17183g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0C04257g', 'S_cerevisiae': 'gene-YBR003W', 'C_albicans': 'orf19.7478'}"
Cluster6637,CAGL0C04257g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E17183g', 'S_cerevisiae': 'gene-YBR003W', 'C_albicans': 'orf19.7478'}"
Cluster6637,gene-YBR003W,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E17183g', 'C_glabrata': 'CAGL0C04257g', 'C_albicans': 'orf19.7478'}"
Cluster6637,orf19.7478,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E17183g', 'C_glabrata': 'CAGL0C04257g', 'S_cerevisiae': 'gene-YBR003W'}"
Cluster6638,orf19.2841,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YMR105C', 'C_glabrata': 'CAGL0K03421g', 'K_lactis': 'gene:KLLA0_B12694g'}"
Cluster6638,gene-YMR105C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2841', 'C_glabrata': 'CAGL0K03421g', 'K_lactis': 'gene:KLLA0_B12694g'}"
Cluster6638,CAGL0K03421g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2841', 'S_cerevisiae': 'gene-YMR105C', 'K_lactis': 'gene:KLLA0_B12694g'}"
Cluster6638,gene:KLLA0_B12694g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2841', 'S_cerevisiae': 'gene-YMR105C', 'C_glabrata': 'CAGL0K03421g'}"
Cluster6639,gene-YAL002W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0A00781g', 'K_lactis': 'gene:KLLA0_C18491g', 'C_albicans': 'orf19.5387'}"
Cluster6639,CAGL0A00781g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YAL002W', 'K_lactis': 'gene:KLLA0_C18491g', 'C_albicans': 'orf19.5387'}"
Cluster6639,gene:KLLA0_C18491g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YAL002W', 'C_glabrata': 'CAGL0A00781g', 'C_albicans': 'orf19.5387'}"
Cluster6639,orf19.5387,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YAL002W', 'C_glabrata': 'CAGL0A00781g', 'K_lactis': 'gene:KLLA0_C18491g'}"
Cluster6642,orf19.2400,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_D19558g', 'C_glabrata': 'CAGL0J07326g', 'S_cerevisiae': 'gene-YNL224C'}"
Cluster6642,gene:KLLA0_D19558g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2400', 'C_glabrata': 'CAGL0J07326g', 'S_cerevisiae': 'gene-YNL224C'}"
Cluster6642,CAGL0J07326g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2400', 'K_lactis': 'gene:KLLA0_D19558g', 'S_cerevisiae': 'gene-YNL224C'}"
Cluster6642,gene-YNL224C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2400', 'K_lactis': 'gene:KLLA0_D19558g', 'C_glabrata': 'CAGL0J07326g'}"
Cluster6643,orf19.1111,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YMR236W', 'C_glabrata': 'CAGL0M05005g', 'K_lactis': 'gene:KLLA0_F25003g'}"
Cluster6643,gene-YMR236W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.1111', 'C_glabrata': 'CAGL0M05005g', 'K_lactis': 'gene:KLLA0_F25003g'}"
Cluster6643,CAGL0M05005g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.1111', 'S_cerevisiae': 'gene-YMR236W', 'K_lactis': 'gene:KLLA0_F25003g'}"
Cluster6643,gene:KLLA0_F25003g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.1111', 'S_cerevisiae': 'gene-YMR236W', 'C_glabrata': 'CAGL0M05005g'}"
Cluster6654,orf19.2376,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_C09625g', 'S_cerevisiae': 'gene-YOR258W', 'C_glabrata': 'CAGL0K08932g'}"
Cluster6654,gene:KLLA0_C09625g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2376', 'S_cerevisiae': 'gene-YOR258W', 'C_glabrata': 'CAGL0K08932g'}"
Cluster6654,gene-YOR258W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2376', 'K_lactis': 'gene:KLLA0_C09625g', 'C_glabrata': 'CAGL0K08932g'}"
Cluster6654,CAGL0K08932g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2376', 'K_lactis': 'gene:KLLA0_C09625g', 'S_cerevisiae': 'gene-YOR258W'}"
Cluster6680,CAGL0E02233g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YNL289W', 'K_lactis': 'gene:KLLA0_E13223g', 'C_albicans': 'orf19.2649'}"
Cluster6680,gene-YNL289W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0E02233g', 'K_lactis': 'gene:KLLA0_E13223g', 'C_albicans': 'orf19.2649'}"
Cluster6680,gene:KLLA0_E13223g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0E02233g', 'S_cerevisiae': 'gene-YNL289W', 'C_albicans': 'orf19.2649'}"
Cluster6680,orf19.2649,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0E02233g', 'S_cerevisiae': 'gene-YNL289W', 'K_lactis': 'gene:KLLA0_E13223g'}"
Cluster6681,gene-YGL185C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0L06116g', 'K_lactis': 'gene:KLLA0_F09163g', 'C_albicans': 'orf19.1796'}"
Cluster6681,CAGL0L06116g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YGL185C', 'K_lactis': 'gene:KLLA0_F09163g', 'C_albicans': 'orf19.1796'}"
Cluster6681,gene:KLLA0_F09163g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YGL185C', 'C_glabrata': 'CAGL0L06116g', 'C_albicans': 'orf19.1796'}"
Cluster6681,orf19.1796,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YGL185C', 'C_glabrata': 'CAGL0L06116g', 'K_lactis': 'gene:KLLA0_F09163g'}"
Cluster6696,gene:KLLA0_E21451g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0A02651g', 'S_cerevisiae': 'gene-YDR359C', 'C_albicans': 'orf19.3077'}"
Cluster6696,CAGL0A02651g,C_glabrata,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21451g', 'S_cerevisiae': 'gene-YDR359C', 'C_albicans': 'orf19.3077'}"
Cluster6696,gene-YDR359C,S_cerevisiae,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21451g', 'C_glabrata': 'CAGL0A02651g', 'C_albicans': 'orf19.3077'}"
Cluster6696,orf19.3077,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_E21451g', 'C_glabrata': 'CAGL0A02651g', 'S_cerevisiae': 'gene-YDR359C'}"
Cluster6697,CAGL0E05346g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YOR332W', 'K_lactis': 'gene:KLLA0_F02541g', 'C_albicans': 'orf19.2598'}"
Cluster6697,gene-YOR332W,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0E05346g', 'K_lactis': 'gene:KLLA0_F02541g', 'C_albicans': 'orf19.2598'}"
Cluster6697,gene:KLLA0_F02541g,K_lactis,pure_ortholog,"{'C_glabrata': 'CAGL0E05346g', 'S_cerevisiae': 'gene-YOR332W', 'C_albicans': 'orf19.2598'}"
Cluster6697,orf19.2598,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0E05346g', 'S_cerevisiae': 'gene-YOR332W', 'K_lactis': 'gene:KLLA0_F02541g'}"
Cluster6698,gene-YNL280C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0I02970g', 'K_lactis': 'gene:KLLA0_C12265g', 'C_albicans': 'orf19.1598'}"
Cluster6698,CAGL0I02970g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YNL280C', 'K_lactis': 'gene:KLLA0_C12265g', 'C_albicans': 'orf19.1598'}"
Cluster6698,gene:KLLA0_C12265g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YNL280C', 'C_glabrata': 'CAGL0I02970g', 'C_albicans': 'orf19.1598'}"
Cluster6698,orf19.1598,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YNL280C', 'C_glabrata': 'CAGL0I02970g', 'K_lactis': 'gene:KLLA0_C12265g'}"
Cluster6699,orf19.6517,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_F06424g', 'S_cerevisiae': 'gene-YMR201C', 'C_glabrata': 'CAGL0L10692g'}"
Cluster6699,gene:KLLA0_F06424g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.6517', 'S_cerevisiae': 'gene-YMR201C', 'C_glabrata': 'CAGL0L10692g'}"
Cluster6699,gene-YMR201C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.6517', 'K_lactis': 'gene:KLLA0_F06424g', 'C_glabrata': 'CAGL0L10692g'}"
Cluster6699,CAGL0L10692g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.6517', 'K_lactis': 'gene:KLLA0_F06424g', 'S_cerevisiae': 'gene-YMR201C'}"
Cluster6700,orf19.2956,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_B03740g', 'S_cerevisiae': 'gene-YJR144W', 'C_glabrata': 'CAGL0M00198g'}"
Cluster6700,gene:KLLA0_B03740g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2956', 'S_cerevisiae': 'gene-YJR144W', 'C_glabrata': 'CAGL0M00198g'}"
Cluster6700,gene-YJR144W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2956', 'K_lactis': 'gene:KLLA0_B03740g', 'C_glabrata': 'CAGL0M00198g'}"
Cluster6700,CAGL0M00198g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2956', 'K_lactis': 'gene:KLLA0_B03740g', 'S_cerevisiae': 'gene-YJR144W'}"
Cluster6701,orf19.7449,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YMR211W', 'C_glabrata': 'CAGL0F03795g', 'K_lactis': 'gene:KLLA0_C07381g'}"
Cluster6701,gene-YMR211W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.7449', 'C_glabrata': 'CAGL0F03795g', 'K_lactis': 'gene:KLLA0_C07381g'}"
Cluster6701,CAGL0F03795g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.7449', 'S_cerevisiae': 'gene-YMR211W', 'K_lactis': 'gene:KLLA0_C07381g'}"
Cluster6701,gene:KLLA0_C07381g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.7449', 'S_cerevisiae': 'gene-YMR211W', 'C_glabrata': 'CAGL0F03795g'}"
Cluster6702,gene-YLR242C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0G08316g', 'K_lactis': 'gene:KLLA0_D18601g', 'C_albicans': 'orf19.5931'}"
Cluster6702,CAGL0G08316g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YLR242C', 'K_lactis': 'gene:KLLA0_D18601g', 'C_albicans': 'orf19.5931'}"
Cluster6702,gene:KLLA0_D18601g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YLR242C', 'C_glabrata': 'CAGL0G08316g', 'C_albicans': 'orf19.5931'}"
Cluster6702,orf19.5931,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YLR242C', 'C_glabrata': 'CAGL0G08316g', 'K_lactis': 'gene:KLLA0_D18601g'}"
Cluster6703,orf19.2318.1,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YDR367W', 'C_glabrata': 'CAGL0A02794g', 'K_lactis': 'gene:KLLA0_E21099g'}"
Cluster6703,gene-YDR367W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.2318.1', 'C_glabrata': 'CAGL0A02794g', 'K_lactis': 'gene:KLLA0_E21099g'}"
Cluster6703,CAGL0A02794g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.2318.1', 'S_cerevisiae': 'gene-YDR367W', 'K_lactis': 'gene:KLLA0_E21099g'}"
Cluster6703,gene:KLLA0_E21099g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.2318.1', 'S_cerevisiae': 'gene-YDR367W', 'C_glabrata': 'CAGL0A02794g'}"
Cluster6705,orf19.6416,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YNL080C', 'C_glabrata': 'CAGL0J05456g', 'K_lactis': 'gene:KLLA0_E17909g'}"
Cluster6705,gene-YNL080C,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.6416', 'C_glabrata': 'CAGL0J05456g', 'K_lactis': 'gene:KLLA0_E17909g'}"
Cluster6705,CAGL0J05456g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.6416', 'S_cerevisiae': 'gene-YNL080C', 'K_lactis': 'gene:KLLA0_E17909g'}"
Cluster6705,gene:KLLA0_E17909g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.6416', 'S_cerevisiae': 'gene-YNL080C', 'C_glabrata': 'CAGL0J05456g'}"
Cluster6706,gene-YFR041C,S_cerevisiae,pure_ortholog,"{'C_glabrata': 'CAGL0C02123g', 'K_lactis': 'gene:KLLA0_A01133g', 'C_albicans': 'orf19.641'}"
Cluster6706,CAGL0C02123g,C_glabrata,pure_ortholog,"{'S_cerevisiae': 'gene-YFR041C', 'K_lactis': 'gene:KLLA0_A01133g', 'C_albicans': 'orf19.641'}"
Cluster6706,gene:KLLA0_A01133g,K_lactis,pure_ortholog,"{'S_cerevisiae': 'gene-YFR041C', 'C_glabrata': 'CAGL0C02123g', 'C_albicans': 'orf19.641'}"
Cluster6706,orf19.641,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YFR041C', 'C_glabrata': 'CAGL0C02123g', 'K_lactis': 'gene:KLLA0_A01133g'}"
Cluster6710,orf19.3422,C_albicans,pure_ortholog,"{'C_glabrata': 'CAGL0H00330g', 'S_cerevisiae': 'gene-YLR454W', 'K_lactis': 'gene:KLLA0_B10582g'}"
Cluster6710,CAGL0H00330g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.3422', 'S_cerevisiae': 'gene-YLR454W', 'K_lactis': 'gene:KLLA0_B10582g'}"
Cluster6710,gene-YLR454W,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.3422', 'C_glabrata': 'CAGL0H00330g', 'K_lactis': 'gene:KLLA0_B10582g'}"
Cluster6710,gene:KLLA0_B10582g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.3422', 'C_glabrata': 'CAGL0H00330g', 'S_cerevisiae': 'gene-YLR454W'}"
Cluster6711,orf19.4307,C_albicans,pure_ortholog,"{'S_cerevisiae': 'gene-YKR035W-A', 'C_glabrata': 'CAGL0L03179g', 'K_lactis': 'gene:KLLA0_F21318g'}"
Cluster6711,gene-YKR035W-A,S_cerevisiae,pure_ortholog,"{'C_albicans': 'orf19.4307', 'C_glabrata': 'CAGL0L03179g', 'K_lactis': 'gene:KLLA0_F21318g'}"
Cluster6711,CAGL0L03179g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.4307', 'S_cerevisiae': 'gene-YKR035W-A', 'K_lactis': 'gene:KLLA0_F21318g'}"
Cluster6711,gene:KLLA0_F21318g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.4307', 'S_cerevisiae': 'gene-YKR035W-A', 'C_glabrata': 'CAGL0L03179g'}"
Cluster6712,orf19.5066,C_albicans,pure_ortholog,"{'K_lactis': 'gene:KLLA0_A02079g', 'C_glabrata': 'CAGL0F02849g', 'S_cerevisiae': 'gene-YDR412W'}"
Cluster6712,gene:KLLA0_A02079g,K_lactis,pure_ortholog,"{'C_albicans': 'orf19.5066', 'C_glabrata': 'CAGL0F02849g', 'S_cerevisiae': 'gene-YDR412W'}"
Cluster6712,CAGL0F02849g,C_glabrata,pure_ortholog,"{'C_albicans': 'orf19.5066', 'K_lactis': 'gene:KLLA0_A02079g', 'S_cerevisiae': 'gene-YDR412W'}"
