species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YBR162C,C. albicans,orf19.1690,Cluster5061
S. cerevisiae,gene-YLR100W,C. albicans,orf19.3240,Cluster5063
S. cerevisiae,gene-YDL077C,C. albicans,orf19.1567,Cluster5065
C. albicans,orf19.2740,S. cerevisiae,gene-YLR135W,Cluster5066
S. cerevisiae,gene-YAL024C,C. albicans,orf19.2238,Cluster5067
S. cerevisiae,gene-YER091C,C. albicans,orf19.2551,Cluster5078
S. cerevisiae,gene-YIL125W,C. albicans,orf19.6165,Cluster5079
C. albicans,orf19.7224,S. cerevisiae,gene-YKR017C,Cluster5080
S. cerevisiae,gene-YPR029C,C. albicans,orf19.2844,Cluster51
S. cerevisiae,gene-YLR291C,C. albicans,orf19.825,Cluster5108
S. cerevisiae,gene-YBR109C,C. albicans,orf19.4413,Cluster5109
S. cerevisiae,gene-YLR295C,C. albicans,orf19.5491.1,Cluster5110
C. albicans,orf19.6518,S. cerevisiae,gene-YMR110C,Cluster5111
C. albicans,orf19.6066,S. cerevisiae,gene-YMR110C,Cluster5111
C. albicans,orf19.2416.1,S. cerevisiae,gene-YGL106W,Cluster5113
S. cerevisiae,gene-YCL001W,C. albicans,orf19.7202,Cluster5114
S. cerevisiae,gene-YLR051C,C. albicans,orf19.6175,Cluster5115
S. cerevisiae,gene-YGR062C,C. albicans,orf19.3946,Cluster5116
S. cerevisiae,gene-YGL183C,C. albicans,orf19.6142,Cluster5134
C. albicans,orf19.1267,S. cerevisiae,gene-YER048C,Cluster5135
C. albicans,orf19.991,S. cerevisiae,gene-YIR004W,Cluster5136
C. albicans,orf19.6408,S. cerevisiae,gene-YNL077W,Cluster5137
S. cerevisiae,gene-YJR002W,C. albicans,orf19.1915,Cluster5138
C. albicans,orf19.3947,S. cerevisiae,gene-YGR063C,Cluster5139
C. albicans,orf19.4161,S. cerevisiae,gene-YDL105W,Cluster5140
C. albicans,orf19.5644,S. cerevisiae,gene-YML066C,Cluster5141
S. cerevisiae,gene-YMR214W,C. albicans,orf19.3438,Cluster5142
C. albicans,orf19.954,S. cerevisiae,gene-YLR090W,Cluster5143
C. albicans,orf19.783,S. cerevisiae,gene-YIL048W,Cluster5145
S. cerevisiae,gene-YDR086C,C. albicans,orf19.6828.1,Cluster5176
S. cerevisiae,gene-YDR254W,C. albicans,orf19.6851,Cluster5178
S. cerevisiae,gene-YPL189W,C. albicans,orf19.4985,Cluster5179
S. cerevisiae,gene-YGL084C,C. albicans,orf19.4985,Cluster5179
S. cerevisiae,gene-YJL189W,C. albicans,orf19.6264.4,Cluster5180
S. cerevisiae,gene-YPR190C,C. albicans,orf19.2847,Cluster5181
S. cerevisiae,gene-YGL127C,C. albicans,orf19.1429,Cluster5182
C. albicans,orf19.1451,S. cerevisiae,gene-YDR443C,Cluster5183
C. albicans,orf19.3744,S. cerevisiae,gene-YOR112W,Cluster5184
S. cerevisiae,gene-YDR105C,C. albicans,orf19.3758,Cluster5185
S. cerevisiae,gene-YHR039C-A,C. albicans,orf19.1866,Cluster5186
S. cerevisiae,gene-YFL022C,C. albicans,orf19.2960,Cluster5187
C. albicans,orf19.587,S. cerevisiae,gene-YNL253W,Cluster519
S. cerevisiae,gene-YDR214W,C. albicans,orf19.7602,Cluster5193
S. cerevisiae,gene-YGL018C,C. albicans,orf19.2104,Cluster5198
S. cerevisiae,gene-YIL156W,C. albicans,orf19.3815,Cluster52
S. cerevisiae,gene-YKR098C,C. albicans,orf19.3815,Cluster52
S. cerevisiae,gene-YAL003W,C. albicans,orf19.3838,Cluster520
S. cerevisiae,gene-YLR383W,C. albicans,orf19.6568,Cluster5200
S. cerevisiae,gene-YNL164C,C. albicans,orf19.4455,Cluster5201
S. cerevisiae,gene-YDR061W,C. albicans,orf19.5029,Cluster5203
S. cerevisiae,gene-YNL251C,C. albicans,orf19.581,Cluster5204
S. cerevisiae,gene-YCR028C,C. albicans,orf19.5535,Cluster5205
C. albicans,orf19.3012,S. cerevisiae,gene-YDR421W,Cluster5206
C. albicans,orf19.1427,S. cerevisiae,gene-YLR004C,Cluster5207
S. cerevisiae,gene-YBR149W,C. albicans,orf19.2172,Cluster5208
S. cerevisiae,gene-YKL015W,C. albicans,orf19.6203,Cluster5209
C. albicans,orf19.5106,S. cerevisiae,gene-YLR129W,Cluster521
C. albicans,orf19.3213,S. cerevisiae,gene-YOR019W,Cluster5211
C. albicans,orf19.3213,S. cerevisiae,gene-YDR475C,Cluster5211
C. albicans,orf19.132,S. cerevisiae,gene-YBR103W,Cluster522
C. albicans,orf19.5095,S. cerevisiae,gene-YDL019C,Cluster523
S. cerevisiae,gene-YBR054W,C. albicans,orf19.3664,Cluster5237
S. cerevisiae,gene-YDR033W,C. albicans,orf19.3664,Cluster5237
C. albicans,orf19.1674,S. cerevisiae,gene-YDL132W,Cluster5239
C. albicans,orf19.2967,S. cerevisiae,gene-YMR146C,Cluster524
S. cerevisiae,gene-YCR021C,C. albicans,orf19.4526,Cluster5240
S. cerevisiae,gene-YNL292W,C. albicans,orf19.1954,Cluster5241
S. cerevisiae,gene-YLR056W,C. albicans,orf19.767,Cluster5242
C. albicans,orf19.3542,S. cerevisiae,gene-YNL323W,Cluster5243
C. albicans,orf19.4109,S. cerevisiae,gene-YJR143C,Cluster5245
C. albicans,orf19.6234,S. cerevisiae,gene-YNL182C,Cluster526
S. cerevisiae,gene-YCR057C,C. albicans,orf19.3276,Cluster527
S. cerevisiae,gene-YOR026W,C. albicans,orf19.2655,Cluster528
C. albicans,orf19.3252,S. cerevisiae,gene-YIR023W,Cluster5284
C. albicans,orf19.4288,S. cerevisiae,gene-YMR019W,Cluster5285
S. cerevisiae,gene-YML099C,C. albicans,orf19.4766,Cluster5287
C. albicans,orf19.3609,S. cerevisiae,gene-YMR093W,Cluster529
C. albicans,orf19.5506,S. cerevisiae,gene-YPL268W,Cluster5294
S. cerevisiae,gene-YJR060W,C. albicans,orf19.2876,Cluster5295
S. cerevisiae,gene-YHR168W,C. albicans,orf19.6653,Cluster53
C. albicans,orf19.1352,S. cerevisiae,gene-YDL217C,Cluster530
S. cerevisiae,gene-YGL019W,C. albicans,orf19.2102,Cluster5316
S. cerevisiae,gene-YBR302C,C. albicans,orf19.35.1,Cluster5337
S. cerevisiae,gene-YHR193C,C. albicans,orf19.5858,Cluster5338
S. cerevisiae,gene-YAR050W,C. albicans,orf19.4765,Cluster5345
S. cerevisiae,gene-YLR110C,C. albicans,orf19.4765,Cluster5345
C. albicans,orf19.4190,S. cerevisiae,gene-YLR008C,Cluster5347
S. cerevisiae,gene-YMR069W,C. albicans,orf19.4664,Cluster5353
S. cerevisiae,gene-YMR090W,C. albicans,orf19.7531,Cluster5354
S. cerevisiae,gene-YER081W,C. albicans,orf19.5263,Cluster5355
S. cerevisiae,gene-YIL074C,C. albicans,orf19.5263,Cluster5355
S. cerevisiae,gene-YDR424C,C. albicans,orf19.1448.1,Cluster5356
S. cerevisiae,gene-YPL010W,C. albicans,orf19.4382,Cluster5357
S. cerevisiae,gene-YLR218C,C. albicans,orf19.1667.1,Cluster5358
S. cerevisiae,gene-YER014W,C. albicans,orf19.4747,Cluster5359
C. albicans,orf19.3757,S. cerevisiae,gene-YPR020W,Cluster5360
S. cerevisiae,gene-YIL106W,C. albicans,orf19.5528,Cluster5361
S. cerevisiae,gene-YKL120W,C. albicans,orf19.7411,Cluster5363
C. albicans,orf19.7400,S. cerevisiae,gene-YJR004C,Cluster5364
S. cerevisiae,gene-YOR143C,C. albicans,orf19.1110,Cluster5367
C. albicans,orf19.829,S. cerevisiae,gene-YHR205W,Cluster5368
S. cerevisiae,gene-YGR257C,C. albicans,orf19.417,Cluster5369
S. cerevisiae,gene-YDL087C,C. albicans,orf19.3116,Cluster5381
S. cerevisiae,gene-YOR194C,C. albicans,orf19.2682,Cluster5385
C. albicans,orf19.6132,S. cerevisiae,gene-YBR262C,Cluster5395
S. cerevisiae,gene-YDL101C,C. albicans,orf19.4002,Cluster54
S. cerevisiae,gene-YMR302C,C. albicans,orf19.4380.1,Cluster5415
S. cerevisiae,gene-YMR302C,C. albicans,orf19.4379,Cluster5415
S. cerevisiae,gene-YJL104W,C. albicans,orf19.7222,Cluster5417
S. cerevisiae,gene-YER019C-A,C. albicans,orf19.2533.1,Cluster5418
S. cerevisiae,gene-YKR002W,C. albicans,orf19.3197,Cluster5433
S. cerevisiae,gene-YLR409C,C. albicans,orf19.1566,Cluster5444
S. cerevisiae,gene-YEL061C,C. albicans,orf19.712,Cluster5453
S. cerevisiae,gene-YDR267C,C. albicans,orf19.4293,Cluster5454
C. albicans,orf19.3687,S. cerevisiae,gene-YJL179W,Cluster5456
S. cerevisiae,gene-YIR012W,C. albicans,orf19.4029,Cluster5458
C. albicans,orf19.518,S. cerevisiae,gene-YBL024W,Cluster5467
S. cerevisiae,gene-YJR118C,C. albicans,orf19.3057,Cluster5468
S. cerevisiae,gene-YEL015W,C. albicans,orf19.6858,Cluster5469
S. cerevisiae,gene-YLR071C,C. albicans,orf19.4348,Cluster5470
C. albicans,orf19.3629,S. cerevisiae,gene-YER124C,Cluster5488
C. albicans,orf19.6905,S. cerevisiae,gene-YNL011C,Cluster5489
S. cerevisiae,gene-YAR008W,C. albicans,orf19.6879,Cluster5490
S. cerevisiae,gene-YDR005C,C. albicans,orf19.2173,Cluster5491
C. albicans,orf19.4175,S. cerevisiae,gene-YJL093C,Cluster5492
S. cerevisiae,gene-YOL004W,C. albicans,orf19.6011,Cluster5493
C. albicans,orf19.4301,S. cerevisiae,gene-YMR179W,Cluster5494
C. albicans,orf19.6662,S. cerevisiae,gene-YOL008W,Cluster5495
C. albicans,orf19.7642,S. cerevisiae,gene-YDR495C,Cluster5496
S. cerevisiae,gene-YPL149W,C. albicans,orf19.3677,Cluster5497
S. cerevisiae,gene-YNL313C,C. albicans,orf19.5356,Cluster5498
S. cerevisiae,gene-YGR090W,C. albicans,orf19.1569,Cluster5499
S. cerevisiae,gene-YJR101W,C. albicans,orf19.3938,Cluster55
S. cerevisiae,gene-YLR084C,C. albicans,orf19.3765,Cluster5500
C. albicans,orf19.3583,S. cerevisiae,gene-YIL063C,Cluster5501
C. albicans,orf19.4550,S. cerevisiae,gene-YCR023C,Cluster5504
S. cerevisiae,gene-YAL041W,C. albicans,orf19.3174,Cluster5513
C. albicans,orf19.2367,S. cerevisiae,gene-YNL260C,Cluster5514
C. albicans,orf19.2314,S. cerevisiae,gene-YGL029W,Cluster5515
C. albicans,orf19.7504,S. cerevisiae,gene-YGR161C,Cluster5516
S. cerevisiae,gene-YHR181W,C. albicans,orf19.1160,Cluster5517
S. cerevisiae,gene-YHR147C,C. albicans,orf19.7486,Cluster5518
C. albicans,orf19.7627,S. cerevisiae,gene-YNL320W,Cluster5519
C. albicans,orf19.5873,S. cerevisiae,gene-YNL102W,Cluster5520
S. cerevisiae,gene-YMR165C,C. albicans,orf19.1462,Cluster5521
S. cerevisiae,gene-YFR032C-A,C. albicans,orf19.2310.1,Cluster5522
C. albicans,orf19.7203,S. cerevisiae,gene-YNL005C,Cluster5523
S. cerevisiae,gene-YML056C,C. albicans,orf19.18,Cluster5524
S. cerevisiae,gene-YJR121W,C. albicans,orf19.5653,Cluster5535
C. albicans,orf19.3141,S. cerevisiae,gene-YBR172C,Cluster5536
C. albicans,orf19.3141,S. cerevisiae,gene-YPL105C,Cluster5536
C. albicans,orf19.499,S. cerevisiae,gene-YNL063W,Cluster5537
S. cerevisiae,gene-YBL055C,C. albicans,orf19.2541,Cluster5538
C. albicans,orf19.220,S. cerevisiae,gene-YJL159W,Cluster5539
S. cerevisiae,gene-YKL163W,C. albicans,orf19.1920,Cluster5540
S. cerevisiae,gene-YJL160C,C. albicans,orf19.1920,Cluster5540
C. albicans,orf19.2783,S. cerevisiae,gene-YJL158C,Cluster5541
C. albicans,orf19.555,S. cerevisiae,gene-YKL164C,Cluster5542
C. albicans,orf19.6994,S. cerevisiae,gene-YJR148W,Cluster5544
C. albicans,orf19.6994,S. cerevisiae,gene-YHR208W,Cluster5544
C. albicans,orf19.797,S. cerevisiae,gene-YJR148W,Cluster5544
C. albicans,orf19.797,S. cerevisiae,gene-YHR208W,Cluster5544
S. cerevisiae,gene-YDR407C,C. albicans,orf19.7604,Cluster5545
C. albicans,orf19.5973,S. cerevisiae,gene-YGR231C,Cluster5549
S. cerevisiae,gene-YDL190C,C. albicans,orf19.5965,Cluster5550
S. cerevisiae,gene-YKL033W,C. albicans,orf19.3062,Cluster5554
C. albicans,orf19.5772,S. cerevisiae,gene-YBR231C,Cluster5555
S. cerevisiae,gene-YER065C,C. albicans,orf19.6844,Cluster5558
S. cerevisiae,gene-YKL190W,C. albicans,orf19.4009,Cluster5560
C. albicans,orf19.3707,S. cerevisiae,gene-YGR234W,Cluster5581
S. cerevisiae,gene-YER134C,C. albicans,orf19.6929,Cluster5585
S. cerevisiae,gene-YEL058W,C. albicans,orf19.5013,Cluster5586
S. cerevisiae,gene-YOR052C,C. albicans,orf19.5813,Cluster5587
S. cerevisiae,gene-YLL036C,C. albicans,orf19.6740,Cluster5589
C. albicans,orf19.261,S. cerevisiae,gene-YMR013C,Cluster5591
C. albicans,orf19.2168.3,S. cerevisiae,gene-YPR028W,Cluster5592
S. cerevisiae,gene-YPR026W,C. albicans,orf19.6214,Cluster5593
S. cerevisiae,gene-YFL001W,C. albicans,orf19.6297,Cluster5597
C. albicans,orf19.1662,S. cerevisiae,gene-YDR347W,Cluster56
S. cerevisiae,gene-YOR257W,C. albicans,orf19.485,Cluster5606
C. albicans,orf19.6064,S. cerevisiae,gene-YFR021W,Cluster5610
C. albicans,orf19.3531,S. cerevisiae,gene-YOR060C,Cluster5614
S. cerevisiae,gene-YGR032W,C. albicans,orf19.2929,Cluster5620
S. cerevisiae,gene-YGR032W,C. albicans,orf19.3269,Cluster5620
S. cerevisiae,gene-YLR342W,C. albicans,orf19.2929,Cluster5620
S. cerevisiae,gene-YLR342W,C. albicans,orf19.3269,Cluster5620
S. cerevisiae,gene-YBR096W,C. albicans,orf19.5777,Cluster5632
C. albicans,orf19.1888,S. cerevisiae,gene-YDR400W,Cluster5637
C. albicans,orf19.4769,S. cerevisiae,gene-YDR072C,Cluster5638
S. cerevisiae,gene-YJR050W,C. albicans,orf19.6685,Cluster5639
S. cerevisiae,gene-YDR434W,C. albicans,orf19.6379,Cluster5641
S. cerevisiae,gene-YFL013C,C. albicans,orf19.835,Cluster5642
S. cerevisiae,gene-YLR240W,C. albicans,orf19.6243,Cluster5643
S. cerevisiae,gene-YGR134W,C. albicans,orf19.6220,Cluster5644
C. albicans,orf19.6222,S. cerevisiae,gene-YIL073C,Cluster5645
S. cerevisiae,gene-YFR050C,C. albicans,orf19.4230,Cluster5647
S. cerevisiae,gene-YBR119W,C. albicans,orf19.7375,Cluster5648
C. albicans,orf19.7375,S. cerevisiae,gene-YIR009W,Cluster5648
C. albicans,orf19.1548,S. cerevisiae,gene-YDL098C,Cluster5650
C. albicans,orf19.1547,S. cerevisiae,gene-YMR156C,Cluster5651
C. albicans,orf19.1336,S. cerevisiae,gene-YER094C,Cluster5652
S. cerevisiae,gene-YLR239C,C. albicans,orf19.3010,Cluster5653
S. cerevisiae,gene-YMR076C,C. albicans,orf19.2216,Cluster5654
C. albicans,orf19.5833,S. cerevisiae,gene-YGR048W,Cluster5656
C. albicans,orf19.2549,S. cerevisiae,gene-YBL058W,Cluster5657
C. albicans,orf19.4825,S. cerevisiae,gene-YIL098C,Cluster5658
C. albicans,orf19.290,S. cerevisiae,gene-YOR336W,Cluster5659
C. albicans,orf19.5417,S. cerevisiae,gene-YIL010W,Cluster5663
S. cerevisiae,gene-YGL172W,C. albicans,orf19.4987,Cluster5665
S. cerevisiae,gene-YJL074C,C. albicans,orf19.262,Cluster5670
S. cerevisiae,gene-YHR052W,C. albicans,orf19.124,Cluster5680
C. albicans,orf19.5934,S. cerevisiae,gene-YLR234W,Cluster5682
S. cerevisiae,gene-YNL316C,C. albicans,orf19.234,Cluster5683
C. albicans,orf19.6074,S. cerevisiae,gene-YDL166C,Cluster5687
C. albicans,orf19.1212,S. cerevisiae,gene-YER120W,Cluster5689
C. albicans,orf19.1212,S. cerevisiae,gene-YBL091C-A,Cluster5689
S. cerevisiae,gene-YLR187W,C. albicans,orf19.5274,Cluster569
S. cerevisiae,gene-YNL278W,C. albicans,orf19.5274,Cluster569
S. cerevisiae,gene-YOR058C,C. albicans,orf19.7377,Cluster5691
S. cerevisiae,gene-YNL085W,C. albicans,orf19.2664,Cluster5692
C. albicans,orf19.7267,S. cerevisiae,gene-YHR083W,Cluster57
S. cerevisiae,gene-YGL205W,C. albicans,orf19.1655,Cluster570
S. cerevisiae,gene-YBR185C,C. albicans,orf19.7386,Cluster5707
S. cerevisiae,gene-YER089C,C. albicans,orf19.2538,Cluster571
S. cerevisiae,gene-YBL056W,C. albicans,orf19.2538,Cluster571
C. albicans,orf19.1876,S. cerevisiae,gene-YHR086W,Cluster5710
C. albicans,orf19.2261,S. cerevisiae,gene-YOR319W,Cluster5711
C. albicans,orf19.2524,S. cerevisiae,gene-YOR232W,Cluster5712
S. cerevisiae,gene-YNL197C,C. albicans,orf19.6494,Cluster5713
S. cerevisiae,gene-YDL224C,C. albicans,orf19.6494,Cluster5713
S. cerevisiae,gene-YDR432W,C. albicans,orf19.7238,Cluster5714
S. cerevisiae,gene-YPL178W,C. albicans,orf19.763,Cluster5716
S. cerevisiae,gene-YNL286W,C. albicans,orf19.5767,Cluster5717
S. cerevisiae,gene-YKL135C,C. albicans,orf19.231,Cluster5718
S. cerevisiae,gene-YJL016W,C. albicans,orf19.5799,Cluster572
C. albicans,orf19.809,S. cerevisiae,gene-YOL041C,Cluster5720
S. cerevisiae,gene-YLR417W,C. albicans,orf19.795,Cluster5722
S. cerevisiae,gene-YNL308C,C. albicans,orf19.1609,Cluster5723
S. cerevisiae,gene-YOL137W,C. albicans,orf19.7490,Cluster573
S. cerevisiae,gene-YGR195W,C. albicans,orf19.4582,Cluster5738
C. albicans,orf19.7083,S. cerevisiae,gene-YCL016C,Cluster5739
S. cerevisiae,gene-YLR092W,C. albicans,orf19.2738,Cluster5740
S. cerevisiae,gene-YBR294W,C. albicans,orf19.2738,Cluster5740
C. albicans,orf19.2980,S. cerevisiae,gene-YLR424W,Cluster575
S. cerevisiae,gene-YOR217W,C. albicans,orf19.6891,Cluster5754
C. albicans,orf19.1473,S. cerevisiae,gene-YPL113C,Cluster5759
C. albicans,orf19.1877,S. cerevisiae,gene-YLR271W,Cluster576
C. albicans,orf19.3140.1,S. cerevisiae,gene-YBR173C,Cluster5761
C. albicans,orf19.1643,S. cerevisiae,gene-YGR101W,Cluster5762
S. cerevisiae,gene-YOR160W,C. albicans,orf19.1119,Cluster5763
C. albicans,orf19.3244,S. cerevisiae,gene-YHR116W,Cluster5764
C. albicans,orf19.2214,S. cerevisiae,gene-YDR237W,Cluster5765
S. cerevisiae,gene-YHR071W,C. albicans,orf19.4012,Cluster5766
S. cerevisiae,gene-YPR153W,C. albicans,orf19.351,Cluster5767
C. albicans,orf19.349,S. cerevisiae,gene-YPR155C,Cluster5768
C. albicans,orf19.6712,S. cerevisiae,gene-YJR134C,Cluster5769
S. cerevisiae,gene-YOR103C,C. albicans,orf19.1761,Cluster5771
S. cerevisiae,gene-YEL021W,C. albicans,orf19.1716,Cluster5773
S. cerevisiae,gene-YGL246C,C. albicans,orf19.6230,Cluster5774
S. cerevisiae,gene-YDL179W,C. albicans,orf19.2649,Cluster5775
S. cerevisiae,gene-YNL289W,C. albicans,orf19.2649,Cluster5775
S. cerevisiae,gene-YJL010C,C. albicans,orf19.4479,Cluster5777
S. cerevisiae,gene-YMR095C,C. albicans,orf19.2948,Cluster578
C. albicans,orf19.1994,S. cerevisiae,gene-YDR425W,Cluster5784
S. cerevisiae,gene-YBR125C,C. albicans,orf19.6638,Cluster579
C. albicans,orf19.410.3,S. cerevisiae,gene-YOL143C,Cluster5796
C. albicans,orf19.5137.1,S. cerevisiae,gene-YPL127C,Cluster58
S. cerevisiae,gene-YPL019C,C. albicans,orf19.4381,Cluster5801
S. cerevisiae,gene-YML058W,C. albicans,orf19.5642,Cluster5805
C. albicans,orf19.5642,S. cerevisiae,gene-YLR437C,Cluster5805
C. albicans,orf19.2198,S. cerevisiae,gene-YAL053W,Cluster5808
C. albicans,orf19.2198,S. cerevisiae,gene-YOR365C,Cluster5808
C. albicans,orf19.567,S. cerevisiae,gene-YDR460W,Cluster5837
S. cerevisiae,gene-YML018C,C. albicans,orf19.7427,Cluster5860
S. cerevisiae,gene-YDR441C,C. albicans,orf19.1448,Cluster5862
S. cerevisiae,gene-YML022W,C. albicans,orf19.1448,Cluster5862
S. cerevisiae,gene-YDR071C,C. albicans,orf19.1465,Cluster5864
S. cerevisiae,gene-YMR308C,C. albicans,orf19.5085,Cluster5865
C. albicans,orf19.3670,S. cerevisiae,gene-YDR009W,Cluster5866
S. cerevisiae,gene-YGR235C,C. albicans,orf19.415,Cluster5867
C. albicans,orf19.639,S. cerevisiae,gene-YDR370C,Cluster5868
C. albicans,orf19.5605,S. cerevisiae,gene-YKR021W,Cluster5869
C. albicans,orf19.5605,S. cerevisiae,gene-YJL084C,Cluster5869
C. albicans,orf19.3041,S. cerevisiae,gene-YGR068C,Cluster5870
C. albicans,orf19.6081,S. cerevisiae,gene-YMR307W,Cluster5871
C. albicans,orf19.5197,S. cerevisiae,gene-YKL157W,Cluster5872
C. albicans,orf19.5197,S. cerevisiae,gene-YHR047C,Cluster5872
S. cerevisiae,gene-YOL064C,C. albicans,orf19.99,Cluster5904
C. albicans,orf19.5275,S. cerevisiae,gene-YLR181C,Cluster5905
S. cerevisiae,gene-YLR221C,C. albicans,orf19.773,Cluster5906
C. albicans,orf19.7079,S. cerevisiae,gene-YCL014W,Cluster5907
S. cerevisiae,gene-YLR249W,C. albicans,orf19.4152,Cluster5908
S. cerevisiae,gene-YNL014W,C. albicans,orf19.4152,Cluster5908
C. albicans,orf19.7193,S. cerevisiae,gene-YKL124W,Cluster5909
C. albicans,orf19.2066,S. cerevisiae,gene-YJR129C,Cluster591
S. cerevisiae,gene-YNL333W,C. albicans,orf19.2947,Cluster5910
C. albicans,orf19.7332,S. cerevisiae,gene-YPL226W,Cluster5911
S. cerevisiae,gene-YJL045W,C. albicans,orf19.2871,Cluster5912
C. albicans,orf19.440,S. cerevisiae,gene-YKL148C,Cluster5913
S. cerevisiae,gene-YLR085C,C. albicans,orf19.4904,Cluster5914
C. albicans,orf19.1033,S. cerevisiae,gene-YLL058W,Cluster5915
S. cerevisiae,gene-YJR075W,C. albicans,orf19.3445,Cluster5916
S. cerevisiae,gene-YBL050W,C. albicans,orf19.2518,Cluster5917
C. albicans,orf19.7062,S. cerevisiae,gene-YPR010C,Cluster5918
C. albicans,orf19.6589,S. cerevisiae,gene-YDR312W,Cluster592
C. albicans,orf19.5580,S. cerevisiae,gene-YBL088C,Cluster5929
C. albicans,orf19.1305,S. cerevisiae,gene-YHR070W,Cluster5930
S. cerevisiae,gene-YMR153W,C. albicans,orf19.5040,Cluster5933
S. cerevisiae,gene-YDL088C,C. albicans,orf19.5040,Cluster5933
C. albicans,orf19.2574,S. cerevisiae,gene-YFL034W,Cluster5934
C. albicans,orf19.7256,S. cerevisiae,gene-YER146W,Cluster595
S. cerevisiae,gene-YNL152W,C. albicans,orf19.2832,Cluster5955
C. albicans,orf19.498,S. cerevisiae,gene-YNL137C,Cluster5956
S. cerevisiae,gene-YDL140C,C. albicans,orf19.7655,Cluster5957
S. cerevisiae,gene-YJR140C,C. albicans,orf19.6719,Cluster5958
C. albicans,orf19.968,S. cerevisiae,gene-YNL190W,Cluster5959
S. cerevisiae,gene-YPR182W,C. albicans,orf19.4340.1,Cluster596
C. albicans,orf19.2598,S. cerevisiae,gene-YOR332W,Cluster5960
S. cerevisiae,gene-YBL020W,C. albicans,orf19.516,Cluster5961
C. albicans,orf19.2081,S. cerevisiae,gene-YMR129W,Cluster5962
S. cerevisiae,gene-YHR021C,C. albicans,orf19.413.1,Cluster5963
C. albicans,orf19.6850,S. cerevisiae,gene-YDR255C,Cluster5964
C. albicans,orf19.4123,S. cerevisiae,gene-YNL139C,Cluster5965
S. cerevisiae,gene-YNL138W-A,C. albicans,orf19.1150.1,Cluster5966
C. albicans,orf19.1183,S. cerevisiae,gene-YNL115C,Cluster5967
C. albicans,orf19.5486.1,S. cerevisiae,gene-YLR275W,Cluster597
C. albicans,orf19.7116,S. cerevisiae,gene-YOR123C,Cluster5978
C. albicans,orf19.4059,S. cerevisiae,gene-YJL059W,Cluster5979
C. albicans,orf19.6135.1,S. cerevisiae,gene-YLR438C-A,Cluster598
C. albicans,orf19.758,S. cerevisiae,gene-YPR079W,Cluster5980
S. cerevisiae,gene-YJR022W,C. albicans,orf19.4305.1,Cluster599
C. albicans,orf19.2621,S. cerevisiae,gene-YER029C,Cluster600
C. albicans,orf19.7509.2,S. cerevisiae,gene-YDR378C,Cluster601
C. albicans,orf19.1936,S. cerevisiae,gene-YDR477W,Cluster6017
C. albicans,orf19.7164,S. cerevisiae,gene-YPL236C,Cluster6018
S. cerevisiae,gene-YCR008W,C. albicans,orf19.3854,Cluster6019
C. albicans,orf19.2639.1,S. cerevisiae,gene-YNL147W,Cluster602
C. albicans,orf19.2360,S. cerevisiae,gene-YJL130C,Cluster6021
C. albicans,orf19.3612,S. cerevisiae,gene-YBR052C,Cluster6022
C. albicans,orf19.7534,S. cerevisiae,gene-YGR204W,Cluster6023
S. cerevisiae,gene-YJR109C,C. albicans,orf19.3221,Cluster6024
S. cerevisiae,gene-YNR047W,C. albicans,orf19.223,Cluster6027
S. cerevisiae,gene-YCR091W,C. albicans,orf19.223,Cluster6027
C. albicans,orf19.6882.1,S. cerevisiae,gene-YPL143W,Cluster6029
C. albicans,orf19.6881,S. cerevisiae,gene-YPR107C,Cluster6030
S. cerevisiae,gene-YGL062W,C. albicans,orf19.789,Cluster6031
S. cerevisiae,gene-YBR218C,C. albicans,orf19.789,Cluster6031
S. cerevisiae,gene-YDR481C,C. albicans,orf19.4736,Cluster6032
C. albicans,orf19.209,S. cerevisiae,gene-YIL049W,Cluster6033
S. cerevisiae,gene-YNL193W,C. albicans,orf19.686,Cluster6034
S. cerevisiae,gene-YNL181W,C. albicans,orf19.6233,Cluster6035
C. albicans,orf19.3104,S. cerevisiae,gene-YPL087W,Cluster6036
C. albicans,orf19.6406,S. cerevisiae,gene-YNL081C,Cluster6037
S. cerevisiae,gene-YER152C,C. albicans,orf19.1180,Cluster6041
S. cerevisiae,gene-YOR087W,C. albicans,orf19.2209,Cluster6042
S. cerevisiae,gene-YHR190W,C. albicans,orf19.3616,Cluster6051
S. cerevisiae,gene-YLR069C,C. albicans,orf19.4932,Cluster6052
C. albicans,orf19.5505,S. cerevisiae,gene-YBR248C,Cluster6055
C. albicans,orf19.6085,S. cerevisiae,gene-YIL133C,Cluster6057
