species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_B12540g,S. cerevisiae,gene-YMR110C,Cluster5111
K. lactis,gene:KLLA0_F10439g,S. cerevisiae,gene-YGL106W,Cluster5113
K. lactis,gene:KLLA0_A08624g,S. cerevisiae,gene-YCL001W,Cluster5114
S. cerevisiae,gene-YLR051C,K. lactis,gene:KLLA0_F25278g,Cluster5115
S. cerevisiae,gene-YGR062C,K. lactis,gene:KLLA0_B08019g,Cluster5116
K. lactis,gene:KLLA0_A09317g,S. cerevisiae,gene-YHR182W,Cluster5120
K. lactis,gene:KLLA0_F05940g,S. cerevisiae,gene-YIL077C,Cluster5121
K. lactis,gene:KLLA0_E05765g,S. cerevisiae,gene-YJR112W-A,Cluster5122
S. cerevisiae,gene-YGR106C,K. lactis,gene:KLLA0_D15334g,Cluster5124
S. cerevisiae,gene-YDR357C,K. lactis,gene:KLLA0_E21495g,Cluster5126
K. lactis,gene:KLLA0_C17094g,S. cerevisiae,gene-YGL183C,Cluster5134
S. cerevisiae,gene-YER048C,K. lactis,gene:KLLA0_E04423g,Cluster5135
S. cerevisiae,gene-YIR004W,K. lactis,gene:KLLA0_D13464g,Cluster5136
S. cerevisiae,gene-YNL077W,K. lactis,gene:KLLA0_E07899g,Cluster5137
S. cerevisiae,gene-YJR002W,K. lactis,gene:KLLA0_D09757g,Cluster5138
K. lactis,gene:KLLA0_B07997g,S. cerevisiae,gene-YGR063C,Cluster5139
S. cerevisiae,gene-YDL105W,K. lactis,gene:KLLA0_D09933g,Cluster5140
K. lactis,gene:KLLA0_B04972g,S. cerevisiae,gene-YML066C,Cluster5141
S. cerevisiae,gene-YMR214W,K. lactis,gene:KLLA0_C07260g,Cluster5142
S. cerevisiae,gene-YLR090W,K. lactis,gene:KLLA0_F19184g,Cluster5143
K. lactis,gene:KLLA0_C08393g,S. cerevisiae,gene-YIL048W,Cluster5145
S. cerevisiae,gene-YMR160W,K. lactis,gene:KLLA0_E01563g,Cluster5151
S. cerevisiae,gene-YER034W,K. lactis,gene:KLLA0_A01496g,Cluster516
S. cerevisiae,gene-YDR086C,K. lactis,gene:KLLA0_C11957g,Cluster5176
S. cerevisiae,gene-YDR254W,K. lactis,gene:KLLA0_D11770g,Cluster5178
K. lactis,gene:KLLA0_E19185g,S. cerevisiae,gene-YPL189W,Cluster5179
K. lactis,gene:KLLA0_E19185g,S. cerevisiae,gene-YGL084C,Cluster5179
S. cerevisiae,gene-YPR190C,K. lactis,gene:KLLA0_B03542g,Cluster5181
S. cerevisiae,gene-YGL127C,K. lactis,gene:KLLA0_C05786g,Cluster5182
K. lactis,gene:KLLA0_B01353g,S. cerevisiae,gene-YDR443C,Cluster5183
K. lactis,gene:KLLA0_F23694g,S. cerevisiae,gene-YOR112W,Cluster5184
K. lactis,gene:KLLA0_F11935g,S. cerevisiae,gene-YDR105C,Cluster5185
K. lactis,gene:KLLA0_C10670g,S. cerevisiae,gene-YHR039C-A,Cluster5186
K. lactis,gene:KLLA0_F25234g,S. cerevisiae,gene-YFL022C,Cluster5187
S. cerevisiae,gene-YNL253W,K. lactis,gene:KLLA0_C02849g,Cluster519
K. lactis,gene:KLLA0_D07304g,S. cerevisiae,gene-YPL140C,Cluster5191
K. lactis,gene:KLLA0_A04147g,S. cerevisiae,gene-YDR214W,Cluster5193
S. cerevisiae,gene-YOL016C,K. lactis,gene:KLLA0_F23155g,Cluster5197
K. lactis,gene:KLLA0_A04840g,S. cerevisiae,gene-YGL018C,Cluster5198
S. cerevisiae,gene-YIL156W,K. lactis,gene:KLLA0_A00396g,Cluster52
S. cerevisiae,gene-YKR098C,K. lactis,gene:KLLA0_A00396g,Cluster52
S. cerevisiae,gene-YLR383W,K. lactis,gene:KLLA0_E05303g,Cluster5200
S. cerevisiae,gene-YNL164C,K. lactis,gene:KLLA0_D07920g,Cluster5201
S. cerevisiae,gene-YDR061W,K. lactis,gene:KLLA0_D02156g,Cluster5203
S. cerevisiae,gene-YNL251C,K. lactis,gene:KLLA0_C02893g,Cluster5204
S. cerevisiae,gene-YCR028C,K. lactis,gene:KLLA0_A06193g,Cluster5205
S. cerevisiae,gene-YDR421W,K. lactis,gene:KLLA0_A01804g,Cluster5206
S. cerevisiae,gene-YLR004C,K. lactis,gene:KLLA0_E09571g,Cluster5207
K. lactis,gene:KLLA0_F02728g,S. cerevisiae,gene-YBR149W,Cluster5208
S. cerevisiae,gene-YKL015W,K. lactis,gene:KLLA0_E18129g,Cluster5209
K. lactis,gene:KLLA0_D16390g,S. cerevisiae,gene-YLR129W,Cluster521
S. cerevisiae,gene-YOR019W,K. lactis,gene:KLLA0_F02684g,Cluster5211
S. cerevisiae,gene-YDR475C,K. lactis,gene:KLLA0_F02684g,Cluster5211
S. cerevisiae,gene-YBR103W,K. lactis,gene:KLLA0_E11331g,Cluster522
K. lactis,gene:KLLA0_A11770g,S. cerevisiae,gene-YKR039W,Cluster5226
K. lactis,gene:KLLA0_A11770g,S. cerevisiae,gene-YGR191W,Cluster5226
K. lactis,gene:KLLA0_C04147g,S. cerevisiae,gene-YDL019C,Cluster523
S. cerevisiae,gene-YJL212C,K. lactis,gene:KLLA0_E00397g,Cluster5230
S. cerevisiae,gene-YDL132W,K. lactis,gene:KLLA0_F05467g,Cluster5239
S. cerevisiae,gene-YMR146C,K. lactis,gene:KLLA0_F07403g,Cluster524
S. cerevisiae,gene-YNL292W,K. lactis,gene:KLLA0_E13157g,Cluster5241
S. cerevisiae,gene-YLR056W,K. lactis,gene:KLLA0_F08855g,Cluster5242
S. cerevisiae,gene-YNL323W,K. lactis,gene:KLLA0_E02179g,Cluster5243
K. lactis,gene:KLLA0_C17930g,S. cerevisiae,gene-YLR329W,Cluster5244
S. cerevisiae,gene-YJR143C,K. lactis,gene:KLLA0_B03762g,Cluster5245
K. lactis,gene:KLLA0_E03675g,S. cerevisiae,gene-YDR464W,Cluster5248
S. cerevisiae,gene-YGL175C,K. lactis,gene:KLLA0_F22429g,Cluster5253
S. cerevisiae,gene-YNL182C,K. lactis,gene:KLLA0_D08371g,Cluster526
S. cerevisiae,gene-YCR057C,K. lactis,gene:KLLA0_C08976g,Cluster527
K. lactis,gene:KLLA0_A07106g,S. cerevisiae,gene-YOR026W,Cluster528
S. cerevisiae,gene-YLR307C-A,K. lactis,gene:KLLA0_C17237g,Cluster5283
K. lactis,gene:KLLA0_E18195g,S. cerevisiae,gene-YIR023W,Cluster5284
S. cerevisiae,gene-YMR019W,K. lactis,gene:KLLA0_E02663g,Cluster5285
K. lactis,gene:KLLA0_D10197g,S. cerevisiae,gene-YML099C,Cluster5287
K. lactis,gene:KLLA0_F13772g,S. cerevisiae,gene-YMR093W,Cluster529
K. lactis,gene:KLLA0_D00638g,S. cerevisiae,gene-YPL268W,Cluster5294
S. cerevisiae,gene-YJR060W,K. lactis,gene:KLLA0_B13761g,Cluster5295
K. lactis,gene:KLLA0_A05225g,S. cerevisiae,gene-YHR168W,Cluster53
K. lactis,gene:KLLA0_D08536g,S. cerevisiae,gene-YDL217C,Cluster530
K. lactis,gene:KLLA0_C13299g,S. cerevisiae,gene-YNL100W,Cluster5303
S. cerevisiae,gene-YGL089C,K. lactis,gene:KLLA0_E19075g,Cluster5313
K. lactis,gene:KLLA0_A04818g,S. cerevisiae,gene-YGL019W,Cluster5316
K. lactis,gene:KLLA0_A11440g,S. cerevisiae,gene-YEL018W,Cluster5329
K. lactis,gene:KLLA0_A11396g,S. cerevisiae,gene-YEL017W,Cluster5330
S. cerevisiae,gene-YHR193C,K. lactis,gene:KLLA0_B04290g,Cluster5338
S. cerevisiae,gene-YAR050W,K. lactis,gene:KLLA0_F20031g,Cluster5345
K. lactis,gene:KLLA0_F20031g,S. cerevisiae,gene-YLR110C,Cluster5345
K. lactis,gene:KLLA0_B02607g,S. cerevisiae,gene-YLR413W,Cluster5346
K. lactis,gene:KLLA0_B02607g,S. cerevisiae,gene-YKL187C,Cluster5346
K. lactis,gene:KLLA0_E09461g,S. cerevisiae,gene-YLR008C,Cluster5347
S. cerevisiae,gene-YLR073C,K. lactis,gene:KLLA0_D05577g,Cluster5349
K. lactis,gene:KLLA0_E18569g,S. cerevisiae,gene-YMR069W,Cluster5353
K. lactis,gene:KLLA0_E18283g,S. cerevisiae,gene-YMR090W,Cluster5354
K. lactis,gene:KLLA0_C09306g,S. cerevisiae,gene-YER081W,Cluster5355
K. lactis,gene:KLLA0_C09306g,S. cerevisiae,gene-YIL074C,Cluster5355
K. lactis,gene:KLLA0_B00781g,S. cerevisiae,gene-YDR424C,Cluster5356
S. cerevisiae,gene-YPL010W,K. lactis,gene:KLLA0_F27313g,Cluster5357
K. lactis,gene:KLLA0_F05137g,S. cerevisiae,gene-YLR218C,Cluster5358
S. cerevisiae,gene-YER014W,K. lactis,gene:KLLA0_B11616g,Cluster5359
K. lactis,gene:KLLA0_C17446g,S. cerevisiae,gene-YPR020W,Cluster5360
K. lactis,gene:KLLA0_F03795g,S. cerevisiae,gene-YIL106W,Cluster5361
K. lactis,gene:KLLA0_B12826g,S. cerevisiae,gene-YKL120W,Cluster5363
S. cerevisiae,gene-YJR004C,K. lactis,gene:KLLA0_E09681g,Cluster5364
S. cerevisiae,gene-YOR143C,K. lactis,gene:KLLA0_E03257g,Cluster5367
S. cerevisiae,gene-YHR205W,K. lactis,gene:KLLA0_B03586g,Cluster5368
S. cerevisiae,gene-YGR257C,K. lactis,gene:KLLA0_A09383g,Cluster5369
S. cerevisiae,gene-YDL087C,K. lactis,gene:KLLA0_F07249g,Cluster5381
K. lactis,gene:KLLA0_F00748g,S. cerevisiae,gene-YOR194C,Cluster5385
S. cerevisiae,gene-YIR042C,K. lactis,gene:KLLA0_D06215g,Cluster5394
K. lactis,gene:KLLA0_F02079g,S. cerevisiae,gene-YBR262C,Cluster5395
S. cerevisiae,gene-YDL101C,K. lactis,gene:KLLA0_E01585g,Cluster54
K. lactis,gene:KLLA0_D18161g,S. cerevisiae,gene-YDR179W-A,Cluster5414
K. lactis,gene:KLLA0_C13948g,S. cerevisiae,gene-YMR302C,Cluster5415
S. cerevisiae,gene-YJL104W,K. lactis,gene:KLLA0_F13860g,Cluster5417
S. cerevisiae,gene-YER019C-A,K. lactis,gene:KLLA0_E19823g,Cluster5418
S. cerevisiae,gene-YDR391C,K. lactis,gene:KLLA0_C16511g,Cluster5431
K. lactis,gene:KLLA0_B13255g,S. cerevisiae,gene-YKR002W,Cluster5433
K. lactis,gene:KLLA0_B02827g,S. cerevisiae,gene-YLR409C,Cluster5444
S. cerevisiae,gene-YJL147C,K. lactis,gene:KLLA0_A05929g,Cluster5451
S. cerevisiae,gene-YPL099C,K. lactis,gene:KLLA0_E24311g,Cluster5452
K. lactis,gene:KLLA0_D01045g,S. cerevisiae,gene-YEL061C,Cluster5453
K. lactis,gene:KLLA0_E21781g,S. cerevisiae,gene-YDR267C,Cluster5454
K. lactis,gene:KLLA0_A06281g,S. cerevisiae,gene-YJL179W,Cluster5456
S. cerevisiae,gene-YIR012W,K. lactis,gene:KLLA0_D15873g,Cluster5458
K. lactis,gene:KLLA0_F12562g,S. cerevisiae,gene-YBL024W,Cluster5467
K. lactis,gene:KLLA0_D10780g,S. cerevisiae,gene-YJR118C,Cluster5468
S. cerevisiae,gene-YEL015W,K. lactis,gene:KLLA0_A11308g,Cluster5469
K. lactis,gene:KLLA0_D05533g,S. cerevisiae,gene-YLR071C,Cluster5470
K. lactis,gene:KLLA0_C19272g,S. cerevisiae,gene-YHL040C,Cluster5481
K. lactis,gene:KLLA0_C00220g,S. cerevisiae,gene-YHL047C,Cluster5482
K. lactis,gene:KLLA0_E13553g,S. cerevisiae,gene-YER124C,Cluster5488
S. cerevisiae,gene-YNL011C,K. lactis,gene:KLLA0_F12276g,Cluster5489
K. lactis,gene:KLLA0_A08932g,S. cerevisiae,gene-YAR008W,Cluster5490
S. cerevisiae,gene-YDR005C,K. lactis,gene:KLLA0_E17535g,Cluster5491
S. cerevisiae,gene-YJL093C,K. lactis,gene:KLLA0_F14212g,Cluster5492
K. lactis,gene:KLLA0_C06182g,S. cerevisiae,gene-YOL004W,Cluster5493
S. cerevisiae,gene-YMR179W,K. lactis,gene:KLLA0_C16093g,Cluster5494
S. cerevisiae,gene-YOL008W,K. lactis,gene:KLLA0_C06050g,Cluster5495
K. lactis,gene:KLLA0_C12353g,S. cerevisiae,gene-YDR495C,Cluster5496
S. cerevisiae,gene-YPL149W,K. lactis,gene:KLLA0_F11363g,Cluster5497
K. lactis,gene:KLLA0_E07239g,S. cerevisiae,gene-YNL313C,Cluster5498
K. lactis,gene:KLLA0_D14806g,S. cerevisiae,gene-YGR090W,Cluster5499
K. lactis,gene:KLLA0_E01101g,S. cerevisiae,gene-YJR101W,Cluster55
K. lactis,gene:KLLA0_F18975g,S. cerevisiae,gene-YLR084C,Cluster5500
K. lactis,gene:KLLA0_C07953g,S. cerevisiae,gene-YIL063C,Cluster5501
K. lactis,gene:KLLA0_C12969g,S. cerevisiae,gene-YAL041W,Cluster5513
K. lactis,gene:KLLA0_C02651g,S. cerevisiae,gene-YNL260C,Cluster5514
S. cerevisiae,gene-YGL029W,K. lactis,gene:KLLA0_E10781g,Cluster5515
K. lactis,gene:KLLA0_C11539g,S. cerevisiae,gene-YGR161C,Cluster5516
K. lactis,gene:KLLA0_A09295g,S. cerevisiae,gene-YHR181W,Cluster5517
K. lactis,gene:KLLA0_E16017g,S. cerevisiae,gene-YHR147C,Cluster5518
K. lactis,gene:KLLA0_E20989g,S. cerevisiae,gene-YNL320W,Cluster5519
K. lactis,gene:KLLA0_C13255g,S. cerevisiae,gene-YNL102W,Cluster5520
S. cerevisiae,gene-YMR165C,K. lactis,gene:KLLA0_D09867g,Cluster5521
K. lactis,gene:KLLA0_D16071g,S. cerevisiae,gene-YFR032C-A,Cluster5522
S. cerevisiae,gene-YNL005C,K. lactis,gene:KLLA0_F12386g,Cluster5523
S. cerevisiae,gene-YJR121W,K. lactis,gene:KLLA0_D10703g,Cluster5535
K. lactis,gene:KLLA0_E24531g,S. cerevisiae,gene-YBR172C,Cluster5536
K. lactis,gene:KLLA0_E24531g,S. cerevisiae,gene-YPL105C,Cluster5536
S. cerevisiae,gene-YNL063W,K. lactis,gene:KLLA0_F03355g,Cluster5537
S. cerevisiae,gene-YBL055C,K. lactis,gene:KLLA0_E19955g,Cluster5538
S. cerevisiae,gene-YJL159W,K. lactis,gene:KLLA0_B07447g,Cluster5539
S. cerevisiae,gene-YKL163W,K. lactis,gene:KLLA0_B07370g,Cluster5540
K. lactis,gene:KLLA0_B07370g,S. cerevisiae,gene-YJL160C,Cluster5540
S. cerevisiae,gene-YKL164C,K. lactis,gene:KLLA0_B07392g,Cluster5542
S. cerevisiae,gene-YJR148W,K. lactis,gene:KLLA0_A10307g,Cluster5544
K. lactis,gene:KLLA0_A10307g,S. cerevisiae,gene-YHR208W,Cluster5544
K. lactis,gene:KLLA0_A02255g,S. cerevisiae,gene-YDR407C,Cluster5545
K. lactis,gene:KLLA0_E15731g,S. cerevisiae,gene-YGR231C,Cluster5549
S. cerevisiae,gene-YDL190C,K. lactis,gene:KLLA0_F05269g,Cluster5550
K. lactis,gene:KLLA0_A03179g,S. cerevisiae,gene-YGR023W,Cluster5551
S. cerevisiae,gene-YKL033W,K. lactis,gene:KLLA0_F25762g,Cluster5554
S. cerevisiae,gene-YBR231C,K. lactis,gene:KLLA0_F10725g,Cluster5555
K. lactis,gene:KLLA0_C08107g,S. cerevisiae,gene-YER065C,Cluster5558
K. lactis,gene:KLLA0_D02992g,S. cerevisiae,gene-YKL190W,Cluster5560
S. cerevisiae,gene-YKR007W,K. lactis,gene:KLLA0_A02937g,Cluster5574
K. lactis,gene:KLLA0_F27379g,S. cerevisiae,gene-YCR076C,Cluster5576
S. cerevisiae,gene-YBR253W,K. lactis,gene:KLLA0_D15719g,Cluster5578
S. cerevisiae,gene-YDR288W,K. lactis,gene:KLLA0_D08734g,Cluster5580
S. cerevisiae,gene-YGR234W,K. lactis,gene:KLLA0_B14476g,Cluster5581
S. cerevisiae,gene-YHL020C,K. lactis,gene:KLLA0_F25388g,Cluster5584
K. lactis,gene:KLLA0_F20570g,S. cerevisiae,gene-YER134C,Cluster5585
S. cerevisiae,gene-YEL058W,K. lactis,gene:KLLA0_D00858g,Cluster5586
K. lactis,gene:KLLA0_F16214g,S. cerevisiae,gene-YOR052C,Cluster5587
S. cerevisiae,gene-YLL036C,K. lactis,gene:KLLA0_D03883g,Cluster5589
S. cerevisiae,gene-YPR026W,K. lactis,gene:KLLA0_E06645g,Cluster5593
S. cerevisiae,gene-YFL001W,K. lactis,gene:KLLA0_E14345g,Cluster5597
K. lactis,gene:KLLA0_F22176g,S. cerevisiae,gene-YDR347W,Cluster56
K. lactis,gene:KLLA0_C09669g,S. cerevisiae,gene-YOR257W,Cluster5606
K. lactis,gene:KLLA0_D04664g,S. cerevisiae,gene-YFR021W,Cluster5610
K. lactis,gene:KLLA0_F16445g,S. cerevisiae,gene-YOR060C,Cluster5614
S. cerevisiae,gene-YGR032W,K. lactis,gene:KLLA0_B05841g,Cluster5620
S. cerevisiae,gene-YLR342W,K. lactis,gene:KLLA0_B05841g,Cluster5620
S. cerevisiae,gene-YBL010C,K. lactis,gene:KLLA0_C11605g,Cluster5630
S. cerevisiae,gene-YBR096W,K. lactis,gene:KLLA0_B11968g,Cluster5632
S. cerevisiae,gene-YDR400W,K. lactis,gene:KLLA0_C06721g,Cluster5637
S. cerevisiae,gene-YDR072C,K. lactis,gene:KLLA0_E10187g,Cluster5638
K. lactis,gene:KLLA0_F16841g,S. cerevisiae,gene-YJR050W,Cluster5639
S. cerevisiae,gene-YDR434W,K. lactis,gene:KLLA0_B01045g,Cluster5641
S. cerevisiae,gene-YFL013C,K. lactis,gene:KLLA0_D07590g,Cluster5642
S. cerevisiae,gene-YLR240W,K. lactis,gene:KLLA0_D18645g,Cluster5643
K. lactis,gene:KLLA0_E03961g,S. cerevisiae,gene-YGR134W,Cluster5644
K. lactis,gene:KLLA0_D11506g,S. cerevisiae,gene-YFR050C,Cluster5647
S. cerevisiae,gene-YBR119W,K. lactis,gene:KLLA0_B08976g,Cluster5648
S. cerevisiae,gene-YBR119W,K. lactis,gene:KLLA0_B11594g,Cluster5648
K. lactis,gene:KLLA0_B08976g,S. cerevisiae,gene-YIR009W,Cluster5648
K. lactis,gene:KLLA0_B11594g,S. cerevisiae,gene-YIR009W,Cluster5648
S. cerevisiae,gene-YDL098C,K. lactis,gene:KLLA0_E01409g,Cluster5650
S. cerevisiae,gene-YMR156C,K. lactis,gene:KLLA0_E01387g,Cluster5651
K. lactis,gene:KLLA0_E20197g,S. cerevisiae,gene-YER094C,Cluster5652
S. cerevisiae,gene-YLR239C,K. lactis,gene:KLLA0_D18777g,Cluster5653
K. lactis,gene:KLLA0_F25806g,S. cerevisiae,gene-YMR076C,Cluster5654
S. cerevisiae,gene-YGR048W,K. lactis,gene:KLLA0_C02475g,Cluster5656
S. cerevisiae,gene-YBL058W,K. lactis,gene:KLLA0_E20043g,Cluster5657
K. lactis,gene:KLLA0_F04081g,S. cerevisiae,gene-YIL098C,Cluster5658
S. cerevisiae,gene-YOR336W,K. lactis,gene:KLLA0_F02409g,Cluster5659
K. lactis,gene:KLLA0_D14333g,S. cerevisiae,gene-YIL010W,Cluster5663
S. cerevisiae,gene-YGL172W,K. lactis,gene:KLLA0_F22363g,Cluster5665
K. lactis,gene:KLLA0_C05654g,S. cerevisiae,gene-YGL059W,Cluster5672
S. cerevisiae,gene-YIL042C,K. lactis,gene:KLLA0_E04533g,Cluster5674
S. cerevisiae,gene-YHR052W,K. lactis,gene:KLLA0_F21846g,Cluster5680
K. lactis,gene:KLLA0_F20724g,S. cerevisiae,gene-YLR234W,Cluster5682
S. cerevisiae,gene-YNL316C,K. lactis,gene:KLLA0_E07173g,Cluster5683
K. lactis,gene:KLLA0_F15268g,S. cerevisiae,gene-YNCJ0024W,Cluster5686
S. cerevisiae,gene-YDL166C,K. lactis,gene:KLLA0_D12386g,Cluster5687
K. lactis,gene:KLLA0_E06865g,S. cerevisiae,gene-YER120W,Cluster5689
K. lactis,gene:KLLA0_E06865g,S. cerevisiae,gene-YBL091C-A,Cluster5689
K. lactis,gene:KLLA0_C01969g,S. cerevisiae,gene-YLR187W,Cluster569
K. lactis,gene:KLLA0_C01969g,S. cerevisiae,gene-YNL278W,Cluster569
K. lactis,gene:KLLA0_F22275g,S. cerevisiae,gene-YGL036W,Cluster5690
K. lactis,gene:KLLA0_F16324g,S. cerevisiae,gene-YOR058C,Cluster5691
K. lactis,gene:KLLA0_C13926g,S. cerevisiae,gene-YNL085W,Cluster5692
K. lactis,gene:KLLA0_E23431g,S. cerevisiae,gene-YPL075W,Cluster5694
S. cerevisiae,gene-YMR111C,K. lactis,gene:KLLA0_B12496g,Cluster5697
K. lactis,gene:KLLA0_E17117g,S. cerevisiae,gene-YHR083W,Cluster57
S. cerevisiae,gene-YGL205W,K. lactis,gene:KLLA0_F09933g,Cluster570
S. cerevisiae,gene-YKL004W,K. lactis,gene:KLLA0_B13387g,Cluster5702
K. lactis,gene:KLLA0_F26807g,S. cerevisiae,gene-YMR042W,Cluster5703
K. lactis,gene:KLLA0_E23893g,S. cerevisiae,gene-YBR185C,Cluster5707
S. cerevisiae,gene-YER089C,K. lactis,gene:KLLA0_E19977g,Cluster571
K. lactis,gene:KLLA0_E19977g,S. cerevisiae,gene-YBL056W,Cluster571
K. lactis,gene:KLLA0_F14861g,S. cerevisiae,gene-YHR086W,Cluster5710
K. lactis,gene:KLLA0_C14388g,S. cerevisiae,gene-YOR319W,Cluster5711
K. lactis,gene:KLLA0_D07326g,S. cerevisiae,gene-YOR232W,Cluster5712
S. cerevisiae,gene-YNL197C,K. lactis,gene:KLLA0_F20834g,Cluster5713
K. lactis,gene:KLLA0_F20834g,S. cerevisiae,gene-YDL224C,Cluster5713
S. cerevisiae,gene-YDR432W,K. lactis,gene:KLLA0_B00979g,Cluster5714
S. cerevisiae,gene-YPL178W,K. lactis,gene:KLLA0_B10472g,Cluster5716
S. cerevisiae,gene-YKL135C,K. lactis,gene:KLLA0_E12255g,Cluster5718
K. lactis,gene:KLLA0_F22561g,S. cerevisiae,gene-YJL016W,Cluster572
K. lactis,gene:KLLA0_F07799g,S. cerevisiae,gene-YOL041C,Cluster5720
K. lactis,gene:KLLA0_B02541g,S. cerevisiae,gene-YLR417W,Cluster5722
S. cerevisiae,gene-YNL308C,K. lactis,gene:KLLA0_E07393g,Cluster5723
S. cerevisiae,gene-YLR308W,K. lactis,gene:KLLA0_C17226g,Cluster5724
S. cerevisiae,gene-YOL137W,K. lactis,gene:KLLA0_E07063g,Cluster573
K. lactis,gene:KLLA0_E06931g,S. cerevisiae,gene-YER119C,Cluster5737
S. cerevisiae,gene-YGR195W,K. lactis,gene:KLLA0_D09625g,Cluster5738
S. cerevisiae,gene-YCL016C,K. lactis,gene:KLLA0_D04972g,Cluster5739
S. cerevisiae,gene-YLR092W,K. lactis,gene:KLLA0_F19338g,Cluster5740
S. cerevisiae,gene-YBR294W,K. lactis,gene:KLLA0_F19338g,Cluster5740
K. lactis,gene:KLLA0_C17941g,S. cerevisiae,gene-YGR016W,Cluster5749
K. lactis,gene:KLLA0_D02728g,S. cerevisiae,gene-YLR424W,Cluster575
S. cerevisiae,gene-YOR217W,K. lactis,gene:KLLA0_D06897g,Cluster5754
K. lactis,gene:KLLA0_F00792g,S. cerevisiae,gene-YPL113C,Cluster5759
K. lactis,gene:KLLA0_F20207g,S. cerevisiae,gene-YLR271W,Cluster576
S. cerevisiae,gene-YBR173C,K. lactis,gene:KLLA0_E24509g,Cluster5761
K. lactis,gene:KLLA0_D15224g,S. cerevisiae,gene-YGR101W,Cluster5762
S. cerevisiae,gene-YOR160W,K. lactis,gene:KLLA0_A02321g,Cluster5763
K. lactis,gene:KLLA0_F24024g,S. cerevisiae,gene-YHR116W,Cluster5764
K. lactis,gene:KLLA0_C15257g,S. cerevisiae,gene-YDR237W,Cluster5765
K. lactis,gene:KLLA0_E12783g,S. cerevisiae,gene-YHR071W,Cluster5766
S. cerevisiae,gene-YPR153W,K. lactis,gene:KLLA0_E03895g,Cluster5767
S. cerevisiae,gene-YPR155C,K. lactis,gene:KLLA0_E03851g,Cluster5768
K. lactis,gene:KLLA0_B04136g,S. cerevisiae,gene-YJR134C,Cluster5769
K. lactis,gene:KLLA0_C13365g,S. cerevisiae,gene-YOR103C,Cluster5771
S. cerevisiae,gene-YEL021W,K. lactis,gene:KLLA0_E22771g,Cluster5773
S. cerevisiae,gene-YGL246C,K. lactis,gene:KLLA0_E12893g,Cluster5774
S. cerevisiae,gene-YDL179W,K. lactis,gene:KLLA0_E13223g,Cluster5775
K. lactis,gene:KLLA0_E13223g,S. cerevisiae,gene-YNL289W,Cluster5775
K. lactis,gene:KLLA0_E13685g,S. cerevisiae,gene-YJL010C,Cluster5777
S. cerevisiae,gene-YMR095C,K. lactis,gene:KLLA0_A00352g,Cluster578
K. lactis,gene:KLLA0_E20527g,S. cerevisiae,gene-YBL075C,Cluster5781
K. lactis,gene:KLLA0_B00803g,S. cerevisiae,gene-YDR425W,Cluster5784
S. cerevisiae,gene-YBR125C,K. lactis,gene:KLLA0_B08844g,Cluster579
K. lactis,gene:KLLA0_E03191g,S. cerevisiae,gene-YOR140W,Cluster5794
S. cerevisiae,gene-YOL143C,K. lactis,gene:KLLA0_E01959g,Cluster5796
S. cerevisiae,gene-YPR156C,K. lactis,gene:KLLA0_E03829g,Cluster5803
S. cerevisiae,gene-YML058W,K. lactis,gene:KLLA0_B05423g,Cluster5805
K. lactis,gene:KLLA0_B05423g,S. cerevisiae,gene-YLR437C,Cluster5805
K. lactis,gene:KLLA0_A03355g,S. cerevisiae,gene-YAL053W,Cluster5808
K. lactis,gene:KLLA0_A03355g,S. cerevisiae,gene-YOR365C,Cluster5808
K. lactis,gene:KLLA0_C14872g,S. cerevisiae,gene-YDR460W,Cluster5837
S. cerevisiae,gene-YKL063C,K. lactis,gene:KLLA0_F26939g,Cluster5842
K. lactis,gene:KLLA0_B01177g,S. cerevisiae,gene-YML018C,Cluster5860
K. lactis,gene:KLLA0_B01309g,S. cerevisiae,gene-YDR441C,Cluster5862
K. lactis,gene:KLLA0_B01309g,S. cerevisiae,gene-YML022W,Cluster5862
S. cerevisiae,gene-YDR071C,K. lactis,gene:KLLA0_E10231g,Cluster5864
S. cerevisiae,gene-YMR308C,K. lactis,gene:KLLA0_C14157g,Cluster5865
S. cerevisiae,gene-YDR009W,K. lactis,gene:KLLA0_F08393g,Cluster5866
K. lactis,gene:KLLA0_E15599g,S. cerevisiae,gene-YGR235C,Cluster5867
K. lactis,gene:KLLA0_E02245g,S. cerevisiae,gene-YDR370C,Cluster5868
S. cerevisiae,gene-YKR021W,K. lactis,gene:KLLA0_F14443g,Cluster5869
S. cerevisiae,gene-YJL084C,K. lactis,gene:KLLA0_F14443g,Cluster5869
K. lactis,gene:KLLA0_B07887g,S. cerevisiae,gene-YGR068C,Cluster5870
K. lactis,gene:KLLA0_C14113g,S. cerevisiae,gene-YMR307W,Cluster5871
S. cerevisiae,gene-YMR307W,K. lactis,gene:KLLA0_C14091g,Cluster5871
K. lactis,gene:KLLA0_C11033g,S. cerevisiae,gene-YKL157W,Cluster5872
K. lactis,gene:KLLA0_C11033g,S. cerevisiae,gene-YHR047C,Cluster5872
S. cerevisiae,gene-YHR167W,K. lactis,gene:KLLA0_A05247g,Cluster5875
S. cerevisiae,gene-YPR046W,K. lactis,gene:KLLA0_E05523g,Cluster5903
K. lactis,gene:KLLA0_F24728g,S. cerevisiae,gene-YOL064C,Cluster5904
