species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_B05423g,C. albicans,orf19.5642,Cluster5805
C. albicans,orf19.2198,K. lactis,gene:KLLA0_A03355g,Cluster5808
C. albicans,orf19.567,K. lactis,gene:KLLA0_C14872g,Cluster5837
K. lactis,gene:KLLA0_B01177g,C. albicans,orf19.7427,Cluster5860
K. lactis,gene:KLLA0_B01309g,C. albicans,orf19.1448,Cluster5862
K. lactis,gene:KLLA0_E10231g,C. albicans,orf19.1465,Cluster5864
K. lactis,gene:KLLA0_C14157g,C. albicans,orf19.5085,Cluster5865
C. albicans,orf19.3670,K. lactis,gene:KLLA0_F08393g,Cluster5866
K. lactis,gene:KLLA0_E15599g,C. albicans,orf19.415,Cluster5867
C. albicans,orf19.639,K. lactis,gene:KLLA0_E02245g,Cluster5868
C. albicans,orf19.5605,K. lactis,gene:KLLA0_F14443g,Cluster5869
C. albicans,orf19.3041,K. lactis,gene:KLLA0_B07887g,Cluster5870
C. albicans,orf19.6081,K. lactis,gene:KLLA0_C14113g,Cluster5871
C. albicans,orf19.6081,K. lactis,gene:KLLA0_C14091g,Cluster5871
C. albicans,orf19.5197,K. lactis,gene:KLLA0_C11033g,Cluster5872
K. lactis,gene:KLLA0_F24728g,C. albicans,orf19.99,Cluster5904
C. albicans,orf19.5275,K. lactis,gene:KLLA0_C01804g,Cluster5905
K. lactis,gene:KLLA0_F13266g,C. albicans,orf19.773,Cluster5906
C. albicans,orf19.7079,K. lactis,gene:KLLA0_D04994g,Cluster5907
K. lactis,gene:KLLA0_F12210g,C. albicans,orf19.4152,Cluster5908
C. albicans,orf19.7193,K. lactis,gene:KLLA0_B12760g,Cluster5909
C. albicans,orf19.2066,K. lactis,gene:KLLA0_B04444g,Cluster591
C. albicans,orf19.7332,K. lactis,gene:KLLA0_C16115g,Cluster5911
K. lactis,gene:KLLA0_D04444g,C. albicans,orf19.2871,Cluster5912
K. lactis,gene:KLLA0_F19063g,C. albicans,orf19.4904,Cluster5914
K. lactis,gene:KLLA0_B14322g,C. albicans,orf19.3445,Cluster5916
K. lactis,gene:KLLA0_E05919g,C. albicans,orf19.2518,Cluster5917
C. albicans,orf19.5580,K. lactis,gene:KLLA0_E06975g,Cluster5929
C. albicans,orf19.1305,K. lactis,gene:KLLA0_E12761g,Cluster5930
K. lactis,gene:KLLA0_F07227g,C. albicans,orf19.5040,Cluster5933
C. albicans,orf19.2574,K. lactis,gene:KLLA0_D05159g,Cluster5934
C. albicans,orf19.7256,K. lactis,gene:KLLA0_E10209g,Cluster595
K. lactis,gene:KLLA0_A11572g,C. albicans,orf19.2832,Cluster5955
C. albicans,orf19.498,K. lactis,gene:KLLA0_A11660g,Cluster5956
K. lactis,gene:KLLA0_F05071g,C. albicans,orf19.7655,Cluster5957
K. lactis,gene:KLLA0_B03850g,C. albicans,orf19.6719,Cluster5958
C. albicans,orf19.968,K. lactis,gene:KLLA0_D08624g,Cluster5959
K. lactis,gene:KLLA0_E04929g,C. albicans,orf19.4340.1,Cluster596
C. albicans,orf19.2598,K. lactis,gene:KLLA0_F02541g,Cluster5960
K. lactis,gene:KLLA0_E10451g,C. albicans,orf19.516,Cluster5961
C. albicans,orf19.2081,K. lactis,gene:KLLA0_F17369g,Cluster5962
C. albicans,orf19.6850,K. lactis,gene:KLLA0_D11704g,Cluster5964
C. albicans,orf19.4123,K. lactis,gene:KLLA0_A11594g,Cluster5965
K. lactis,gene:KLLA0_A11605g,C. albicans,orf19.1150.1,Cluster5966
C. albicans,orf19.1183,K. lactis,gene:KLLA0_F23870g,Cluster5967
C. albicans,orf19.5486.1,K. lactis,gene:KLLA0_D09284g,Cluster597
C. albicans,orf19.7116,K. lactis,gene:KLLA0_E02311g,Cluster5978
C. albicans,orf19.4059,K. lactis,gene:KLLA0_F01551g,Cluster5979
C. albicans,orf19.6135.1,K. lactis,gene:KLLA0_B05203g,Cluster598
C. albicans,orf19.758,K. lactis,gene:KLLA0_B09020g,Cluster5980
K. lactis,gene:KLLA0_E16457g,C. albicans,orf19.4305.1,Cluster599
C. albicans,orf19.2621,K. lactis,gene:KLLA0_B00627g,Cluster600
C. albicans,orf19.7509.2,K. lactis,gene:KLLA0_E02575g,Cluster601
C. albicans,orf19.1936,K. lactis,gene:KLLA0_A03806g,Cluster6017
C. albicans,orf19.2639.1,K. lactis,gene:KLLA0_E22881g,Cluster602
C. albicans,orf19.2360,K. lactis,gene:KLLA0_E15357g,Cluster6021
C. albicans,orf19.7534,K. lactis,gene:KLLA0_E16545g,Cluster6023
K. lactis,gene:KLLA0_F03190g,C. albicans,orf19.3221,Cluster6024
K. lactis,gene:KLLA0_C18568g,C. albicans,orf19.223,Cluster6027
C. albicans,orf19.6881,K. lactis,gene:KLLA0_F08129g,Cluster6030
K. lactis,gene:KLLA0_C05764g,C. albicans,orf19.789,Cluster6031
K. lactis,gene:KLLA0_E12827g,C. albicans,orf19.4736,Cluster6032
C. albicans,orf19.209,K. lactis,gene:KLLA0_C08261g,Cluster6033
K. lactis,gene:KLLA0_F20944g,C. albicans,orf19.686,Cluster6034
K. lactis,gene:KLLA0_D08349g,C. albicans,orf19.6233,Cluster6035
C. albicans,orf19.6406,K. lactis,gene:KLLA0_C11297g,Cluster6037
K. lactis,gene:KLLA0_E00969g,C. albicans,orf19.1180,Cluster6041
K. lactis,gene:KLLA0_C13772g,C. albicans,orf19.2209,Cluster6042
K. lactis,gene:KLLA0_D08866g,C. albicans,orf19.3616,Cluster6051
K. lactis,gene:KLLA0_D05467g,C. albicans,orf19.4932,Cluster6052
C. albicans,orf19.5505,K. lactis,gene:KLLA0_F06578g,Cluster6055
C. albicans,orf19.6085,K. lactis,gene:KLLA0_F04675g,Cluster6057
K. lactis,gene:KLLA0_D16324g,C. albicans,orf19.6821,Cluster6059
K. lactis,gene:KLLA0_C04818g,C. albicans,orf19.5484,Cluster6060
C. albicans,orf19.5483,K. lactis,gene:KLLA0_C04862g,Cluster6061
K. lactis,gene:KLLA0_A06776g,C. albicans,orf19.846,Cluster6063
C. albicans,orf19.2439.1,K. lactis,gene:KLLA0_E13839g,Cluster6064
C. albicans,orf19.1837,K. lactis,gene:KLLA0_E10099g,Cluster6065
K. lactis,gene:KLLA0_B07667g,C. albicans,orf19.6261,Cluster6066
K. lactis,gene:KLLA0_A08107g,C. albicans,orf19.6082,Cluster6067
K. lactis,gene:KLLA0_C04345g,C. albicans,orf19.3561,Cluster6068
K. lactis,gene:KLLA0_F20053g,C. albicans,orf19.895,Cluster6069
C. albicans,orf19.4979,K. lactis,gene:KLLA0_F22297g,Cluster6070
C. albicans,orf19.6260,K. lactis,gene:KLLA0_C03476g,Cluster6071
K. lactis,gene:KLLA0_E06447g,C. albicans,orf19.5901,Cluster6072
C. albicans,orf19.4826,K. lactis,gene:KLLA0_F04103g,Cluster6083
C. albicans,orf19.2965,K. lactis,gene:KLLA0_E01497g,Cluster6084
C. albicans,orf19.4183,K. lactis,gene:KLLA0_B09460g,Cluster6085
K. lactis,gene:KLLA0_E13289g,C. albicans,orf19.759,Cluster6086
K. lactis,gene:KLLA0_F26653g,C. albicans,orf19.1047,Cluster6087
K. lactis,gene:KLLA0_D07260g,C. albicans,orf19.3018,Cluster6088
K. lactis,gene:KLLA0_A06974g,C. albicans,orf19.878,Cluster6089
K. lactis,gene:KLLA0_C16203g,C. albicans,orf19.2476,Cluster6091
K. lactis,gene:KLLA0_F02882g,C. albicans,orf19.7221,Cluster6092
K. lactis,gene:KLLA0_C17842g,C. albicans,orf19.2727,Cluster6093
C. albicans,orf19.2150,K. lactis,gene:KLLA0_E14037g,Cluster6104
K. lactis,gene:KLLA0_D19833g,C. albicans,orf19.4757,Cluster6105
C. albicans,orf19.2882,K. lactis,gene:KLLA0_D04356g,Cluster6107
C. albicans,orf19.120,K. lactis,gene:KLLA0_A02167g,Cluster6121
C. albicans,orf19.119,K. lactis,gene:KLLA0_A02167g,Cluster6121
K. lactis,gene:KLLA0_E14015g,C. albicans,orf19.2446,Cluster6123
C. albicans,orf19.600,K. lactis,gene:KLLA0_E15335g,Cluster6125
C. albicans,orf19.5204,K. lactis,gene:KLLA0_F03927g,Cluster6126
K. lactis,gene:KLLA0_D18238g,C. albicans,orf19.3083,Cluster6128
K. lactis,gene:KLLA0_E01211g,C. albicans,orf19.6178,Cluster6129
K. lactis,gene:KLLA0_C16401g,C. albicans,orf19.2717,Cluster6130
C. albicans,orf19.5543,K. lactis,gene:KLLA0_D17182g,Cluster6131
K. lactis,gene:KLLA0_C07403g,C. albicans,orf19.4816,Cluster6132
C. albicans,orf19.6800,K. lactis,gene:KLLA0_E19097g,Cluster6133
C. albicans,orf19.5480,K. lactis,gene:KLLA0_E19779g,Cluster6134
K. lactis,gene:KLLA0_B12848g,C. albicans,orf19.5236,Cluster6135
C. albicans,orf19.4028,K. lactis,gene:KLLA0_E17205g,Cluster6136
C. albicans,orf19.798,K. lactis,gene:KLLA0_D06831g,Cluster6137
K. lactis,gene:KLLA0_E04995g,C. albicans,orf19.7030,Cluster6138
K. lactis,gene:KLLA0_A07843g,C. albicans,orf19.3549,Cluster614
C. albicans,orf19.5074,K. lactis,gene:KLLA0_E03103g,Cluster6140
C. albicans,orf19.7295,K. lactis,gene:KLLA0_F02596g,Cluster6141
K. lactis,gene:KLLA0_B04686g,C. albicans,orf19.3003.1,Cluster6143
C. albicans,orf19.6496,K. lactis,gene:KLLA0_F23826g,Cluster6145
C. albicans,orf19.7124,K. lactis,gene:KLLA0_E11903g,Cluster6146
K. lactis,gene:KLLA0_F23243g,C. albicans,orf19.1839,Cluster615
C. albicans,orf19.1697,K. lactis,gene:KLLA0_C13673g,Cluster6152
K. lactis,gene:KLLA0_F17567g,C. albicans,orf19.2378,Cluster6157
K. lactis,gene:KLLA0_B04609g,C. albicans,orf19.302,Cluster6159
K. lactis,gene:KLLA0_D11792g,C. albicans,orf19.5198,Cluster6160
K. lactis,gene:KLLA0_C11495g,C. albicans,orf19.6090,Cluster6161
K. lactis,gene:KLLA0_C11473g,C. albicans,orf19.6091,Cluster6162
K. lactis,gene:KLLA0_F01815g,C. albicans,orf19.7152,Cluster6164
K. lactis,gene:KLLA0_F01727g,C. albicans,orf19.59,Cluster6166
K. lactis,gene:KLLA0_F26829g,C. albicans,orf19.5669,Cluster6169
C. albicans,orf19.7106,K. lactis,gene:KLLA0_D16588g,Cluster6171
C. albicans,orf19.1564,K. lactis,gene:KLLA0_B03091g,Cluster6172
C. albicans,orf19.3794,K. lactis,gene:KLLA0_F01463g,Cluster620
K. lactis,gene:KLLA0_C12397g,C. albicans,orf19.5432,Cluster6202
C. albicans,orf19.5802,K. lactis,gene:KLLA0_D01111g,Cluster621
K. lactis,gene:KLLA0_B04477g,C. albicans,orf19.5026,Cluster622
K. lactis,gene:KLLA0_C04389g,C. albicans,orf19.3138,Cluster6224
C. albicans,orf19.131.2,K. lactis,gene:KLLA0_B08415g,Cluster6225
C. albicans,orf19.4950,K. lactis,gene:KLLA0_E16721g,Cluster6230
K. lactis,gene:KLLA0_E18679g,C. albicans,orf19.2115,Cluster6231
K. lactis,gene:KLLA0_F05005g,C. albicans,orf19.2720,Cluster6232
K. lactis,gene:KLLA0_F04301g,C. albicans,orf19.2722,Cluster6233
K. lactis,gene:KLLA0_E07987g,C. albicans,orf19.1789.1,Cluster6234
K. lactis,gene:KLLA0_A06468g,C. albicans,orf19.5861,Cluster6235
K. lactis,gene:KLLA0_D05060g,C. albicans,orf19.1832,Cluster6236
K. lactis,gene:KLLA0_C09042g,C. albicans,orf19.2265,Cluster6239
C. albicans,orf19.4084,K. lactis,gene:KLLA0_B00583g,Cluster6253
C. albicans,orf19.4530.1,K. lactis,gene:KLLA0_E19053g,Cluster6265
C. albicans,orf19.4530.1,K. lactis,gene:KLLA0_F27819g,Cluster6265
C. albicans,orf19.839,K. lactis,gene:KLLA0_D16984g,Cluster6267
K. lactis,gene:KLLA0_C18909g,C. albicans,orf19.5677,Cluster6268
K. lactis,gene:KLLA0_A09515g,C. albicans,orf19.2677,Cluster6280
C. albicans,orf19.2571,K. lactis,gene:KLLA0_E12079g,Cluster6283
K. lactis,gene:KLLA0_A05643g,C. albicans,orf19.3330,Cluster6284
K. lactis,gene:KLLA0_C12001g,C. albicans,orf19.2614,Cluster6285
C. albicans,orf19.1760,K. lactis,gene:KLLA0_C13387g,Cluster6286
K. lactis,gene:KLLA0_D05203g,C. albicans,orf19.2575,Cluster6287
K. lactis,gene:KLLA0_D19118g,C. albicans,orf19.3332,Cluster6288
C. albicans,orf19.2204.2,K. lactis,gene:KLLA0_C13816g,Cluster6289
C. albicans,orf19.6237,K. lactis,gene:KLLA0_D08327g,Cluster6290
C. albicans,orf19.5379,K. lactis,gene:KLLA0_A05071g,Cluster6292
C. albicans,orf19.7020,K. lactis,gene:KLLA0_F09999g,Cluster6295
K. lactis,gene:KLLA0_F09251g,C. albicans,orf19.904,Cluster6315
K. lactis,gene:KLLA0_B02332g,C. albicans,orf19.3474,Cluster6316
C. albicans,orf19.5325,K. lactis,gene:KLLA0_C04213g,Cluster6317
C. albicans,orf19.6239,K. lactis,gene:KLLA0_E14785g,Cluster6318
C. albicans,orf19.2852,K. lactis,gene:KLLA0_E06909g,Cluster6319
C. albicans,orf19.6953,K. lactis,gene:KLLA0_D02222g,Cluster6320
K. lactis,gene:KLLA0_C11429g,C. albicans,orf19.1711,Cluster6321
K. lactis,gene:KLLA0_E03565g,C. albicans,orf19.2333,Cluster6322
C. albicans,orf19.5031,K. lactis,gene:KLLA0_E09505g,Cluster6325
C. albicans,orf19.2268,K. lactis,gene:KLLA0_F12188g,Cluster6326
K. lactis,gene:KLLA0_A04037g,C. albicans,orf19.5500,Cluster6330
C. albicans,orf19.3422,K. lactis,gene:KLLA0_B10582g,Cluster6331
K. lactis,gene:KLLA0_D15290g,C. albicans,orf19.4091,Cluster6334
C. albicans,orf19.1993,K. lactis,gene:KLLA0_B00825g,Cluster6350
C. albicans,orf19.1453,K. lactis,gene:KLLA0_B00891g,Cluster6352
K. lactis,gene:KLLA0_D16962g,C. albicans,orf19.4274,Cluster6353
K. lactis,gene:KLLA0_B12199g,C. albicans,orf19.2019,Cluster6354
K. lactis,gene:KLLA0_F21208g,C. albicans,orf19.7215,Cluster6355
C. albicans,orf19.2699,K. lactis,gene:KLLA0_F10175g,Cluster6356
K. lactis,gene:KLLA0_B12287g,C. albicans,orf19.2792,Cluster6357
C. albicans,orf19.6565,K. lactis,gene:KLLA0_E00925g,Cluster6358
K. lactis,gene:KLLA0_F23848g,C. albicans,orf19.1699,Cluster6359
C. albicans,orf19.1220,K. lactis,gene:KLLA0_E03059g,Cluster6360
C. albicans,orf19.3233,K. lactis,gene:KLLA0_B13475g,Cluster6361
C. albicans,orf19.5825.1,K. lactis,gene:KLLA0_C07744g,Cluster6374
K. lactis,gene:KLLA0_E07195g,C. albicans,orf19.6916,Cluster6375
C. albicans,orf19.3312,K. lactis,gene:KLLA0_C07579g,Cluster6376
K. lactis,gene:KLLA0_C15763g,C. albicans,orf19.1285,Cluster6377
K. lactis,gene:KLLA0_F18238g,C. albicans,orf19.6444,Cluster6378
K. lactis,gene:KLLA0_A06688g,C. albicans,orf19.144,Cluster6379
C. albicans,orf19.5391,K. lactis,gene:KLLA0_A08129g,Cluster6380
C. albicans,orf19.1434,K. lactis,gene:KLLA0_F14300g,Cluster6381
C. albicans,orf19.6031,K. lactis,gene:KLLA0_F06446g,Cluster6382
C. albicans,orf19.6038,K. lactis,gene:KLLA0_E19603g,Cluster6383
C. albicans,orf19.7570,K. lactis,gene:KLLA0_E19603g,Cluster6383
C. albicans,orf19.6699,K. lactis,gene:KLLA0_A08470g,Cluster6385
K. lactis,gene:KLLA0_F17237g,C. albicans,orf19.6355,Cluster6386
K. lactis,gene:KLLA0_A05885g,C. albicans,orf19.4897,Cluster6388
K. lactis,gene:KLLA0_B12804g,C. albicans,orf19.7235,Cluster6389
C. albicans,orf19.6769,K. lactis,gene:KLLA0_D03861g,Cluster6391
K. lactis,gene:KLLA0_C09086g,C. albicans,orf19.2257,Cluster6392
C. albicans,orf19.274,K. lactis,gene:KLLA0_C02453g,Cluster6393
K. lactis,gene:KLLA0_E08141g,C. albicans,orf19.7354,Cluster6395
K. lactis,gene:KLLA0_C08547g,C. albicans,orf19.3778,Cluster6398
K. lactis,gene:KLLA0_D08811g,C. albicans,orf19.7437,Cluster6399
K. lactis,gene:KLLA0_E23717g,C. albicans,orf19.4502,Cluster6401
C. albicans,orf19.4519,K. lactis,gene:KLLA0_D12034g,Cluster6402
K. lactis,gene:KLLA0_D10505g,C. albicans,orf19.7312,Cluster6403
K. lactis,gene:KLLA0_A10263g,C. albicans,orf19.3963,Cluster6404
K. lactis,gene:KLLA0_A01694g,C. albicans,orf19.1980,Cluster6405
K. lactis,gene:KLLA0_F17754g,C. albicans,orf19.6287,Cluster6406
K. lactis,gene:KLLA0_F13640g,C. albicans,orf19.3554,Cluster6407
K. lactis,gene:KLLA0_B01826g,C. albicans,orf19.5569,Cluster6408
K. lactis,gene:KLLA0_F11000g,C. albicans,orf19.4353,Cluster6410
C. albicans,orf19.3852,K. lactis,gene:KLLA0_E09593g,Cluster6411
K. lactis,gene:KLLA0_E02333g,C. albicans,orf19.1515,Cluster6412
C. albicans,orf19.5087,K. lactis,gene:KLLA0_C18359g,Cluster6413
C. albicans,orf19.6041,K. lactis,gene:KLLA0_D05247g,Cluster6414
K. lactis,gene:KLLA0_F12430g,C. albicans,orf19.5328,Cluster6415
C. albicans,orf19.2241,K. lactis,gene:KLLA0_F04323g,Cluster6442
K. lactis,gene:KLLA0_B03355g,C. albicans,orf19.5211,Cluster6443
K. lactis,gene:KLLA0_C14454g,C. albicans,orf19.3010.1,Cluster6444
K. lactis,gene:KLLA0_B10714g,C. albicans,orf19.5268,Cluster6445
C. albicans,orf19.7144,K. lactis,gene:KLLA0_A07799g,Cluster6446
K. lactis,gene:KLLA0_F09449g,C. albicans,orf19.717,Cluster6447
C. albicans,orf19.5286,K. lactis,gene:KLLA0_F12782g,Cluster6448
C. albicans,orf19.5285,K. lactis,gene:KLLA0_F12782g,Cluster6448
K. lactis,gene:KLLA0_B02519g,C. albicans,orf19.796,Cluster6449
K. lactis,gene:KLLA0_E09615g,C. albicans,orf19.1457,Cluster6450
K. lactis,gene:KLLA0_D03344g,C. albicans,orf19.6755,Cluster6451
K. lactis,gene:KLLA0_F07183g,C. albicans,orf19.3995,Cluster6452
C. albicans,orf19.1032,K. lactis,gene:KLLA0_D08030g,Cluster6453
K. lactis,gene:KLLA0_D10978g,C. albicans,orf19.4474,Cluster6467
K. lactis,gene:KLLA0_F12936g,C. albicans,orf19.6991,Cluster6468
C. albicans,orf19.2196,K. lactis,gene:KLLA0_F10571g,Cluster6470
K. lactis,gene:KLLA0_B03520g,C. albicans,orf19.4848,Cluster6472
C. albicans,orf19.6727,K. lactis,gene:KLLA0_D01386g,Cluster6473
C. albicans,orf19.6126,K. lactis,gene:KLLA0_D16522g,Cluster6474
C. albicans,orf19.4785,K. lactis,gene:KLLA0_F14729g,Cluster6475
C. albicans,orf19.2170,K. lactis,gene:KLLA0_C11187g,Cluster6476
C. albicans,orf19.5014,K. lactis,gene:KLLA0_E19163g,Cluster6477
K. lactis,gene:KLLA0_F02211g,C. albicans,orf19.5567,Cluster6478
C. albicans,orf19.6752,K. lactis,gene:KLLA0_F18436g,Cluster6479
C. albicans,orf19.4243,K. lactis,gene:KLLA0_B13651g,Cluster6480
C. albicans,orf19.5566,K. lactis,gene:KLLA0_F02233g,Cluster6481
C. albicans,orf19.3536,K. lactis,gene:KLLA0_B03135g,Cluster6483
C. albicans,orf19.4536,K. lactis,gene:KLLA0_F09317g,Cluster6484
C. albicans,orf19.691,K. lactis,gene:KLLA0_C04004g,Cluster6485
C. albicans,orf19.2031,K. lactis,gene:KLLA0_F25366g,Cluster6486
C. albicans,orf19.2406,K. lactis,gene:KLLA0_A04708g,Cluster6487
C. albicans,orf19.4764,K. lactis,gene:KLLA0_E18877g,Cluster6488
K. lactis,gene:KLLA0_E20549g,C. albicans,orf19.2138,Cluster6489
K. lactis,gene:KLLA0_D16753g,C. albicans,orf19.1557,Cluster6492
C. albicans,orf19.2233,K. lactis,gene:KLLA0_F08228g,Cluster6493
K. lactis,gene:KLLA0_F08877g,C. albicans,orf19.793,Cluster6494
C. albicans,orf19.2410,K. lactis,gene:KLLA0_C17204g,Cluster6495
C. albicans,orf19.6232,K. lactis,gene:KLLA0_D08415g,Cluster6496
C. albicans,orf19.325,K. lactis,gene:KLLA0_E12013g,Cluster6497
C. albicans,orf19.3528,K. lactis,gene:KLLA0_F16401g,Cluster6499
C. albicans,orf19.2726,K. lactis,gene:KLLA0_C12595g,Cluster6501
C. albicans,orf19.2432,K. lactis,gene:KLLA0_F08976g,Cluster6503
C. albicans,orf19.3482,K. lactis,gene:KLLA0_D03146g,Cluster6504
K. lactis,gene:KLLA0_D01573g,C. albicans,orf19.6739,Cluster6505
C. albicans,orf19.1622,K. lactis,gene:KLLA0_D13244g,Cluster6506
K. lactis,gene:KLLA0_D14861g,C. albicans,orf19.3564,Cluster6507
K. lactis,gene:KLLA0_C02013g,C. albicans,orf19.2618,Cluster6508
C. albicans,orf19.7232,K. lactis,gene:KLLA0_F27797g,Cluster6509
K. lactis,gene:KLLA0_A07887g,C. albicans,orf19.3551,Cluster6510
C. albicans,orf19.6982,K. lactis,gene:KLLA0_E15379g,Cluster6524
K. lactis,gene:KLLA0_E19141g,C. albicans,orf19.6357,Cluster6536
C. albicans,orf19.3501,K. lactis,gene:KLLA0_E13135g,Cluster6537
C. albicans,orf19.6842,K. lactis,gene:KLLA0_D02618g,Cluster6538
C. albicans,orf19.7197,K. lactis,gene:KLLA0_D09735g,Cluster6540
C. albicans,orf19.5854,K. lactis,gene:KLLA0_E00551g,Cluster6543
C. albicans,orf19.5059,K. lactis,gene:KLLA0_F14058g,Cluster6546
K. lactis,gene:KLLA0_C06589g,C. albicans,orf19.5834,Cluster6547
C. albicans,orf19.444,K. lactis,gene:KLLA0_F09383g,Cluster6549
K. lactis,gene:KLLA0_F09383g,C. albicans,orf19.4538,Cluster6549
K. lactis,gene:KLLA0_F04499g,C. albicans,orf19.236,Cluster6550
C. albicans,orf19.807,K. lactis,gene:KLLA0_D04422g,Cluster6551
K. lactis,gene:KLLA0_C10252g,C. albicans,orf19.2761,Cluster6552
C. albicans,orf19.7097,K. lactis,gene:KLLA0_D13772g,Cluster6553
C. albicans,orf19.1389,K. lactis,gene:KLLA0_D13772g,Cluster6553
C. albicans,orf19.4716,K. lactis,gene:KLLA0_F00594g,Cluster6554
C. albicans,orf19.7613,K. lactis,gene:KLLA0_E19669g,Cluster6567
C. albicans,orf19.3577,K. lactis,gene:KLLA0_D01771g,Cluster6569
K. lactis,gene:KLLA0_A08646g,C. albicans,orf19.2419,Cluster657
K. lactis,gene:KLLA0_E01937g,C. albicans,orf19.1091,Cluster6571
K. lactis,gene:KLLA0_F23397g,C. albicans,orf19.3575,Cluster6576
C. albicans,orf19.1591,K. lactis,gene:KLLA0_D12056g,Cluster6578
K. lactis,gene:KLLA0_F12408g,C. albicans,orf19.7074,Cluster6603
C. albicans,orf19.6075,K. lactis,gene:KLLA0_D12408g,Cluster6604
C. albicans,orf19.2680,K. lactis,gene:KLLA0_E01651g,Cluster661
K. lactis,gene:KLLA0_C13343g,C. albicans,orf19.1762,Cluster6616
C. albicans,orf19.7204,K. lactis,gene:KLLA0_A03289g,Cluster6627
C. albicans,orf19.6684,K. lactis,gene:KLLA0_F22242g,Cluster6628
C. albicans,orf19.1494,K. lactis,gene:KLLA0_E22133g,Cluster6629
K. lactis,gene:KLLA0_D12606g,C. albicans,orf19.4546,Cluster6632
C. albicans,orf19.3060,K. lactis,gene:KLLA0_F07315g,Cluster6633
K. lactis,gene:KLLA0_B02673g,C. albicans,orf19.6032,Cluster6634
C. albicans,orf19.2676,K. lactis,gene:KLLA0_A09493g,Cluster6635
C. albicans,orf19.4889,K. lactis,gene:KLLA0_E09637g,Cluster6636
K. lactis,gene:KLLA0_C18777g,C. albicans,orf19.5247,Cluster6637
K. lactis,gene:KLLA0_D09064g,C. albicans,orf19.4245,Cluster6638
K. lactis,gene:KLLA0_D19789g,C. albicans,orf19.4756,Cluster6642
K. lactis,gene:KLLA0_E05061g,C. albicans,orf19.6418,Cluster6643
C. albicans,orf19.2178,K. lactis,gene:KLLA0_E15445g,Cluster6654
K. lactis,gene:KLLA0_F12606g,C. albicans,orf19.524,Cluster6655
C. albicans,orf19.1393,K. lactis,gene:KLLA0_D14036g,Cluster6656
C. albicans,orf19.4447,K. lactis,gene:KLLA0_B08503g,Cluster6657
K. lactis,gene:KLLA0_D13266g,C. albicans,orf19.5068,Cluster6658
C. albicans,orf19.3518,K. lactis,gene:KLLA0_D07073g,Cluster6659
C. albicans,orf19.4499,K. lactis,gene:KLLA0_E23629g,Cluster6661
K. lactis,gene:KLLA0_C17534g,C. albicans,orf19.832,Cluster6662
K. lactis,gene:KLLA0_F18414g,C. albicans,orf19.6751,Cluster6663
C. albicans,orf19.6225,K. lactis,gene:KLLA0_C08305g,Cluster6664
K. lactis,gene:KLLA0_E24113g,C. albicans,orf19.553,Cluster6665
K. lactis,gene:KLLA0_F10978g,C. albicans,orf19.3809,Cluster6666
C. albicans,orf19.3441,K. lactis,gene:KLLA0_E11881g,Cluster6667
C. albicans,orf19.1571,K. lactis,gene:KLLA0_E11881g,Cluster6667
K. lactis,gene:KLLA0_D12694g,C. albicans,orf19.5335,Cluster6668
K. lactis,gene:KLLA0_E02905g,C. albicans,orf19.3261,Cluster6669
K. lactis,gene:KLLA0_E02927g,C. albicans,orf19.3261,Cluster6669
C. albicans,orf19.6169,K. lactis,gene:KLLA0_A00242g,Cluster6670
C. albicans,orf19.2039,K. lactis,gene:KLLA0_B12177g,Cluster6671
C. albicans,orf19.2835,K. lactis,gene:KLLA0_E04863g,Cluster6672
K. lactis,gene:KLLA0_F07865g,C. albicans,orf19.6403.1,Cluster6673
C. albicans,orf19.5928,K. lactis,gene:KLLA0_E02861g,Cluster6674
K. lactis,gene:KLLA0_E14389g,C. albicans,orf19.4153,Cluster6675
C. albicans,orf19.5312,K. lactis,gene:KLLA0_C13211g,Cluster6676
C. albicans,orf19.7447,K. lactis,gene:KLLA0_E16259g,Cluster6677
K. lactis,gene:KLLA0_F04796g,C. albicans,orf19.6533,Cluster6678
K. lactis,gene:KLLA0_E02531g,C. albicans,orf19.3521,Cluster6679
K. lactis,gene:KLLA0_A07513g,C. albicans,orf19.3183,Cluster6686
C. albicans,orf19.6052,K. lactis,gene:KLLA0_B09966g,Cluster6689
K. lactis,gene:KLLA0_E15687g,C. albicans,orf19.7475,Cluster6690
C. albicans,orf19.4409,K. lactis,gene:KLLA0_A11374g,Cluster6691
C. albicans,orf19.3159,K. lactis,gene:KLLA0_E17425g,Cluster6692
C. albicans,orf19.3158,K. lactis,gene:KLLA0_E17381g,Cluster6693
K. lactis,gene:KLLA0_E08229g,C. albicans,orf19.1849,Cluster6696
K. lactis,gene:KLLA0_C10362g,C. albicans,orf19.7624,Cluster6698
K. lactis,gene:KLLA0_C02387g,C. albicans,orf19.3199,Cluster6708
C. albicans,orf19.4388,K. lactis,gene:KLLA0_F27291g,Cluster6712
C. albicans,orf19.267,K. lactis,gene:KLLA0_C09394g,Cluster6732
C. albicans,orf19.2269,K. lactis,gene:KLLA0_F12298g,Cluster6734
C. albicans,orf19.1466,K. lactis,gene:KLLA0_F08998g,Cluster674
K. lactis,gene:KLLA0_E07349g,C. albicans,orf19.377,Cluster6742
K. lactis,gene:KLLA0_C01298g,C. albicans,orf19.6509,Cluster6745
