cgla_gene,scer_gene,cgla_cluster,scer_cluster
CAGL0F05907g,YMR033W,Cluster5937,Cluster1405
CAGL0M05225g,YBR192W,Cluster9924,Cluster6661
CAGL0M05225g,YBR192W,Cluster9924,Cluster6661
CAGL0F05929g,YMR034C,Cluster9426,Cluster8613
CAGL0F05929g,YMR034C,Cluster9426,Cluster8613
CAGL0F05951g,YMR035W,Cluster5588,Cluster10215
CAGL0F05951g,YMR035W,Cluster5588,Cluster10215
CAGL0F05973g,YMR036C,Cluster6641,Cluster3761
CAGL0F05973g,YMR036C,Cluster6641,Cluster3761
CAGL0F06039g,YMR039C,Cluster3054,Cluster910
CAGL0F06039g,YMR039C,Cluster3054,Cluster910
CAGL0F06061g,YMR041C,Cluster7589,Cluster2773
CAGL0F06061g,YMR041C,Cluster7589,Cluster2773
CAGL0F06215g,YMR044W,Cluster5569,Cluster7793
CAGL0F06215g,YMR044W,Cluster5569,Cluster7793
CAGL0F06149g,YMR048W,Cluster1909,Cluster3815
CAGL0F06149g,YMR048W,Cluster1909,Cluster3815
CAGL0L04950g,YMR049C,Cluster3996,Cluster6087
CAGL0L04950g,YMR049C,Cluster3996,Cluster6087
CAGL0M05247g,YBR193C,Cluster7481,Cluster10671
CAGL0M05247g,YBR193C,Cluster7481,Cluster10671
CAGL0L04994g,YMR052W,Cluster10504,Cluster2994
CAGL0L04994g,YMR052W,Cluster10504,Cluster2994
CAGL0F06347g,YMR054W,Cluster12058,Cluster5044
CAGL0F06347g,YMR054W,Cluster12058,Cluster5044
CAGL0F06413g,YMR058W,Cluster5411,Cluster11396
CAGL0F06413g,YMR058W,Cluster5411,Cluster11396
CAGL0F06457g,YMR060C,Cluster5410,Cluster12202
CAGL0F06457g,YMR060C,Cluster5410,Cluster12202
CAGL0F06479g,YMR061W,Cluster4650,Cluster11690
CAGL0F06479g,YMR061W,Cluster4650,Cluster11690
CAGL0F06501g,YMR062C,Cluster2465,Cluster1255
CAGL0F06501g,YMR062C,Cluster2465,Cluster1255
CAGL0F06545g,YMR063W,Cluster1954,Cluster2122
CAGL0F06545g,YMR063W,Cluster1954,Cluster2122
CAGL0M05269g,YBR194W,Cluster9386,Cluster3947
CAGL0M05269g,YBR194W,Cluster9386,Cluster3947
CAGL0F06633g,YMR067C,Cluster11663,Cluster4605
CAGL0F06633g,YMR067C,Cluster11663,Cluster4605
CAGL0K02981g,YMR069W,Cluster1352,Cluster5353
CAGL0K02981g,YMR069W,Cluster1352,Cluster5353
CAGL0K03025g,YMR071C,Cluster1760,Cluster7160
CAGL0K03025g,YMR071C,Cluster1760,Cluster7160
CAGL0M05291g,YBR195C,Cluster5968,Cluster4680
CAGL0M05291g,YBR195C,Cluster5968,Cluster4680
CAGL0J01507g,YMR076C,Cluster9012,Cluster5654
CAGL0J01507g,YMR076C,Cluster9012,Cluster5654
CAGL0D04246g,YMR077C,Cluster5272,Cluster1027
CAGL0D04246g,YMR077C,Cluster5272,Cluster1027
CAGL0D04268g,YMR078C,Cluster2103,Cluster7967
CAGL0D04268g,YMR078C,Cluster2103,Cluster7967
CAGL0D04312g,YMR080C,Cluster2977,Cluster8916
CAGL0D04312g,YMR080C,Cluster2977,Cluster8916
CAGL0J01441g,YMR083W,Cluster2753,Cluster2617
CAGL0J01441g,YMR083W,Cluster2753,Cluster2617
CAGL0F00671g,YAL029C,Cluster6798,Cluster4635
CAGL0F00671g,YAL029C,Cluster6798,Cluster4635
CAGL0J01375g,YMR088C,Cluster3156,Cluster6339
CAGL0J01375g,YMR088C,Cluster3156,Cluster6339
CAGL0J01309g,YMR091C,Cluster10393,Cluster7305
CAGL0J01309g,YMR091C,Cluster10393,Cluster7305
CAGL0J01287g,YMR092C,Cluster11013,Cluster6902
CAGL0J01287g,YMR092C,Cluster11013,Cluster6902
CAGL0J01265g,YMR093W,Cluster11014,Cluster529
CAGL0J01265g,YMR093W,Cluster11014,Cluster529
CAGL0J01243g,YMR094W,Cluster9262,Cluster8106
CAGL0J01243g,YMR094W,Cluster9262,Cluster8106
CAGL0J01221g,YMR097C,Cluster11994,Cluster8560
CAGL0J01221g,YMR097C,Cluster11994,Cluster8560
CAGL0J01199g,YMR098C,Cluster1747,Cluster7782
CAGL0J01199g,YMR098C,Cluster1747,Cluster7782
CAGL0H05423g,YBR197C,Cluster3134,Cluster8131
CAGL0H05423g,YBR197C,Cluster3134,Cluster8131
CAGL0K03443g,YMR106C,Cluster396,Cluster942
CAGL0K03443g,YMR106C,Cluster396,Cluster942
CAGL0K03459g,YMR107W,Cluster11499,Cluster1595
CAGL0K03459g,YMR107W,Cluster11499,Cluster1595
CAGL0K03509g,YMR110C,Cluster796,Cluster5111
CAGL0K03509g,YMR110C,Cluster796,Cluster5111
CAGL0K03575g,YMR114C,Cluster393,Cluster8444
CAGL0K03575g,YMR114C,Cluster393,Cluster8444
CAGL0M05335g,YBR198C,Cluster1189,Cluster734
CAGL0M05335g,YBR198C,Cluster1189,Cluster734
CAGL0D02090g,YMR116C,Cluster1956,Cluster4686
CAGL0D02090g,YMR116C,Cluster1956,Cluster4686
CAGL0K03619g,YMR117C,Cluster394,Cluster3825
CAGL0K03619g,YMR117C,Cluster394,Cluster3825
CAGL0A03344g,YMR119W,Cluster5057,Cluster9044
CAGL0A03344g,YMR119W,Cluster5057,Cluster9044
CAGL0K03663g,YMR122W-A,Cluster770,Cluster2390
CAGL0K03663g,YMR122W-A,Cluster770,Cluster2390
CAGL0K03729g,YMR125W,Cluster8656,Cluster2964
CAGL0K03729g,YMR125W,Cluster8656,Cluster2964
CAGL0K03795g,YMR128W,Cluster5131,Cluster12234
CAGL0K03795g,YMR128W,Cluster5131,Cluster12234
CAGL0K03817g,YMR129W,Cluster1185,Cluster5962
CAGL0K03817g,YMR129W,Cluster1185,Cluster5962
CAGL0K03839g,YMR130W,Cluster8896,Cluster4613
CAGL0K03839g,YMR130W,Cluster8896,Cluster4613
CAGL0K03861g,YMR131C,Cluster4238,Cluster6386
CAGL0K03861g,YMR131C,Cluster4238,Cluster6386
CAGL0K03927g,YMR134W,Cluster8784,Cluster1737
CAGL0K03927g,YMR134W,Cluster8784,Cluster1737
CAGL0I00902g,YMR136W,Cluster11982,Cluster9085
CAGL0I00902g,YMR136W,Cluster11982,Cluster9085
CAGL0I00880g,YMR137C,Cluster7773,Cluster8627
CAGL0I00880g,YMR137C,Cluster7773,Cluster8627
CAGL0I00858g,YMR138W,Cluster793,Cluster11219
CAGL0I00858g,YMR138W,Cluster793,Cluster11219
CAGL0I00836g,YMR140W,Cluster944,Cluster1720
CAGL0I00836g,YMR140W,Cluster944,Cluster1720
CAGL0M05357g,YBR200W,Cluster8609,Cluster3084
CAGL0M05357g,YBR200W,Cluster8609,Cluster3084
CAGL0I00726g,YMR148W,Cluster12056,Cluster2948
CAGL0I00726g,YMR148W,Cluster12056,Cluster2948
CAGL0I00704g,YMR149W,Cluster12390,Cluster6633
CAGL0I00704g,YMR149W,Cluster12390,Cluster6633
CAGL0M09713g,YMR152W,Cluster1040,Cluster9042
CAGL0M09713g,YMR152W,Cluster1040,Cluster9042
CAGL0M09636g,YMR156C,Cluster368,Cluster5651
CAGL0M09636g,YMR156C,Cluster368,Cluster5651
CAGL0M09493g,YMR160W,Cluster1601,Cluster5151
CAGL0M09493g,YMR160W,Cluster1601,Cluster5151
CAGL0H04499g,YMR161W,Cluster6565,Cluster10213
CAGL0H04499g,YMR161W,Cluster6565,Cluster10213
CAGL0H04455g,YMR163C,Cluster11615,Cluster12135
CAGL0H04455g,YMR163C,Cluster11615,Cluster12135
CAGL0F07667g,YMR164C,Cluster1477,Cluster3403
CAGL0F07667g,YMR164C,Cluster1477,Cluster3403
CAGL0F07689g,YMR165C,Cluster1468,Cluster5521
CAGL0F07689g,YMR165C,Cluster1468,Cluster5521
CAGL0M05423g,YBR202W,Cluster8150,Cluster3343
CAGL0M05423g,YBR202W,Cluster8150,Cluster3343
CAGL0F07711g,YMR166C,Cluster1910,Cluster3838
CAGL0F07711g,YMR166C,Cluster1910,Cluster3838
CAGL0F07799g,YMR171C,Cluster11755,Cluster11919
CAGL0F07799g,YMR171C,Cluster11755,Cluster11919
CAGL0H08866g,YMR172W,Cluster9496,Cluster7976
CAGL0H08866g,YMR172W,Cluster9496,Cluster7976
CAGL0E05984g,YMR175W,Cluster2742,Cluster4678
CAGL0E05984g,YMR175W,Cluster2742,Cluster4678
CAGL0E06006g,YMR177W,Cluster210,Cluster6842
CAGL0E06006g,YMR177W,Cluster210,Cluster6842
CAGL0D03696g,YMR178W,Cluster7685,Cluster9798
CAGL0D03696g,YMR178W,Cluster7685,Cluster9798
CAGL0D03652g,YMR179W,Cluster9737,Cluster5494
CAGL0D03652g,YMR179W,Cluster9737,Cluster5494
CAGL0E06050g,YMR180C,Cluster12521,Cluster3602
CAGL0E06050g,YMR180C,Cluster12521,Cluster3602
CAGL0E06072g,YMR181C,Cluster1646,Cluster6243
CAGL0E06072g,YMR181C,Cluster1646,Cluster6243
CAGL0E06160g,YMR183C,Cluster1482,Cluster3166
CAGL0E06160g,YMR183C,Cluster1482,Cluster3166
CAGL0L00539g,YMR184W,Cluster11991,Cluster10810
CAGL0L00539g,YMR184W,Cluster11991,Cluster10810
CAGL0L00517g,YMR185W,Cluster4154,Cluster95
CAGL0L00517g,YMR185W,Cluster4154,Cluster95
CAGL0L00473g,YMR187C,Cluster11103,Cluster2313
CAGL0L00473g,YMR187C,Cluster11103,Cluster2313
CAGL0L00451g,YMR188C,Cluster719,Cluster8535
CAGL0L00451g,YMR188C,Cluster719,Cluster8535
CAGL0L00429g,YMR189W,Cluster3875,Cluster8761
CAGL0L00429g,YMR189W,Cluster3875,Cluster8761
CAGL0L00407g,YMR190C,Cluster2654,Cluster6668
CAGL0L00407g,YMR190C,Cluster2654,Cluster6668
CAGL0H00737g,YMR192W,Cluster7007,Cluster6563
CAGL0H00737g,YMR192W,Cluster7007,Cluster6563
CAGL0K10912g,YMR193W,Cluster1661,Cluster10684
CAGL0K10912g,YMR193W,Cluster1661,Cluster10684
CAGL0K10906g,YMR194W,Cluster10232,Cluster11145
CAGL0K10906g,YMR194W,Cluster10232,Cluster11145
CAGL0M05489g,YBR205W,Cluster12454,Cluster7523
CAGL0M05489g,YBR205W,Cluster12454,Cluster7523
CAGL0H00682g,YMR196W,Cluster3818,Cluster6749
CAGL0H00682g,YMR196W,Cluster3818,Cluster6749
CAGL0L10604g,YMR197C,Cluster6915,Cluster2076
CAGL0L10604g,YMR197C,Cluster6915,Cluster2076
CAGL0H00638g,YMR198W,Cluster3822,Cluster1203
CAGL0H00638g,YMR198W,Cluster3822,Cluster1203
CAGL0I05852g,YMR199W,Cluster8513,Cluster10797
CAGL0I05852g,YMR199W,Cluster8513,Cluster10797
CAGL0L10670g,YMR200W,Cluster10596,Cluster2957
CAGL0L10670g,YMR200W,Cluster10596,Cluster2957
CAGL0L10692g,YMR201C,Cluster2299,Cluster11687
CAGL0L10692g,YMR201C,Cluster2299,Cluster11687
CAGL0I05720g,YMR203W,Cluster398,Cluster7545
CAGL0I05720g,YMR203W,Cluster398,Cluster7545
CAGL0G06314g,YAL028W,Cluster9555,Cluster10512
CAGL0G06314g,YAL028W,Cluster9555,Cluster10512
CAGL0M05511g,YBR207W,Cluster2150,Cluster3566
CAGL0M05511g,YBR207W,Cluster2150,Cluster3566
CAGL0I05610g,YMR206W,Cluster11818,Cluster8255
CAGL0I05610g,YMR206W,Cluster11818,Cluster8255
CAGL0F03839g,YMR209C,Cluster231,Cluster6132
CAGL0F03839g,YMR209C,Cluster231,Cluster6132
CAGL0F03817g,YMR210W,Cluster2308,Cluster9919
CAGL0F03817g,YMR210W,Cluster2308,Cluster9919
CAGL0F03773g,YMR212C,Cluster9549,Cluster11198
CAGL0F03773g,YMR212C,Cluster9549,Cluster11198
CAGL0F03751g,YMR213W,Cluster9542,Cluster11839
CAGL0F03751g,YMR213W,Cluster9542,Cluster11839
CAGL0F03729g,YMR214W,Cluster246,Cluster5142
CAGL0F03729g,YMR214W,Cluster246,Cluster5142
CAGL0M05533g,YBR208C,Cluster6722,Cluster8864
CAGL0M05533g,YBR208C,Cluster6722,Cluster8864
CAGL0F03905g,YMR216C,Cluster12524,Cluster3703
CAGL0F03905g,YMR216C,Cluster12524,Cluster3703
CAGL0F03927g,YMR217W,Cluster2004,Cluster738
CAGL0F03927g,YMR217W,Cluster2004,Cluster738
CAGL0F03949g,YMR218C,Cluster675,Cluster12308
CAGL0F03949g,YMR218C,Cluster675,Cluster12308
CAGL0F03971g,YMR219W,Cluster5508,Cluster1818
CAGL0F03971g,YMR219W,Cluster5508,Cluster1818
CAGL0F03993g,YMR220W,Cluster10981,Cluster10785
CAGL0F03993g,YMR220W,Cluster10981,Cluster10785
CAGL0M11198g,YMR223W,Cluster2213,Cluster9320
CAGL0M11198g,YMR223W,Cluster2213,Cluster9320
CAGL0M11236g,YMR225C,Cluster12040,Cluster290
CAGL0M11236g,YMR225C,Cluster12040,Cluster290
CAGL0I00440g,YBR210W,Cluster10384,Cluster11675
CAGL0I00440g,YBR210W,Cluster10384,Cluster11675
CAGL0M11242g,YMR226C,Cluster5092,Cluster8323
CAGL0M11242g,YMR226C,Cluster5092,Cluster8323
CAGL0M11264g,YMR227C,Cluster5413,Cluster11724
CAGL0M11264g,YMR227C,Cluster5413,Cluster11724
CAGL0M04873g,YMR230W,Cluster5326,Cluster12190
CAGL0M04873g,YMR230W,Cluster5326,Cluster12190
CAGL0M04917g,YMR232W,Cluster11877,Cluster7666
CAGL0M04917g,YMR232W,Cluster11877,Cluster7666
CAGL0M04939g,YMR233W,Cluster5082,Cluster3096
CAGL0M04939g,YMR233W,Cluster5082,Cluster3096
CAGL0M04961g,YMR235C,Cluster1008,Cluster10245
CAGL0M04961g,YMR235C,Cluster1008,Cluster10245
CAGL0K06633g,YBR211C,Cluster5218,Cluster11074
CAGL0K06633g,YBR211C,Cluster5218,Cluster11074
CAGL0M05005g,YMR236W,Cluster9544,Cluster224
CAGL0M05005g,YMR236W,Cluster9544,Cluster224
CAGL0M05027g,YMR237W,Cluster999,Cluster1369
CAGL0M05027g,YMR237W,Cluster999,Cluster1369
CAGL0M05049g,YMR238W,Cluster996,Cluster12239
CAGL0M05049g,YMR238W,Cluster996,Cluster12239
CAGL0M05159g,YMR239C,Cluster8889,Cluster6903
CAGL0M05159g,YMR239C,Cluster8889,Cluster6903
CAGL0K07436g,YMR241W,Cluster4450,Cluster7445
CAGL0K07436g,YMR241W,Cluster4450,Cluster7445
CAGL0K07392g,YMR243C,Cluster3928,Cluster2908
CAGL0K07392g,YMR243C,Cluster3928,Cluster2908
CAGL0K07315g,YMR244C-A,Cluster2042,Cluster10362
CAGL0K07315g,YMR244C-A,Cluster2042,Cluster10362
CAGL0K06655g,YBR212W,Cluster8927,Cluster1004
CAGL0K06655g,YBR212W,Cluster8927,Cluster1004
CAGL0I09878g,YMR246W,Cluster5250,Cluster4740
CAGL0I09878g,YMR246W,Cluster5250,Cluster4740
CAGL0H02651g,YMR247C,Cluster8112,Cluster12261
CAGL0H02651g,YMR247C,Cluster8112,Cluster12261
CAGL0H02563g,YMR251W-A,Cluster4414,Cluster2254
CAGL0H02563g,YMR251W-A,Cluster4414,Cluster2254
CAGL0H02519g,YMR253C,Cluster6999,Cluster4365
CAGL0H02519g,YMR253C,Cluster6999,Cluster4365
CAGL0H02497g,YMR255W,Cluster7000,Cluster4207
CAGL0H02497g,YMR255W,Cluster7000,Cluster4207
CAGL0K06677g,YBR213W,Cluster12493,Cluster10405
CAGL0K06677g,YBR213W,Cluster12493,Cluster10405
CAGL0H02453g,YMR258C,Cluster5850,Cluster7601
CAGL0H02453g,YMR258C,Cluster5850,Cluster7601
CAGL0H02431g,YMR259C,Cluster12263,Cluster6912
CAGL0H02431g,YMR259C,Cluster12263,Cluster6912
CAGL0H02365g,YMR262W,Cluster10970,Cluster2051
CAGL0H02365g,YMR262W,Cluster10970,Cluster2051
CAGL0H02343g,YMR263W,Cluster12519,Cluster9377
CAGL0H02343g,YMR263W,Cluster12519,Cluster9377
CAGL0H02321g,YMR264W,Cluster2894,Cluster10492
CAGL0H02321g,YMR264W,Cluster2894,Cluster10492
CAGL0H02299g,YMR265C,Cluster7399,Cluster9543
CAGL0H02299g,YMR265C,Cluster7399,Cluster9543
CAGL0H02255g,YMR266W,Cluster8970,Cluster12335
CAGL0H02255g,YMR266W,Cluster8970,Cluster12335
CAGL0H02233g,YMR267W,Cluster3491,Cluster9274
CAGL0H02233g,YMR267W,Cluster3491,Cluster9274
CAGL0H02211g,YMR268C,Cluster6436,Cluster12327
CAGL0H02211g,YMR268C,Cluster6436,Cluster12327
CAGL0K06699g,YBR214W,Cluster4369,Cluster5054
CAGL0K06699g,YBR214W,Cluster4369,Cluster5054
CAGL0H02189g,YMR269W,Cluster1037,Cluster6836
CAGL0H02189g,YMR269W,Cluster1037,Cluster6836
CAGL0F03333g,YMR270C,Cluster40,Cluster9946
CAGL0F03333g,YMR270C,Cluster40,Cluster9946
CAGL0F03399g,YMR272C,Cluster11590,Cluster1567
CAGL0F03399g,YMR272C,Cluster11590,Cluster1567
CAGL0F03443g,YMR274C,Cluster42,Cluster8763
CAGL0F03443g,YMR274C,Cluster42,Cluster8763
CAGL0M02959g,YMR277W,Cluster4463,Cluster7789
CAGL0M02959g,YMR277W,Cluster4463,Cluster7789
CAGL0M02981g,YMR278W,Cluster8892,Cluster6505
CAGL0M02981g,YMR278W,Cluster8892,Cluster6505
CAGL0M03025g,YMR280C,Cluster3656,Cluster8739
CAGL0M03025g,YMR280C,Cluster3656,Cluster8739
CAGL0M03047g,YMR281W,Cluster7620,Cluster7380
CAGL0M03047g,YMR281W,Cluster7620,Cluster7380
CAGL0M03069g,YMR282C,Cluster4056,Cluster469
CAGL0M03069g,YMR282C,Cluster4056,Cluster469
CAGL0K06721g,YBR215W,Cluster11382,Cluster482
CAGL0K06721g,YBR215W,Cluster11382,Cluster482
CAGL0I02662g,YMR284W,Cluster373,Cluster4481
CAGL0I02662g,YMR284W,Cluster373,Cluster4481
CAGL0I02706g,YMR286W,Cluster3409,Cluster180
CAGL0I02706g,YMR286W,Cluster3409,Cluster180
CAGL0M13497g,YMR289W,Cluster8020,Cluster3719
CAGL0M13497g,YMR289W,Cluster8020,Cluster3719
CAGL0M13585g,YMR293C,Cluster4506,Cluster7120
CAGL0M13585g,YMR293C,Cluster4506,Cluster7120
CAGL0M13607g,YMR294W,Cluster9927,Cluster1959
CAGL0M13607g,YMR294W,Cluster9927,Cluster1959
CAGL0G00440g,YMR296C,Cluster7192,Cluster10688
CAGL0G00440g,YMR296C,Cluster7192,Cluster10688
CAGL0M13651g,YMR297W,Cluster3544,Cluster11984
CAGL0M13651g,YMR297W,Cluster3544,Cluster11984
CAGL0M13717g,YMR300C,Cluster276,Cluster9435
CAGL0M13717g,YMR300C,Cluster276,Cluster9435
CAGL0M13739g,YMR301C,Cluster11392,Cluster3467
CAGL0M13739g,YMR301C,Cluster11392,Cluster3467
CAGL0K06765g,YBR217W,Cluster12009,Cluster479
CAGL0K06765g,YBR217W,Cluster12009,Cluster479
CAGL0G00286g,YMR307W,Cluster9491,Cluster5871
CAGL0G00286g,YMR307W,Cluster9491,Cluster5871
CAGL0M13871g,YMR308C,Cluster12461,Cluster5865
CAGL0M13871g,YMR308C,Cluster12461,Cluster5865
CAGL0M13893g,YMR309C,Cluster8757,Cluster8071
CAGL0M13893g,YMR309C,Cluster8757,Cluster8071
CAGL0M13937g,YMR311C,Cluster9897,Cluster4734
CAGL0M13937g,YMR311C,Cluster9897,Cluster4734
CAGL0M13959g,YMR312W,Cluster11665,Cluster8408
CAGL0M13959g,YMR312W,Cluster11665,Cluster8408
CAGL0M14003g,YMR314W,Cluster1121,Cluster152
CAGL0M14003g,YMR314W,Cluster1121,Cluster152
CAGL0M14025g,YMR315W,Cluster4994,Cluster12170
CAGL0M14025g,YMR315W,Cluster4994,Cluster12170
CAGL0F06941g,YBR218C,Cluster9500,Cluster6031
CAGL0F06941g,YBR218C,Cluster9500,Cluster6031
CAGL0F00187g,YMR319C,Cluster8153,Cluster9639
CAGL0F00187g,YMR319C,Cluster8153,Cluster9639
CAGL0B01441g,YNL330C,Cluster1138,Cluster12153
CAGL0B01441g,YNL330C,Cluster1138,Cluster12153
CAGL0D02574g,YNL329C,Cluster6877,Cluster9238
CAGL0D02574g,YNL329C,Cluster6877,Cluster9238
CAGL0D02552g,YNL328C,Cluster5600,Cluster2875
CAGL0D02552g,YNL328C,Cluster5600,Cluster2875
CAGL0D02530g,YNL327W,Cluster6112,Cluster5989
CAGL0D02530g,YNL327W,Cluster6112,Cluster5989
CAGL0D02508g,YNL326C,Cluster2182,Cluster3525
CAGL0D02508g,YNL326C,Cluster2182,Cluster3525
CAGL0K06831g,YBR221C,Cluster514,Cluster3376
CAGL0K06831g,YBR221C,Cluster514,Cluster3376
CAGL0D02442g,YNL323W,Cluster3660,Cluster5243
CAGL0D02442g,YNL323W,Cluster3660,Cluster5243
CAGL0M04169g,YNL322C,Cluster6190,Cluster3510
CAGL0M04169g,YNL322C,Cluster6190,Cluster3510
CAGL0M04147g,YNL321W,Cluster6191,Cluster676
CAGL0M04147g,YNL321W,Cluster6191,Cluster676
CAGL0M04125g,YNL320W,Cluster6192,Cluster5519
CAGL0M04125g,YNL320W,Cluster6192,Cluster5519
CAGL0M04103g,YNL318C,Cluster6189,Cluster2853
CAGL0M04103g,YNL318C,Cluster6189,Cluster2853
CAGL0M04059g,YNL316C,Cluster7431,Cluster5683
CAGL0M04059g,YNL316C,Cluster7431,Cluster5683
CAGL0M04015g,YNL314W,Cluster5571,Cluster6075
CAGL0M04015g,YNL314W,Cluster5571,Cluster6075
CAGL0E01573g,YNL313C,Cluster3419,Cluster5498
CAGL0E01573g,YNL313C,Cluster3419,Cluster5498
CAGL0K06853g,YBR222C,Cluster3155,Cluster2161
CAGL0K06853g,YBR222C,Cluster3155,Cluster2161
CAGL0M03927g,YNL309W,Cluster544,Cluster9833
CAGL0M03927g,YNL309W,Cluster544,Cluster9833
CAGL0M03905g,YNL308C,Cluster6154,Cluster5723
CAGL0M03905g,YNL308C,Cluster6154,Cluster5723
CAGL0E01683g,YNL307C,Cluster3253,Cluster3700
CAGL0E01683g,YNL307C,Cluster3253,Cluster3700
CAGL0M03883g,YNL306W,Cluster6151,Cluster7275
CAGL0M03883g,YNL306W,Cluster6151,Cluster7275
CAGL0M03839g,YNL305C,Cluster4309,Cluster10968
CAGL0M03839g,YNL305C,Cluster4309,Cluster10968
CAGL0E01991g,YNL302C,Cluster1473,Cluster11357
CAGL0E01991g,YNL302C,Cluster1473,Cluster11357
CAGL0K06875g,YBR223C,Cluster3147,Cluster8388
CAGL0K06875g,YBR223C,Cluster3147,Cluster8388
CAGL0M03773g,YNL300W,Cluster3991,Cluster940
CAGL0M03773g,YNL300W,Cluster3991,Cluster940
CAGL0E02101g,YNL299W,Cluster1752,Cluster8625
CAGL0E02101g,YNL299W,Cluster1752,Cluster8625
CAGL0M03663g,YNL294C,Cluster4829,Cluster10140
CAGL0M03663g,YNL294C,Cluster4829,Cluster10140
CAGL0M03597g,YNL291C,Cluster3179,Cluster3848
CAGL0M03597g,YNL291C,Cluster3179,Cluster3848
CAGL0K06897g,YBR225W,Cluster4047,Cluster11473
CAGL0K06897g,YBR225W,Cluster4047,Cluster11473
CAGL0E02233g,YNL289W,Cluster8712,Cluster5775
CAGL0E02233g,YNL289W,Cluster8712,Cluster5775
CAGL0M03553g,YNL288W,Cluster669,Cluster699
CAGL0M03553g,YNL288W,Cluster669,Cluster699
CAGL0M03531g,YNL287W,Cluster4102,Cluster6086
CAGL0M03531g,YNL287W,Cluster4102,Cluster6086
CAGL0I03036g,YNL284C,Cluster7864,Cluster11339
CAGL0I03036g,YNL284C,Cluster7864,Cluster11339
CAGL0I03014g,YNL282W,Cluster2590,Cluster11561
CAGL0I03014g,YNL282W,Cluster2590,Cluster11561
CAGL0I02970g,YNL280C,Cluster11659,Cluster48
CAGL0I02970g,YNL280C,Cluster11659,Cluster48
CAGL0J08316g,YNL277W,Cluster1311,Cluster6508
CAGL0J08316g,YNL277W,Cluster1311,Cluster6508
CAGL0J08294g,YNL275W,Cluster7719,Cluster12413
CAGL0J08294g,YNL275W,Cluster7719,Cluster12413
CAGL0J08272g,YNL274C,Cluster10608,Cluster4143
CAGL0J08272g,YNL274C,Cluster10608,Cluster4143
CAGL0J08250g,YNL273W,Cluster7720,Cluster8201
CAGL0J08250g,YNL273W,Cluster7720,Cluster8201
CAGL0J08228g,YNL272C,Cluster457,Cluster2963
CAGL0J08228g,YNL272C,Cluster457,Cluster2963
CAGL0J08206g,YNL271C,Cluster1945,Cluster9917
CAGL0J08206g,YNL271C,Cluster1945,Cluster9917
CAGL0J08162g,YNL268W,Cluster11180,Cluster858
CAGL0J08162g,YNL268W,Cluster11180,Cluster858
CAGL0J08140g,YNL267W,Cluster3630,Cluster6708
CAGL0J08140g,YNL267W,Cluster3630,Cluster6708
CAGL0J08118g,YNL265C,Cluster6760,Cluster10237
CAGL0J08118g,YNL265C,Cluster6760,Cluster10237
CAGL0J08074g,YNL264C,Cluster7941,Cluster3874
CAGL0J08074g,YNL264C,Cluster7941,Cluster3874
CAGL0J08030g,YNL262W,Cluster8074,Cluster438
CAGL0J08030g,YNL262W,Cluster8074,Cluster438
CAGL0J08008g,YNL261W,Cluster1948,Cluster4574
CAGL0J08008g,YNL261W,Cluster1948,Cluster4574
CAGL0J07986g,YNL260C,Cluster12295,Cluster5514
CAGL0J07986g,YNL260C,Cluster12295,Cluster5514
CAGL0J07964g,YNL258C,Cluster4081,Cluster11048
CAGL0J07964g,YNL258C,Cluster4081,Cluster11048
CAGL0J07920g,YNL256W,Cluster10067,Cluster2454
CAGL0J07920g,YNL256W,Cluster10067,Cluster2454
CAGL0J07876g,YNL254C,Cluster9095,Cluster9094
CAGL0J07876g,YNL254C,Cluster9095,Cluster9094
CAGL0J07854g,YNL253W,Cluster4074,Cluster519
CAGL0J07854g,YNL253W,Cluster4074,Cluster519
CAGL0J07810g,YNL251C,Cluster97,Cluster5204
CAGL0J07810g,YNL251C,Cluster97,Cluster5204
CAGL0J07788g,YNL250W,Cluster8791,Cluster8422
CAGL0J07788g,YNL250W,Cluster8791,Cluster8422
CAGL0C01793g,YBR230C,Cluster6900,Cluster11211
CAGL0C01793g,YBR230C,Cluster6900,Cluster11211
CAGL0J07678g,YNL244C,Cluster8794,Cluster4164
CAGL0J07678g,YNL244C,Cluster8794,Cluster4164
CAGL0J07656g,YNL243W,Cluster550,Cluster9672
CAGL0J07656g,YNL243W,Cluster550,Cluster9672
CAGL0J07590g,YNL240C,Cluster1009,Cluster6105
CAGL0J07590g,YNL240C,Cluster1009,Cluster6105
CAGL0J07568g,YNL239W,Cluster3355,Cluster11728
CAGL0J07568g,YNL239W,Cluster3355,Cluster11728
CAGL0J07546g,YNL238W,Cluster6220,Cluster4165
CAGL0J07546g,YNL238W,Cluster6220,Cluster4165
CAGL0J07524g,YNL236W,Cluster11810,Cluster755
CAGL0J07524g,YNL236W,Cluster11810,Cluster755
CAGL0G06270g,YAL026C,Cluster5146,Cluster6852
CAGL0G06270g,YAL026C,Cluster5146,Cluster6852
CAGL0J07480g,YNL233W,Cluster7832,Cluster1114
CAGL0J07480g,YNL233W,Cluster7832,Cluster1114
CAGL0J07436g,YNL231C,Cluster8723,Cluster3874
CAGL0J07436g,YNL231C,Cluster8723,Cluster3874
CAGL0J07326g,YNL224C,Cluster7910,Cluster7198
CAGL0J07326g,YNL224C,Cluster7910,Cluster7198
CAGL0J07304g,YNL223W,Cluster11764,Cluster9436
