qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000002;694,orf19.5725,98.988,99,0.0,1382.0
root_009118;130,orf19.6265,95.42,100,1.48e-91,259.0
root_009449;243,orf19.2940,98.77,100,9.869999999999999e-180,491.0
root_011844;494,orf19.698,98.99,100,0.0,970.0
root_009854;1240,orf19.5095,53.22,94,2.33e-172,544.0
root_009854;1318,orf19.5095,98.863,100,0.0,2686.0
root_012168;513,orf19.6660,98.833,100,0.0,1047.0
root_012314;292,orf19.732,57.483,100,7.560000000000001e-116,333.0
root_009111;331,orf19.3272,98.795,100,0.0,666.0
root_009448;704,orf19.5622,56.18,99,0.0,776.0
root_010548;403,orf19.1756,99.257,100,0.0,819.0
root_010548;403,orf19.691,62.953,87,5.8299999999999996e-170,478.0
root_012169;149,orf19.6231,66.207,97,1.6800000000000002e-56,171.0
root_010016;1399,orf19.3833,97.071,100,0.0,2767.0
root_010549;280,orf19.1557,98.932,100,0.0,568.0
root_009855;347,orf19.2967,60.882,95,5.78e-147,417.0
root_011842;744,orf19.4151,99.06,100,0.0,1518.0
root_011840;305,orf19.1043,99.673,100,0.0,589.0
root_012167;135,orf19.5466,92.562,89,1.74e-81,234.0
root_011288;1923,orf19.7044,97.453,100,0.0,3807.0
root_012162;220,orf19.6860,50.698,97,5.62e-74,222.0
root_012166;489,orf19.5024,77.71,99,0.0,772.0
root_012012;261,orf19.3973,98.473,100,0.0,514.0
root_012160;437,orf19.5647,78.539,100,0.0,711.0
root_009857;768,orf19.2559,98.96,100,0.0,1569.0
root_010857;1223,orf19.1555,98.039,100,0.0,2446.0
root_012014;657,orf19.6187,98.784,100,0.0,1330.0
root_010850;73,orf19.1618.1,59.155,96,1.54e-25,87.8
root_010854;1303,orf19.2216,98.466,100,0.0,2607.0
root_010017;1927,orf19.1814,99.533,100,0.0,3959.0
root_012016;354,orf19.2029,54.722,99,1.75e-134,385.0
root_012017;1037,orf19.3608,98.266,100,0.0,2063.0
root_011289;1064,orf19.7510,73.333,65,1.06e-12,70.5
root_011289;1212,orf19.7510,99.176,100,0.0,2478.0
root_012019;622,orf19.1086,99.358,100,0.0,1241.0
root_012018;418,orf19.7638,58.612,99,6.81e-173,488.0
root_009644;669,orf19.4184,98.955,100,0.0,1318.0
root_012230;1020,orf19.6243,99.314,100,0.0,2068.0
root_009411;250,orf19.7335,68.775,100,2.4e-131,369.0
root_008958;1733,orf19.7655,69.57,96,0.0,2442.0
root_010363;372,orf19.2277,80.263,96,0.0,630.0
root_010363;372,orf19.4892,74.925,89,0.0,536.0
root_010014;226,orf19.3698,100.0,100,5.3300000000000004e-161,442.0
root_010851;1447,orf19.290,98.619,100,0.0,2901.0
root_009541;265,orf19.2761,100.0,100,0.0,523.0
root_011848;3083,orf19.4416,98.962,100,0.0,6259.0
root_009858;923,orf19.3276,64.168,98,0.0,1194.0
root_011938;985,orf19.3288,53.69,94,0.0,991.0
root_010015;496,orf19.969,51.546,74,4.59e-26,107.0
root_010015;944,orf19.2193,51.919,51,2.4100000000000004e-156,466.0
root_011282;310,orf19.4807,50.709,88,1.4499999999999997e-104,306.0
root_011282;310,orf19.3590,55.823,80,1.13e-94,280.0
root_011932;589,orf19.469,98.305,100,0.0,1190.0
root_011939;121,orf19.3687,99.18,100,9.46e-83,236.0
root_010401;629,orf19.1847,99.206,100,0.0,1288.0
root_012380;453,orf19.394,55.87,99,0.0,512.0
root_011933;388,orf19.7208,53.314,88,2.6e-127,369.0
root_012498;312,orf19.2726,99.361,100,0.0,640.0
root_012494;367,orf19.2432,100.0,100,0.0,736.0
root_012499;386,orf19.1779,68.4,65,9.75e-131,378.0
root_009859;373,orf19.2655,98.396,100,0.0,758.0
root_012381;968,orf19.7201,60.606,62,3.32e-39,155.0
root_012495;463,orf19.3482,99.353,100,0.0,962.0
root_011283;785,orf19.4800,98.346,100,0.0,1578.0
root_011930;950,orf19.4432,98.107,100,0.0,1927.0
root_012382;369,orf19.5791,67.308,98,9.71e-180,501.0
root_010855;416,orf19.2227,98.561,100,0.0,821.0
root_010407;353,orf19.5824,97.74,100,0.0,719.0
root_010400;687,orf19.1613,70.988,93,0.0,973.0
root_012384;502,orf19.2921,98.608,100,0.0,999.0
root_011284;989,orf19.4242,74.497,54,2.52e-155,489.0
root_011284;1228,orf19.4242,98.129,100,0.0,2438.0
root_012386;821,orf19.4448,98.905,100,0.0,1635.0
root_011931;944,orf19.5224,98.73,100,0.0,1910.0
root_009876;384,orf19.5764,98.701,100,0.0,776.0
root_012490;335,orf19.3564,72.836,99,0.0,511.0
root_011936;545,orf19.868,99.084,100,0.0,1117.0
root_012497;1259,orf19.1622,98.651,100,0.0,2506.0
root_008851;106,orf19.5928,61.607,100,1.12e-25,90.9
root_008851;106,orf19.6403.1,66.972,100,1.9000000000000003e-21,79.7
root_011442;765,orf19.4270,98.042,100,0.0,1539.0
root_011443;763,orf19.753,98.691,100,0.0,1549.0
root_012387;1690,orf19.5148,98.522,100,0.0,3414.0
root_008959;1591,orf19.6719,98.116,100,0.0,3172.0
root_008880;259,orf19.4383,94.615,100,0.0,500.0
root_008880;259,orf19.2376,92.692,100,1.73e-172,474.0
root_011440;709,orf19.1995,98.31,100,0.0,1436.0
root_012388;135,orf19.5078,99.265,100,9.34e-98,275.0
root_011447;202,orf19.4540,60.959,72,2.14e-66,200.0
root_011446;157,orf19.6424,69.032,98,6.49e-80,234.0
root_008633;137,orf19.2889,98.551,100,5.93e-98,275.0
root_010852;887,orf19.4183,98.086,100,0.0,1748.0
root_009106;1330,orf19.7475,98.798,100,0.0,2643.0
root_008631;121,orf19.6220.4,88.182,90,3.2099999999999996e-68,199.0
root_011444;685,orf19.6996,99.125,100,0.0,1409.0
root_010282;334,orf19.5610,61.35,97,5.39e-148,419.0
root_008630;138,orf19.6265.1,93.388,87,2.76e-81,233.0
root_011935;132,orf19.3076,100.0,100,9.16e-90,254.0
root_011445;440,orf19.583,99.32,100,0.0,912.0
root_008881;201,orf19.1354,100.0,100,4.33e-153,420.0
root_011937;2185,orf19.2365,56.945,99,0.0,2583.0
root_010853;581,orf19.1325,52.218,99,0.0,565.0
root_011934;705,orf19.6010,50.215,98,0.0,655.0
root_012010;150,orf19.297,57.595,98,8.78e-58,175.0
root_012010;150,orf19.279,58.015,80,2.9700000000000003e-47,147.0
root_012011;549,orf19.1036,51.456,92,4e-162,473.0
root_011712;453,orf19.7204,98.238,100,0.0,890.0
root_008636;1235,orf19.5395,98.463,100,0.0,2495.0
root_011710;417,orf19.1494,100.0,100,0.0,843.0
root_011713;244,orf19.6684,99.184,100,0.0,500.0
root_011711;159,orf19.5854.1,98.75,100,8.17e-113,315.0
root_011711;159,orf19.5100,54.783,71,3.35e-36,130.0
root_011711;159,orf19.6478,51.818,68,3.39e-33,121.0
root_011716;150,orf19.6118,98.675,100,4.32e-108,302.0
root_008529;87,orf19.6696,80.723,94,2.1699999999999998e-45,139.0
root_009107;589,orf19.3192,60.168,99,0.0,710.0
root_011717;624,orf19.4546,99.36,100,0.0,1282.0
root_009325;850,orf19.6171,99.53,100,0.0,1721.0
root_012192;394,orf19.3013,64.322,98,0.0,509.0
root_012192;748,orf19.3013,52.567,52,1.2599999999999999e-152,448.0
root_008528;87,orf19.6183,56.322,97,1.65e-29,99.0
root_008526;109,orf19.4620,97.273,100,1.44e-76,219.0
root_008527;93,orf19.4577.3,68.889,96,1.1099999999999999e-42,132.0
root_008634;429,orf19.7567,97.674,100,0.0,866.0
root_008525;1045,orf19.6705,99.14,100,0.0,2134.0
root_008638;654,orf19.6829,98.779,100,0.0,1315.0
root_011158;322,orf19.1776,99.071,100,0.0,641.0
root_010787;83,orf19.5201.1,100.0,100,2.62e-56,166.0
root_009326;100,orf19.7509.1,61.0,96,1.93e-36,117.0
root_008521;295,orf19.5054,66.441,99,2.3200000000000002e-144,406.0
root_009456;2501,orf19.3159,99.001,100,0.0,5048.0
root_009324;451,orf19.7059,98.009,100,0.0,910.0
root_009105;459,orf19.3287,98.913,100,0.0,917.0
root_008523;1127,orf19.1712,99.113,100,0.0,2269.0
root_011628;884,orf19.2515,99.548,100,0.0,1807.0
root_008522;423,orf19.4116,98.585,100,0.0,862.0
root_011629;842,orf19.5788,88.019,100,0.0,1554.0
root_008520;362,orf19.2260,97.521,100,0.0,721.0
root_009322;164,orf19.5033,98.788,100,6.620000000000001e-117,325.0
root_008985;395,orf19.592,97.727,100,0.0,799.0
root_010070;2450,orf19.2290,61.445,97,0.0,3054.0
root_010108;688,orf19.5358,97.097,100,0.0,1375.0
root_011624;89,orf19.7489.3,97.778,100,1.5799999999999998e-61,179.0
root_008987;562,orf19.7378,51.579,51,4.78e-80,259.0
root_011625;91,orf19.6585,67.606,77,2.99e-32,107.0
root_009323;782,orf19.3185,99.361,100,0.0,1592.0
root_011449;1073,orf19.1335,66.231,99,0.0,1451.0
root_008981;411,orf19.4630,67.282,91,0.0,534.0
root_008986;167,orf19.410.3,74.39,98,2.34e-87,253.0
root_011622;816,orf19.5845,98.531,100,0.0,1674.0
root_011622;816,orf19.5779,60.098,95,0.0,1016.0
root_009321;552,orf19.5035,98.915,100,0.0,1080.0
root_008980;352,orf19.4491,73.504,99,0.0,543.0
root_011623;875,orf19.5779,76.941,100,0.0,1420.0
root_011623;875,orf19.5845,58.458,99,0.0,1023.0
root_011620;62,orf19.242.2,100.0,100,4.59e-42,128.0
root_009072;507,orf19.5293,98.622,100,0.0,1043.0
root_008983;89,orf19.6834.10,95.556,100,5.61e-59,173.0
root_009697;439,orf19.4836,59.234,99,1.72e-178,504.0
root_009328;1041,orf19.2786,98.944,100,0.0,2085.0
root_008988;418,orf19.5444,56.995,91,4.63e-154,440.0
root_008982;360,orf19.567,98.338,100,0.0,719.0
root_009694;136,orf19.5225.2,81.022,100,4.48e-74,215.0
root_008857;533,orf19.4153,99.438,100,0.0,1078.0
root_009696;296,orf19.5931,99.327,100,0.0,588.0
root_009329;417,orf19.7501,50.51,88,2.54e-100,303.0
root_009455;691,orf19.4409,98.844,100,0.0,1403.0
root_009071;424,orf19.6792,98.824,100,0.0,854.0
root_009695;600,orf19.2545,98.17,100,0.0,1187.0
root_009073;1094,orf19.4076,100.0,100,0.0,2228.0
root_009457;444,orf19.3158,68.101,82,0.0,511.0
root_009450;216,orf19.2640,74.408,97,2.55e-117,331.0
root_008856;385,orf19.5312,98.446,100,0.0,758.0
root_008989;522,orf19.5806,63.415,94,0.0,637.0
root_008989;522,orf19.6306,51.308,94,3.5399999999999995e-172,493.0
root_009070;214,orf19.5789,50.893,99,2.2200000000000002e-66,202.0
root_008855;541,orf19.7447,99.446,100,0.0,1109.0
root_009522;527,orf19.5110,98.674,100,0.0,1056.0
root_008459;458,orf19.2745,96.95,100,0.0,892.0
root_009076;225,orf19.4336,80.909,97,1.62e-130,365.0
root_009077;261,orf19.1249,57.509,98,9.549999999999999e-94,275.0
root_009077;522,orf19.1249,55.872,51,2.35e-88,271.0
root_010152;479,orf19.2952,99.375,100,0.0,994.0
root_010153;237,orf19.251,62.931,97,1.25e-106,305.0
root_008458;624,orf19.7381,97.92,100,0.0,1249.0
root_009548;428,orf19.4756,50.704,89,5.25e-139,407.0
root_010990;357,orf19.2928,99.441,100,0.0,709.0
root_009451;1165,orf19.4937,59.282,95,0.0,1360.0
root_009612;888,orf19.169,99.55,100,0.0,1795.0
root_009453;811,orf19.5671,99.384,100,0.0,1647.0
root_009219;595,orf19.1793,97.148,100,0.0,1161.0
root_010151;1209,orf19.6621,97.769,100,0.0,2396.0
root_011771;251,orf19.7347,58.173,83,1.9e-75,227.0
root_010150;1364,orf19.6544,97.802,100,0.0,2712.0
root_010880;642,orf19.3133,56.964,97,0.0,713.0
root_009212;446,orf19.6581,98.658,100,0.0,908.0
root_010157;400,orf19.5143,98.753,100,0.0,802.0
root_009213;377,orf19.6802,99.471,100,0.0,769.0
root_010155;128,orf19.3899,99.225,100,1.95e-89,253.0
root_010154;974,orf19.1139,98.974,100,0.0,1969.0
root_009210;1303,orf19.4435,98.466,100,0.0,2607.0
root_010409;316,orf19.5757,99.054,100,0.0,641.0
root_009074;2091,orf19.4346,99.092,100,0.0,4189.0
root_010408;207,orf19.4523,98.077,100,4.43e-152,418.0
root_010159;496,orf19.5846,53.965,100,0.0,540.0
root_010158;648,orf19.1771,98.151,100,0.0,1278.0
root_009075;482,orf19.4341,99.172,100,0.0,946.0
root_009211;451,orf19.2075,53.229,98,2.6999999999999997e-172,489.0
root_009211;451,orf19.1989,50.547,100,3.2e-154,443.0
root_009217;555,orf19.4294,98.741,100,0.0,1127.0
root_009613;2830,orf19.1693,98.586,99,0.0,5730.0
root_009216;281,orf19.1801,57.394,99,5.55e-119,341.0
root_009078;307,orf19.1248,57.86,97,3.7e-123,353.0
root_009215;353,orf19.3267,97.458,100,0.0,699.0
root_009214;405,orf19.4134,99.261,100,0.0,831.0
root_011033;365,orf19.5032,55.319,99,2.68e-127,368.0
root_011033;365,orf19.3642,62.403,70,9.41e-120,351.0
root_009458;224,orf19.3183,100.0,100,3e-164,450.0
root_012511;308,orf19.7441,97.735,100,0.0,600.0
root_009549;448,orf19.524,97.996,100,0.0,911.0
root_009523;225,orf19.7663,98.673,100,4.510000000000001e-163,447.0
root_012510;433,orf19.474,98.157,100,0.0,873.0
root_009108;537,orf19.867,98.513,100,0.0,1083.0
root_009454;720,orf19.1077,67.317,83,0.0,820.0
root_009109;385,orf19.6052,54.717,96,2.4800000000000002e-145,416.0
root_012129;1859,orf19.6773,98.978,100,0.0,3751.0
root_011723;412,orf19.2651,52.358,100,7.22e-151,432.0
root_011723;412,orf19.7382,54.306,100,7.37e-149,426.0
root_010100;334,orf19.2076,98.507,100,0.0,691.0
root_008750;640,orf19.3308,98.596,100,0.0,1301.0
root_010657;363,orf19.3289,97.802,100,0.0,735.0
root_010978;470,orf19.377,53.182,92,1.7600000000000001e-161,464.0
root_010979;484,orf19.4035,55.131,86,2.53e-159,457.0
root_008949;343,orf19.5661,51.93,82,9.25e-99,294.0
root_010650;311,orf19.1730,99.679,100,0.0,626.0
root_010971;1088,orf19.338,56.784,97,0.0,1182.0
root_010576;110,orf19.2639.1,51.923,94,5.6100000000000004e-33,109.0
root_010715;1021,orf19.5274,99.022,100,0.0,2047.0
root_010654;531,orf19.7263,58.043,86,0.0,551.0
root_008948;1426,orf19.2485,99.299,100,0.0,2867.0
root_010976;773,orf19.593,97.287,100,0.0,1537.0
root_010373;913,orf19.1823,98.468,100,0.0,1823.0
root_010371;129,orf19.285,99.231,100,4.35e-92,260.0
root_010372;135,orf19.3730,99.265,100,9.16e-97,272.0
root_010717;468,orf19.2538,53.585,56,2.59e-96,300.0
root_010711;529,orf19.7490,99.245,100,0.0,1061.0
root_010716;686,orf19.5799,97.962,100,0.0,1369.0
root_010370;156,orf19.4149.1,87.261,100,7.09e-101,284.0
root_010377;243,orf19.5180,99.18,100,0.0,495.0
root_010375;520,orf19.2609,98.848,100,0.0,1041.0
root_009079;2735,orf19.1240,98.246,100,0.0,5528.0
root_010710;501,orf19.4090,98.805,100,0.0,1008.0
root_010970;332,orf19.6434,98.498,100,0.0,646.0
root_010652;223,orf19.6645,100.0,100,2.0000000000000002e-163,448.0
root_010973;123,orf19.6510,98.387,100,7.06e-88,249.0
root_011039;505,orf19.4533,99.605,100,0.0,1013.0
root_010651;99,orf19.4623.3,75.0,72,5.51e-38,120.0
root_012514;529,orf19.5771,99.245,100,0.0,1078.0
root_009528;367,orf19.2175,99.457,100,0.0,736.0
root_009528;447,orf19.2671,98.661,100,0.0,912.0
root_009528;447,orf19.3362,95.536,100,0.0,885.0
root_010578;77,orf19.836.1,60.256,100,1.49e-26,90.5
root_009582;397,orf19.587,98.737,99,0.0,803.0
root_010376;830,orf19.2266,98.436,100,0.0,1678.0
root_010101;897,orf19.7621,98.218,100,0.0,1816.0
root_010656;470,orf19.6988,99.575,100,0.0,949.0
root_010301;368,orf19.1039,97.832,100,0.0,731.0
root_010307;345,orf19.2045,100.0,100,0.0,700.0
root_010579;323,orf19.2066,99.074,100,0.0,660.0
root_009583;637,orf19.6309,97.492,100,0.0,1150.0
root_012286;578,orf19.745,67.979,99,0.0,766.0
root_009949;613,orf19.1767,98.697,100,0.0,1226.0
root_010474;244,orf19.4306,53.419,88,8.29e-84,249.0
root_008620;261,orf19.4375,52.734,95,4.86e-87,258.0
root_010712;271,orf19.1877,98.529,100,0.0,549.0
root_009580;943,orf19.5106,52.663,99,0.0,1007.0
root_012159;875,orf19.3231,98.744,100,0.0,1773.0
root_010570;127,orf19.4340.1,98.438,100,5.44e-88,249.0
root_010714;724,orf19.1655,100.0,100,0.0,1513.0
root_010714;724,orf19.1652,52.057,96,0.0,728.0
root_010496;263,orf19.3369,99.242,100,0.0,536.0
root_010571;77,orf19.7256,98.718,100,6.01e-51,152.0
root_010492;177,orf19.3515,64.072,94,1.94e-79,231.0
root_010573;110,orf19.5486.1,61.261,95,3.5299999999999996e-45,140.0
root_010572;83,orf19.6135.1,53.75,88,1.7700000000000003e-21,78.6
root_010574;125,orf19.2621,97.619,100,3.67e-84,239.0
root_010575;146,orf19.4305.1,100.0,100,1.33e-106,298.0
root_010497;792,orf19.3370,53.125,51,8.61e-130,402.0
root_010497;735,orf19.3370,99.185,100,0.0,1485.0
root_009584;792,orf19.1093,98.991,100,0.0,1536.0
root_008896;379,orf19.3665,99.211,100,0.0,776.0
root_010493;784,orf19.4003,99.108,100,0.0,1557.0
root_011411;376,orf19.6374,97.613,100,0.0,765.0
root_009585;534,orf19.6234,99.439,100,0.0,1093.0
root_011046;393,orf19.2419,98.985,100,0.0,798.0
root_011774;120,orf19.755,100.0,100,9.64e-85,241.0
root_012151;706,orf19.6979,55.667,79,0.0,600.0
root_010069;793,orf19.2501,50.496,84,0.0,639.0
root_010490;391,orf19.4731,97.959,100,0.0,774.0
root_010889;752,orf19.4043,99.203,100,0.0,1529.0
root_008853;591,orf19.6749,75.294,99,0.0,909.0
root_010068;176,orf19.1480,100.0,100,6.17e-131,362.0
root_011912;475,orf19.278,99.58,100,0.0,962.0
root_011731;714,orf19.6440,96.783,100,0.0,1409.0
root_008852;388,orf19.2835,98.201,100,0.0,760.0
root_010491;519,orf19.3344,99.423,100,0.0,1060.0
root_009588;423,orf19.3609,99.057,100,0.0,866.0
root_012506;655,orf19.1492,98.018,100,0.0,1278.0
root_012150;477,orf19.6209,99.582,100,0.0,963.0
root_011430;398,orf19.1525,98.997,100,0.0,805.0
root_009618;296,orf19.2006,98.653,100,0.0,602.0
root_009406;669,orf19.20,69.295,84,0.0,677.0
root_009693;510,orf19.1233,66.79,99,0.0,726.0
root_012153;1123,orf19.7213,97.954,100,0.0,2276.0
root_009772;784,orf19.4381,99.745,100,0.0,1582.0
root_011736;355,orf19.6178,62.429,99,1.02e-152,431.0
root_012443;198,orf19.4862,96.985,100,4.71e-142,392.0
root_012155;692,orf19.6915,52.362,71,3.15e-179,525.0
root_011947;1710,orf19.1161,98.247,100,0.0,3481.0
root_011418;404,orf19.5978,99.259,100,0.0,811.0
root_008940;947,orf19.2143,98.84,100,0.0,1926.0
root_011946;425,orf19.4659,96.479,100,0.0,829.0
root_008899;473,orf19.1972,98.945,100,0.0,977.0
root_011119;168,orf19.5488,65.686,60,6.649999999999999e-40,131.0
root_008897;261,orf19.1067,98.473,100,0.0,521.0
root_010972;142,orf19.2782,73.81,88,4.04e-68,201.0
root_011945;745,orf19.6071,99.464,100,0.0,1492.0
root_012157;260,orf19.5053,98.851,100,0.0,524.0
root_012442;420,orf19.6971,99.287,100,0.0,825.0
root_011385;377,orf19.5925,98.942,100,0.0,753.0
root_011807;237,orf19.7330,98.739,100,2.4399999999999998e-174,477.0
root_011382;372,orf19.3544,98.928,100,0.0,754.0
root_011382;372,orf19.3139,59.677,99,7.62e-161,454.0
root_012025;587,orf19.6993,61.864,99,0.0,685.0
root_012025;587,orf19.4304,53.472,96,0.0,619.0
root_012025;587,orf19.1799,54.246,94,0.0,610.0
root_009827;556,orf19.4574,98.923,100,0.0,1121.0
root_010190;123,orf19.758,98.387,100,1.1399999999999999e-89,253.0
root_008941;720,orf19.5131,98.058,100,0.0,1446.0
root_012447;412,orf19.3097,78.142,89,0.0,617.0
root_012024;568,orf19.6659,99.649,100,0.0,1145.0
root_012024;568,orf19.6993,52.51,90,0.0,531.0
root_011436;264,orf19.2278,98.491,100,0.0,526.0
root_012026;592,orf19.4304,52.099,88,0.0,531.0
root_012026;592,orf19.3195,50.867,87,0.0,530.0
root_011387;763,orf19.5071,99.476,100,0.0,1560.0
root_012445;404,orf19.4948,98.025,100,0.0,816.0
root_012021;347,orf19.3859,59.76,96,6.42e-144,411.0
root_011386;514,orf19.1628,57.558,99,0.0,580.0
root_011732;1235,orf19.600,51.747,63,2.3300000000000002e-155,491.0
root_011732;1630,orf19.600,60.667,55,9.510000000000001e-110,373.0
root_011732;1630,orf19.600,51.034,55,1.93e-39,158.0
root_012444;836,orf19.4863,97.491,100,0.0,1670.0
root_011941;707,orf19.6686,56.764,100,0.0,800.0
root_009821;778,orf19.6385,81.83,99,0.0,1337.0
root_009821;778,orf19.6632,56.481,95,0.0,857.0
root_011414;288,orf19.6732,98.616,100,0.0,581.0
root_012020;2016,orf19.1084,99.306,100,0.0,4102.0
root_011045;859,orf19.1607,55.079,67,2.03e-149,461.0
root_011045;859,orf19.1607,54.598,67,1.4699999999999998e-52,196.0
root_011045;929,orf19.1607,99.57,100,0.0,1920.0
root_011439;589,orf19.3803,99.492,100,0.0,1219.0
root_009820;795,orf19.6632,79.341,99,0.0,1325.0
root_009820;795,orf19.6385,54.362,99,0.0,863.0
root_012023;607,orf19.4456,99.671,100,0.0,1227.0
root_012023;607,orf19.1799,50.38,86,1.27e-175,510.0
root_010063;106,orf19.7215.3,57.407,100,3.2299999999999997e-40,127.0
root_009823;493,orf19.3428,98.178,100,0.0,981.0
root_010974;229,orf19.4150,99.565,100,2.94e-172,471.0
root_008943;356,orf19.1532,100.0,100,0.0,717.0
root_011438;364,orf19.7103,98.082,100,0.0,744.0
root_012029;564,orf19.2945,99.292,100,0.0,1139.0
root_009822;261,orf19.7424,87.786,100,6.64e-175,480.0
root_009822;261,orf19.7397.1,87.786,100,6.64e-175,480.0
root_009822;261,orf19.7398,95.181,63,8.170000000000001e-116,327.0
root_010977;641,orf19.3693,99.065,100,0.0,1312.0
root_011437;355,orf19.7102,98.034,100,0.0,715.0
root_009537;122,orf19.4625,54.331,98,9e-44,137.0
root_011389;1832,orf19.4683,99.564,100,0.0,3629.0
root_011435;699,orf19.6094,98.857,100,0.0,1398.0
root_008621;450,orf19.6407,99.113,100,0.0,924.0
root_009536;658,orf19.1507,98.331,100,0.0,1305.0
root_009866;649,orf19.3341,65.378,93,0.0,852.0
root_011381;401,orf19.164,100.0,100,0.0,827.0
root_008622;595,orf19.2573,67.224,100,0.0,835.0
root_011388;788,orf19.7101,98.352,100,0.0,1573.0
root_008624;390,orf19.7095,98.721,100,0.0,781.0
root_011433;371,orf19.4563,98.925,100,0.0,741.0
root_009286;371,orf19.2525,68.519,99,0.0,519.0
root_011432;677,orf19.4356,53.079,69,0.0,542.0
root_011432;647,orf19.4356,100.0,100,0.0,1323.0
root_011380;885,orf19.4282,99.21,100,0.0,1753.0
root_011431;630,orf19.5447,99.683,100,0.0,1302.0
root_011092;525,orf19.4813,84.645,99,0.0,920.0
root_008539;365,orf19.3459,52.806,96,5.8e-147,419.0
root_009826;1732,orf19.4927,97.288,100,0.0,3450.0
root_008625;520,orf19.52,99.232,100,0.0,1056.0
root_010062;74,orf19.3774.1,64.384,97,1.2799999999999999e-30,100.0
root_011093;811,orf19.1135,98.522,100,0.0,1639.0
root_008839;475,orf19.971,77.236,77,2.7999999999999997e-60,205.0
root_008839;559,orf19.971,99.107,100,0.0,1122.0
root_011541;293,orf19.7485,99.66,100,0.0,595.0
root_010119;706,orf19.1415,99.859,100,0.0,1474.0
root_011543;335,orf19.7210,99.107,100,0.0,684.0
root_011540;482,orf19.2343,98.758,100,0.0,969.0
root_009829;778,orf19.7119,79.111,95,0.0,1261.0
root_008626;751,orf19.7479,56.919,89,0.0,804.0
root_009269;486,orf19.5410,97.536,100,0.0,966.0
root_008534;745,orf19.3523,97.721,100,0.0,1494.0
root_008535;586,orf19.1619,97.104,100,0.0,1183.0
root_011546;304,orf19.6213,75.261,94,7.35e-166,461.0
root_011547;70,orf19.2687.1,78.571,99,6.41e-40,124.0
root_008627;1089,orf19.1706,99.358,100,0.0,2116.0
root_009268;1265,orf19.6217,99.763,100,0.0,2558.0
root_008942;486,orf19.3567,98.768,100,0.0,992.0
root_008628;367,orf19.2257,99.728,100,0.0,744.0
root_009828;347,orf19.7110,98.851,100,0.0,707.0
root_008431;310,orf19.6757,52.189,95,3.4800000000000003e-100,294.0
root_008536;882,orf19.2436,98.981,100,0.0,1807.0
root_011361;950,orf19.1244,50.056,93,0.0,888.0
